B10051_001E,B10051_001EA,B10051_001M,B10051_001MA,B10051_002E,B10051_002EA,B10051_002M,B10051_002MA,B10051_003E,B10051_003EA,B10051_003M,B10051_003MA,B10051_004E,B10051_004EA,B10051_004M,B10051_004MA,B10051_005E,B10051_005EA,B10051_005M,B10051_005MA,B10051_006E,B10051_006EA,B10051_006M,B10051_006MA,B10051_007E,B10051_007EA,B10051_007M,B10051_007MA,B10051_008E,B10051_008EA,B10051_008M,B10051_008MA,B10051_009E,B10051_009EA,B10051_009M,B10051_009MA,B10051_010E,B10051_010EA,B10051_010M,B10051_010MA,B10051_011E,B10051_011EA,B10051_011M,B10051_011MA,GEO_ID,NAME,state
241808,null,10250,null,111608,null,6411,null,46202,null,3723,null,27165,null,2880,null,19037,null,2438,null,65406,null,4886,null,47040,null,4136,null,18366,null,2563,null,130200,null,7170,null,67831,null,5466,null,62369,null,4603,null,0400000US13,Georgia,13
50124,null,4087,null,11660,null,2003,null,2494,null,978,null,1021,null,531,null,1473,null,785,null,9166,null,1853,null,5472,null,1509,null,3694,null,1051,null,38464,null,3382,null,14449,null,2203,null,24015,null,2480,null,0400000US15,Hawaii,15
25046,null,3355,null,13587,null,2836,null,6598,null,2006,null,4395,null,1569,null,2203,null,864,null,6989,null,1658,null,3892,null,1141,null,3097,null,987,null,11459,null,1748,null,5522,null,1278,null,5937,null,1170,null,0400000US16,Idaho,16
257032,null,9589,null,93645,null,5742,null,25867,null,2888,null,13828,null,2035,null,12039,null,1893,null,67778,null,5098,null,49539,null,4026,null,18239,null,2539,null,163387,null,8445,null,80578,null,5724,null,82809,null,5544,null,0400000US17,Illinois,17
112481,null,7498,null,59245,null,4519,null,22954,null,3094,null,13035,null,2521,null,9919,null,1583,null,36291,null,3466,null,28242,null,2917,null,8049,null,1539,null,53236,null,5260,null,31453,null,4140,null,21783,null,2786,null,0400000US18,Indiana,18
33370,null,2867,null,16852,null,2014,null,8428,null,1553,null,5220,null,1203,null,3208,null,904,null,8424,null,1395,null,7045,null,1215,null,1379,null,587,null,16518,null,1974,null,9470,null,1721,null,7048,null,1402,null,0400000US19,Iowa,19
40928,null,3424,null,19995,null,2391,null,10344,null,1491,null,6429,null,1207,null,3915,null,758,null,9651,null,1886,null,6921,null,1583,null,2730,null,860,null,20933,null,2306,null,12056,null,1915,null,8877,null,1568,null,0400000US20,Kansas,20
86497,null,5606,null,49490,null,4078,null,23781,null,2834,null,14776,null,2510,null,9005,null,1307,null,25709,null,2962,null,20515,null,2850,null,5194,null,1110,null,37007,null,3404,null,20808,null,2740,null,16199,null,1848,null,0400000US21,Kentucky,21
122542,null,6656,null,69519,null,4622,null,23299,null,2661,null,13637,null,2464,null,9662,null,1558,null,46220,null,3968,null,34641,null,3256,null,11579,null,2079,null,53023,null,4932,null,25880,null,3951,null,27143,null,3356,null,0400000US22,Louisiana,22
19356,null,2582,null,7992,null,1859,null,3144,null,1043,null,2133,null,885,null,1011,null,512,null,4848,null,1291,null,3786,null,1097,null,1062,null,553,null,11364,null,1824,null,5813,null,1412,null,5551,null,1249,null,0400000US23,Maine,23
120196,null,6615,null,47229,null,3919,null,16130,null,2250,null,8669,null,1756,null,7461,null,1251,null,31099,null,3253,null,22442,null,2563,null,8657,null,1792,null,72967,null,4968,null,32324,null,3273,null,40643,null,3474,null,0400000US24,Maryland,24
109247,null,6079,null,31195,null,3062,null,9631,null,1617,null,5514,null,1276,null,4117,null,1076,null,21564,null,2417,null,14203,null,2197,null,7361,null,1485,null,78052,null,5237,null,28911,null,3369,null,49141,null,3937,null,0400000US25,Massachusetts,25
175812,null,7335,null,74738,null,5151,null,28153,null,2767,null,15398,null,1916,null,12755,null,1830,null,46585,null,4341,null,35796,null,3829,null,10789,null,1624,null,101074,null,5109,null,51941,null,3998,null,49133,null,3410,null,0400000US26,Michigan,26
58874,null,4340,null,21525,null,2316,null,6784,null,1014,null,3922,null,941,null,2862,null,764,null,14741,null,2288,null,12136,null,2054,null,2605,null,802,null,37349,null,3528,null,19393,null,2747,null,17956,null,2103,null,0400000US27,Minnesota,27
85686,null,5468,null,51406,null,3723,null,19721,null,2444,null,11641,null,1981,null,8080,null,1500,null,31685,null,3035,null,24259,null,2767,null,7426,null,1483,null,34280,null,3448,null,18655,null,2391,null,15625,null,2300,null,0400000US28,Mississippi,28
103025,null,5801,null,50811,null,3840,null,18559,null,2085,null,9968,null,1592,null,8591,null,1452,null,32252,null,3323,null,24254,null,2692,null,7998,null,1322,null,52214,null,4671,null,30910,null,3656,null,21304,null,2070,null,0400000US29,Missouri,29
14050,null,2450,null,7109,null,1756,null,3360,null,1008,null,1632,null,707,null,1728,null,584,null,3749,null,1373,null,2682,null,1217,null,1067,null,503,null,6941,null,1571,null,3419,null,1185,null,3522,null,1099,null,0400000US30,Montana,30
20040,null,2329,null,8698,null,1708,null,3427,null,878,null,1958,null,585,null,1469,null,576,null,5271,null,1446,null,4384,null,1331,null,887,null,477,null,11342,null,1803,null,7163,null,1551,null,4179,null,879,null,0400000US31,Nebraska,31
56514,null,5479,null,22555,null,3113,null,5911,null,1625,null,3773,null,1499,null,2138,null,862,null,16644,null,2478,null,11652,null,2097,null,4992,null,1176,null,33959,null,3906,null,14274,null,2601,null,19685,null,2400,null,0400000US32,Nevada,32
18132,null,2565,null,4833,null,1232,null,1350,null,595,null,982,null,552,null,368,null,191,null,3483,null,1084,null,2536,null,996,null,947,null,500,null,13299,null,2096,null,4980,null,1301,null,8319,null,1733,null,0400000US33,New Hampshire,33
182879,null,7615,null,50576,null,4116,null,15104,null,2135,null,6627,null,1531,null,8477,null,1655,null,35472,null,3583,null,23336,null,2844,null,12136,null,1848,null,132303,null,6988,null,44116,null,4517,null,88187,null,4762,null,0400000US34,New Jersey,34
45672,null,3574,null,23943,null,2996,null,8552,null,1633,null,4612,null,1246,null,3940,null,1049,null,15391,null,2435,null,11462,null,2166,null,3929,null,1036,null,21729,null,1937,null,11038,null,1628,null,10691,null,1887,null,0400000US35,New Mexico,35
400838,null,12461,null,128692,null,8115,null,33747,null,4081,null,17211,null,2996,null,16536,null,2423,null,94945,null,6290,null,61499,null,4707,null,33446,null,3620,null,272146,null,9099,null,102708,null,5688,null,169438,null,6992,null,0400000US36,New York,36
187528,null,9122,null,97784,null,6778,null,42023,null,4042,null,25961,null,3077,null,16062,null,2050,null,55761,null,4933,null,42550,null,4334,null,13211,null,2023,null,89744,null,5410,null,45252,null,3857,null,44492,null,3327,null,0400000US37,North Carolina,37
5004,null,1117,null,2762,null,802,null,1113,null,501,null,816,null,443,null,297,null,193,null,1649,null,588,null,1409,null,576,null,240,null,151,null,2242,null,815,null,1415,null,615,null,827,null,541,null,0400000US38,North Dakota,38
205855,null,8975,null,95909,null,5703,null,39575,null,4218,null,24710,null,3337,null,14865,null,2338,null,56334,null,4275,null,43318,null,3636,null,13016,null,1848,null,109946,null,6130,null,59502,null,5091,null,50444,null,3565,null,0400000US39,Ohio,39
81366,null,5938,null,46863,null,4035,null,21412,null,3180,null,12738,null,2372,null,8674,null,1672,null,25451,null,2916,null,18709,null,2608,null,6742,null,1163,null,34503,null,3687,null,19434,null,2859,null,15069,null,2185,null,0400000US40,Oklahoma,40
59994,null,4419,null,23380,null,3074,null,8924,null,1697,null,4532,null,1277,null,4392,null,938,null,14456,null,2381,null,9840,null,1765,null,4616,null,1282,null,36614,null,4086,null,17304,null,2604,null,19310,null,3184,null,0400000US41,Oregon,41
205061,null,8418,null,79870,null,5448,null,26372,null,3058,null,14683,null,2426,null,11689,null,1685,null,53498,null,4585,null,41009,null,4272,null,12489,null,1519,null,125191,null,5865,null,56856,null,4636,null,68335,null,4542,null,0400000US42,Pennsylvania,42
18887,null,2767,null,4061,null,1313,null,1782,null,765,null,1183,null,606,null,599,null,429,null,2279,null,932,null,2042,null,864,null,237,null,241,null,14826,null,2325,null,6010,null,1716,null,8816,null,1838,null,0400000US44,Rhode Island,44
104066,null,5866,null,48665,null,4671,null,22185,null,2916,null,12978,null,2178,null,9207,null,1967,null,26480,null,3146,null,19577,null,2812,null,6903,null,1497,null,55401,null,4553,null,30059,null,3487,null,25342,null,2758,null,0400000US45,South Carolina,45
8857,null,1416,null,5516,null,1172,null,2051,null,696,null,1205,null,568,null,846,null,388,null,3465,null,1028,null,2617,null,817,null,848,null,528,null,3341,null,907,null,1814,null,648,null,1527,null,623,null,0400000US46,South Dakota,46
141667,null,7693,null,71305,null,4360,null,30557,null,3091,null,19870,null,2152,null,10687,null,1749,null,40748,null,3772,null,30366,null,3410,null,10382,null,1718,null,70362,null,5686,null,36732,null,3679,null,33630,null,3393,null,0400000US47,Tennessee,47
674320,null,15417,null,298742,null,11087,null,94122,null,5620,null,56530,null,4599,null,37592,null,3382,null,204620,null,9413,null,156660,null,8396,null,47960,null,3899,null,375578,null,11387,null,193334,null,9502,null,182244,null,8600,null,0400000US48,Texas,48
52801,null,4425,null,18142,null,2565,null,5920,null,1211,null,2967,null,836,null,2953,null,826,null,12222,null,2171,null,7960,null,1573,null,4262,null,1309,null,34659,null,3867,null,16639,null,2309,null,18020,null,2858,null,0400000US49,Utah,49
7016,null,1306,null,3150,null,816,null,1241,null,509,null,645,null,318,null,596,null,439,null,1909,null,721,null,1449,null,679,null,460,null,290,null,3866,null,1076,null,1553,null,667,null,2313,null,789,null,0400000US50,Vermont,50
159059,null,7185,null,66057,null,4084,null,26944,null,2956,null,14386,null,2195,null,12558,null,2018,null,39113,null,3943,null,29762,null,3440,null,9351,null,1593,null,93002,null,5594,null,44962,null,4143,null,48040,null,3771,null,0400000US51,Virginia,51
105012,null,6327,null,40743,null,3894,null,13622,null,1764,null,7528,null,1360,null,6094,null,1228,null,27121,null,3210,null,18895,null,2732,null,8226,null,1283,null,64269,null,4642,null,31169,null,3535,null,33100,null,2695,null,0400000US53,Washington,53
37014,null,4727,null,19841,null,3245,null,8235,null,2006,null,4167,null,1338,null,4068,null,1248,null,11606,null,2098,null,7758,null,1705,null,3848,null,998,null,17173,null,2713,null,10361,null,2149,null,6812,null,1632,null,0400000US54,West Virginia,54
68228,null,4259,null,28390,null,2613,null,9887,null,1310,null,5785,null,1053,null,4102,null,778,null,18503,null,2398,null,13905,null,2155,null,4598,null,1047,null,39838,null,3064,null,23434,null,2410,null,16404,null,2003,null,0400000US55,Wisconsin,55
11691,null,1969,null,6265,null,1455,null,3615,null,1045,null,2434,null,897,null,1181,null,459,null,2650,null,1073,null,2433,null,1068,null,217,null,149,null,5426,null,1547,null,3677,null,1265,null,1749,null,742,null,0400000US56,Wyoming,56
129588,null,5306,null,60631,null,3155,null,18868,null,1967,null,9290,null,1691,null,9578,null,1429,null,41763,null,3196,null,26950,null,2645,null,14813,null,1872,null,68957,null,4625,null,31000,null,3063,null,37957,null,3539,null,0400000US72,Puerto Rico,72
