B09001_001E,B09001_001EA,B09001_001M,B09001_001MA,B09001_002E,B09001_002EA,B09001_002M,B09001_002MA,B09001_003E,B09001_003EA,B09001_003M,B09001_003MA,B09001_004E,B09001_004EA,B09001_004M,B09001_004MA,B09001_005E,B09001_005EA,B09001_005M,B09001_005MA,B09001_006E,B09001_006EA,B09001_006M,B09001_006MA,B09001_007E,B09001_007EA,B09001_007M,B09001_007MA,B09001_008E,B09001_008EA,B09001_008M,B09001_008MA,B09001_009E,B09001_009EA,B09001_009M,B09001_009MA,B09001_010E,B09001_010EA,B09001_010M,B09001_010MA,GEO_ID,NAME,state
3180764,null,2477,null,3174152,null,2724,null,530820,null,7362,null,363384,null,7079,null,169852,null,7099,null,529722,null,10928,null,512004,null,8793,null,524566,null,8317,null,543804,null,2019,null,6612,null,1282,null,0400000US17,Illinois,17
1583752,null,2560,null,1578438,null,2682,null,262488,null,4742,null,180582,null,4992,null,82419,null,4046,null,255523,null,6882,null,259570,null,5684,null,267828,null,6378,null,270028,null,1994,null,5314,null,975,null,0400000US18,Indiana,18
709481,null,1563,null,707383,null,2005,null,120858,null,3062,null,77910,null,2767,null,38337,null,2468,null,117469,null,3605,null,115727,null,3812,null,112541,null,3765,null,124541,null,1760,null,2098,null,1069,null,0400000US19,Iowa,19
699509,null,1610,null,696655,null,2537,null,123054,null,3714,null,78351,null,3289,null,37327,null,2507,null,115508,null,3880,null,114451,null,3537,null,112829,null,4014,null,115135,null,1454,null,2854,null,2145,null,0400000US20,Kansas,20
1008539,null,2621,null,1003255,null,2644,null,166088,null,4757,null,116548,null,4796,null,54053,null,3641,null,162017,null,5457,null,165223,null,5788,null,168796,null,5265,null,170530,null,1965,null,5284,null,1004,null,0400000US21,Kentucky,21
1107307,null,1905,null,1105329,null,1801,null,182456,null,5600,null,125843,null,5181,null,60075,null,3809,null,185063,null,6621,null,174615,null,5548,null,188615,null,5403,null,188662,null,2213,null,1978,null,483,null,0400000US22,Louisiana,22
274761,null,1168,null,274433,null,1175,null,42727,null,1681,null,28536,null,1806,null,14537,null,1599,null,42494,null,2205,null,44423,null,2777,null,48725,null,2656,null,52991,null,808,null,328,null,168,null,0400000US23,Maine,23
1341026,null,1143,null,1336450,null,1992,null,219067,null,4750,null,152751,null,4966,null,71690,null,3661,null,210566,null,6503,null,213200,null,6836,null,231985,null,6013,null,237191,null,1813,null,4576,null,1579,null,0400000US24,Maryland,24
1428726,null,1175,null,1424537,null,1630,null,227935,null,4358,null,153106,null,4585,null,77789,null,4386,null,228698,null,5945,null,236053,null,6982,null,244559,null,6595,null,256397,null,1641,null,4189,null,1009,null,0400000US25,Massachusetts,25
2393779,null,2287,null,2385436,null,2912,null,371777,null,5439,null,251678,null,5315,null,125096,null,4818,null,389920,null,7000,null,398095,null,7115,null,410076,null,8383,null,438794,null,2199,null,8343,null,1679,null,0400000US26,Michigan,26
1249827,null,1336,null,1246416,null,1616,null,209578,null,3840,null,145692,null,3839,null,65655,null,3010,null,199255,null,6217,null,202063,null,5175,null,206924,null,5565,null,217249,null,1751,null,3411,null,1017,null,0400000US27,Minnesota,27
765290,null,1605,null,761223,null,2502,null,130904,null,3965,null,84682,null,3830,null,40985,null,3043,null,125122,null,6014,null,120553,null,4819,null,129701,null,5871,null,129276,null,3030,null,4067,null,2090,null,0400000US28,Mississippi,28
1421533,null,2504,null,1417733,null,2615,null,237976,null,5336,null,160554,null,5488,null,72919,null,3857,null,227687,null,5982,null,230776,null,5193,null,236963,null,6056,null,250858,null,2255,null,3800,null,753,null,0400000US29,Missouri,29
222202,null,1806,null,221473,null,1842,null,36209,null,2274,null,25356,null,2018,null,12067,null,1790,null,37073,null,2333,null,35474,null,2355,null,35478,null,2447,null,39816,null,1259,null,729,null,342,null,0400000US30,Montana,30
446533,null,1560,null,444430,null,1654,null,79254,null,2309,null,51409,null,2406,null,25432,null,2024,null,71512,null,3140,null,69428,null,2559,null,73739,null,3478,null,73656,null,1285,null,2103,null,627,null,0400000US31,Nebraska,31
668023,null,828,null,666729,null,865,null,120225,null,3562,null,78176,null,3606,null,37726,null,3356,null,116353,null,4188,null,104451,null,4216,null,103405,null,4364,null,106393,null,1204,null,1294,null,345,null,0400000US32,Nevada,32
292764,null,1004,null,292409,null,1027,null,42859,null,2004,null,31834,null,2129,null,15461,null,1867,null,43698,null,2824,null,47940,null,2171,null,54490,null,2649,null,56127,null,947,null,355,null,173,null,0400000US33,New Hampshire,33
2046908,null,1071,null,2040205,null,4145,null,332834,null,5724,null,224648,null,5667,null,110308,null,5632,null,340021,null,7814,null,333297,null,7961,null,345061,null,8289,null,354036,null,4578,null,6703,null,4333,null,0400000US34,New Jersey,34
501738,null,1500,null,500489,null,1611,null,89417,null,3383,null,57661,null,3029,null,24773,null,2070,null,80371,null,4563,null,79280,null,3879,null,83360,null,4080,null,85627,null,1489,null,1249,null,628,null,0400000US35,New Mexico,35
4408800,null,2157,null,4385752,null,4650,null,717673,null,8425,null,482530,null,8478,null,226638,null,8023,null,690105,null,11666,null,709855,null,10988,null,762970,null,13547,null,795981,null,2684,null,23048,null,3950,null,0400000US36,New York,36
2240131,null,3430,null,2235720,null,3574,null,384216,null,7327,null,262299,null,6818,null,116281,null,5907,null,369310,null,10184,null,367106,null,9280,null,368397,null,10689,null,368111,null,4363,null,4411,null,1740,null,0400000US37,North Carolina,37
141366,null,872,null,140778,null,886,null,24311,null,1419,null,16418,null,1399,null,7624,null,1148,null,23833,null,1557,null,22092,null,1240,null,21600,null,1520,null,24900,null,978,null,588,null,167,null,0400000US38,North Dakota,38
2731804,null,2733,null,2724850,null,3094,null,445618,null,6763,null,300934,null,6547,null,142629,null,4824,null,455347,null,7851,null,442994,null,7533,null,453008,null,8147,null,484320,null,2338,null,6954,null,1409,null,0400000US39,Ohio,39
906137,null,1934,null,900923,null,2873,null,155854,null,4271,null,106353,null,3950,null,50238,null,3482,null,151625,null,5696,null,142820,null,4266,null,143820,null,4624,null,150213,null,2334,null,5214,null,2152,null,0400000US40,Oklahoma,40
867477,null,1373,null,864157,null,2251,null,147037,null,4146,null,94520,null,4098,null,46239,null,3622,null,143352,null,5038,null,138096,null,5555,null,144746,null,5259,null,150167,null,1864,null,3320,null,1918,null,0400000US41,Oregon,41
2764026,null,2140,null,2753922,null,3020,null,445834,null,6211,null,292638,null,6252,null,148064,null,5946,null,439519,null,8571,null,454243,null,8237,null,464312,null,8176,null,509312,null,2141,null,10104,null,1702,null,0400000US42,Pennsylvania,42
228501,null,1255,null,227173,null,1628,null,35350,null,2223,null,24841,null,2184,null,12246,null,1802,null,33889,null,2485,null,38702,null,2864,null,39256,null,2751,null,42889,null,1050,null,1328,null,1071,null,0400000US44,Rhode Island,44
1067068,null,1793,null,1064155,null,1964,null,179222,null,5199,null,120756,null,4955,null,56082,null,3167,null,174375,null,6397,null,165530,null,5662,null,182570,null,5638,null,185620,null,1923,null,2913,null,640,null,0400000US45,South Carolina,45
197758,null,1224,null,196086,null,1334,null,32762,null,1876,null,25287,null,1889,null,11361,null,1712,null,28204,null,1860,null,33023,null,2145,null,32234,null,2442,null,33215,null,1213,null,1672,null,827,null,0400000US46,South Dakota,46
1478901,null,2687,null,1474964,null,3079,null,252443,null,4927,null,161799,null,4896,null,81349,null,3630,null,247014,null,7773,null,235977,null,8500,null,245724,null,7657,null,250658,null,2538,null,3937,null,1073,null,0400000US47,Tennessee,47
6726259,null,4366,null,6709205,null,5182,null,1205984,null,11167,null,806109,null,11178,null,371031,null,9008,null,1112364,null,14850,null,1080554,null,14697,null,1074789,null,13758,null,1058374,null,5266,null,17054,null,2981,null,0400000US48,Texas,48
850233,null,939,null,847435,null,2058,null,162338,null,4192,null,106040,null,3873,null,50606,null,3043,null,144495,null,4516,null,131159,null,4406,null,129151,null,3580,null,123646,null,2468,null,2798,null,1941,null,0400000US49,Utah,49
128999,null,681,null,128401,null,717,null,19616,null,1161,null,13405,null,1126,null,6229,null,1008,null,19208,null,1420,null,21513,null,1580,null,22899,null,1615,null,25531,null,617,null,598,null,332,null,0400000US50,Vermont,50
1818336,null,2950,null,1813847,null,3081,null,308185,null,6742,null,209578,null,5970,null,97256,null,4883,null,291199,null,8052,null,294958,null,7423,null,305238,null,7653,null,307433,null,3033,null,4489,null,925,null,0400000US51,Virginia,51
1543060,null,1625,null,1539373,null,1809,null,261998,null,4787,null,171557,null,4489,null,77159,null,4098,null,246587,null,6034,null,253324,null,6430,null,260048,null,6780,null,268700,null,1883,null,3687,null,792,null,0400000US53,Washington,53
385373,null,1357,null,384077,null,1387,null,61423,null,2466,null,42238,null,2426,null,21917,null,2251,null,63163,null,3598,null,62054,null,3453,null,64394,null,3285,null,68888,null,1273,null,1296,null,486,null,0400000US54,West Virginia,54
1311613,null,1725,null,1308505,null,1982,null,214073,null,4200,null,147088,null,4549,null,70055,null,3594,null,210390,null,4973,null,210688,null,4275,null,225144,null,4631,null,231067,null,1737,null,3108,null,874,null,0400000US55,Wisconsin,55
127968,null,1549,null,127365,null,1547,null,22047,null,1447,null,15663,null,1329,null,7379,null,1191,null,20658,null,1989,null,20521,null,1738,null,19183,null,2110,null,21914,null,839,null,603,null,158,null,0400000US56,Wyoming,56
982276,null,0,*****,979941,null,1470,null,140396,null,4143,null,94440,null,3996,null,45222,null,3520,null,160384,null,4849,null,180713,null,5579,null,181977,null,5317,null,176809,null,1383,null,2335,null,1467,null,0400000US72,Puerto Rico,72
