B17020H_001E,B17020H_001EA,B17020H_001M,B17020H_001MA,B17020H_002E,B17020H_002EA,B17020H_002M,B17020H_002MA,B17020H_003E,B17020H_003EA,B17020H_003M,B17020H_003MA,B17020H_004E,B17020H_004EA,B17020H_004M,B17020H_004MA,B17020H_005E,B17020H_005EA,B17020H_005M,B17020H_005MA,B17020H_006E,B17020H_006EA,B17020H_006M,B17020H_006MA,B17020H_007E,B17020H_007EA,B17020H_007M,B17020H_007MA,B17020H_008E,B17020H_008EA,B17020H_008M,B17020H_008MA,B17020H_009E,B17020H_009EA,B17020H_009M,B17020H_009MA,B17020H_010E,B17020H_010EA,B17020H_010M,B17020H_010MA,B17020H_011E,B17020H_011EA,B17020H_011M,B17020H_011MA,B17020H_012E,B17020H_012EA,B17020H_012M,B17020H_012MA,B17020H_013E,B17020H_013EA,B17020H_013M,B17020H_013MA,B17020H_014E,B17020H_014EA,B17020H_014M,B17020H_014MA,B17020H_015E,B17020H_015EA,B17020H_015M,B17020H_015MA,B17020H_016E,B17020H_016EA,B17020H_016M,B17020H_016MA,B17020H_017E,B17020H_017EA,B17020H_017M,B17020H_017MA,GEO_ID,NAME,state
5479527,null,6681,null,509876,null,20172,null,40605,null,4975,null,6656,null,1694,null,42282,null,5014,null,40084,null,4199,null,315596,null,12100,null,31740,null,3106,null,32913,null,3977,null,4969651,null,21866,null,301321,null,4973,null,60210,null,3608,null,376887,null,8063,null,394858,null,7219,null,3185226,null,12623,null,375339,null,3502,null,275810,null,4776,null,0400000US13,Georgia,13
308253,null,1934,null,33039,null,4615,null,2352,null,1203,null,611,null,515,null,630,null,425,null,731,null,525,null,25727,null,3533,null,1551,null,644,null,1437,null,573,null,275214,null,5104,null,13766,null,1080,null,3089,null,891,null,16653,null,1863,null,14354,null,1282,null,187949,null,3892,null,21219,null,636,null,18184,null,633,null,0400000US15,Hawaii,15
1267807,null,1718,null,140325,null,10650,null,14626,null,2153,null,2667,null,755,null,10804,null,1945,null,12359,null,2069,null,88326,null,6664,null,4400,null,1039,null,7143,null,1403,null,1127482,null,10789,null,76263,null,2247,null,15536,null,1788,null,92630,null,3374,null,91547,null,3376,null,698895,null,6720,null,85684,null,1185,null,66927,null,1683,null,0400000US16,Idaho,16
8104668,null,7590,null,621624,null,17084,null,47443,null,4490,null,7309,null,1244,null,47702,null,3840,null,45070,null,3951,null,390587,null,12144,null,36804,null,3405,null,46709,null,2914,null,7483044,null,18975,null,406709,null,4686,null,80014,null,3665,null,513407,null,7753,null,569144,null,7518,null,4801452,null,12812,null,581039,null,4068,null,531279,null,4913,null,0400000US17,Illinois,17
5140930,null,5357,null,547773,null,18473,null,55493,null,4700,null,9268,null,1826,null,55205,null,4622,null,47590,null,4641,null,326818,null,10261,null,26451,null,2499,null,26948,null,2432,null,4593157,null,19323,null,264454,null,5295,null,49893,null,2798,null,332804,null,7362,null,375596,null,7187,null,2922343,null,10068,null,351689,null,2846,null,296378,null,3324,null,0400000US18,Indiana,18
2620995,null,3016,null,269143,null,12512,null,23744,null,2721,null,3291,null,861,null,23507,null,2848,null,19609,null,2251,null,165866,null,7362,null,12645,null,1356,null,20481,null,2118,null,2351852,null,13227,null,137212,null,2735,null,27330,null,2039,null,168907,null,4139,null,185552,null,4215,null,1464555,null,7748,null,190063,null,1573,null,178233,null,2541,null,0400000US19,Iowa,19
2186607,null,3590,null,197510,null,9025,null,19156,null,2311,null,2329,null,631,null,15617,null,2490,null,14844,null,2206,null,122792,null,5474,null,8160,null,1345,null,14612,null,1769,null,1989097,null,9646,null,118811,null,2738,null,23248,null,1885,null,148882,null,4310,null,156032,null,4116,null,1251387,null,6324,null,153121,null,1679,null,137616,null,2444,null,0400000US20,Kansas,20
3659269,null,3628,null,579764,null,18870,null,54105,null,3927,null,8620,null,1673,null,53206,null,4242,null,51169,null,4536,null,345398,null,11924,null,32459,null,3174,null,34807,null,2544,null,3079505,null,19210,null,172243,null,3852,null,34347,null,3153,null,213829,null,5698,null,236671,null,5139,null,1985785,null,12173,null,249644,null,3055,null,186986,null,2929,null,0400000US21,Kentucky,21
2664899,null,5029,null,279343,null,13429,null,23649,null,3655,null,3944,null,853,null,25220,null,3156,null,19706,null,2388,null,171048,null,8872,null,17337,null,2073,null,18439,null,2161,null,2385556,null,14029,null,138972,null,3793,null,26049,null,2243,null,167621,null,4688,null,186486,null,4494,null,1525019,null,9662,null,187486,null,2345,null,153923,null,2742,null,0400000US22,Louisiana,22
1218233,null,2393,null,139711,null,7164,null,11337,null,1549,null,1809,null,619,null,9758,null,1494,null,11430,null,1854,null,88524,null,4323,null,7891,null,1044,null,8962,null,1006,null,1078522,null,7455,null,51267,null,1783,null,10913,null,1408,null,66375,null,2803,null,80871,null,3290,null,698319,null,4424,null,90910,null,1267,null,79867,null,1203,null,0400000US23,Maine,23
3166998,null,6390,null,181519,null,9966,null,10971,null,2366,null,1206,null,480,null,11744,null,1946,null,13824,null,2362,null,114725,null,6731,null,10858,null,1706,null,18191,null,2381,null,2985479,null,12410,null,160462,null,2395,null,36166,null,2670,null,203754,null,4714,null,233088,null,4523,null,1906971,null,8710,null,239503,null,1770,null,205535,null,3148,null,0400000US24,Maryland,24
4932303,null,8914,null,354313,null,16790,null,17662,null,2759,null,2317,null,850,null,21003,null,3307,null,22688,null,3418,null,228075,null,12693,null,27390,null,2521,null,35178,null,3152,null,4577990,null,15763,null,233544,null,3151,null,50001,null,3510,null,304841,null,6756,null,344099,null,6445,null,2974186,null,11961,null,346863,null,3185,null,324456,null,3865,null,0400000US25,Massachusetts,25
7583073,null,5579,null,820073,null,21122,null,64948,null,5616,null,11962,null,1693,null,71907,null,4562,null,70282,null,4423,null,519462,null,13346,null,35171,null,2481,null,46341,null,2748,null,6763000,null,21167,null,357969,null,5564,null,74706,null,3416,null,474636,null,7665,null,536370,null,7272,null,4306848,null,14245,null,544532,null,2607,null,467939,null,3863,null,0400000US26,Michigan,26
4348026,null,3871,null,321312,null,9946,null,22154,null,1957,null,3721,null,810,null,18925,null,2253,null,21809,null,2530,null,208825,null,7789,null,17866,null,1727,null,28012,null,1709,null,4026714,null,10233,null,238941,null,2054,null,46667,null,2644,null,287336,null,5357,null,316626,null,4943,null,2600491,null,7988,null,290133,null,1919,null,246520,null,2361,null,0400000US27,Minnesota,27
1673257,null,3966,null,203331,null,12251,null,17482,null,3171,null,3267,null,969,null,18558,null,2915,null,17613,null,2129,null,117844,null,7519,null,13797,null,2363,null,14770,null,1461,null,1469926,null,13042,null,89774,null,3234,null,17490,null,2041,null,103115,null,4936,null,111148,null,4736,null,918719,null,8913,null,128062,null,2668,null,101618,null,2353,null,0400000US28,Mississippi,28
4725051,null,8212,null,521197,null,14405,null,50449,null,3563,null,7971,null,1423,null,43938,null,3868,null,46137,null,3718,null,313789,null,9599,null,23734,null,2395,null,35179,null,3111,null,4203854,null,14688,null,237089,null,3522,null,44192,null,3083,null,302424,null,6216,null,326448,null,5240,null,2669462,null,10570,null,341435,null,2666,null,282804,null,3324,null,0400000US29,Missouri,29
830511,null,1600,null,105499,null,7903,null,9664,null,1876,null,1332,null,486,null,11558,null,2128,null,8471,null,1326,null,63890,null,5004,null,5105,null,1143,null,5479,null,1004,null,725012,null,7681,null,38038,null,1910,null,7787,null,1295,null,44679,null,2566,null,52917,null,2515,null,468360,null,4912,null,61229,null,1163,null,52002,null,1125,null,0400000US30,Montana,30
1456221,null,2711,null,125895,null,7814,null,11150,null,1676,null,1024,null,403,null,10017,null,1939,null,7658,null,1582,null,75912,null,5274,null,6491,null,949,null,13643,null,2311,null,1330326,null,8251,null,82856,null,1879,null,16401,null,1611,null,95531,null,3395,null,106847,null,3025,null,836328,null,5346,null,100580,null,1154,null,91783,null,2469,null,0400000US31,Nebraska,31
1464874,null,3160,null,115334,null,9069,null,6782,null,2082,null,839,null,528,null,7767,null,2124,null,8450,null,1974,null,74093,null,5867,null,8972,null,1697,null,8431,null,1669,null,1349540,null,9847,null,72746,null,2192,null,14429,null,2050,null,84323,null,3252,null,90018,null,3523,null,880636,null,6379,null,120032,null,1826,null,87356,null,1922,null,0400000US32,Nevada,32
1189508,null,1606,null,86370,null,7376,null,7278,null,1563,null,1011,null,584,null,7440,null,1778,null,6072,null,1153,null,51511,null,4942,null,5414,null,1351,null,7644,null,1758,null,1103138,null,7537,null,57343,null,1710,null,12061,null,1341,null,72361,null,3079,null,93949,null,2810,null,724936,null,4870,null,78818,null,1743,null,63670,null,1906,null,0400000US33,New Hampshire,33
5237563,null,5260,null,271335,null,14533,null,20457,null,2814,null,3204,null,916,null,22096,null,2974,null,22833,null,3127,null,152379,null,8657,null,19078,null,2229,null,31288,null,2851,null,4966228,null,16267,null,247813,null,3300,null,57539,null,3506,null,346557,null,6130,null,376839,null,5639,null,3132694,null,9168,null,406690,null,2571,null,398096,null,3992,null,0400000US34,New Jersey,34
807089,null,2697,null,84715,null,6873,null,5394,null,1396,null,522,null,296,null,6083,null,1649,null,4336,null,1229,null,56672,null,4894,null,5714,null,1174,null,5994,null,948,null,722374,null,7124,null,33125,null,1680,null,5318,null,985,null,38798,null,2423,null,47331,null,2307,null,456867,null,5344,null,74794,null,1365,null,66141,null,1548,null,0400000US35,New Mexico,35
11345603,null,11677,null,1010663,null,24365,null,74349,null,4770,null,13158,null,1759,null,85373,null,5265,null,88894,null,5274,null,597923,null,16195,null,60259,null,3265,null,90707,null,4769,null,10334940,null,26451,null,503399,null,5181,null,105176,null,4737,null,649419,null,9582,null,758065,null,8764,null,6628220,null,18013,null,865343,null,3775,null,825318,null,6373,null,0400000US36,New York,36
6020022,null,7580,null,589509,null,22022,null,44154,null,4170,null,6911,null,1432,null,49697,null,5126,null,44790,null,4560,null,362393,null,13491,null,34412,null,2817,null,47152,null,2668,null,5430513,null,21892,null,305740,null,4348,null,56742,null,3977,null,380369,null,8143,null,399417,null,7925,null,3484920,null,12966,null,455238,null,2768,null,348087,null,3354,null,0400000US37,North Carolina,37
553665,null,855,null,53767,null,4535,null,4493,null,1098,null,691,null,379,null,4181,null,1047,null,3295,null,1010,null,30313,null,2494,null,4187,null,853,null,6607,null,909,null,499898,null,4714,null,28953,null,1136,null,4886,null,885,null,33688,null,1919,null,36895,null,1663,null,321851,null,2599,null,36694,null,1016,null,36931,null,971,null,0400000US38,North Dakota,38
9230454,null,6161,null,975135,null,24415,null,92829,null,6039,null,15020,null,2072,null,90924,null,5712,null,78483,null,4999,null,596086,null,15592,null,43190,null,2827,null,58603,null,3364,null,8255319,null,24373,null,453701,null,6194,null,92479,null,3270,null,589337,null,8880,null,652315,null,7523,null,5238077,null,15776,null,659097,null,3214,null,570313,null,4400,null,0400000US39,Ohio,39
2519454,null,3147,null,320925,null,12496,null,29246,null,2773,null,6766,null,1435,null,31263,null,3453,null,24036,null,2568,null,192811,null,7718,null,15850,null,1812,null,20953,null,1760,null,2198529,null,12907,null,125018,null,2687,null,23425,null,2236,null,143701,null,4896,null,161665,null,4269,null,1387667,null,8499,null,196766,null,2446,null,160287,null,2292,null,0400000US40,Oklahoma,40
2974675,null,2491,null,339708,null,13929,null,23207,null,3003,null,5126,null,1231,null,25254,null,3614,null,25390,null,3329,null,223899,null,8632,null,18468,null,2015,null,18364,null,2367,null,2634967,null,13686,null,132239,null,3194,null,26330,null,2591,null,164296,null,4883,null,187686,null,4424,null,1707706,null,8392,null,217615,null,2735,null,199095,null,3889,null,0400000US41,Oregon,41
9790846,null,8223,null,886465,null,19396,null,65936,null,3803,null,12935,null,1574,null,72115,null,5015,null,67941,null,4345,null,536276,null,13689,null,50602,null,3458,null,80660,null,5221,null,8904381,null,20244,null,443078,null,4163,null,94246,null,4360,null,577095,null,7314,null,663860,null,7325,null,5635587,null,14495,null,757867,null,3849,null,732648,null,6572,null,0400000US42,Pennsylvania,42
793735,null,2189,null,66532,null,6585,null,2406,null,992,null,739,null,562,null,3474,null,1167,null,6027,null,1641,null,41802,null,4578,null,4823,null,1155,null,7261,null,1179,null,727203,null,6730,null,34525,null,1112,null,7457,null,1291,null,45796,null,2372,null,50751,null,2506,null,473691,null,4723,null,57469,null,1257,null,57514,null,1387,null,0400000US44,Rhode Island,44
2838582,null,4141,null,288736,null,12521,null,21544,null,2600,null,3875,null,987,null,25234,null,3460,null,18792,null,2412,null,182063,null,7865,null,17081,null,2083,null,20147,null,2376,null,2549846,null,12577,null,140600,null,2888,null,27487,null,2465,null,172079,null,4678,null,191188,null,4450,null,1610734,null,8407,null,232025,null,2413,null,175733,null,2870,null,0400000US45,South Carolina,45
668800,null,1710,null,59087,null,5350,null,6093,null,1550,null,1577,null,747,null,4785,null,1145,null,3204,null,927,null,33438,null,3142,null,3276,null,633,null,6714,null,1006,null,609713,null,5716,null,37247,null,1568,null,7263,null,1140,null,41908,null,2144,null,47583,null,1963,null,381997,null,3482,null,48491,null,814,null,45224,null,1135,null,0400000US46,South Dakota,46
4676447,null,4664,null,584913,null,19745,null,52568,null,4332,null,9534,null,1703,null,51632,null,4521,null,44172,null,4431,null,357338,null,12214,null,32620,null,2546,null,37049,null,2692,null,4091534,null,20242,null,219878,null,4412,null,43701,null,2571,null,281646,null,6322,null,307210,null,6242,null,2623176,null,13155,null,351805,null,3125,null,264118,null,3481,null,0400000US47,Tennessee,47
11213144,null,14051,null,927261,null,21921,null,74043,null,5359,null,11969,null,1900,null,70199,null,5920,null,64450,null,4379,null,592389,null,15213,null,52206,null,3539,null,62005,null,3740,null,10285883,null,26115,null,591911,null,5851,null,118928,null,5367,null,733092,null,10572,null,770481,null,8677,null,6578680,null,18663,null,817145,null,3637,null,675646,null,5867,null,0400000US48,Texas,48
2206333,null,2908,null,175526,null,9831,null,18137,null,2672,null,2656,null,721,null,17317,null,3245,null,12681,null,2897,null,111924,null,5773,null,5027,null,1091,null,7784,null,1291,null,2030807,null,9957,null,180675,null,2807,null,34303,null,2353,null,193602,null,4436,null,184351,null,4074,null,1229462,null,6665,null,114012,null,1166,null,94402,null,1476,null,0400000US49,Utah,49
569984,null,1129,null,58787,null,4917,null,4711,null,1243,null,491,null,355,null,4080,null,1044,null,5443,null,1293,null,37283,null,3150,null,2478,null,707,null,4301,null,768,null,511197,null,4958,null,24343,null,1350,null,5251,null,948,null,32847,null,1772,null,39081,null,1889,null,335739,null,3066,null,41569,null,717,null,32367,null,855,null,0400000US50,Vermont,50
5040317,null,7068,null,380292,null,16454,null,27289,null,3200,null,4374,null,1154,null,27826,null,3294,null,27805,null,3700,null,245704,null,10675,null,19623,null,2382,null,27671,null,2297,null,4660025,null,17507,null,259605,null,3702,null,52135,null,3316,null,325242,null,5982,null,351419,null,6332,null,3002615,null,11465,null,376867,null,2876,null,292142,null,3647,null,0400000US51,Virginia,51
4838186,null,5217,null,439726,null,15652,null,30669,null,3599,null,5263,null,1205,null,28189,null,3412,null,33551,null,3633,null,294797,null,10701,null,24466,null,2582,null,22791,null,2216,null,4398460,null,16970,null,227510,null,3729,null,44501,null,3314,null,285710,null,6366,null,332961,null,6119,null,2880278,null,11885,null,335016,null,2535,null,292484,null,2955,null,0400000US53,Washington,53
1659317,null,2154,null,269040,null,11925,null,27403,null,2754,null,4771,null,1030,null,22471,null,2984,null,21240,null,2706,null,166094,null,7608,null,15659,null,1869,null,11402,null,1321,null,1390277,null,12163,null,65199,null,2687,null,15065,null,1926,null,89198,null,3840,null,99087,null,3769,null,886709,null,7585,null,127102,null,2054,null,107917,null,1399,null,0400000US54,West Virginia,54
4662178,null,3041,null,376267,null,13676,null,29507,null,3168,null,4290,null,893,null,25162,null,2578,null,27566,null,3284,null,236224,null,8569,null,19784,null,2010,null,33734,null,2871,null,4285911,null,13612,null,234807,null,3219,null,45645,null,2487,null,287594,null,5004,null,334407,null,5017,null,2760571,null,8673,null,330677,null,2196,null,292210,null,3389,null,0400000US55,Wisconsin,55
449473,null,1071,null,40654,null,4173,null,4751,null,1318,null,553,null,347,null,2585,null,1078,null,3516,null,1179,null,24996,null,2490,null,1733,null,507,null,2520,null,724,null,408819,null,4315,null,24373,null,1326,null,5264,null,987,null,29281,null,1863,null,30124,null,1752,null,265531,null,2577,null,31123,null,759,null,23123,null,975,null,0400000US56,Wyoming,56
30042,null,3379,null,12653,null,2581,null,819,null,470,null,53,null,89,null,1166,null,646,null,1165,null,684,null,8473,null,2002,null,696,null,357,null,281,null,185,null,17389,null,2612,null,896,null,557,null,123,null,202,null,684,null,488,null,798,null,404,null,12353,null,1969,null,1101,null,546,null,1434,null,597,null,0400000US72,Puerto Rico,72
