C05009_001E,C05009_001EA,C05009_001M,C05009_001MA,C05009_002E,C05009_002EA,C05009_002M,C05009_002MA,C05009_003E,C05009_003EA,C05009_003M,C05009_003MA,C05009_004E,C05009_004EA,C05009_004M,C05009_004MA,C05009_005E,C05009_005EA,C05009_005M,C05009_005MA,C05009_006E,C05009_006EA,C05009_006M,C05009_006MA,C05009_007E,C05009_007EA,C05009_007M,C05009_007MA,C05009_008E,C05009_008EA,C05009_008M,C05009_008MA,C05009_009E,C05009_009EA,C05009_009M,C05009_009MA,C05009_010E,C05009_010EA,C05009_010M,C05009_010MA,C05009_011E,C05009_011EA,C05009_011M,C05009_011MA,C05009_012E,C05009_012EA,C05009_012M,C05009_012MA,C05009_013E,C05009_013EA,C05009_013M,C05009_013MA,C05009_014E,C05009_014EA,C05009_014M,C05009_014MA,C05009_015E,C05009_015EA,C05009_015M,C05009_015MA,GEO_ID,NAME,state
1046466,null,5430,null,344530,null,5315,null,341782,null,5565,null,2748,null,1136,null,316129,null,5755,null,28401,null,2961,null,26361,null,3195,null,2040,null,1007,null,701936,null,7078,null,691529,null,7200,null,10407,null,2043,null,667437,null,6864,null,34499,null,3183,null,26194,null,3073,null,8305,null,1864,null,0400000US01,Alabama,01
169141,null,2066,null,58167,null,1856,null,57964,null,1860,null,203,null,152,null,52300,null,2036,null,5867,null,1034,null,5715,null,1034,null,152,null,154,null,110974,null,2506,null,108726,null,2512,null,2248,null,1279,null,99204,null,2904,null,11770,null,1677,null,10352,null,1626,null,1418,null,603,null,0400000US02,Alaska,02
1606915,null,7658,null,580626,null,6857,null,570965,null,7192,null,9661,null,2311,null,397432,null,7454,null,183194,null,7000,null,174129,null,7284,null,9065,null,2278,null,1026289,null,7939,null,956007,null,8865,null,70282,null,5475,null,714041,null,10062,null,312248,null,9693,null,244539,null,9794,null,67709,null,5248,null,0400000US04,Arizona,04
653695,null,4644,null,221393,null,4062,null,219808,null,4024,null,1585,null,809,null,195347,null,4517,null,26046,null,2785,null,25055,null,2727,null,991,null,652,null,432302,null,5515,null,424194,null,5440,null,8108,null,1708,null,394958,null,5673,null,37344,null,2788,null,29816,null,2832,null,7528,null,1635,null,0400000US05,Arkansas,05
8849842,null,13754,null,3035482,null,14293,null,2969725,null,14423,null,65757,null,5008,null,1539293,null,18861,null,1496189,null,18355,null,1435944,null,17448,null,60245,null,4992,null,5814360,null,16296,null,5357263,null,22588,null,457097,null,14628,null,2917316,null,24904,null,2897044,null,24337,null,2452286,null,26097,null,444758,null,14530,null,0400000US06,California,06
1150539,null,5702,null,409582,null,5619,null,401297,null,5617,null,8285,null,1641,null,309027,null,7697,null,100555,null,4923,null,94172,null,4794,null,6383,null,1442,null,740957,null,6957,null,700603,null,6740,null,40354,null,4678,null,589731,null,8373,null,151226,null,8062,null,113563,null,6649,null,37663,null,4565,null,0400000US08,Colorado,08
777009,null,3502,null,242827,null,3181,null,239190,null,3384,null,3637,null,1090,null,182446,null,4393,null,60381,null,3835,null,57609,null,3753,null,2772,null,1032,null,534182,null,4215,null,509095,null,4416,null,25087,null,2669,null,428049,null,6645,null,106133,null,5975,null,84532,null,5735,null,21601,null,2445,null,0400000US09,Connecticut,09
195255,null,1979,null,67667,null,1800,null,66842,null,1776,null,825,null,499,null,53564,null,2379,null,14103,null,1992,null,13382,null,1951,null,721,null,494,null,127588,null,2002,null,121470,null,2338,null,6118,null,1488,null,108303,null,3124,null,19285,null,2857,null,13538,null,2704,null,5747,null,1429,null,0400000US10,Delaware,10
102808,null,2319,null,39484,null,1336,null,38549,null,1455,null,935,null,544,null,29688,null,2195,null,9796,null,1787,null,9155,null,1853,null,641,null,503,null,63324,null,2163,null,60537,null,2340,null,2787,null,1001,null,50572,null,3347,null,12752,null,2620,null,10457,null,2471,null,2295,null,967,null,0400000US11,District of Columbia,11
3765030,null,12270,null,1279414,null,10848,null,1257785,null,11616,null,21629,null,3396,null,878287,null,13197,null,401127,null,11526,null,382450,null,11889,null,18677,null,3344,null,2485616,null,13971,null,2314671,null,16425,null,170945,null,8303,null,1748223,null,18086,null,737393,null,14645,null,572897,null,13656,null,164496,null,8181,null,0400000US12,Florida,12
2365186,null,10147,null,819771,null,10158,null,808414,null,10299,null,11357,null,1911,null,652788,null,9818,null,166983,null,6607,null,157239,null,6596,null,9744,null,1747,null,1545415,null,10778,null,1474513,null,10675,null,70902,null,5737,null,1293951,null,11094,null,251464,null,7638,null,184624,null,7304,null,66840,null,5717,null,0400000US13,Georgia,13
266323,null,3332,null,95654,null,3247,null,93206,null,3308,null,2448,null,1003,null,67593,null,4673,null,28061,null,3806,null,25821,null,3818,null,2240,null,998,null,170669,null,4231,null,160113,null,4313,null,10556,null,2018,null,121381,null,5544,null,49288,null,3807,null,39126,null,3391,null,10162,null,1993,null,0400000US15,Hawaii,15
393804,null,2907,null,140990,null,3051,null,140024,null,3020,null,966,null,634,null,122775,null,3218,null,18215,null,2389,null,17481,null,2303,null,734,null,607,null,252814,null,3444,null,244289,null,3838,null,8525,null,1879,null,217593,null,4411,null,35221,null,3719,null,27142,null,3072,null,8079,null,1849,null,0400000US16,Idaho,16
3040263,null,7547,null,1027405,null,8245,null,1014520,null,7961,null,12885,null,1792,null,741658,null,11184,null,285747,null,8673,null,276053,null,8696,null,9694,null,1672,null,2012858,null,10072,null,1912774,null,11233,null,100084,null,6772,null,1537147,null,13833,null,475711,null,12563,null,382981,null,10876,null,92730,null,6879,null,0400000US17,Illinois,17
1496059,null,6154,null,499606,null,4981,null,494733,null,5173,null,4873,null,1232,null,448539,null,6099,null,51067,null,4301,null,48470,null,4155,null,2597,null,1009,null,996453,null,6137,null,975046,null,6229,null,21407,null,2298,null,927707,null,6976,null,68746,null,3945,null,51506,null,3644,null,17240,null,2412,null,0400000US18,Indiana,18
677818,null,4141,null,229130,null,3549,null,226900,null,3532,null,2230,null,947,null,207264,null,3394,null,21866,null,2005,null,20147,null,1921,null,1719,null,858,null,448688,null,4139,null,438015,null,4558,null,10673,null,1908,null,415595,null,4698,null,33093,null,3019,null,24239,null,2512,null,8854,null,1771,null,0400000US19,Iowa,19
665737,null,4818,null,229659,null,3681,null,227502,null,3573,null,2157,null,781,null,199954,null,3997,null,29705,null,2666,null,28144,null,2687,null,1561,null,694,null,436078,null,4311,null,424491,null,4735,null,11587,null,1756,null,382070,null,6165,null,54008,null,4204,null,43852,null,4544,null,10156,null,1709,null,0400000US20,Kansas,20
939841,null,6392,null,318441,null,4489,null,315560,null,4695,null,2881,null,838,null,299351,null,4700,null,19090,null,2029,null,17258,null,1939,null,1832,null,789,null,621400,null,5696,null,610688,null,5743,null,10712,null,2021,null,593052,null,5248,null,28348,null,2890,null,20046,null,2322,null,8302,null,1735,null,0400000US21,Kentucky,21
1031091,null,6132,null,346431,null,5270,null,344983,null,5293,null,1448,null,829,null,327583,null,5007,null,18848,null,2371,null,17748,null,2415,null,1100,null,770,null,684660,null,6438,null,678625,null,6449,null,6035,null,1386,null,650466,null,6999,null,34194,null,3613,null,28902,null,3349,null,5292,null,1400,null,0400000US22,Louisiana,22
260199,null,2388,null,81243,null,2116,null,80475,null,2116,null,768,null,495,null,75299,null,2236,null,5944,null,1310,null,5398,null,1337,null,546,null,431,null,178956,null,2295,null,175993,null,2194,null,2963,null,945,null,168497,null,2791,null,10459,null,2155,null,8406,null,1935,null,2053,null,907,null,0400000US23,Maine,23
1269771,null,5167,null,426290,null,4343,null,418679,null,4419,null,7611,null,1626,null,317914,null,6076,null,108376,null,5267,null,102586,null,5026,null,5790,null,1540,null,843481,null,6248,null,802253,null,6098,null,41228,null,3789,null,677812,null,7475,null,165669,null,6288,null,129769,null,5512,null,35900,null,3244,null,0400000US24,Maryland,24
1376979,null,4814,null,448691,null,5068,null,441260,null,5185,null,7431,null,1557,null,327676,null,7047,null,121015,null,5341,null,115524,null,5270,null,5491,null,1386,null,928288,null,5918,null,876333,null,7729,null,51955,null,5365,null,716265,null,10017,null,212023,null,8795,null,166903,null,7415,null,45120,null,5099,null,0400000US25,Massachusetts,25
2273246,null,7165,null,717603,null,6407,null,709119,null,6563,null,8484,null,1590,null,631806,null,7478,null,85797,null,5285,null,80620,null,5158,null,5177,null,1290,null,1555643,null,7368,null,1513866,null,7767,null,41777,null,3821,null,1404664,null,9012,null,150979,null,7464,null,117786,null,6459,null,33193,null,3670,null,0400000US26,Michigan,26
1203102,null,3755,null,409704,null,3787,null,403684,null,3892,null,6020,null,1232,null,344053,null,4549,null,65651,null,3419,null,62147,null,3458,null,3504,null,1027,null,793398,null,4472,null,762293,null,5655,null,31105,null,3693,null,692029,null,6704,null,101369,null,5427,null,76831,null,4458,null,24538,null,3372,null,0400000US27,Minnesota,27
705593,null,5015,null,242023,null,4306,null,240487,null,4381,null,1536,null,760,null,232862,null,4447,null,9161,null,1914,null,7985,null,1743,null,1176,null,692,null,463570,null,5207,null,460386,null,5277,null,3184,null,920,null,449813,null,5101,null,13757,null,2267,null,11142,null,2356,null,2615,null,896,null,0400000US28,Mississippi,28
1340430,null,6160,null,449609,null,4808,null,446778,null,4824,null,2831,null,860,null,414694,null,5175,null,34915,null,3029,null,33503,null,2994,null,1412,null,633,null,890821,null,5777,null,871110,null,6556,null,19711,null,3534,null,832805,null,7572,null,58016,null,4760,null,41469,null,4111,null,16547,null,3060,null,0400000US29,Missouri,29
209675,null,2761,null,71056,null,1955,null,70883,null,1966,null,173,null,231,null,67395,null,2171,null,3661,null,1098,null,3661,null,1098,null,0,null,235,null,138619,null,2716,null,136609,null,2758,null,2010,null,941,null,132365,null,2991,null,6254,null,1611,null,5426,null,1601,null,828,null,681,null,0400000US30,Montana,30
422673,null,3515,null,150642,null,2555,null,149291,null,2570,null,1351,null,716,null,131170,null,2721,null,19472,null,2207,null,18390,null,2080,null,1082,null,652,null,272031,null,3400,null,262855,null,3550,null,9176,null,1820,null,241947,null,3369,null,30084,null,2829,null,21806,null,2340,null,8278,null,1782,null,0400000US31,Nebraska,31
636971,null,3703,null,228300,null,4198,null,221630,null,4535,null,6670,null,1817,null,143067,null,5418,null,85233,null,4255,null,79429,null,4166,null,5804,null,1616,null,408671,null,4778,null,376104,null,5111,null,32567,null,3815,null,257949,null,6208,null,150722,null,6245,null,118329,null,5989,null,32393,null,3793,null,0400000US32,Nevada,32
283346,null,2017,null,88108,null,2019,null,87471,null,2055,null,637,null,335,null,78895,null,2363,null,9213,null,1771,null,9113,null,1752,null,100,null,165,null,195238,null,2498,null,190571,null,2694,null,4667,null,1038,null,179590,null,3348,null,15648,null,2260,null,12255,null,2149,null,3393,null,961,null,0400000US33,New Hampshire,33
1961617,null,7323,null,644944,null,6569,null,629656,null,7177,null,15288,null,2661,null,422311,null,7711,null,222633,null,7307,null,210157,null,7431,null,12476,null,2211,null,1316673,null,8416,null,1221243,null,9854,null,95430,null,5617,null,906005,null,11551,null,410668,null,8878,null,322890,null,8400,null,87778,null,5798,null,0400000US34,New Jersey,34
472078,null,3628,null,165887,null,3070,null,164305,null,2983,null,1582,null,820,null,132896,null,3992,null,32991,null,3527,null,31591,null,3538,null,1400,null,795,null,306191,null,3660,null,291148,null,4615,null,15043,null,2833,null,241386,null,5980,null,64805,null,4806,null,50510,null,3745,null,14295,null,2787,null,0400000US35,New Mexico,35
4199394,null,9639,null,1372248,null,10349,null,1344296,null,10431,null,27952,null,3218,null,880814,null,12015,null,491434,null,12009,null,467996,null,11274,null,23438,null,2910,null,2827146,null,10366,null,2633218,null,12767,null,193928,null,8653,null,1888580,null,15023,null,938566,null,16002,null,756499,null,14269,null,182067,null,8391,null,0400000US36,New York,36
2108014,null,8573,null,728483,null,7916,null,718280,null,7772,null,10203,null,2102,null,586714,null,8235,null,141769,null,5970,null,134413,null,5595,null,7356,null,1769,null,1379531,null,9926,null,1329015,null,9524,null,50516,null,5088,null,1192947,null,10225,null,186584,null,8719,null,141729,null,7731,null,44855,null,4547,null,0400000US37,North Carolina,37
135274,null,1422,null,47044,null,1355,null,46661,null,1279,null,383,null,479,null,45075,null,1378,null,1969,null,692,null,1788,null,651,null,181,null,239,null,88230,null,1717,null,86461,null,1902,null,1769,null,801,null,85114,null,1987,null,3116,null,983,null,2320,null,868,null,796,null,419,null,0400000US38,North Dakota,38
2596765,null,6717,null,853615,null,6157,null,845489,null,6477,null,8126,null,1480,null,789114,null,6445,null,64501,null,4173,null,59518,null,4431,null,4983,null,1265,null,1743150,null,6976,null,1712755,null,7223,null,30395,null,3202,null,1645181,null,8947,null,97969,null,5472,null,73581,null,4949,null,24388,null,3159,null,0400000US39,Ohio,39
839330,null,6395,null,295347,null,4910,null,293107,null,4996,null,2240,null,1074,null,259327,null,5686,null,36020,null,3394,null,34209,null,3135,null,1811,null,990,null,543983,null,5646,null,532070,null,5961,null,11913,null,2086,null,487618,null,5899,null,56365,null,4101,null,45651,null,4027,null,10714,null,2036,null,0400000US40,Oklahoma,40
824702,null,3877,null,278744,null,3803,null,274015,null,3819,null,4729,null,1284,null,212979,null,5179,null,65765,null,4500,null,62690,null,4316,null,3075,null,1143,null,545958,null,5170,null,518028,null,5981,null,27930,null,4069,null,435093,null,7046,null,110865,null,5859,null,85410,null,4945,null,25455,null,3985,null,0400000US41,Oregon,41
2638041,null,7463,null,856408,null,7453,null,848137,null,7381,null,8271,null,1313,null,756583,null,8216,null,99825,null,5723,null,95095,null,5693,null,4730,null,1118,null,1781633,null,9377,null,1738119,null,9858,null,43514,null,4108,null,1622230,null,11317,null,159403,null,7668,null,123905,null,6439,null,35498,null,3837,null,0400000US42,Pennsylvania,42
219108,null,2219,null,70304,null,2064,null,69316,null,2140,null,988,null,494,null,51997,null,2703,null,18307,null,2079,null,17479,null,2052,null,828,null,492,null,148804,null,2403,null,142181,null,2783,null,6623,null,1547,null,114843,null,3363,null,33961,null,2910,null,28183,null,2761,null,5778,null,1430,null,0400000US44,Rhode Island,44
999549,null,5475,null,339622,null,4518,null,335780,null,4663,null,3842,null,1396,null,304176,null,4477,null,35446,null,3454,null,33229,null,3300,null,2217,null,1174,null,659927,null,5920,null,645427,null,6349,null,14500,null,2349,null,613718,null,6808,null,46209,null,3531,null,34552,null,3182,null,11657,null,2313,null,0400000US45,South Carolina,45
186443,null,2222,null,67273,null,2084,null,67165,null,2096,null,108,null,128,null,64205,null,1862,null,3068,null,945,null,3068,null,945,null,0,null,223,null,119170,null,2311,null,117875,null,2259,null,1295,null,818,null,113751,null,2347,null,5419,null,1471,null,4464,null,1114,null,955,null,723,null,0400000US46,South Dakota,46
1380687,null,7371,null,469778,null,5120,null,464923,null,5551,null,4855,null,1347,null,415076,null,5815,null,54702,null,3815,null,51447,null,3670,null,3255,null,1182,null,910909,null,6772,null,888909,null,7191,null,22000,null,2753,null,839960,null,8375,null,70949,null,5193,null,52281,null,4646,null,18668,null,2436,null,0400000US47,Tennessee,47
6362922,null,16300,null,2282291,null,14192,null,2246023,null,14517,null,36268,null,3963,null,1515874,null,18330,null,766417,null,14884,null,734350,null,14366,null,32067,null,3902,null,4080631,null,13157,null,3802345,null,15628,null,278286,null,10293,null,2756903,null,23237,null,1323728,null,21037,null,1054405,null,21019,null,269323,null,10573,null,0400000US48,Texas,48
822722,null,3943,null,312236,null,3866,null,309701,null,4071,null,2535,null,1045,null,259181,null,5032,null,53055,null,4394,null,50698,null,4466,null,2357,null,1012,null,510486,null,4191,null,491161,null,5368,null,19325,null,3089,null,429689,null,6458,null,80797,null,5300,null,63050,null,4902,null,17747,null,2988,null,0400000US49,Utah,49
123122,null,1260,null,38250,null,1266,null,38019,null,1280,null,231,null,175,null,35772,null,1298,null,2478,null,661,null,2384,null,662,null,94,null,122,null,84872,null,1513,null,82976,null,1421,null,1896,null,599,null,80982,null,1917,null,3890,null,1137,null,3076,null,987,null,814,null,399,null,0400000US50,Vermont,50
1717880,null,6894,null,587759,null,6370,null,580284,null,6518,null,7475,null,1468,null,464508,null,7550,null,123251,null,6173,null,118078,null,6058,null,5173,null,1208,null,1130121,null,7612,null,1082144,null,8180,null,47977,null,4212,null,940059,null,10066,null,190062,null,7582,null,147514,null,6662,null,42548,null,4039,null,0400000US51,Virginia,51
1469575,null,5511,null,491789,null,4967,null,481063,null,5316,null,10726,null,2029,null,362952,null,7029,null,128837,null,6228,null,120223,null,6463,null,8614,null,1905,null,977786,null,6246,null,920011,null,7805,null,57775,null,4617,null,752788,null,9450,null,224998,null,7134,null,171920,null,6421,null,53078,null,4658,null,0400000US53,Washington,53
362314,null,3585,null,120740,null,3124,null,120644,null,3131,null,96,null,143,null,117562,null,3009,null,3178,null,1016,null,3178,null,1016,null,0,null,265,null,241574,null,4096,null,240028,null,4077,null,1546,null,825,null,235271,null,4354,null,6303,null,1804,null,4789,null,1526,null,1514,null,838,null,0400000US54,West Virginia,54
1261196,null,4355,null,420107,null,4527,null,415466,null,4457,null,4641,null,976,null,376148,null,5277,null,43959,null,3510,null,42076,null,3466,null,1883,null,645,null,841089,null,5020,null,821874,null,5052,null,19215,null,2632,null,770883,null,5815,null,70206,null,3913,null,55761,null,3797,null,14445,null,2242,null,0400000US55,Wisconsin,55
