C08012_001E,C08012_001EA,C08012_001M,C08012_001MA,C08012_002E,C08012_002EA,C08012_002M,C08012_002MA,C08012_003E,C08012_003EA,C08012_003M,C08012_003MA,C08012_004E,C08012_004EA,C08012_004M,C08012_004MA,C08012_005E,C08012_005EA,C08012_005M,C08012_005MA,C08012_006E,C08012_006EA,C08012_006M,C08012_006MA,C08012_007E,C08012_007EA,C08012_007M,C08012_007MA,C08012_008E,C08012_008EA,C08012_008M,C08012_008MA,C08012_009E,C08012_009EA,C08012_009M,C08012_009MA,C08012_010E,C08012_010EA,C08012_010M,C08012_010MA,C08012_011E,C08012_011EA,C08012_011M,C08012_011MA,C08012_012E,C08012_012EA,C08012_012M,C08012_012MA,C08012_013E,C08012_013EA,C08012_013M,C08012_013MA,C08012_014E,C08012_014EA,C08012_014M,C08012_014MA,C08012_015E,C08012_015EA,C08012_015M,C08012_015MA,C08012_016E,C08012_016EA,C08012_016M,C08012_016MA,C08012_017E,C08012_017EA,C08012_017M,C08012_017MA,C08012_018E,C08012_018EA,C08012_018M,C08012_018MA,C08012_019E,C08012_019EA,C08012_019M,C08012_019MA,C08012_020E,C08012_020EA,C08012_020M,C08012_020MA,C08012_021E,C08012_021EA,C08012_021M,C08012_021MA,C08012_022E,C08012_022EA,C08012_022M,C08012_022MA,C08012_023E,C08012_023EA,C08012_023M,C08012_023MA,C08012_024E,C08012_024EA,C08012_024M,C08012_024MA,C08012_025E,C08012_025EA,C08012_025M,C08012_025MA,C08012_026E,C08012_026EA,C08012_026M,C08012_026MA,C08012_027E,C08012_027EA,C08012_027M,C08012_027MA,C08012_028E,C08012_028EA,C08012_028M,C08012_028MA,C08012_029E,C08012_029EA,C08012_029M,C08012_029MA,C08012_030E,C08012_030EA,C08012_030M,C08012_030MA,GEO_ID,NAME,state
2004574,null,15143,null,279815,null,9409,null,295468,null,9598,null,339560,null,8924,null,308887,null,8349,null,124517,null,6699,null,284499,null,7330,null,115161,null,6025,null,139658,null,6258,null,117009,null,6442,null,1067703,null,10089,null,139148,null,6220,null,144574,null,5684,null,171073,null,5978,null,160480,null,6215,null,65104,null,4652,null,159615,null,6359,null,65901,null,5110,null,82656,null,4788,null,79152,null,4653,null,936871,null,10055,null,140667,null,6158,null,150894,null,5971,null,168487,null,5645,null,148407,null,5654,null,59413,null,4182,null,124884,null,5121,null,49260,null,3255,null,57002,null,4123,null,37857,null,3452,null,0400000US01,Alabama,01
320596,null,5184,null,84249,null,4670,null,62221,null,4016,null,61606,null,4328,null,42128,null,3225,null,14319,null,2257,null,22523,null,2520,null,8429,null,1295,null,10787,null,2043,null,14334,null,1900,null,175372,null,4159,null,44824,null,2681,null,34396,null,2804,null,32837,null,3143,null,22295,null,2397,null,8390,null,1888,null,11849,null,1792,null,4302,null,1106,null,6641,null,1501,null,9838,null,1529,null,145224,null,2972,null,39425,null,3215,null,27825,null,2581,null,28769,null,2599,null,19833,null,2077,null,5929,null,1219,null,10674,null,1578,null,4127,null,925,null,4146,null,999,null,4496,null,1066,null,0400000US02,Alaska,02
2759925,null,18072,null,347764,null,10627,null,385277,null,12014,null,425420,null,11721,null,415628,null,11898,null,167405,null,6059,null,439710,null,14314,null,186186,null,7706,null,209865,null,8560,null,182670,null,7679,null,1530172,null,12059,null,168494,null,7522,null,192149,null,8757,null,225984,null,8345,null,236172,null,9134,null,94550,null,5021,null,265809,null,10398,null,110228,null,6091,null,120441,null,5813,null,116345,null,6318,null,1229753,null,13142,null,179270,null,7364,null,193128,null,7732,null,199436,null,8299,null,179456,null,8029,null,72855,null,4193,null,173901,null,7246,null,75958,null,4236,null,89424,null,5448,null,66325,null,4721,null,0400000US04,Arizona,04
1211442,null,10675,null,238384,null,7159,null,212365,null,7914,null,213889,null,7299,null,166960,null,6557,null,62206,null,3635,null,142317,null,7364,null,50021,null,3434,null,64628,null,4333,null,60672,null,4278,null,639939,null,8380,null,116339,null,5212,null,108263,null,5906,null,112239,null,4551,null,83027,null,5118,null,31891,null,2886,null,81065,null,5432,null,28666,null,2775,null,36536,null,3150,null,41913,null,3250,null,571503,null,7370,null,122045,null,5552,null,104102,null,4743,null,101650,null,5363,null,83933,null,4189,null,30315,null,2558,null,61252,null,4036,null,21355,null,2121,null,28092,null,2462,null,18759,null,2124,null,0400000US05,Arkansas,05
16004236,null,46076,null,1823539,null,24857,null,2220870,null,24635,null,2509563,null,26772,null,2324615,null,26631,null,893139,null,15926,null,2354033,null,28272,null,1026069,null,17908,null,1252404,null,19923,null,1600004,null,24852,null,8929493,null,31033,null,906642,null,17148,null,1152340,null,16768,null,1323279,null,20594,null,1289732,null,19239,null,497913,null,12986,null,1371952,null,19962,null,599274,null,14211,null,759926,null,15864,null,1028435,null,21638,null,7074743,null,31385,null,916897,null,17217,null,1068530,null,18350,null,1186284,null,16089,null,1034883,null,18572,null,395226,null,10365,null,982081,null,17779,null,426795,null,10978,null,492478,null,12689,null,571569,null,13268,null,0400000US06,California,06
2390530,null,13860,null,351828,null,10324,null,338427,null,10188,null,356885,null,9279,null,358489,null,9468,null,171689,null,6236,null,327454,null,9428,null,150045,null,6369,null,183230,null,8006,null,152483,null,7410,null,1324619,null,9914,null,175220,null,7045,null,174426,null,6710,null,193416,null,6620,null,195317,null,6847,null,92764,null,4859,null,189819,null,6635,null,89657,null,5018,null,110239,null,6319,null,103761,null,6069,null,1065911,null,10273,null,176608,null,6301,null,164001,null,6733,null,163469,null,6441,null,163172,null,5947,null,78925,null,4045,null,137635,null,5543,null,60388,null,3679,null,72991,null,4490,null,48722,null,3978,null,0400000US08,Colorado,08
1677400,null,14115,null,227072,null,8124,null,255651,null,8034,null,260121,null,8319,null,273561,null,8119,null,106956,null,4769,null,201394,null,7552,null,110198,null,4992,null,112185,null,4997,null,130262,null,5407,null,878439,null,9677,null,107671,null,5402,null,123490,null,6038,null,125884,null,5841,null,144342,null,5816,null,54393,null,3331,null,107215,null,4964,null,62041,null,3522,null,68515,null,4076,null,84888,null,3976,null,798961,null,8485,null,119401,null,5352,null,132161,null,5093,null,134237,null,5125,null,129219,null,5387,null,52563,null,3697,null,94179,null,5224,null,48157,null,3531,null,43670,null,3197,null,45374,null,3275,null,0400000US09,Connecticut,09
403940,null,5861,null,50757,null,3562,null,62411,null,4051,null,66748,null,4235,null,65802,null,4020,null,26521,null,2638,null,49988,null,3701,null,25272,null,2579,null,26090,null,2640,null,30351,null,2687,null,208672,null,3850,null,25805,null,2431,null,30514,null,3166,null,34281,null,2834,null,32641,null,2566,null,14228,null,2161,null,24664,null,2690,null,13975,null,1795,null,14875,null,1820,null,17689,null,1874,null,195268,null,3919,null,24952,null,2360,null,31897,null,2719,null,32467,null,2765,null,33161,null,3143,null,12293,null,1462,null,25324,null,2599,null,11297,null,1792,null,11215,null,1661,null,12662,null,1535,null,0400000US10,Delaware,10
288550,null,5665,null,17661,null,2242,null,24680,null,2719,null,37238,null,3161,null,46252,null,3245,null,20626,null,2420,null,58910,null,4462,null,27218,null,2952,null,29149,null,2428,null,26816,null,2750,null,140616,null,3962,null,8618,null,1714,null,13542,null,2205,null,18550,null,2468,null,24433,null,2378,null,11381,null,2012,null,25565,null,2767,null,13578,null,2245,null,13728,null,2006,null,11221,null,1748,null,147934,null,3509,null,9043,null,1456,null,11138,null,1570,null,18688,null,2117,null,21819,null,1953,null,9245,null,1451,null,33345,null,2944,null,13640,null,1986,null,15421,null,2026,null,15595,null,2454,null,0400000US11,District of Columbia,11
7906795,null,29652,null,855323,null,17011,null,1049830,null,20655,null,1218878,null,17404,null,1257225,null,22665,null,503535,null,14632,null,1279689,null,25439,null,550319,null,11510,null,629749,null,14689,null,562247,null,16598,null,4185020,null,23539,null,424891,null,11748,null,520882,null,12012,null,608762,null,11927,null,660700,null,17078,null,258229,null,10353,null,697796,null,16609,null,299801,null,9365,null,360421,null,10974,null,353538,null,13468,null,3721775,null,20540,null,430432,null,11399,null,528948,null,13274,null,610116,null,13770,null,596525,null,13546,null,245306,null,7665,null,581893,null,14725,null,250518,null,7490,null,269328,null,9590,null,208709,null,7510,null,0400000US12,Florida,12
