C06008_001E,C06008_001EA,C06008_001M,C06008_001MA,C06008_002E,C06008_002EA,C06008_002M,C06008_002MA,C06008_003E,C06008_003EA,C06008_003M,C06008_003MA,C06008_004E,C06008_004EA,C06008_004M,C06008_004MA,C06008_005E,C06008_005EA,C06008_005M,C06008_005MA,C06008_006E,C06008_006EA,C06008_006M,C06008_006MA,C06008_007E,C06008_007EA,C06008_007M,C06008_007MA,C06008_008E,C06008_008EA,C06008_008M,C06008_008MA,C06008_009E,C06008_009EA,C06008_009M,C06008_009MA,C06008_010E,C06008_010EA,C06008_010M,C06008_010MA,C06008_011E,C06008_011EA,C06008_011M,C06008_011MA,C06008_012E,C06008_012EA,C06008_012M,C06008_012MA,C06008_013E,C06008_013EA,C06008_013M,C06008_013MA,C06008_014E,C06008_014EA,C06008_014M,C06008_014MA,C06008_015E,C06008_015EA,C06008_015M,C06008_015MA,C06008_016E,C06008_016EA,C06008_016M,C06008_016MA,C06008_017E,C06008_017EA,C06008_017M,C06008_017MA,C06008_018E,C06008_018EA,C06008_018M,C06008_018MA,C06008_019E,C06008_019EA,C06008_019M,C06008_019MA,C06008_020E,C06008_020EA,C06008_020M,C06008_020MA,C06008_021E,C06008_021EA,C06008_021M,C06008_021MA,C06008_022E,C06008_022EA,C06008_022M,C06008_022MA,C06008_023E,C06008_023EA,C06008_023M,C06008_023MA,C06008_024E,C06008_024EA,C06008_024M,C06008_024MA,C06008_025E,C06008_025EA,C06008_025M,C06008_025MA,GEO_ID,NAME,state
3735070,null,2776,null,1028115,null,12901,null,1881236,null,21616,null,541546,null,14551,null,284173,null,5961,null,2555202,null,17260,null,750596,null,12956,null,1208992,null,18209,null,379350,null,11413,null,216264,null,5034,null,1029803,null,16068,null,234215,null,9403,null,584722,null,12506,null,147102,null,7325,null,63764,null,3831,null,30120,null,2415,null,10370,null,1910,null,15513,null,1872,null,3824,null,926,null,413,null,285,null,119945,null,6223,null,32934,null,3766,null,72009,null,5740,null,11270,null,1833,null,3732,null,933,null,0400000US01,Alabama,01
537334,null,1673,null,185152,null,5775,null,254277,null,7398,null,78996,null,4592,null,18909,null,1712,null,156268,null,4860,null,90531,null,4060,null,44416,null,3204,null,17807,null,2025,null,3514,null,717,null,327839,null,4756,null,83009,null,4913,null,178703,null,5733,null,53420,null,3891,null,12707,null,1388,null,11346,null,1765,null,3583,null,952,null,5771,null,1375,null,1975,null,813,null,17,null,24,null,41881,null,2997,null,8029,null,1468,null,25387,null,2486,null,5794,null,1150,null,2671,null,691,null,0400000US02,Alaska,02
5065307,null,1822,null,1594745,null,20676,null,2456187,null,24220,null,717920,null,15409,null,296455,null,8341,null,1285533,null,18856,null,660237,null,15725,null,432108,null,11430,null,154513,null,7882,null,38675,null,3159,null,2843255,null,23442,null,673000,null,16180,null,1491754,null,20318,null,463542,null,14608,null,214959,null,6907,null,66619,null,3968,null,22486,null,2882,null,31287,null,2894,null,9810,null,2009,null,3036,null,1114,null,869900,null,18158,null,239022,null,11016,null,501038,null,14365,null,90055,null,6415,null,39785,null,3428,null,0400000US04,Arizona,04
2273362,null,2617,null,588242,null,10908,null,1179997,null,16830,null,338334,null,9086,null,166789,null,5227,null,1303523,null,14101,null,366202,null,11095,null,637207,null,12505,null,195488,null,7260,null,104626,null,4271,null,852259,null,13606,null,189292,null,8274,null,472299,null,9968,null,132541,null,5707,null,58127,null,3603,null,15370,null,2176,null,4773,null,1229,null,7886,null,1293,null,2621,null,799,null,90,null,167,null,102210,null,4139,null,27975,null,3100,null,62605,null,3877,null,7684,null,1739,null,3946,null,1120,null,0400000US05,Arkansas,05
29026913,null,3327,null,10197546,null,39978,null,13770246,null,48035,null,3495794,null,27794,null,1563327,null,18505,null,12727950,null,47242,null,6200087,null,34063,null,4681549,null,30949,null,1462693,null,22424,null,383621,null,9561,null,6480685,null,35254,null,1499361,null,22393,null,3270514,null,29698,null,1076303,null,17161,null,634507,null,11539,null,369057,null,10930,null,132425,null,7190,null,171126,null,6839,null,48557,null,3874,null,16949,null,2361,null,9449221,null,41760,null,2365673,null,35016,null,5647057,null,33150,null,908241,null,17163,null,528250,null,12610,null,0400000US06,California,06
3932272,null,2038,null,1168494,null,17647,null,2039640,null,19991,null,536403,null,13322,null,187735,null,6567,null,1309902,null,18341,null,532488,null,12168,null,562500,null,12104,null,161331,null,7578,null,53583,null,2898,null,2106462,null,15426,null,505478,null,12556,null,1169195,null,16378,null,320482,null,9703,null,111307,null,4533,null,54887,null,4301,null,19750,null,2728,null,26114,null,2949,null,8020,null,1484,null,1003,null,563,null,461021,null,13219,null,110778,null,6667,null,281831,null,9109,null,46570,null,4163,null,21842,null,2878,null,0400000US08,Colorado,08
2839699,null,1329,null,903207,null,12251,null,1429748,null,16102,null,325068,null,9524,null,181676,null,5853,null,1419655,null,13814,null,548029,null,10541,null,633226,null,11757,null,151856,null,6467,null,86544,null,3932,null,887714,null,13694,null,220304,null,8788,null,495275,null,10536,null,109130,null,5725,null,63005,null,3488,null,99645,null,5211,null,34566,null,3945,null,38774,null,3816,null,20281,null,2380,null,6024,null,1394,null,432685,null,11865,null,100308,null,6276,null,262473,null,8002,null,43801,null,3433,null,26103,null,2426,null,0400000US09,Connecticut,09
702906,null,499,null,224412,null,6078,null,344917,null,8798,null,89181,null,4864,null,44396,null,2694,null,278842,null,7508,null,111761,null,5790,null,114865,null,5476,null,36967,null,3958,null,15249,null,1627,null,351500,null,7454,null,91706,null,5039,null,188351,null,6567,null,45414,null,3458,null,26029,null,2059,null,10854,null,1526,null,4173,null,1150,null,4858,null,1102,null,1234,null,518,null,589,null,547,null,61710,null,4336,null,16772,null,2699,null,36843,null,3090,null,5566,null,1199,null,2529,null,972,null,0400000US10,Delaware,10
499036,null,287,null,278099,null,5907,null,126553,null,6187,null,65130,null,4243,null,29254,null,1924,null,164392,null,5473,null,106021,null,4672,null,23585,null,2729,null,27113,null,2858,null,7673,null,1452,null,252548,null,5650,null,135724,null,5294,null,69156,null,3935,null,29882,null,3038,null,17786,null,1583,null,7529,null,1358,null,4533,null,1059,null,2549,null,740,null,258,null,224,null,189,null,237,null,74567,null,4314,null,31821,null,3260,null,31263,null,3309,null,7877,null,1575,null,3606,null,1164,null,0400000US11,District of Columbia,11
15023092,null,5532,null,4302705,null,27637,null,7384007,null,43084,null,2219995,null,28648,null,1116385,null,16418,null,3763996,null,27837,null,1872074,null,22396,null,1262346,null,22645,null,495094,null,13740,null,134482,null,6056,null,7524266,null,34570,null,1556910,null,25093,null,4050610,null,30569,null,1191668,null,20278,null,725078,null,13287,null,482252,null,16283,null,133006,null,7840,null,240766,null,9870,null,81741,null,6114,null,26739,null,3354,null,3252578,null,29874,null,740715,null,19817,null,1830285,null,24891,null,451492,null,12885,null,230086,null,8220,null,0400000US12,Florida,12
7561173,null,4493,null,2408861,null,25378,null,3683525,null,33078,null,1035927,null,19317,null,432860,null,8080,null,3720672,null,30313,null,1330041,null,22365,null,1600581,null,24518,null,527279,null,13112,null,262771,null,7634,null,2903175,null,29506,null,811995,null,16803,null,1533618,null,22092,null,418314,null,11585,null,139248,null,5584,null,94161,null,5772,null,35162,null,3958,null,44697,null,3638,null,13238,null,2361,null,1064,null,530,null,843165,null,14411,null,231663,null,10616,null,504629,null,11910,null,77096,null,5728,null,29777,null,3046,null,0400000US13,Georgia,13
1052486,null,1649,null,343412,null,7712,null,533014,null,9984,null,108704,null,5875,null,67356,null,3641,null,510309,null,8965,null,190236,null,7123,null,232046,null,7249,null,48270,null,3516,null,39757,null,2632,null,293588,null,6263,null,95454,null,5351,null,149616,null,6368,null,38813,null,3412,null,9705,null,1448,null,31740,null,3468,null,11222,null,2238,null,15493,null,2243,null,3798,null,1342,null,1227,null,638,null,216849,null,8644,null,46500,null,5195,null,135859,null,5897,null,17823,null,2502,null,16667,null,2099,null,0400000US15,Hawaii,15
1179440,null,1637,null,294187,null,7752,null,672820,null,11691,null,153542,null,6527,null,58891,null,3238,null,464023,null,8270,null,141809,null,5510,null,243636,null,6939,null,57931,null,3319,null,20647,null,1973,null,620705,null,8123,null,127973,null,5612,null,367867,null,8791,null,89958,null,5207,null,34907,null,2315,null,12250,null,1941,null,4689,null,1334,null,6092,null,1217,null,1229,null,560,null,240,null,259,null,82462,null,5376,null,19716,null,2761,null,55225,null,4375,null,4424,null,1008,null,3097,null,887,null,0400000US16,Idaho,16
10269170,null,2777,null,3466103,null,25562,null,5010808,null,34600,null,1152312,null,18797,null,639947,null,9974,null,6331522,null,26345,null,2447790,null,25959,null,2788623,null,25974,null,724553,null,12870,null,370556,null,7925,null,2125269,null,20072,null,574797,null,13102,null,1098434,null,13926,null,273556,null,8336,null,178482,null,4984,null,114262,null,6054,null,38590,null,3295,null,53102,null,4007,null,15652,null,2592,null,6918,null,1531,null,1698117,null,21779,null,404926,null,12692,null,1070649,null,18993,null,138551,null,7212,null,83991,null,5042,null,0400000US17,Illinois,17
5065862,null,3014,null,1426376,null,17185,null,2623696,null,27184,null,696307,null,15604,null,319483,null,7488,null,3267070,null,18087,null,989330,null,13279,null,1632367,null,20474,null,449708,null,11591,null,195665,null,6560,null,1530529,null,17097,null,365615,null,9315,null,833311,null,16062,null,220993,null,8449,null,110610,null,4424,null,33500,null,3214,null,9596,null,1781,null,19214,null,2308,null,3848,null,841,null,842,null,461,null,234763,null,7400,null,61835,null,4967,null,138804,null,6567,null,21758,null,2393,null,12366,null,2249,null,0400000US18,Indiana,18
2418896,null,2129,null,668960,null,9487,null,1318006,null,14011,null,274423,null,8085,null,157507,null,4484,null,1716942,null,9668,null,470105,null,8740,null,934647,null,12004,null,194730,null,6668,null,117460,null,4000,null,586449,null,8947,null,162151,null,5845,null,317447,null,7975,null,70723,null,3320,null,36128,null,2354,null,12798,null,1958,null,4830,null,1200,null,5916,null,1076,null,1286,null,498,null,766,null,519,null,102707,null,4433,null,31874,null,3169,null,59996,null,3870,null,7684,null,1746,null,3153,null,807,null,0400000US19,Iowa,19
2218840,null,2056,null,599028,null,9961,null,1205380,null,13235,null,277093,null,8128,null,137339,null,4183,null,1214568,null,11827,null,363846,null,8159,null,623086,null,11786,null,147455,null,6494,null,80181,null,2877,null,832166,null,10777,null,191472,null,7762,null,477050,null,9920,null,113499,null,5636,null,50145,null,2847,null,19173,null,1943,null,6111,null,1132,null,10423,null,1428,null,2210,null,709,null,429,null,405,null,152933,null,5398,null,37599,null,3878,null,94821,null,4391,null,13929,null,2096,null,6584,null,1281,null,0400000US20,Kansas,20
3435315,null,3001,null,902257,null,14372,null,1786832,null,23087,null,502811,null,12220,null,243415,null,5915,null,2361384,null,14685,null,632270,null,12264,null,1198020,null,18005,null,346545,null,10288,null,184549,null,5256,null,944527,null,15037,null,234122,null,8317,null,515210,null,11057,null,142559,null,6046,null,52636,null,3709,null,21437,null,2572,null,7290,null,1504,null,10179,null,1749,null,3446,null,1069,null,522,null,331,null,107967,null,5568,null,28575,null,3246,null,63423,null,4556,null,10261,null,1759,null,5708,null,1349,null,0400000US21,Kentucky,21
3493783,null,2786,null,1121463,null,15078,null,1629717,null,18494,null,497724,null,11222,null,244879,null,6861,null,2692503,null,15560,null,925473,null,15423,null,1196250,null,18910,null,380542,null,10364,null,190238,null,6445,null,652834,null,15325,null,156088,null,8218,null,348779,null,9051,null,101771,null,5130,null,46196,null,3425,null,20722,null,2469,null,7752,null,1595,null,10814,null,1657,null,1689,null,563,null,467,null,321,null,127724,null,6426,null,32150,null,3281,null,73874,null,5126,null,13722,null,2146,null,7978,null,1446,null,0400000US22,Louisiana,22
