B19056_001E,B19056_001EA,B19056_001M,B19056_001MA,B19056_002E,B19056_002EA,B19056_002M,B19056_002MA,B19056_003E,B19056_003EA,B19056_003M,B19056_003MA,GEO_ID,NAME,state
1815865,null,10024,null,84922,null,4596,null,1730943,null,10799,null,0400000US01,Alabama,01
237607,null,2898,null,6636,null,1217,null,230971,null,2904,null,0400000US02,Alaska,02
2273842,null,11467,null,59504,null,3759,null,2214338,null,11323,null,0400000US04,Arizona,04
1114041,null,8021,null,57520,null,3859,null,1056521,null,8371,null,0400000US05,Arkansas,05
12176760,null,21139,null,535430,null,11333,null,11641330,null,22811,null,0400000US06,California,06
1897835,null,9244,null,41482,null,2716,null,1856353,null,9490,null,0400000US08,Colorado,08
1329305,null,5895,null,37666,null,3324,null,1291639,null,6288,null,0400000US09,Connecticut,09
328654,null,3672,null,9661,null,1617,null,318993,null,3750,null,0400000US10,Delaware,10
249996,null,3353,null,9495,null,1551,null,240501,null,3628,null,0400000US11,District of Columbia,11
7057285,null,24241,null,214396,null,7301,null,6842889,null,23254,null,0400000US12,Florida,12
3469845,null,17452,null,113045,null,5821,null,3356800,null,17613,null,0400000US13,Georgia,13
437105,null,4492,null,14217,null,1815,null,422888,null,4853,null,0400000US15,Hawaii,15
566004,null,4603,null,14904,null,1617,null,551100,null,4712,null,0400000US16,Idaho,16
4766252,null,13014,null,130596,null,5966,null,4635656,null,14298,null,0400000US17,Illinois,17
2480570,null,10473,null,77218,null,4201,null,2403352,null,11901,null,0400000US18,Indiana,18
1215351,null,6468,null,31498,null,2195,null,1183853,null,7009,null,0400000US19,Iowa,19
1110829,null,6612,null,25596,null,2120,null,1085233,null,6877,null,0400000US20,Kansas,20
1686277,null,9662,null,98811,null,4499,null,1587466,null,9934,null,0400000US21,Kentucky,21
1625153,null,9520,null,83729,null,4498,null,1541424,null,10656,null,0400000US22,Louisiana,22
542363,null,5056,null,23185,null,2423,null,519178,null,5879,null,0400000US23,Maine,23
2092692,null,7904,null,53038,null,3429,null,2039654,null,9120,null,0400000US24,Maryland,24
2467323,null,8171,null,96323,null,4453,null,2371000,null,8967,null,0400000US25,Massachusetts,25
3810801,null,12762,null,132802,null,5120,null,3677999,null,13187,null,0400000US26,Michigan,26
2089449,null,7329,null,52662,null,3255,null,2036787,null,7570,null,0400000US27,Minnesota,27
1094208,null,7307,null,64540,null,3833,null,1029668,null,8822,null,0400000US28,Mississippi,28
2330040,null,9044,null,82186,null,4270,null,2247854,null,9415,null,0400000US29,Missouri,29
375598,null,3682,null,10901,null,1295,null,364697,null,3834,null,0400000US30,Montana,30
704143,null,4204,null,15305,null,1648,null,688838,null,4511,null,0400000US31,Nebraska,31
952856,null,7182,null,25195,null,2828,null,927661,null,7162,null,0400000US32,Nevada,32
505286,null,4732,null,12448,null,1685,null,492838,null,4931,null,0400000US33,New Hampshire,33
3154012,null,10110,null,85465,null,4568,null,3068547,null,11277,null,0400000US34,New Jersey,34
741399,null,5755,null,27985,null,2441,null,713414,null,6311,null,0400000US35,New Mexico,35
7137482,null,15735,null,308047,null,7461,null,6829435,null,15765,null,0400000US36,New York,36
3595175,null,14706,null,108793,null,5098,null,3486382,null,15469,null,0400000US37,North Carolina,37
274743,null,2659,null,5134,null,929,null,269609,null,2862,null,0400000US38,North Dakota,38
4508871,null,14815,null,155510,null,5890,null,4353361,null,15268,null,0400000US39,Ohio,39
1407933,null,7799,null,54058,null,3709,null,1353875,null,7698,null,0400000US40,Oklahoma,40
1474755,null,6858,null,43968,null,3776,null,1430787,null,7529,null,0400000US41,Oregon,41
4904554,null,11469,null,189400,null,5578,null,4715154,null,11564,null,0400000US42,Pennsylvania,42
399107,null,3931,null,19235,null,2085,null,379872,null,4420,null,0400000US44,Rhode Island,44
1702300,null,9251,null,55912,null,3689,null,1646388,null,9899,null,0400000US45,South Carolina,45
319926,null,3421,null,7294,null,1251,null,312632,null,3494,null,0400000US46,South Dakota,46
2434683,null,10947,null,90755,null,4975,null,2343928,null,11588,null,0400000US47,Tennessee,47
8422249,null,18072,null,271930,null,7633,null,8150319,null,19752,null,0400000US48,Texas,48
854244,null,4876,null,18987,null,1741,null,835257,null,5247,null,0400000US49,Utah,49
249986,null,2593,null,9904,null,1420,null,240082,null,2839,null,0400000US50,Vermont,50
2961083,null,11010,null,78276,null,4279,null,2882807,null,12106,null,0400000US51,Virginia,51
2547663,null,9073,null,79148,null,4508,null,2468515,null,10137,null,0400000US53,Washington,53
749586,null,6455,null,43207,null,2976,null,706379,null,7086,null,0400000US54,West Virginia,54
2249630,null,8922,null,63963,null,3070,null,2185667,null,9468,null,0400000US55,Wisconsin,55
208613,null,3448,null,4078,null,857,null,204535,null,3503,null,0400000US56,Wyoming,56
1186497,null,10034,null,3599,null,693,null,1182898,null,10041,null,0400000US72,Puerto Rico,72
