B06001_001E,B06001_001EA,B06001_001M,B06001_001MA,B06001_002E,B06001_002EA,B06001_002M,B06001_002MA,B06001_003E,B06001_003EA,B06001_003M,B06001_003MA,B06001_004E,B06001_004EA,B06001_004M,B06001_004MA,B06001_005E,B06001_005EA,B06001_005M,B06001_005MA,B06001_006E,B06001_006EA,B06001_006M,B06001_006MA,B06001_007E,B06001_007EA,B06001_007M,B06001_007MA,B06001_008E,B06001_008EA,B06001_008M,B06001_008MA,B06001_009E,B06001_009EA,B06001_009M,B06001_009MA,B06001_010E,B06001_010EA,B06001_010M,B06001_010MA,B06001_011E,B06001_011EA,B06001_011M,B06001_011MA,B06001_012E,B06001_012EA,B06001_012M,B06001_012MA,B06001_013E,B06001_013EA,B06001_013M,B06001_013MA,B06001_014E,B06001_014EA,B06001_014M,B06001_014MA,B06001_015E,B06001_015EA,B06001_015M,B06001_015MA,B06001_016E,B06001_016EA,B06001_016M,B06001_016MA,B06001_017E,B06001_017EA,B06001_017M,B06001_017MA,B06001_018E,B06001_018EA,B06001_018M,B06001_018MA,B06001_019E,B06001_019EA,B06001_019M,B06001_019MA,B06001_020E,B06001_020EA,B06001_020M,B06001_020MA,B06001_021E,B06001_021EA,B06001_021M,B06001_021MA,B06001_022E,B06001_022EA,B06001_022M,B06001_022MA,B06001_023E,B06001_023EA,B06001_023M,B06001_023MA,B06001_024E,B06001_024EA,B06001_024M,B06001_024MA,B06001_025E,B06001_025EA,B06001_025M,B06001_025MA,B06001_026E,B06001_026EA,B06001_026M,B06001_026MA,B06001_027E,B06001_027EA,B06001_027M,B06001_027MA,B06001_028E,B06001_028EA,B06001_028M,B06001_028MA,B06001_029E,B06001_029EA,B06001_029M,B06001_029MA,B06001_030E,B06001_030EA,B06001_030M,B06001_030MA,B06001_031E,B06001_031EA,B06001_031M,B06001_031MA,B06001_032E,B06001_032EA,B06001_032M,B06001_032MA,B06001_033E,B06001_033EA,B06001_033M,B06001_033MA,B06001_034E,B06001_034EA,B06001_034M,B06001_034MA,B06001_035E,B06001_035EA,B06001_035M,B06001_035MA,B06001_036E,B06001_036EA,B06001_036M,B06001_036MA,B06001_037E,B06001_037EA,B06001_037M,B06001_037MA,B06001_038E,B06001_038EA,B06001_038M,B06001_038MA,B06001_039E,B06001_039EA,B06001_039M,B06001_039MA,B06001_040E,B06001_040EA,B06001_040M,B06001_040MA,B06001_041E,B06001_041EA,B06001_041M,B06001_041MA,B06001_042E,B06001_042EA,B06001_042M,B06001_042MA,B06001_043E,B06001_043EA,B06001_043M,B06001_043MA,B06001_044E,B06001_044EA,B06001_044M,B06001_044MA,B06001_045E,B06001_045EA,B06001_045M,B06001_045MA,B06001_046E,B06001_046EA,B06001_046M,B06001_046MA,B06001_047E,B06001_047EA,B06001_047M,B06001_047MA,B06001_048E,B06001_048EA,B06001_048M,B06001_048MA,B06001_049E,B06001_049EA,B06001_049M,B06001_049MA,B06001_050E,B06001_050EA,B06001_050M,B06001_050MA,B06001_051E,B06001_051EA,B06001_051M,B06001_051MA,B06001_052E,B06001_052EA,B06001_052M,B06001_052MA,B06001_053E,B06001_053EA,B06001_053M,B06001_053MA,B06001_054E,B06001_054EA,B06001_054M,B06001_054MA,B06001_055E,B06001_055EA,B06001_055M,B06001_055MA,B06001_056E,B06001_056EA,B06001_056M,B06001_056MA,B06001_057E,B06001_057EA,B06001_057M,B06001_057MA,B06001_058E,B06001_058EA,B06001_058M,B06001_058MA,B06001_059E,B06001_059EA,B06001_059M,B06001_059MA,B06001_060E,B06001_060EA,B06001_060M,B06001_060MA,GEO_ID,NAME,state
4661900,null,0,*****,307183,null,2804,null,814027,null,3156,null,462191,null,5041,null,598417,null,5764,null,627804,null,5265,null,671270,null,5050,null,289328,null,5171,null,122400,null,4541,null,130523,null,4565,null,344383,null,2217,null,294374,null,2068,null,3327302,null,19278,null,272395,null,4461,null,652849,null,6823,null,323279,null,7391,null,396561,null,6714,null,404482,null,8047,null,440134,null,6920,null,198725,null,4922,null,84854,null,4117,null,91072,null,4320,null,246925,null,3305,null,216026,null,4084,null,1168206,null,17748,null,32005,null,3327,null,143827,null,6649,null,115599,null,6108,null,159103,null,6405,null,190323,null,6836,null,208286,null,6964,null,82992,null,3830,null,35239,null,3063,null,36360,null,2708,null,90283,null,3297,null,74189,null,3485,null,34697,null,2936,null,733,null,482,null,5071,null,1603,null,6362,null,1345,null,6010,null,1344,null,7203,null,1416,null,6213,null,851,null,1485,null,539,null,402,null,300,null,189,null,186,null,591,null,455,null,438,null,271,null,131695,null,6916,null,2050,null,970,null,12280,null,2179,null,16951,null,2318,null,36743,null,3168,null,25796,null,3461,null,16637,null,2388,null,6126,null,1296,null,1905,null,719,null,2902,null,852,null,6584,null,1139,null,3721,null,929,null,0400000US01,Alabama,01
686293,null,0,*****,51624,null,976,null,129135,null,1595,null,80633,null,2630,null,99124,null,2861,null,96176,null,2239,null,105292,null,1726,null,46701,null,2129,null,14527,null,1548,null,14666,null,1356,null,31059,null,1220,null,17356,null,1152,null,262695,null,6089,null,41087,null,1508,null,84239,null,2877,null,42526,null,2569,null,33343,null,2857,null,21240,null,2137,null,20703,null,1856,null,7842,null,1059,null,2359,null,655,null,1972,null,423,null,4679,null,695,null,2705,null,657,null,365716,null,6393,null,9806,null,1442,null,39855,null,3229,null,32699,null,3008,null,56456,null,3246,null,61741,null,2699,null,73405,null,2101,null,34416,null,1687,null,10934,null,1234,null,10858,null,1115,null,22386,null,1048,null,13160,null,867,null,13586,null,1811,null,491,null,288,null,2172,null,821,null,2454,null,752,null,2365,null,926,null,2774,null,1079,null,1794,null,539,null,894,null,456,null,361,null,295,null,169,null,211,null,95,null,136,null,17,null,24,null,44296,null,3230,null,240,null,183,null,2869,null,1367,null,2954,null,791,null,6960,null,1369,null,10421,null,1522,null,9390,null,1304,null,3549,null,898,null,873,null,491,null,1667,null,554,null,3899,null,850,null,1474,null,508,null,0400000US02,Alaska,02
6500180,null,0,*****,515321,null,1678,null,1192359,null,2020,null,599953,null,3189,null,929418,null,3728,null,873435,null,2698,null,849309,null,3337,null,363528,null,7169,null,141613,null,5334,null,171152,null,6358,null,446195,null,1777,null,417897,null,1461,null,2375283,null,22344,null,446202,null,4849,null,798764,null,9895,null,288309,null,7338,null,289898,null,8101,null,202159,null,7874,null,169487,null,6879,null,58407,null,3933,null,18519,null,2214,null,19264,null,2528,null,46053,null,3319,null,38221,null,3053,null,3117276,null,26594,null,59186,null,4153,null,306248,null,9562,null,216726,null,8253,null,401667,null,7970,null,446840,null,7622,null,524421,null,7721,null,252341,null,6416,null,104314,null,4907,null,129596,null,5898,null,341741,null,3982,null,334196,null,4204,null,75103,null,4504,null,2724,null,1372,null,8922,null,1871,null,8435,null,1704,null,13649,null,2411,null,13508,null,2228,null,15057,null,1898,null,4705,null,1010,null,1251,null,424,null,676,null,380,null,3078,null,802,null,3098,null,1270,null,932518,null,19501,null,7209,null,1862,null,78425,null,5634,null,86483,null,5535,null,224204,null,6981,null,210928,null,6113,null,140344,null,6201,null,48075,null,3288,null,17529,null,2252,null,21616,null,2557,null,55323,null,2880,null,42382,null,3113,null,0400000US04,Arizona,04
2855390,null,0,*****,199082,null,2395,null,503842,null,2562,null,279652,null,4972,null,365307,null,5520,null,377306,null,3959,null,396312,null,3397,null,167011,null,4711,null,73709,null,3768,null,88979,null,3196,null,215390,null,2040,null,188800,null,1830,null,1755131,null,16607,null,168916,null,2926,null,361419,null,7215,null,172453,null,5971,null,204693,null,5955,null,204980,null,5425,null,209276,null,4894,null,95878,null,3164,null,44314,null,3560,null,51543,null,2791,null,124925,null,3809,null,116734,null,3765,null,973732,null,15800,null,28238,null,2969,null,130543,null,7353,null,90585,null,5589,null,129202,null,5130,null,143737,null,5241,null,168408,null,4118,null,65762,null,3513,null,28244,null,2637,null,35305,null,2458,null,85769,null,3340,null,67939,null,3251,null,17270,null,2420,null,474,null,322,null,2569,null,995,null,1775,null,691,null,2683,null,983,null,4320,null,1301,null,3848,null,981,null,845,null,482,null,114,null,198,null,228,null,201,null,44,null,74,null,370,null,231,null,109257,null,4766,null,1454,null,758,null,9311,null,1665,null,14839,null,2234,null,28729,null,2335,null,24269,null,2361,null,14780,null,1801,null,4526,null,971,null,1037,null,441,null,1903,null,630,null,4652,null,759,null,3757,null,1027,null,0400000US05,Arkansas,05
36756666,null,0,*****,2692906,null,2634,null,6669791,null,3068,null,3865493,null,6602,null,5217280,null,8227,null,5372665,null,7206,null,5154622,null,5713,null,2038922,null,15345,null,763183,null,12319,null,865980,null,13159,null,2129019,null,3478,null,1986805,null,3141,null,19609208,null,55613,null,2528802,null,7988,null,5709389,null,20678,null,2638857,null,21485,null,2487613,null,21357,null,2067206,null,18719,null,1965573,null,17187,null,712489,null,12997,null,256265,null,7632,null,265240,null,7023,null,511699,null,9710,null,466075,null,8471,null,6858470,null,39350,null,95558,null,5626,null,375083,null,12181,null,385269,null,12222,null,750147,null,13746,null,907617,null,14935,null,1265621,null,16313,null,635590,null,10546,null,272357,null,7882,null,312312,null,7758,null,908114,null,8998,null,950802,null,9957,null,429961,null,12576,null,16242,null,2305,null,61676,null,5096,null,52299,null,4619,null,63450,null,4370,null,75066,null,4905,null,76777,null,4694,null,27686,null,3031,null,9702,null,1710,null,9168,null,1509,null,18330,null,2175,null,19565,null,2283,null,9859027,null,46357,null,52304,null,4342,null,523643,null,16258,null,789068,null,16390,null,1916070,null,18876,null,2322776,null,18939,null,1846651,null,13456,null,663157,null,9949,null,224859,null,7964,null,279260,null,7901,null,690876,null,8882,null,550363,null,8859,null,0400000US06,California,06
4939456,null,0,*****,356389,null,1635,null,850377,null,2055,null,469664,null,3868,null,737224,null,4277,null,723927,null,3811,null,741939,null,3347,null,305312,null,5010,null,118035,null,4877,null,124423,null,4127,null,280147,null,2374,null,232019,null,2302,null,2080449,null,20153,null,304603,null,4043,null,587907,null,7114,null,234170,null,6229,null,262602,null,6594,null,200145,null,6594,null,210821,null,5858,null,80800,null,3744,null,30183,null,2348,null,29511,null,2878,null,74331,null,3919,null,65376,null,2963,null,2295479,null,16385,null,43460,null,3769,null,205001,null,6701,null,176334,null,6968,null,338981,null,6147,null,395892,null,6930,null,446895,null,5702,null,200292,null,4530,null,77134,null,3805,null,84557,null,4081,null,179184,null,3856,null,147749,null,3942,null,64349,null,4922,null,1816,null,773,null,11502,null,2311,null,8413,null,1661,null,10467,null,1655,null,12575,null,1813,null,12802,null,1578,null,3050,null,916,null,986,null,758,null,612,null,363,null,1412,null,652,null,714,null,378,null,499179,null,15182,null,6510,null,1435,null,45967,null,4546,null,50747,null,3643,null,125174,null,4953,null,115315,null,6600,null,71421,null,4761,null,21170,null,2309,null,9732,null,1794,null,9743,null,1900,null,25220,null,2743,null,18180,null,2014,null,0400000US08,Colorado,08
3501252,null,0,*****,210653,null,1400,null,600634,null,1567,null,325648,null,1743,null,403387,null,2010,null,514555,null,2152,null,561140,null,1761,null,218074,null,4499,null,87058,null,4001,null,102860,null,4366,null,237382,null,1314,null,239861,null,1265,null,1944725,null,16740,null,182661,null,2923,null,449782,null,7848,null,195818,null,5325,null,199200,null,5785,null,246264,null,5502,null,271271,null,6115,null,97510,null,3736,null,38093,null,2689,null,44270,null,2835,null,103539,null,3724,null,116317,null,3492,null,992001,null,16404,null,22920,null,3033,null,111462,null,7071,null,81830,null,4505,null,103380,null,5062,null,151177,null,5769,null,188421,null,5553,null,81249,null,4113,null,32994,null,2450,null,39292,null,3062,null,89349,null,3605,null,89927,null,3672,null,110524,null,6070,null,2230,null,923,null,11762,null,2107,null,9256,null,1674,null,17766,null,2010,null,18966,null,2238,null,19702,null,2050,null,7783,null,1219,null,2936,null,863,null,4888,null,1059,null,9181,null,1378,null,6054,null,1072,null,454002,null,12375,null,2842,null,1028,null,27628,null,2655,null,38744,null,3704,null,83041,null,5066,null,98148,null,4575,null,81746,null,4341,null,31532,null,2770,null,13035,null,1776,null,14410,null,1509,null,35313,null,2405,null,27563,null,2138,null,0400000US09,Connecticut,09
873092,null,0,*****,59802,null,526,null,146324,null,549,null,85155,null,1088,null,108019,null,1244,null,122492,null,1205,null,127298,null,914,null,52590,null,2626,null,22006,null,1889,null,28652,null,2049,null,64173,null,901,null,56581,null,649,null,407027,null,8968,null,50250,null,1909,null,100064,null,3658,null,42052,null,2880,null,44324,null,3023,null,49210,null,2757,null,52132,null,2999,null,19885,null,1842,null,6820,null,965,null,7877,null,1121,null,17451,null,1645,null,16962,null,1742,null,386575,null,8599,null,8479,null,1740,null,37737,null,3673,null,35955,null,2412,null,45419,null,2971,null,55786,null,2859,null,63688,null,3029,null,29159,null,2060,null,13599,null,1468,null,18265,null,1779,null,42527,null,1759,null,35961,null,1786,null,12697,null,2055,null,540,null,461,null,1853,null,989,null,1576,null,659,null,2872,null,842,null,1340,null,626,null,1673,null,562,null,903,null,451,null,344,null,408,null,410,null,404,null,1034,null,641,null,152,null,166,null,66793,null,4719,null,533,null,383,null,6670,null,1524,null,5572,null,1360,null,15404,null,1921,null,16156,null,1644,null,9805,null,1472,null,2643,null,687,null,1243,null,463,null,2100,null,592,null,3161,null,679,null,3506,null,870,null,0400000US10,Delaware,10
591833,null,0,*****,36360,null,193,null,75611,null,338,null,76094,null,499,null,108356,null,609,null,85088,null,315,null,76629,null,427,null,33839,null,2007,null,12989,null,1650,null,16361,null,1823,null,36705,null,585,null,33801,null,536,null,238285,null,6428,null,30267,null,1451,null,57138,null,2764,null,26271,null,2089,null,29545,null,2619,null,28777,null,2232,null,29050,null,1827,null,12780,null,1613,null,4545,null,1018,null,4644,null,1018,null,8437,null,1213,null,6831,null,1119,null,267302,null,6224,null,5197,null,1495,null,13919,null,2662,null,42390,null,2578,null,55757,null,2741,null,37436,null,1975,null,34493,null,1978,null,15669,null,1856,null,7160,null,1248,null,9702,null,1690,null,22811,null,1314,null,22768,null,1295,null,8362,null,1450,null,0,null,296,null,1401,null,647,null,1179,null,567,null,1880,null,639,null,1503,null,526,null,1329,null,590,null,803,null,542,null,0,null,296,null,0,null,296,null,26,null,47,null,241,null,220,null,77884,null,4700,null,896,null,542,null,3153,null,1075,null,6254,null,1370,null,21174,null,2147,null,17372,null,1817,null,11757,null,1578,null,4587,null,1188,null,1284,null,607,null,2015,null,788,null,5431,null,899,null,3961,null,1040,null,0400000US11,District of Columbia,11
18328340,null,0,*****,1139937,null,2806,null,2863449,null,6126,null,1625542,null,7970,null,2259542,null,8566,null,2496224,null,7118,null,2618729,null,6712,null,1117013,null,11819,null,465414,null,10258,null,559627,null,10387,null,1540911,null,3926,null,1641952,null,3623,null,6308460,null,37251,null,1001982,null,7793,null,1973376,null,20339,null,826914,null,14526,null,759253,null,12013,null,598179,null,12152,null,535506,null,13032,null,186395,null,7006,null,62155,null,4377,null,72041,null,4483,null,162061,null,5563,null,130598,null,4872,null,8081311,null,41433,null,107575,null,6102,null,629317,null,19030,null,490001,null,12657,null,859218,null,13108,null,1123024,null,12616,null,1377503,null,13566,null,661727,null,9717,null,295424,null,7558,null,351479,null,8185,null,1007596,null,7873,null,1178447,null,8205,null,547058,null,18093,null,14010,null,2282,null,70133,null,6356,null,50486,null,4409,null,91414,null,6428,null,94506,null,5748,null,83408,null,5191,null,31822,null,3136,null,14659,null,1965,null,17978,null,1929,null,41906,null,3480,null,36736,null,3461,null,3391511,null,32540,null,16370,null,2788,null,190623,null,9427,null,258141,null,11829,null,549657,null,11207,null,680515,null,12676,null,622312,null,8622,null,237069,null,6229,null,93176,null,5423,null,118129,null,5312,null,329348,null,6061,null,296171,null,6985,null,0400000US12,Florida,12
