B25099_001E,B25099_001EA,B25099_001M,B25099_001MA,B25099_002E,B25099_002EA,B25099_002M,B25099_002MA,B25099_003E,B25099_003EA,B25099_003M,B25099_003MA,GEO_ID,NAME,state
52843,null,717,null,64998,null,928,null,34461,null,791,null,0400000US01,Alabama,01
83860,null,2163,null,92259,null,2873,null,58096,null,5727,null,0400000US02,Alaska,02
61849,null,590,null,71457,null,723,null,39640,null,841,null,0400000US04,Arizona,04
49032,null,942,null,59264,null,1417,null,35535,null,848,null,0400000US05,Arkansas,05
81757,null,384,null,91973,null,411,null,48990,null,662,null,0400000US06,California,06
72539,null,907,null,79479,null,1061,null,48989,null,1679,null,0400000US08,Colorado,08
87419,null,995,null,97306,null,1453,null,59102,null,2119,null,0400000US09,Connecticut,09
68004,null,1777,null,79807,null,2079,null,46046,null,1935,null,0400000US10,Delaware,10
98628,null,3765,null,107101,null,3932,null,66787,null,12818,null,0400000US11,District of Columbia,11
56633,null,390,null,66119,null,437,null,40367,null,448,null,0400000US12,Florida,12
63807,null,773,null,72136,null,710,null,41149,null,867,null,0400000US13,Georgia,13
82794,null,1814,null,93195,null,2324,null,56940,null,3306,null,0400000US15,Hawaii,15
55898,null,945,null,62484,null,1359,null,39534,null,1455,null,0400000US16,Idaho,16
70341,null,443,null,79590,null,630,null,46760,null,712,null,0400000US17,Illinois,17
58763,null,600,null,66533,null,535,null,39335,null,810,null,0400000US18,Indiana,18
59291,null,735,null,68094,null,774,null,41785,null,818,null,0400000US19,Iowa,19
61908,null,666,null,72031,null,1009,null,42940,null,1202,null,0400000US20,Kansas,20
51676,null,485,null,63110,null,994,null,34148,null,706,null,0400000US21,Kentucky,21
54062,null,770,null,67297,null,1213,null,37495,null,915,null,0400000US22,Louisiana,22
57117,null,939,null,66038,null,1124,null,38917,null,1946,null,0400000US23,Maine,23
86373,null,996,null,95096,null,1048,null,53895,null,1527,null,0400000US24,Maryland,24
84549,null,954,null,94503,null,1053,null,55192,null,1646,null,0400000US25,Massachusetts,25
59229,null,492,null,68494,null,603,null,39494,null,532,null,0400000US26,Michigan,26
69515,null,638,null,77535,null,713,null,46663,null,864,null,0400000US27,Minnesota,27
46793,null,804,null,58927,null,1633,null,32310,null,839,null,0400000US28,Mississippi,28
57486,null,535,null,67087,null,621,null,39017,null,881,null,0400000US29,Missouri,29
54100,null,1324,null,64689,null,1219,null,38602,null,2548,null,0400000US30,Montana,30
60963,null,789,null,70111,null,1415,null,42334,null,1404,null,0400000US31,Nebraska,31
69851,null,1697,null,75564,null,1498,null,46713,null,2234,null,0400000US32,Nevada,32
77222,null,1464,null,86659,null,1730,null,50758,null,1838,null,0400000US33,New Hampshire,33
90010,null,718,null,100655,null,794,null,57311,null,1266,null,0400000US34,New Jersey,34
52861,null,1211,null,63540,null,1465,null,37599,null,1405,null,0400000US35,New Mexico,35
76409,null,507,null,88401,null,667,null,52346,null,595,null,0400000US36,New York,36
57790,null,682,null,67365,null,756,null,37703,null,789,null,0400000US37,North Carolina,37
59599,null,1560,null,71022,null,1736,null,44070,null,1636,null,0400000US38,North Dakota,38
60493,null,310,null,69417,null,629,null,39787,null,607,null,0400000US39,Ohio,39
53873,null,764,null,65223,null,1073,null,38267,null,986,null,0400000US40,Oklahoma,40
64095,null,1041,null,73152,null,1114,null,40751,null,1188,null,0400000US41,Oregon,41
62082,null,354,null,73967,null,596,null,41191,null,414,null,0400000US42,Pennsylvania,42
75813,null,1618,null,83725,null,2324,null,49704,null,2798,null,0400000US44,Rhode Island,44
54466,null,796,null,64837,null,951,null,36700,null,713,null,0400000US45,South Carolina,45
57761,null,1737,null,65797,null,1881,null,41671,null,1773,null,0400000US46,South Dakota,46
53794,null,642,null,62555,null,745,null,38006,null,982,null,0400000US47,Tennessee,47
63850,null,479,null,75860,null,459,null,44096,null,634,null,0400000US48,Texas,48
67921,null,842,null,73273,null,986,null,49181,null,1527,null,0400000US49,Utah,49
62857,null,1394,null,71054,null,1086,null,43062,null,2717,null,0400000US50,Vermont,50
75504,null,671,null,87183,null,889,null,44609,null,1051,null,0400000US51,Virginia,51
73724,null,571,null,82235,null,734,null,47737,null,1097,null,0400000US53,Washington,53
46105,null,1003,null,57908,null,1590,null,32927,null,1251,null,0400000US54,West Virginia,54
64507,null,533,null,72585,null,638,null,44662,null,748,null,0400000US55,Wisconsin,55
64279,null,2268,null,73606,null,3086,null,46823,null,2509,null,0400000US56,Wyoming,56
22521,null,461,null,35320,null,668,null,16025,null,397,null,0400000US72,Puerto Rico,72
