B08007_001E,B08007_001EA,B08007_001M,B08007_001MA,B08007_002E,B08007_002EA,B08007_002M,B08007_002MA,B08007_003E,B08007_003EA,B08007_003M,B08007_003MA,B08007_004E,B08007_004EA,B08007_004M,B08007_004MA,B08007_005E,B08007_005EA,B08007_005M,B08007_005MA,B08007_006E,B08007_006EA,B08007_006M,B08007_006MA,B08007_007E,B08007_007EA,B08007_007M,B08007_007MA,B08007_008E,B08007_008EA,B08007_008M,B08007_008MA,B08007_009E,B08007_009EA,B08007_009M,B08007_009MA,B08007_010E,B08007_010EA,B08007_010M,B08007_010MA,B08007_011E,B08007_011EA,B08007_011M,B08007_011MA,B08007_012E,B08007_012EA,B08007_012M,B08007_012MA,B08007_013E,B08007_013EA,B08007_013M,B08007_013MA,B08007_014E,B08007_014EA,B08007_014M,B08007_014MA,B08007_015E,B08007_015EA,B08007_015M,B08007_015MA,GEO_ID,NAME,state
4508260,null,25218,null,4389484,null,24926,null,2675815,null,25643,null,1713669,null,23523,null,118776,null,6335,null,2405984,null,17112,null,2327871,null,17227,null,1354089,null,18283,null,973782,null,17497,null,78113,null,4922,null,2102276,null,16628,null,2061613,null,16590,null,1321726,null,14222,null,739887,null,12547,null,40663,null,3323,null,0400000US13,Georgia,13
656455,null,7854,null,653015,null,7991,null,648376,null,8016,null,4639,null,1184,null,3440,null,960,null,357277,null,4719,null,355062,null,4845,null,351532,null,4976,null,3530,null,1067,null,2215,null,789,null,299178,null,5540,null,297953,null,5584,null,296844,null,5579,null,1109,null,484,null,1225,null,487,null,0400000US15,Hawaii,15
713986,null,7461,null,677898,null,7444,null,571684,null,8039,null,106214,null,4691,null,36088,null,2916,null,396554,null,5650,null,372492,null,6159,null,307854,null,6164,null,64638,null,3274,null,24062,null,2304,null,317432,null,5461,null,305406,null,5323,null,263830,null,5394,null,41576,null,2671,null,12026,null,1515,null,0400000US16,Idaho,16
6216215,null,23833,null,6002021,null,24877,null,4540470,null,27743,null,1461551,null,17982,null,214194,null,7427,null,3307424,null,15380,null,3178882,null,15497,null,2313240,null,19482,null,865642,null,12937,null,128542,null,5130,null,2908791,null,16934,null,2823139,null,17459,null,2227230,null,17181,null,595909,null,11061,null,85652,null,3998,null,0400000US17,Illinois,17
3028953,null,14692,null,2857614,null,16152,null,2069357,null,17531,null,788257,null,13281,null,171339,null,6702,null,1603021,null,9462,null,1495615,null,10166,null,1040857,null,12735,null,454758,null,9184,null,107406,null,4546,null,1425932,null,11015,null,1361999,null,12245,null,1028500,null,11335,null,333499,null,8159,null,63933,null,3887,null,0400000US18,Indiana,18
1568781,null,8667,null,1492130,null,9028,null,1193120,null,10209,null,299010,null,7572,null,76651,null,3710,null,824257,null,5854,null,779716,null,6527,null,609765,null,6591,null,169951,null,5701,null,44541,null,3063,null,744524,null,7226,null,712414,null,7483,null,583355,null,7665,null,129059,null,4682,null,32110,null,1988,null,0400000US19,Iowa,19
1436438,null,8872,null,1331865,null,9321,null,1099028,null,9850,null,232837,null,6855,null,104573,null,5045,null,770727,null,6222,null,706617,null,6449,null,571898,null,7205,null,134719,null,4629,null,64110,null,3572,null,665711,null,7346,null,625248,null,7402,null,527130,null,7002,null,98118,null,3946,null,40463,null,2636,null,0400000US20,Kansas,20
1878990,null,14053,null,1761163,null,13578,null,1286156,null,13996,null,475007,null,9462,null,117827,null,5425,null,991720,null,8060,null,916332,null,8114,null,636248,null,9643,null,280084,null,7275,null,75388,null,4278,null,887270,null,10448,null,844831,null,10265,null,649908,null,8984,null,194923,null,7390,null,42439,null,2849,null,0400000US21,Kentucky,21
1958662,null,14882,null,1914019,null,15471,null,1360152,null,16576,null,553867,null,11567,null,44643,null,4007,null,1031317,null,10445,null,996699,null,11006,null,665184,null,11883,null,331515,null,8663,null,34618,null,3203,null,927345,null,10900,null,917320,null,10695,null,694968,null,10524,null,222352,null,6723,null,10025,null,2042,null,0400000US22,Louisiana,22
649769,null,7941,null,621726,null,7926,null,498742,null,8122,null,122984,null,4500,null,28043,null,2433,null,332242,null,4697,null,316037,null,4655,null,245828,null,5054,null,70209,null,3195,null,16205,null,1622,null,317527,null,5281,null,305689,null,5337,null,252914,null,5271,null,52775,null,3533,null,11838,null,1489,null,0400000US23,Maine,23
2910684,null,15980,null,2404252,null,19238,null,1541879,null,18460,null,862373,null,13866,null,506432,null,10807,null,1489492,null,9309,null,1213973,null,13377,null,739530,null,11676,null,474443,null,9777,null,275519,null,8303,null,1421192,null,11567,null,1190279,null,11880,null,802349,null,12709,null,387930,null,9826,null,230913,null,6963,null,0400000US24,Maryland,24
3307074,null,16204,null,3183070,null,16043,null,2179039,null,18525,null,1004031,null,15712,null,124004,null,5753,null,1695030,null,11787,null,1619443,null,11964,null,1058893,null,12813,null,560550,null,10385,null,75587,null,3983,null,1612044,null,12410,null,1563627,null,12616,null,1120146,null,12744,null,443481,null,10090,null,48417,null,4076,null,0400000US25,Massachusetts,25
4460720,null,19024,null,4369651,null,19000,null,3099076,null,19507,null,1270575,null,14550,null,91069,null,4117,null,2324083,null,12354,null,2263421,null,12411,null,1540346,null,12932,null,723075,null,10194,null,60662,null,3287,null,2136637,null,13738,null,2106230,null,13762,null,1558730,null,14270,null,547500,null,10140,null,30407,null,2138,null,0400000US26,Michigan,26
2778345,null,11093,null,2712907,null,10829,null,1777774,null,12769,null,935133,null,10379,null,65438,null,2963,null,1454590,null,7789,null,1412464,null,7554,null,890644,null,7864,null,521820,null,6672,null,42126,null,2585,null,1323755,null,8227,null,1300443,null,8349,null,887130,null,8855,null,413313,null,7438,null,23312,null,1473,null,0400000US27,Minnesota,27
1241077,null,12422,null,1145766,null,13493,null,815135,null,13010,null,330631,null,9758,null,95311,null,4916,null,651597,null,8269,null,586372,null,9496,null,407239,null,9379,null,179133,null,7119,null,65225,null,4338,null,589480,null,8125,null,559394,null,8567,null,407896,null,8513,null,151498,null,5528,null,30086,null,2562,null,0400000US28,Mississippi,28
2846494,null,13385,null,2684614,null,13758,null,1854928,null,16074,null,829686,null,12570,null,161880,null,6154,null,1479983,null,8304,null,1375247,null,9008,null,909576,null,10948,null,465671,null,9345,null,104736,null,4571,null,1366511,null,10679,null,1309367,null,10990,null,945352,null,10755,null,364015,null,7291,null,57144,null,3318,null,0400000US29,Missouri,29
477006,null,6695,null,469924,null,6652,null,430853,null,6388,null,39071,null,2953,null,7082,null,1500,null,255046,null,4274,null,250097,null,4346,null,226332,null,4560,null,23765,null,2071,null,4949,null,1224,null,221960,null,4012,null,219827,null,4061,null,204521,null,3850,null,15306,null,1704,null,2133,null,758,null,0400000US30,Montana,30
944360,null,6043,null,917618,null,5866,null,744552,null,6241,null,173066,null,5236,null,26742,null,2415,null,499581,null,4427,null,482257,null,4514,null,384874,null,4601,null,97383,null,3300,null,17324,null,1892,null,444779,null,5353,null,435361,null,5259,null,359678,null,5377,null,75683,null,3103,null,9418,null,1354,null,0400000US31,Nebraska,31
1258074,null,10118,null,1235484,null,9726,null,1191906,null,9700,null,43578,null,3905,null,22590,null,2779,null,694367,null,7243,null,678049,null,7129,null,648091,null,6488,null,29958,null,3368,null,16318,null,2106,null,563707,null,7224,null,557435,null,7221,null,543815,null,7117,null,13620,null,2045,null,6272,null,1487,null,0400000US32,Nevada,32
704290,null,7395,null,591940,null,8195,null,458047,null,7872,null,133893,null,4987,null,112350,null,4361,null,371198,null,5318,null,300656,null,5564,null,226271,null,5519,null,74385,null,3296,null,70542,null,3559,null,333092,null,4389,null,291284,null,4779,null,231776,null,4625,null,59508,null,3307,null,41808,null,3036,null,0400000US33,New Hampshire,33
4285430,null,16786,null,3735677,null,20061,null,2347632,null,21558,null,1388045,null,17390,null,549753,null,11115,null,2280679,null,12087,null,1933722,null,13502,null,1141276,null,13273,null,792446,null,12824,null,346957,null,8761,null,2004751,null,12211,null,1801955,null,13104,null,1206356,null,14577,null,595599,null,11175,null,202796,null,6425,null,0400000US34,New Jersey,34
890535,null,11347,null,861515,null,11182,null,750010,null,9674,null,111505,null,6245,null,29020,null,3028,null,472449,null,6698,null,451674,null,6511,null,384698,null,6407,null,66976,null,4141,null,20775,null,2557,null,418086,null,7924,null,409841,null,8167,null,365312,null,7619,null,44529,null,3323,null,8245,null,1519,null,0400000US35,New Mexico,35
9215293,null,34782,null,8970819,null,36052,null,5925639,null,35034,null,3045180,null,23380,null,244474,null,8009,null,4799917,null,24194,null,4645198,null,25227,null,2916864,null,25441,null,1728334,null,19764,null,154719,null,6067,null,4415376,null,22946,null,4325621,null,23121,null,3008775,null,20926,null,1316846,null,15416,null,89755,null,4510,null,0400000US36,New York,36
4371214,null,19466,null,4269510,null,20425,null,3166647,null,23096,null,1102863,null,14727,null,101704,null,5152,null,2325243,null,13027,null,2255107,null,13778,null,1628345,null,15891,null,626762,null,11671,null,70136,null,4652,null,2045971,null,14666,null,2014403,null,14820,null,1538302,null,15133,null,476101,null,10248,null,31568,null,3295,null,0400000US37,North Carolina,37
347958,null,4070,null,335983,null,4182,null,298881,null,4678,null,37102,null,1992,null,11975,null,1275,null,187374,null,2759,null,179939,null,2948,null,158318,null,3243,null,21621,null,1555,null,7435,null,980,null,160584,null,3018,null,156044,null,2973,null,140563,null,2921,null,15481,null,1271,null,4540,null,775,null,0400000US38,North Dakota,38
5447031,null,21514,null,5295040,null,20281,null,3833466,null,23885,null,1461574,null,18601,null,151991,null,5829,null,2834133,null,14907,null,2737895,null,15072,null,1888578,null,17018,null,849317,null,13694,null,96238,null,4662,null,2612898,null,16303,null,2557145,null,16219,null,1944888,null,16930,null,612257,null,11910,null,55753,null,3353,null,0400000US39,Ohio,39
1696486,null,13429,null,1648794,null,13793,null,1263084,null,12012,null,385710,null,8749,null,47692,null,3303,null,914360,null,8462,null,882222,null,8820,null,657536,null,8569,null,224686,null,6176,null,32138,null,2825,null,782126,null,8617,null,766572,null,8809,null,605548,null,8412,null,161024,null,5143,null,15554,null,1699,null,0400000US40,Oklahoma,40
1796478,null,12399,null,1756975,null,12371,null,1390824,null,12604,null,366151,null,7741,null,39503,null,3435,null,961999,null,8649,null,934165,null,9110,null,719854,null,9916,null,214311,null,6860,null,27834,null,2991,null,834479,null,8587,null,822810,null,8430,null,670970,null,8759,null,151840,null,5047,null,11669,null,1761,null,0400000US41,Oregon,41
5911642,null,21246,null,5576248,null,20520,null,4175696,null,18202,null,1400552,null,14793,null,335394,null,8727,null,3107616,null,14293,null,2886938,null,14542,null,2086502,null,14423,null,800436,null,10258,null,220678,null,7079,null,2804026,null,13723,null,2689310,null,13460,null,2089194,null,13270,null,600116,null,9298,null,114716,null,4916,null,0400000US42,Pennsylvania,42
509180,null,7325,null,433654,null,7746,null,322936,null,6987,null,110718,null,5541,null,75526,null,4462,null,259968,null,4990,null,211751,null,5035,null,153513,null,4770,null,58238,null,3563,null,48217,null,3761,null,249212,null,5094,null,221903,null,5488,null,169423,null,5091,null,52480,null,3954,null,27309,null,2939,null,0400000US44,Rhode Island,44
2017119,null,13893,null,1920834,null,13609,null,1448197,null,14683,null,472637,null,9565,null,96285,null,5115,null,1061300,null,9864,null,1001095,null,9783,null,733776,null,10710,null,267319,null,8381,null,60205,null,4529,null,955819,null,11623,null,919739,null,12005,null,714421,null,11692,null,205318,null,6323,null,36080,null,2406,null,0400000US45,South Carolina,45
420183,null,4835,null,409864,null,5268,null,341757,null,5527,null,68107,null,3743,null,10319,null,1402,null,220926,null,3194,null,213613,null,3433,null,176697,null,3479,null,36916,null,2273,null,7313,null,1248,null,199257,null,3470,null,196251,null,3446,null,165060,null,4091,null,31191,null,2450,null,3006,null,655,null,0400000US46,South Dakota,46
2854572,null,13164,null,2747863,null,13989,null,2062880,null,14647,null,684983,null,13478,null,106709,null,5303,null,1520385,null,9705,null,1449006,null,10431,null,1046361,null,10963,null,402645,null,9190,null,71379,null,4399,null,1334187,null,11482,null,1298857,null,11686,null,1016519,null,11376,null,282338,null,9334,null,35330,null,2797,null,0400000US47,Tennessee,47
11316901,null,34844,null,11192484,null,35349,null,8773785,null,37582,null,2418699,null,25081,null,124417,null,6444,null,6319508,null,20228,null,6221358,null,21172,null,4738519,null,23987,null,1482839,null,18432,null,98150,null,5749,null,4997393,null,24874,null,4971126,null,25040,null,4035266,null,26589,null,935860,null,13872,null,26267,null,2720,null,0400000US48,Texas,48
1299118,null,8747,null,1283367,null,8712,null,1071483,null,10244,null,211884,null,7656,null,15751,null,2045,null,729390,null,6043,null,717639,null,5851,null,577664,null,6678,null,139975,null,5860,null,11751,null,1851,null,569728,null,7594,null,565728,null,7531,null,493819,null,7732,null,71909,null,4164,null,4000,null,925,null,0400000US49,Utah,49
332102,null,4176,null,309835,null,4048,null,258638,null,4472,null,51197,null,3161,null,22267,null,1812,null,169588,null,2627,null,157945,null,2550,null,130807,null,2934,null,27138,null,2069,null,11643,null,1359,null,162514,null,2900,null,151890,null,2868,null,127831,null,3047,null,24059,null,1975,null,10624,null,1254,null,0400000US50,Vermont,50
3927400,null,20781,null,3594862,null,21632,null,1898250,null,21956,null,1696612,null,22951,null,332538,null,8380,null,2087278,null,13921,null,1889658,null,14396,null,953409,null,15419,null,936249,null,15412,null,197620,null,6219,null,1840122,null,13872,null,1705204,null,14286,null,944841,null,14181,null,760363,null,12760,null,134918,null,5189,null,0400000US51,Virginia,51
3200757,null,16004,null,3088326,null,17099,null,2601373,null,16086,null,486953,null,10390,null,112431,null,5689,null,1740600,null,10565,null,1666992,null,11485,null,1370479,null,11413,null,296513,null,7383,null,73608,null,4329,null,1460157,null,12743,null,1421334,null,12554,null,1230894,null,12400,null,190440,null,6453,null,38823,null,3350,null,0400000US53,Washington,53
766951,null,9108,null,672518,null,8332,null,515743,null,7716,null,156775,null,5259,null,94433,null,4825,null,407789,null,6674,null,349908,null,5633,null,256131,null,5056,null,93777,null,3910,null,57881,null,3677,null,359162,null,5883,null,322610,null,6213,null,259612,null,5672,null,62998,null,3371,null,36552,null,2954,null,0400000US54,West Virginia,54
2913085,null,12740,null,2796512,null,12434,null,2104617,null,13541,null,691895,null,9831,null,116573,null,4241,null,1524437,null,8806,null,1456040,null,9120,null,1064063,null,9540,null,391977,null,7957,null,68397,null,3577,null,1388648,null,8812,null,1340472,null,8908,null,1040554,null,9527,null,299918,null,6665,null,48176,null,2920,null,0400000US55,Wisconsin,55
279489,null,4738,null,274367,null,4816,null,259933,null,5059,null,14434,null,1888,null,5122,null,1082,null,153282,null,3060,null,148986,null,3059,null,138011,null,3311,null,10975,null,1742,null,4296,null,1004,null,126207,null,3200,null,125381,null,3237,null,121922,null,3291,null,3459,null,762,null,826,null,448,null,0400000US56,Wyoming,56
1204284,null,13267,null,1202153,null,13338,null,605035,null,12368,null,597118,null,13413,null,2131,null,697,null,657591,null,8525,null,656111,null,8579,null,321660,null,7695,null,334451,null,9177,null,1480,null,556,null,546693,null,9009,null,546042,null,9016,null,283375,null,8536,null,262667,null,7428,null,651,null,374,null,0400000US72,Puerto Rico,72
