B99011_001E,B99011_001EA,B99011_002E,B99011_002EA,B99011_003E,B99011_003EA,GEO_ID,NAME,state
4661900,null,9351,null,4652549,null,0400000US01,Alabama,01
686293,null,418,null,685875,null,0400000US02,Alaska,02
6500180,null,14025,null,6486155,null,0400000US04,Arizona,04
2855390,null,4331,null,2851059,null,0400000US05,Arkansas,05
36756666,null,61274,null,36695392,null,0400000US06,California,06
4939456,null,9220,null,4930236,null,0400000US08,Colorado,08
3501252,null,6057,null,3495195,null,0400000US09,Connecticut,09
873092,null,1219,null,871873,null,0400000US10,Delaware,10
591833,null,1266,null,590567,null,0400000US11,District of Columbia,11
18328340,null,32585,null,18295755,null,0400000US12,Florida,12
9685744,null,20213,null,9665531,null,0400000US13,Georgia,13
1288198,null,2890,null,1285308,null,0400000US15,Hawaii,15
1523816,null,3113,null,1520703,null,0400000US16,Idaho,16
12901564,null,18113,null,12883451,null,0400000US17,Illinois,17
6376792,null,9568,null,6367224,null,0400000US18,Indiana,18
3002557,null,3967,null,2998590,null,0400000US19,Iowa,19
2802134,null,4223,null,2797911,null,0400000US20,Kansas,20
4269245,null,5432,null,4263813,null,0400000US21,Kentucky,21
4410796,null,6140,null,4404656,null,0400000US22,Louisiana,22
1316456,null,1484,null,1314972,null,0400000US23,Maine,23
5633597,null,8006,null,5625591,null,0400000US24,Maryland,24
6497967,null,9201,null,6488766,null,0400000US25,Massachusetts,25
10003422,null,16427,null,9986995,null,0400000US26,Michigan,26
5220393,null,9721,null,5210672,null,0400000US27,Minnesota,27
2938618,null,7538,null,2931080,null,0400000US28,Mississippi,28
5911605,null,9502,null,5902103,null,0400000US29,Missouri,29
967440,null,1268,null,966172,null,0400000US30,Montana,30
1783432,null,2396,null,1781036,null,0400000US31,Nebraska,31
2600167,null,2545,null,2597622,null,0400000US32,Nevada,32
1315809,null,2608,null,1313201,null,0400000US33,New Hampshire,33
8682661,null,15964,null,8666697,null,0400000US34,New Jersey,34
1984356,null,1971,null,1982385,null,0400000US35,New Mexico,35
19490297,null,32612,null,19457685,null,0400000US36,New York,36
9222414,null,11939,null,9210475,null,0400000US37,North Carolina,37
641481,null,1252,null,640229,null,0400000US38,North Dakota,38
11485910,null,16363,null,11469547,null,0400000US39,Ohio,39
3642361,null,5229,null,3637132,null,0400000US40,Oklahoma,40
3790060,null,4885,null,3785175,null,0400000US41,Oregon,41
12448279,null,18992,null,12429287,null,0400000US42,Pennsylvania,42
1050788,null,1071,null,1049717,null,0400000US44,Rhode Island,44
4479800,null,8205,null,4471595,null,0400000US45,South Carolina,45
804194,null,610,null,803584,null,0400000US46,South Dakota,46
6214888,null,7955,null,6206933,null,0400000US47,Tennessee,47
24326974,null,33380,null,24293594,null,0400000US48,Texas,48
2736424,null,4196,null,2732228,null,0400000US49,Utah,49
621270,null,881,null,620389,null,0400000US50,Vermont,50
7769089,null,13485,null,7755604,null,0400000US51,Virginia,51
6549224,null,11464,null,6537760,null,0400000US53,Washington,53
1814468,null,1848,null,1812620,null,0400000US54,West Virginia,54
5627968,null,9373,null,5618595,null,0400000US55,Wisconsin,55
532668,null,886,null,531782,null,0400000US56,Wyoming,56
3954037,null,3518,null,3950519,null,0400000US72,Puerto Rico,72
