B11009_001E,B11009_001EA,B11009_001M,B11009_001MA,B11009_002E,B11009_002EA,B11009_002M,B11009_002MA,B11009_003E,B11009_003EA,B11009_003M,B11009_003MA,B11009_004E,B11009_004EA,B11009_004M,B11009_004MA,B11009_005E,B11009_005EA,B11009_005M,B11009_005MA,B11009_006E,B11009_006EA,B11009_006M,B11009_006MA,B11009_007E,B11009_007EA,B11009_007M,B11009_007MA,GEO_ID,NAME,state
1815865,null,10024,null,60464,null,3666,null,2816,null,771,null,27194,null,2434,null,2034,null,580,null,28420,null,2550,null,1755401,null,10357,null,0400000US01,Alabama,01
237607,null,2898,null,21700,null,2143,null,308,null,247,null,11553,null,1939,null,546,null,312,null,9293,null,1233,null,215907,null,3241,null,0400000US02,Alaska,02
2273842,null,11467,null,146208,null,6487,null,6871,null,1416,null,66947,null,4724,null,6089,null,1183,null,66301,null,4725,null,2127634,null,11981,null,0400000US04,Arizona,04
1114041,null,8021,null,47533,null,3655,null,1419,null,648,null,22358,null,2921,null,1757,null,574,null,21999,null,2458,null,1066508,null,8248,null,0400000US05,Arkansas,05
12176760,null,21139,null,753373,null,15066,null,44595,null,2992,null,349579,null,8610,null,39809,null,2568,null,319390,null,9610,null,11423387,null,23691,null,0400000US06,California,06
1897835,null,9244,null,106167,null,5211,null,5503,null,1076,null,47995,null,3169,null,6132,null,1056,null,46537,null,4062,null,1791668,null,10311,null,0400000US08,Colorado,08
1329305,null,5895,null,75403,null,4537,null,2205,null,569,null,32547,null,2651,null,4660,null,1148,null,35991,null,3816,null,1253902,null,6418,null,0400000US09,Connecticut,09
328654,null,3672,null,20048,null,2373,null,1022,null,434,null,9338,null,1603,null,981,null,422,null,8707,null,1711,null,308606,null,3822,null,0400000US10,Delaware,10
249996,null,3353,null,14163,null,2016,null,2742,null,720,null,4911,null,1098,null,787,null,350,null,5723,null,1219,null,235833,null,3244,null,0400000US11,District of Columbia,11
7057285,null,24241,null,400432,null,10338,null,20688,null,2042,null,188181,null,7620,null,18953,null,2234,null,172610,null,7250,null,6656853,null,24176,null,0400000US12,Florida,12
3469845,null,17452,null,157910,null,7592,null,10198,null,1553,null,72409,null,4588,null,7982,null,1220,null,67321,null,5028,null,3311935,null,18581,null,0400000US13,Georgia,13
437105,null,4492,null,25231,null,2719,null,1765,null,777,null,11873,null,2143,null,707,null,349,null,10886,null,1922,null,411874,null,4868,null,0400000US15,Hawaii,15
566004,null,4603,null,30835,null,2834,null,514,null,283,null,15410,null,2212,null,1325,null,481,null,13586,null,1923,null,535169,null,4701,null,0400000US16,Idaho,16
4766252,null,13014,null,260121,null,8438,null,11488,null,1791,null,125771,null,6463,null,10654,null,1403,null,112208,null,5664,null,4506131,null,14266,null,0400000US17,Illinois,17
2480570,null,10473,null,147845,null,7220,null,4157,null,1029,null,75113,null,4961,null,5901,null,1152,null,62674,null,4596,null,2332725,null,11659,null,0400000US18,Indiana,18
1215351,null,6468,null,75504,null,4002,null,1618,null,599,null,36400,null,2854,null,3199,null,639,null,34287,null,2831,null,1139847,null,6957,null,0400000US19,Iowa,19
1110829,null,6612,null,55379,null,4156,null,1301,null,694,null,25190,null,3255,null,2047,null,641,null,26841,null,2695,null,1055450,null,7176,null,0400000US20,Kansas,20
1686277,null,9662,null,86967,null,5069,null,2235,null,538,null,42659,null,3756,null,4346,null,936,null,37727,null,3571,null,1599310,null,10714,null,0400000US21,Kentucky,21
