C01001B_001E,C01001B_001EA,C01001B_001M,C01001B_001MA,C01001B_002E,C01001B_002EA,C01001B_002M,C01001B_002MA,C01001B_003E,C01001B_003EA,C01001B_003M,C01001B_003MA,C01001B_004E,C01001B_004EA,C01001B_004M,C01001B_004MA,C01001B_005E,C01001B_005EA,C01001B_005M,C01001B_005MA,C01001B_006E,C01001B_006EA,C01001B_006M,C01001B_006MA,C01001B_007E,C01001B_007EA,C01001B_007M,C01001B_007MA,C01001B_008E,C01001B_008EA,C01001B_008M,C01001B_008MA,C01001B_009E,C01001B_009EA,C01001B_009M,C01001B_009MA,GEO_ID,NAME,state
1880617,null,12552,null,875214,null,5504,null,270374,null,3416,null,538545,null,4109,null,66295,null,1158,null,1005403,null,9747,null,266369,null,4457,null,631917,null,8179,null,107117,null,1207,null,0400000US17,Illinois,17
547483,null,4725,null,261252,null,3343,null,81119,null,2547,null,161449,null,2309,null,18684,null,798,null,286231,null,3415,null,79929,null,2564,null,177969,null,2301,null,28333,null,978,null,0400000US18,Indiana,18
76221,null,3205,null,40201,null,2566,null,13067,null,1846,null,25574,null,1523,null,1560,null,512,null,36020,null,2520,null,12487,null,1784,null,21116,null,1331,null,2417,null,533,null,0400000US19,Iowa,19
157596,null,4508,null,79512,null,2870,null,23785,null,2110,null,51097,null,1945,null,4630,null,456,null,78084,null,2737,null,22560,null,1753,null,47651,null,1725,null,7873,null,655,null,0400000US20,Kansas,20
316828,null,5036,null,153710,null,3486,null,42915,null,1842,null,101120,null,2784,null,9675,null,786,null,163118,null,3620,null,44099,null,2157,null,101769,null,2508,null,17250,null,1288,null,0400000US21,Kentucky,21
1405062,null,5377,null,665336,null,3841,null,219895,null,3147,null,398916,null,2693,null,46525,null,1421,null,739726,null,4344,null,202556,null,3393,null,462461,null,2584,null,74709,null,957,null,0400000US22,Louisiana,22
12332,null,1681,null,7581,null,1206,null,3277,null,898,null,4207,null,700,null,97,null,108,null,4751,null,860,null,1986,null,513,null,2633,null,627,null,132,null,229,null,0400000US23,Maine,23
1625411,null,7029,null,758629,null,4290,null,217412,null,2896,null,485749,null,2754,null,55468,null,812,null,866782,null,4396,null,204791,null,2878,null,575011,null,2838,null,86980,null,1318,null,0400000US24,Maryland,24
406998,null,8730,null,199525,null,4748,null,59316,null,2426,null,129376,null,3337,null,10833,null,711,null,207473,null,5124,null,55574,null,2942,null,133179,null,2839,null,18720,null,1068,null,0400000US25,Massachusetts,25
1388878,null,7624,null,656633,null,5481,null,203606,null,3605,null,404337,null,3886,null,48690,null,1106,null,732245,null,4152,null,193364,null,3224,null,462731,null,2999,null,76150,null,784,null,0400000US26,Michigan,26
230599,null,3872,null,121587,null,2689,null,40096,null,1982,null,78231,null,1995,null,3260,null,338,null,109012,null,2658,null,36730,null,1799,null,67218,null,1730,null,5064,null,570,null,0400000US27,Minnesota,27
1101494,null,5722,null,521609,null,4874,null,175975,null,3326,null,311060,null,3610,null,34574,null,1890,null,579885,null,4100,null,164686,null,2985,null,359372,null,2616,null,55827,null,1222,null,0400000US28,Mississippi,28
658199,null,5213,null,308490,null,4293,null,98506,null,2597,null,188921,null,3264,null,21063,null,555,null,349709,null,4716,null,93223,null,2185,null,220242,null,3841,null,36244,null,811,null,0400000US29,Missouri,29
5205,null,1117,null,3390,null,1084,null,1009,null,641,null,2360,null,902,null,21,null,35,null,1815,null,747,null,711,null,407,null,1104,null,588,null,0,null,235,null,0400000US30,Montana,30
71178,null,2320,null,35738,null,1488,null,11672,null,1049,null,22005,null,1037,null,2061,null,235,null,35440,null,1679,null,10559,null,1143,null,22063,null,976,null,2818,null,210,null,0400000US31,Nebraska,31
192216,null,3781,null,95319,null,2056,null,27190,null,1613,null,60601,null,1448,null,7528,null,368,null,96897,null,2469,null,26629,null,1792,null,60806,null,1541,null,9462,null,611,null,0400000US32,Nevada,32
12940,null,1530,null,7088,null,996,null,2162,null,610,null,4706,null,764,null,220,null,227,null,5852,null,1040,null,2115,null,656,null,3669,null,637,null,68,null,89,null,0400000US33,New Hampshire,33
1182998,null,9156,null,559039,null,6345,null,160731,null,3225,null,355807,null,4652,null,42501,null,1106,null,623959,null,5453,null,156483,null,3383,null,399791,null,3304,null,67685,null,956,null,0400000US34,New Jersey,34
45193,null,3294,null,24014,null,2299,null,7595,null,1343,null,14522,null,1704,null,1897,null,653,null,21179,null,2223,null,6797,null,1349,null,12178,null,1387,null,2204,null,817,null,0400000US35,New Mexico,35
3101231,null,16665,null,1438339,null,10058,null,414456,null,6284,null,912648,null,7488,null,111235,null,1828,null,1662892,null,9430,null,403349,null,4458,null,1062357,null,6823,null,197186,null,2203,null,0400000US36,New York,36
1957485,null,9136,null,921268,null,6192,null,273067,null,5073,null,581758,null,3763,null,66443,null,1592,null,1036217,null,7044,null,256801,null,4425,null,668527,null,4121,null,110889,null,1650,null,0400000US37,North Carolina,37
6115,null,692,null,3882,null,618,null,974,null,307,null,2858,null,624,null,50,null,70,null,2233,null,445,null,590,null,218,null,1548,null,370,null,95,null,91,null,0400000US38,North Dakota,38
1346129,null,7768,null,635908,null,5376,null,194869,null,3777,null,390608,null,3544,null,50431,null,1197,null,710221,null,4606,null,190909,null,3532,null,438543,null,2810,null,80769,null,1229,null,0400000US39,Ohio,39
261001,null,5778,null,125695,null,3461,null,36360,null,2392,null,81012,null,2260,null,8323,null,1054,null,135306,null,4060,null,38878,null,2432,null,82388,null,2577,null,14040,null,1071,null,0400000US40,Oklahoma,40
65643,null,3330,null,35560,null,2111,null,10237,null,1551,null,23041,null,1539,null,2282,null,406,null,30083,null,2035,null,9689,null,1435,null,17842,null,1193,null,2552,null,276,null,0400000US41,Oregon,41
1288057,null,8816,null,610523,null,5919,null,184806,null,4068,null,380027,null,3669,null,45690,null,1183,null,677534,null,5195,null,178685,null,3469,null,419789,null,3130,null,79060,null,1241,null,0400000US42,Pennsylvania,42
57169,null,3364,null,28950,null,1889,null,8591,null,1174,null,18258,null,1519,null,2101,null,462,null,28219,null,2412,null,8160,null,1389,null,17267,null,1459,null,2792,null,425,null,0400000US44,Rhode Island,44
1257796,null,6692,null,589302,null,5023,null,173430,null,3776,null,370301,null,2392,null,45571,null,1009,null,668494,null,3971,null,167492,null,3217,null,425760,null,2682,null,75242,null,785,null,0400000US45,South Carolina,45
7595,null,1358,null,4523,null,1032,null,1136,null,685,null,3260,null,779,null,127,null,150,null,3072,null,932,null,1650,null,594,null,1422,null,624,null,0,null,223,null,0400000US46,South Dakota,46
1015527,null,6959,null,476639,null,4607,null,148258,null,3134,null,299234,null,3354,null,29147,null,1038,null,538888,null,4363,null,142029,null,3136,null,343853,null,2121,null,53006,null,1611,null,0400000US47,Tennessee,47
2780252,null,16213,null,1344565,null,8026,null,412333,null,5175,null,851124,null,5724,null,81108,null,1635,null,1435687,null,11963,null,393238,null,5789,null,916759,null,8558,null,125690,null,2013,null,0400000US48,Texas,48
30001,null,2957,null,15473,null,1497,null,5503,null,1117,null,9458,null,1000,null,512,null,225,null,14528,null,2331,null,7750,null,1854,null,6459,null,1018,null,319,null,151,null,0400000US49,Utah,49
4650,null,864,null,2603,null,729,null,896,null,461,null,1410,null,481,null,297,null,313,null,2047,null,647,null,853,null,418,null,1102,null,431,null,92,null,146,null,0400000US50,Vermont,50
1520432,null,7979,null,728628,null,6315,null,200985,null,4606,null,470092,null,3977,null,57551,null,1636,null,791804,null,5314,null,193015,null,3851,null,512805,null,3431,null,85984,null,1728,null,0400000US51,Virginia,51
219519,null,5570,null,119415,null,3257,null,32228,null,1825,null,80542,null,2210,null,6645,null,652,null,100104,null,3766,null,29109,null,2600,null,63144,null,2316,null,7851,null,815,null,0400000US53,Washington,53
61759,null,3368,null,32883,null,2740,null,7182,null,1277,null,23032,null,2292,null,2669,null,738,null,28876,null,2261,null,6854,null,1368,null,18254,null,1368,null,3768,null,735,null,0400000US54,West Virginia,54
325385,null,3973,null,159433,null,2656,null,56249,null,1761,null,95229,null,1977,null,7955,null,435,null,165952,null,2748,null,51728,null,2260,null,102183,null,1692,null,12041,null,451,null,0400000US55,Wisconsin,55
5660,null,1134,null,3078,null,779,null,853,null,453,null,1698,null,446,null,527,null,480,null,2582,null,630,null,555,null,362,null,1508,null,334,null,519,null,470,null,0400000US56,Wyoming,56
282951,null,14025,null,140868,null,7242,null,29384,null,3194,null,93317,null,5355,null,18167,null,1951,null,142083,null,8268,null,30225,null,2737,null,91959,null,5896,null,19899,null,2089,null,0400000US72,Puerto Rico,72
