B19059_001E,B19059_001EA,B19059_001M,B19059_001MA,B19059_002E,B19059_002EA,B19059_002M,B19059_002MA,B19059_003E,B19059_003EA,B19059_003M,B19059_003MA,GEO_ID,NAME,state
1815865,null,10024,null,350537,null,6885,null,1465328,null,11553,null,0400000US01,Alabama,01
237607,null,2898,null,40262,null,2275,null,197345,null,3756,null,0400000US02,Alaska,02
2273842,null,11467,null,431207,null,8376,null,1842635,null,13086,null,0400000US04,Arizona,04
1114041,null,8021,null,188511,null,5169,null,925530,null,8085,null,0400000US05,Arkansas,05
12176760,null,21139,null,1833452,null,16864,null,10343308,null,25619,null,0400000US06,California,06
1897835,null,9244,null,285170,null,6338,null,1612665,null,11074,null,0400000US08,Colorado,08
1329305,null,5895,null,226291,null,5453,null,1103014,null,7922,null,0400000US09,Connecticut,09
328654,null,3672,null,75130,null,3065,null,253524,null,4209,null,0400000US10,Delaware,10
249996,null,3353,null,40958,null,2202,null,209038,null,4028,null,0400000US11,District of Columbia,11
7057285,null,24241,null,1334448,null,13081,null,5722837,null,26244,null,0400000US12,Florida,12
3469845,null,17452,null,522843,null,8760,null,2947002,null,16812,null,0400000US13,Georgia,13
437105,null,4492,null,97282,null,3336,null,339823,null,4217,null,0400000US15,Hawaii,15
566004,null,4603,null,91442,null,3392,null,474562,null,5360,null,0400000US16,Idaho,16
4766252,null,13014,null,761288,null,9428,null,4004964,null,15783,null,0400000US17,Illinois,17
2480570,null,10473,null,448903,null,7528,null,2031667,null,11204,null,0400000US18,Indiana,18
1215351,null,6468,null,189173,null,4722,null,1026178,null,7156,null,0400000US19,Iowa,19
1110829,null,6612,null,171634,null,4587,null,939195,null,6851,null,0400000US20,Kansas,20
1686277,null,9662,null,323837,null,6975,null,1362440,null,10393,null,0400000US21,Kentucky,21
1625153,null,9520,null,257857,null,5534,null,1367296,null,9638,null,0400000US22,Louisiana,22
542363,null,5056,null,98685,null,3552,null,443678,null,4816,null,0400000US23,Maine,23
2092692,null,7904,null,401084,null,6815,null,1691608,null,10200,null,0400000US24,Maryland,24
2467323,null,8171,null,392623,null,6422,null,2074700,null,9319,null,0400000US25,Massachusetts,25
3810801,null,12762,null,825813,null,9047,null,2984988,null,13563,null,0400000US26,Michigan,26
2089449,null,7329,null,306134,null,5493,null,1783315,null,9026,null,0400000US27,Minnesota,27
1094208,null,7307,null,173671,null,4996,null,920537,null,7703,null,0400000US28,Mississippi,28
2330040,null,9044,null,419176,null,6315,null,1910864,null,10483,null,0400000US29,Missouri,29
375598,null,3682,null,65492,null,2505,null,310106,null,3828,null,0400000US30,Montana,30
704143,null,4204,null,90970,null,2862,null,613173,null,4914,null,0400000US31,Nebraska,31
952856,null,7182,null,154241,null,4811,null,798615,null,7528,null,0400000US32,Nevada,32
505286,null,4732,null,83110,null,3422,null,422176,null,5905,null,0400000US33,New Hampshire,33
3154012,null,10110,null,527327,null,9354,null,2626685,null,11726,null,0400000US34,New Jersey,34
741399,null,5755,null,139634,null,3816,null,601765,null,6863,null,0400000US35,New Mexico,35
7137482,null,15735,null,1260886,null,12642,null,5876596,null,18778,null,0400000US36,New York,36
3595175,null,14706,null,620249,null,9084,null,2974926,null,14847,null,0400000US37,North Carolina,37
274743,null,2659,null,30115,null,2075,null,244628,null,3466,null,0400000US38,North Dakota,38
4508871,null,14815,null,900228,null,10356,null,3608643,null,17299,null,0400000US39,Ohio,39
1407933,null,7799,null,241628,null,5166,null,1166305,null,7522,null,0400000US40,Oklahoma,40
1474755,null,6858,null,259150,null,6273,null,1215605,null,8395,null,0400000US41,Oregon,41
4904554,null,11469,null,965011,null,9691,null,3939543,null,13242,null,0400000US42,Pennsylvania,42
399107,null,3931,null,68641,null,3478,null,330466,null,4942,null,0400000US44,Rhode Island,44
1702300,null,9251,null,338246,null,7125,null,1364054,null,10791,null,0400000US45,South Carolina,45
319926,null,3421,null,42738,null,2134,null,277188,null,4064,null,0400000US46,South Dakota,46
2434683,null,10947,null,429866,null,7311,null,2004817,null,10826,null,0400000US47,Tennessee,47
8422249,null,18072,null,1137075,null,14539,null,7285174,null,21752,null,0400000US48,Texas,48
854244,null,4876,null,132271,null,4396,null,721973,null,6328,null,0400000US49,Utah,49
249986,null,2593,null,39402,null,2094,null,210584,null,2908,null,0400000US50,Vermont,50
2961083,null,11010,null,607845,null,8749,null,2353238,null,11787,null,0400000US51,Virginia,51
2547663,null,9073,null,458439,null,7230,null,2089224,null,11000,null,0400000US53,Washington,53
749586,null,6455,null,178569,null,3889,null,571017,null,7093,null,0400000US54,West Virginia,54
2249630,null,8922,null,383434,null,6498,null,1866196,null,10242,null,0400000US55,Wisconsin,55
208613,null,3448,null,32185,null,2070,null,176428,null,3677,null,0400000US56,Wyoming,56
1186497,null,10034,null,155954,null,4227,null,1030543,null,9847,null,0400000US72,Puerto Rico,72
