C05003_001E,C05003_001EA,C05003_001M,C05003_001MA,C05003_002E,C05003_002EA,C05003_002M,C05003_002MA,C05003_003E,C05003_003EA,C05003_003M,C05003_003MA,C05003_004E,C05003_004EA,C05003_004M,C05003_004MA,C05003_005E,C05003_005EA,C05003_005M,C05003_005MA,C05003_006E,C05003_006EA,C05003_006M,C05003_006MA,C05003_007E,C05003_007EA,C05003_007M,C05003_007MA,C05003_008E,C05003_008EA,C05003_008M,C05003_008MA,C05003_009E,C05003_009EA,C05003_009M,C05003_009MA,C05003_010E,C05003_010EA,C05003_010M,C05003_010MA,C05003_011E,C05003_011EA,C05003_011M,C05003_011MA,C05003_012E,C05003_012EA,C05003_012M,C05003_012MA,C05003_013E,C05003_013EA,C05003_013M,C05003_013MA,C05003_014E,C05003_014EA,C05003_014M,C05003_014MA,C05003_015E,C05003_015EA,C05003_015M,C05003_015MA,GEO_ID,NAME,state
4661900,null,0,*****,2258924,null,3639,null,573690,null,3363,null,565472,null,3644,null,8218,null,1510,null,1685234,null,2444,null,1622823,null,4321,null,62411,null,3943,null,2402976,null,3639,null,547520,null,3684,null,541408,null,3910,null,6112,null,1558,null,1855456,null,1955,null,1800502,null,3957,null,54954,null,3652,null,0400000US01,Alabama,01
686293,null,0,*****,357559,null,1751,null,93417,null,1541,null,91423,null,1658,null,1994,null,994,null,264142,null,1528,null,244734,null,2041,null,19408,null,1927,null,328734,null,1751,null,87342,null,1454,null,86227,null,1478,null,1115,null,553,null,241392,null,819,null,219613,null,2041,null,21779,null,1913,null,0400000US02,Alaska,02
6500180,null,0,*****,3258694,null,2909,null,876233,null,2793,null,831760,null,5202,null,44473,null,4708,null,2382461,null,1873,null,1948209,null,11326,null,434252,null,11427,null,3241486,null,2909,null,831447,null,2594,null,790286,null,4373,null,41161,null,3481,null,2410039,null,1553,null,1997407,null,9581,null,412632,null,9891,null,0400000US04,Arizona,04
2855390,null,0,*****,1398560,null,3452,null,361380,null,3186,null,355444,null,3240,null,5936,null,1221,null,1037180,null,2373,null,984532,null,3707,null,52648,null,3200,null,1456830,null,3452,null,341544,null,3159,null,336715,null,3044,null,4829,null,1346,null,1115286,null,2440,null,1069442,null,2862,null,45844,null,2151,null,0400000US05,Arkansas,05
36756666,null,0,*****,18383523,null,4718,null,4792368,null,4601,null,4496739,null,10248,null,295629,null,9083,null,13591155,null,3392,null,8967137,null,24764,null,4624018,null,24434,null,18373143,null,4718,null,4570329,null,4506,null,4290011,null,12834,null,280318,null,11878,null,13802814,null,2873,null,9143752,null,27967,null,4659062,null,27796,null,0400000US06,California,06
4939456,null,0,*****,2487842,null,3877,null,615140,null,3148,null,589175,null,4501,null,25965,null,3290,null,1872702,null,2723,null,1643272,null,8632,null,229430,null,8739,null,2451614,null,3877,null,591626,null,2889,null,565114,null,4024,null,26512,null,2897,null,1859988,null,2893,null,1642716,null,7459,null,217272,null,7217,null,0400000US08,Colorado,08
3501252,null,0,*****,1709297,null,2163,null,416035,null,1845,null,400669,null,2450,null,15366,null,1736,null,1293262,null,1431,null,1083249,null,7322,null,210013,null,6871,null,1791955,null,2163,null,395252,null,1835,null,380148,null,3005,null,15104,null,2032,null,1396703,null,1335,null,1183184,null,6371,null,213519,null,6674,null,0400000US09,Connecticut,09
873092,null,0,*****,422659,null,926,null,104603,null,713,null,100690,null,1110,null,3913,null,1163,null,318056,null,538,null,288945,null,2717,null,29111,null,2616,null,450433,null,926,null,101523,null,807,null,98233,null,1168,null,3290,null,1067,null,348910,null,449,null,318431,null,2400,null,30479,null,2398,null,0400000US10,Delaware,10
591833,null,0,*****,279839,null,637,null,57228,null,496,null,55070,null,939,null,2158,null,882,null,222611,null,387,null,186128,null,3019,null,36483,null,2913,null,311994,null,637,null,54743,null,426,null,52852,null,843,null,1891,null,695,null,257251,null,465,null,219899,null,2619,null,37352,null,2635,null,0400000US11,District of Columbia,11
18328340,null,0,*****,8996705,null,6921,null,2050548,null,4566,null,1950396,null,7462,null,100152,null,6465,null,6946157,null,7568,null,5401748,null,18019,null,1544409,null,19733,null,9331635,null,6921,null,1952838,null,5272,null,1845997,null,8337,null,106841,null,6482,null,7378797,null,4645,null,5738688,null,15409,null,1640109,null,14904,null,0400000US12,Florida,12
