B23024_001E,B23024_001EA,B23024_001M,B23024_001MA,B23024_002E,B23024_002EA,B23024_002M,B23024_002MA,B23024_003E,B23024_003EA,B23024_003M,B23024_003MA,B23024_004E,B23024_004EA,B23024_004M,B23024_004MA,B23024_005E,B23024_005EA,B23024_005M,B23024_005MA,B23024_006E,B23024_006EA,B23024_006M,B23024_006MA,B23024_007E,B23024_007EA,B23024_007M,B23024_007MA,B23024_008E,B23024_008EA,B23024_008M,B23024_008MA,B23024_009E,B23024_009EA,B23024_009M,B23024_009MA,B23024_010E,B23024_010EA,B23024_010M,B23024_010MA,B23024_011E,B23024_011EA,B23024_011M,B23024_011MA,B23024_012E,B23024_012EA,B23024_012M,B23024_012MA,B23024_013E,B23024_013EA,B23024_013M,B23024_013MA,B23024_014E,B23024_014EA,B23024_014M,B23024_014MA,B23024_015E,B23024_015EA,B23024_015M,B23024_015MA,B23024_016E,B23024_016EA,B23024_016M,B23024_016MA,B23024_017E,B23024_017EA,B23024_017M,B23024_017MA,B23024_018E,B23024_018EA,B23024_018M,B23024_018MA,B23024_019E,B23024_019EA,B23024_019M,B23024_019MA,B23024_020E,B23024_020EA,B23024_020M,B23024_020MA,B23024_021E,B23024_021EA,B23024_021M,B23024_021MA,B23024_022E,B23024_022EA,B23024_022M,B23024_022MA,B23024_023E,B23024_023EA,B23024_023M,B23024_023MA,B23024_024E,B23024_024EA,B23024_024M,B23024_024MA,B23024_025E,B23024_025EA,B23024_025M,B23024_025MA,B23024_026E,B23024_026EA,B23024_026M,B23024_026MA,B23024_027E,B23024_027EA,B23024_027M,B23024_027MA,B23024_028E,B23024_028EA,B23024_028M,B23024_028MA,B23024_029E,B23024_029EA,B23024_029M,B23024_029MA,B23024_030E,B23024_030EA,B23024_030M,B23024_030MA,B23024_031E,B23024_031EA,B23024_031M,B23024_031MA,GEO_ID,NAME,state
2702714,null,5453,null,370131,null,12169,null,109235,null,6635,null,19713,null,2478,null,64,null,104,null,19649,null,2490,null,13134,null,2208,null,6515,null,1278,null,89522,null,5668,null,260896,null,9947,null,154382,null,6782,null,261,null,266,null,154121,null,6786,null,117260,null,5867,null,36861,null,3570,null,106514,null,6328,null,2332583,null,12201,null,297959,null,9971,null,133302,null,6367,null,636,null,330,null,132666,null,6405,null,122866,null,6402,null,9800,null,1574,null,164657,null,7151,null,2034624,null,14318,null,1736918,null,14481,null,13283,null,1888,null,1723635,null,14331,null,1655363,null,13830,null,68272,null,4768,null,297706,null,7139,null,0400000US01,Alabama,01
423760,null,2235,null,32718,null,3329,null,7795,null,1711,null,3099,null,1002,null,0,null,240,null,3099,null,1002,null,2425,null,947,null,674,null,298,null,4696,null,1245,null,24923,null,2848,null,16461,null,2479,null,144,null,127,null,16317,null,2488,null,12067,null,2047,null,4250,null,1207,null,8462,null,1431,null,391042,null,3465,null,45250,null,3504,null,27797,null,2714,null,1652,null,893,null,26145,null,2629,null,22763,null,2542,null,3382,null,1083,null,17453,null,2218,null,345792,null,4657,null,300366,null,4967,null,14540,null,2409,null,285826,null,5440,null,269858,null,5348,null,15968,null,1872,null,45426,null,3054,null,0400000US02,Alaska,02
3685567,null,5008,null,478633,null,15720,null,95964,null,7428,null,26681,null,3297,null,0,null,302,null,26681,null,3297,null,18850,null,2663,null,7831,null,1750,null,69283,null,6590,null,382669,null,13595,null,211991,null,9966,null,174,null,155,null,211817,null,9936,null,171393,null,8721,null,40424,null,4169,null,170678,null,9204,null,3206934,null,16655,null,297582,null,8629,null,158118,null,6855,null,582,null,311,null,157536,null,6858,null,145693,null,6735,null,11843,null,1950,null,139464,null,5539,null,2909352,null,17132,null,2484036,null,16931,null,18137,null,2795,null,2465899,null,17225,null,2370857,null,17932,null,95042,null,5298,null,425316,null,11359,null,0400000US04,Arizona,04
1624248,null,4508,null,240964,null,9994,null,72790,null,4937,null,16425,null,1987,null,0,null,269,null,16425,null,1987,null,10686,null,1602,null,5739,null,1476,null,56365,null,4109,null,168174,null,8551,null,104699,null,6028,null,0,null,269,null,104699,null,6028,null,83850,null,5311,null,20849,null,2335,null,63475,null,4793,null,1383284,null,11242,null,190890,null,6576,null,82682,null,5276,null,232,null,248,null,82450,null,5245,null,75051,null,5103,null,7399,null,1649,null,108208,null,5135,null,1192394,null,12244,null,1030418,null,10846,null,5698,null,1310,null,1024720,null,10986,null,987806,null,11470,null,36914,null,3303,null,161976,null,5587,null,0400000US05,Arkansas,05
21725992,null,9964,null,2526192,null,41907,null,419069,null,14011,null,94706,null,4930,null,0,null,294,null,94706,null,4930,null,61785,null,4015,null,32921,null,3262,null,324363,null,13015,null,2107123,null,39789,null,1194079,null,24133,null,2007,null,796,null,1192072,null,23906,null,921569,null,18030,null,270503,null,11647,null,913044,null,24106,null,19199800,null,42083,null,1405013,null,23174,null,683356,null,15710,null,4146,null,1352,null,679210,null,15937,null,606799,null,15119,null,72411,null,4602,null,721657,null,16720,null,17794787,null,42496,null,15159530,null,42411,null,95166,null,6507,null,15064364,null,43376,null,14288161,null,42263,null,776203,null,17017,null,2635257,null,27644,null,0400000US06,California,06
3036704,null,4815,null,310999,null,12637,null,53845,null,4619,null,16649,null,2047,null,0,null,275,null,16649,null,2047,null,10729,null,1472,null,5920,null,1627,null,37196,null,4202,null,257154,null,11369,null,162683,null,8645,null,1086,null,503,null,161597,null,8595,null,137242,null,7846,null,24355,null,3041,null,94471,null,5794,null,2725705,null,13542,null,194291,null,6677,null,115917,null,5463,null,661,null,440,null,115256,null,5387,null,108238,null,5486,null,7018,null,1250,null,78374,null,4556,null,2531414,null,14401,null,2221009,null,14439,null,16484,null,1912,null,2204525,null,14207,null,2137752,null,14771,null,66773,null,4213,null,310405,null,8095,null,0400000US08,Colorado,08
2061802,null,3775,null,170212,null,8447,null,40658,null,4152,null,9398,null,1807,null,0,null,275,null,9398,null,1807,null,4870,null,1151,null,4528,null,1288,null,31260,null,3333,null,129554,null,7518,null,78636,null,5080,null,51,null,87,null,78585,null,5073,null,57055,null,4561,null,21530,null,2604,null,50918,null,4836,null,1891590,null,8968,null,133525,null,5435,null,74511,null,4634,null,112,null,136,null,74399,null,4633,null,67010,null,4386,null,7389,null,1547,null,59014,null,4063,null,1758065,null,10124,null,1553688,null,11637,null,4760,null,1135,null,1548928,null,11963,null,1488507,null,12002,null,60421,null,3766,null,204377,null,6172,null,0400000US09,Connecticut,09
509807,null,1564,null,44782,null,3955,null,11296,null,1555,null,3990,null,1105,null,0,null,263,null,3990,null,1105,null,2374,null,856,null,1616,null,640,null,7306,null,1313,null,33486,null,3767,null,20461,null,3043,null,0,null,263,null,20461,null,3043,null,16191,null,2627,null,4270,null,1131,null,13025,null,2345,null,465025,null,3891,null,44456,null,3511,null,24248,null,2594,null,0,null,263,null,24248,null,2594,null,21691,null,2507,null,2557,null,687,null,20208,null,2214,null,420569,null,4690,null,366622,null,5501,null,5421,null,1682,null,361201,null,5550,null,344989,null,6144,null,16212,null,2158,null,53947,null,3710,null,0400000US10,Delaware,10
375204,null,1684,null,54615,null,4216,null,11075,null,2319,null,2031,null,704,null,0,null,296,null,2031,null,704,null,1218,null,577,null,813,null,496,null,9044,null,2098,null,43540,null,3852,null,23076,null,3041,null,0,null,296,null,23076,null,3041,null,16416,null,3314,null,6660,null,1852,null,20464,null,2788,null,320589,null,4342,null,22886,null,2867,null,11249,null,2078,null,84,null,71,null,11165,null,2069,null,9716,null,1884,null,1449,null,674,null,11637,null,1957,null,297703,null,4739,null,270190,null,5207,null,2200,null,652,null,267990,null,5250,null,253654,null,5147,null,14336,null,2240,null,27513,null,2896,null,0400000US11,District of Columbia,11
10450034,null,8733,null,1242275,null,25570,null,254769,null,13530,null,58694,null,4323,null,0,null,305,null,58694,null,4323,null,37266,null,3523,null,21428,null,2591,null,196075,null,12175,null,987506,null,22261,null,582805,null,15964,null,848,null,454,null,581957,null,15984,null,442036,null,14120,null,139921,null,6807,null,404701,null,14926,null,9207759,null,27585,null,786882,null,14938,null,389819,null,11078,null,1413,null,604,null,388406,null,11084,null,343454,null,10347,null,44952,null,3480,null,397063,null,10482,null,8420877,null,28588,null,7253719,null,28048,null,44663,null,3501,null,7209056,null,27842,null,6856310,null,28808,null,352746,null,11603,null,1167158,null,17902,null,0400000US12,Florida,12
