B23004_001E,B23004_001EA,B23004_001M,B23004_001MA,B23004_002E,B23004_002EA,B23004_002M,B23004_002MA,B23004_003E,B23004_003EA,B23004_003M,B23004_003MA,B23004_004E,B23004_004EA,B23004_004M,B23004_004MA,B23004_005E,B23004_005EA,B23004_005M,B23004_005MA,B23004_006E,B23004_006EA,B23004_006M,B23004_006MA,B23004_007E,B23004_007EA,B23004_007M,B23004_007MA,B23004_008E,B23004_008EA,B23004_008M,B23004_008MA,B23004_009E,B23004_009EA,B23004_009M,B23004_009MA,B23004_010E,B23004_010EA,B23004_010M,B23004_010MA,B23004_011E,B23004_011EA,B23004_011M,B23004_011MA,B23004_012E,B23004_012EA,B23004_012M,B23004_012MA,B23004_013E,B23004_013EA,B23004_013M,B23004_013MA,B23004_014E,B23004_014EA,B23004_014M,B23004_014MA,B23004_015E,B23004_015EA,B23004_015M,B23004_015MA,B23004_016E,B23004_016EA,B23004_016M,B23004_016MA,B23004_017E,B23004_017EA,B23004_017M,B23004_017MA,B23004_018E,B23004_018EA,B23004_018M,B23004_018MA,B23004_019E,B23004_019EA,B23004_019M,B23004_019MA,GEO_ID,NAME,state
638757,null,2096,null,102943,null,4595,null,86526,null,4262,null,71256,null,3592,null,69960,null,3662,null,1296,null,460,null,15270,null,1880,null,16417,null,1619,null,12966,null,1456,null,12694,null,1436,null,272,null,197,null,3451,null,681,null,535814,null,4674,null,257857,null,4699,null,1427,null,591,null,256430,null,4735,null,277957,null,2349,null,322,null,221,null,277635,null,2376,null,0400000US01,Alabama,01
48415,null,898,null,14379,null,1471,null,12102,null,1320,null,9506,null,1416,null,9373,null,1424,null,133,null,115,null,2596,null,796,null,2277,null,627,null,1702,null,573,null,1702,null,573,null,0,null,240,null,575,null,305,null,34036,null,1440,null,18957,null,1311,null,0,null,240,null,18957,null,1311,null,15079,null,1204,null,0,null,240,null,15079,null,1204,null,0400000US02,Alaska,02
864092,null,1338,null,144024,null,6317,null,118462,null,5109,null,95437,null,4835,null,92953,null,4596,null,2484,null,733,null,23025,null,2098,null,25562,null,2845,null,18572,null,2525,null,18189,null,2534,null,383,null,287,null,6990,null,1161,null,720068,null,6343,null,327733,null,5008,null,2246,null,864,null,325487,null,5019,null,392335,null,3263,null,592,null,307,null,391743,null,3314,null,0400000US04,Arizona,04
404190,null,2048,null,67484,null,3176,null,54447,null,2787,null,44297,null,2735,null,43102,null,2649,null,1195,null,502,null,10150,null,1306,null,13037,null,1450,null,10217,null,1299,null,10074,null,1315,null,143,null,162,null,2820,null,734,null,336706,null,3585,null,160943,null,2998,null,429,null,302,null,160514,null,2949,null,175763,null,2502,null,175,null,180,null,175588,null,2523,null,0400000US05,Arkansas,05
4115824,null,3350,null,727763,null,12344,null,598266,null,10039,null,509336,null,9308,null,497003,null,9002,null,12333,null,1392,null,88930,null,3947,null,129497,null,5983,null,101186,null,5674,null,99178,null,5694,null,2008,null,784,null,28311,null,2353,null,3388061,null,12333,null,1530753,null,10558,null,12914,null,1628,null,1517839,null,10897,null,1857308,null,6526,null,2183,null,703,null,1855125,null,6591,null,0400000US06,California,06
512166,null,2016,null,108926,null,4346,null,90682,null,3457,null,72881,null,3131,null,71455,null,3050,null,1426,null,537,null,17801,null,1609,null,18244,null,1804,null,13087,null,1518,null,12597,null,1447,null,490,null,333,null,5157,null,890,null,403240,null,4439,null,189465,null,3837,null,1133,null,505,null,188332,null,3805,null,213775,null,3026,null,222,null,140,null,213553,null,3036,null,0400000US08,Colorado,08
477243,null,1140,null,108047,null,3596,null,88153,null,3392,null,75716,null,3323,null,73342,null,3254,null,2374,null,751,null,12437,null,1241,null,19894,null,1813,null,16828,null,1603,null,16333,null,1576,null,495,null,286,null,3066,null,690,null,369196,null,3705,null,149229,null,3413,null,1188,null,406,null,148041,null,3405,null,219967,null,2505,null,166,null,166,null,219801,null,2518,null,0400000US09,Connecticut,09
120754,null,755,null,22497,null,1938,null,17956,null,1583,null,14658,null,1417,null,14441,null,1392,null,217,null,164,null,3298,null,693,null,4541,null,930,null,2969,null,699,null,2841,null,699,null,128,null,152,null,1572,null,621,null,98257,null,2086,null,46217,null,1827,null,142,null,172,null,46075,null,1816,null,52040,null,1151,null,18,null,30,null,52022,null,1151,null,0400000US10,Delaware,10
70506,null,532,null,17109,null,1784,null,13613,null,1702,null,12148,null,1687,null,11959,null,1660,null,189,null,203,null,1465,null,568,null,3496,null,874,null,2965,null,786,null,2783,null,748,null,182,null,215,null,531,null,316,null,53397,null,1813,null,23092,null,1713,null,55,null,86,null,23037,null,1697,null,30305,null,974,null,62,null,104,null,30243,null,977,null,0400000US11,District of Columbia,11
3182863,null,3790,null,523619,null,9827,null,409377,null,8832,null,338036,null,8193,null,327597,null,7938,null,10439,null,1580,null,71341,null,3723,null,114242,null,4883,null,90744,null,4405,null,87634,null,4131,null,3110,null,957,null,23498,null,2424,null,2659244,null,10218,null,1131534,null,8987,null,8462,null,1260,null,1123072,null,9025,null,1527710,null,5832,null,3126,null,882,null,1524584,null,5862,null,0400000US12,Florida,12
