B10052_001E,B10052_001EA,B10052_001M,B10052_001MA,B10052_002E,B10052_002EA,B10052_002M,B10052_002MA,B10052_003E,B10052_003EA,B10052_003M,B10052_003MA,B10052_004E,B10052_004EA,B10052_004M,B10052_004MA,B10052_005E,B10052_005EA,B10052_005M,B10052_005MA,B10052_006E,B10052_006EA,B10052_006M,B10052_006MA,B10052_007E,B10052_007EA,B10052_007M,B10052_007MA,B10052_008E,B10052_008EA,B10052_008M,B10052_008MA,B10052_009E,B10052_009EA,B10052_009M,B10052_009MA,B10052_010E,B10052_010EA,B10052_010M,B10052_010MA,B10052_011E,B10052_011EA,B10052_011M,B10052_011MA,GEO_ID,NAME,state
105199,null,5928,null,37135,null,3463,null,19644,null,2332,null,10804,null,1857,null,8840,null,1616,null,17491,null,2207,null,68064,null,4708,null,40358,null,3426,null,28763,null,2960,null,11595,null,2067,null,27706,null,3043,null,0400000US01,Alabama,01
12579,null,1833,null,3510,null,715,null,1912,null,526,null,831,null,389,null,1081,null,365,null,1598,null,556,null,9069,null,1639,null,4200,null,1017,null,2920,null,831,null,1280,null,490,null,4869,null,1112,null,0400000US02,Alaska,02
148798,null,8079,null,38126,null,4052,null,14131,null,2392,null,8512,null,1892,null,5619,null,1198,null,23995,null,3486,null,110672,null,7252,null,44578,null,4213,null,33022,null,3484,null,11556,null,2069,null,66094,null,5734,null,0400000US04,Arizona,04
68947,null,4485,null,22475,null,2656,null,12588,null,1793,null,7622,null,1294,null,4966,null,1202,null,9887,null,1786,null,46472,null,4065,null,28048,null,2975,null,21386,null,2572,null,6662,null,1251,null,18424,null,2657,null,0400000US05,Arkansas,05
1004517,null,21172,null,252785,null,9143,null,61834,null,4548,null,28502,null,3258,null,33332,null,3018,null,190951,null,7914,null,751732,null,17669,null,232893,null,9265,null,151542,null,7136,null,81351,null,5551,null,518839,null,12627,null,0400000US06,California,06
91234,null,6886,null,20665,null,3015,null,7040,null,1529,null,3186,null,1022,null,3854,null,1223,null,13625,null,2424,null,70569,null,5425,null,32949,null,3570,null,23724,null,2993,null,9225,null,1740,null,37620,null,3785,null,0400000US08,Colorado,08
57643,null,4053,null,13747,null,1873,null,3580,null,936,null,2117,null,749,null,1463,null,554,null,10167,null,1646,null,43896,null,3635,null,15930,null,2384,null,10917,null,2189,null,5013,null,977,null,27966,null,2902,null,0400000US09,Connecticut,09
20830,null,2781,null,5630,null,1325,null,1853,null,610,null,791,null,419,null,1062,null,469,null,3777,null,1198,null,15200,null,2316,null,6323,null,1605,null,5058,null,1544,null,1265,null,448,null,8877,null,1648,null,0400000US10,Delaware,10
10918,null,1817,null,4009,null,1208,null,1449,null,732,null,793,null,519,null,656,null,511,null,2560,null,991,null,6909,null,1522,null,3029,null,785,null,1493,null,595,null,1536,null,468,null,3880,null,1368,null,0400000US11,District of Columbia,11
393323,null,14015,null,103487,null,6409,null,32738,null,3223,null,17082,null,2356,null,15656,null,2130,null,70749,null,5256,null,289836,null,11467,null,116416,null,6795,null,78440,null,5567,null,37976,null,4280,null,173420,null,8572,null,0400000US12,Florida,12
241755,null,10264,null,67486,null,4610,null,26924,null,2768,null,15467,null,1785,null,11457,null,1783,null,40562,null,3549,null,174269,null,9034,null,84631,null,5517,null,58685,null,4491,null,25946,null,2834,null,89638,null,6366,null,0400000US13,Georgia,13
50244,null,4103,null,12122,null,1692,null,2199,null,907,null,350,null,270,null,1849,null,863,null,9923,null,1525,null,38122,null,3589,null,9461,null,1798,null,6143,null,1570,null,3318,null,888,null,28661,null,2822,null,0400000US15,Hawaii,15
25046,null,3355,null,8180,null,1579,null,4390,null,1248,null,2367,null,749,null,2023,null,740,null,3790,null,838,null,16866,null,2375,null,9197,null,2104,null,5920,null,1565,null,3277,null,925,null,7669,null,1407,null,0400000US16,Idaho,16
257164,null,9621,null,66012,null,4983,null,21580,null,2121,null,11441,null,1592,null,10139,null,1500,null,44432,null,4431,null,191152,null,8625,null,72091,null,5027,null,51939,null,4127,null,20152,null,2435,null,119061,null,7108,null,0400000US17,Illinois,17
112538,null,7500,null,29867,null,3301,null,14463,null,2283,null,8053,null,1566,null,6410,null,1360,null,15404,null,2194,null,82671,null,6269,null,44839,null,3836,null,33281,null,3074,null,11558,null,1838,null,37832,null,4378,null,0400000US18,Indiana,18
33370,null,2867,null,9225,null,1654,null,4152,null,988,null,2523,null,814,null,1629,null,560,null,5073,null,1114,null,24145,null,2389,null,12700,null,1680,null,9742,null,1439,null,2958,null,792,null,11445,null,1675,null,0400000US19,Iowa,19
40851,null,3415,null,10900,null,1815,null,5462,null,1160,null,3308,null,990,null,2154,null,609,null,5438,null,1286,null,29951,null,2741,null,14456,null,2047,null,9965,null,1692,null,4491,null,925,null,15495,null,2104,null,0400000US20,Kansas,20
86329,null,5616,null,30687,null,2679,null,16940,null,2396,null,11111,null,2134,null,5829,null,1048,null,13747,null,2007,null,55642,null,4699,null,32382,null,3520,null,24012,null,3166,null,8370,null,1399,null,23260,null,2654,null,0400000US21,Kentucky,21
122518,null,6656,null,39973,null,3709,null,20989,null,2738,null,12009,null,2090,null,8980,null,1609,null,18984,null,2421,null,82545,null,5957,null,48530,null,3988,null,36269,null,3611,null,12261,null,1757,null,34015,null,4091,null,0400000US22,Louisiana,22
19397,null,2583,null,5441,null,1091,null,2367,null,727,null,1708,null,608,null,659,null,404,null,3074,null,855,null,13956,null,2213,null,5666,null,1566,null,4211,null,1293,null,1455,null,753,null,8290,null,1685,null,0400000US23,Maine,23
120318,null,6627,null,26552,null,2535,null,9637,null,1746,null,5348,null,1222,null,4289,null,1142,null,16915,null,2038,null,93766,null,5534,null,37630,null,3224,null,25801,null,2477,null,11829,null,1916,null,56136,null,4323,null,0400000US24,Maryland,24
109300,null,6083,null,29312,null,2970,null,7306,null,1390,null,3824,null,994,null,3482,null,1031,null,22006,null,2496,null,79988,null,4917,null,23889,null,2628,null,15893,null,2288,null,7996,null,1514,null,56099,null,4351,null,0400000US25,Massachusetts,25
176050,null,7305,null,51767,null,3635,null,19054,null,2383,null,11844,null,1952,null,7210,null,1319,null,32713,null,2757,null,124283,null,5839,null,55684,null,4330,null,39350,null,3830,null,16334,null,1827,null,68599,null,3861,null,0400000US26,Michigan,26
58874,null,4340,null,13138,null,1685,null,4660,null,899,null,2739,null,839,null,1921,null,573,null,8478,null,1424,null,45736,null,3865,null,16865,null,2231,null,13319,null,2123,null,3546,null,810,null,28871,null,3063,null,0400000US27,Minnesota,27
85686,null,5468,null,31262,null,3359,null,16862,null,2386,null,9748,null,1750,null,7114,null,1559,null,14400,null,2161,null,54424,null,3876,null,34544,null,2971,null,26152,null,2618,null,8392,null,1527,null,19880,null,2586,null,0400000US28,Mississippi,28
103025,null,5801,null,28805,null,2724,null,12508,null,1629,null,6952,null,1363,null,5556,null,942,null,16297,null,2163,null,74220,null,4068,null,38303,null,3101,null,27270,null,2731,null,11033,null,1641,null,35917,null,3590,null,0400000US29,Missouri,29
14050,null,2450,null,3870,null,1074,null,1883,null,647,null,898,null,443,null,985,null,441,null,1987,null,868,null,10180,null,1925,null,5226,null,1471,null,3416,null,1295,null,1810,null,608,null,4954,null,1088,null,0400000US30,Montana,30
20100,null,2359,null,4710,null,996,null,2120,null,758,null,1316,null,569,null,804,null,470,null,2590,null,759,null,15390,null,1907,null,6578,null,1322,null,5026,null,1168,null,1552,null,476,null,8812,null,1545,null,0400000US31,Nebraska,31
56514,null,5479,null,13368,null,2218,null,4352,null,1042,null,2281,null,806,null,2071,null,721,null,9016,null,1787,null,43146,null,4755,null,18203,null,2749,null,13144,null,2300,null,5059,null,1128,null,24943,null,3345,null,0400000US32,Nevada,32
18132,null,2565,null,4315,null,1188,null,749,null,421,null,623,null,414,null,126,null,104,null,3566,null,1040,null,13817,null,2241,null,4084,null,1125,null,2895,null,1059,null,1189,null,511,null,9733,null,1731,null,0400000US33,New Hampshire,33
182977,null,7604,null,44348,null,3824,null,11027,null,1666,null,5298,null,1313,null,5729,null,1150,null,33321,null,3450,null,138629,null,6828,null,39647,null,3688,null,24763,null,2913,null,14884,null,2464,null,98982,null,6640,null,0400000US34,New Jersey,34
45672,null,3574,null,13114,null,1697,null,4653,null,992,null,2061,null,742,null,2592,null,731,null,8461,null,1361,null,32558,null,3087,null,19290,null,2718,null,14013,null,2443,null,5277,null,1278,null,13268,null,1644,null,0400000US35,New Mexico,35
401360,null,12447,null,99543,null,5970,null,29115,null,3115,null,13305,null,1845,null,15810,null,1962,null,70428,null,4668,null,301817,null,9756,null,99750,null,6618,null,65578,null,5006,null,34172,null,3446,null,202067,null,7543,null,0400000US36,New York,36
187958,null,9112,null,57118,null,4177,null,28023,null,3167,null,16561,null,2440,null,11462,null,1691,null,29095,null,2719,null,130840,null,7178,null,70256,null,5231,null,52339,null,4474,null,17917,null,2226,null,60584,null,4628,null,0400000US37,North Carolina,37
5004,null,1117,null,1295,null,557,null,727,null,461,null,570,null,440,null,157,null,119,null,568,null,341,null,3709,null,874,null,2035,null,633,null,1655,null,606,null,380,null,207,null,1674,null,601,null,0400000US38,North Dakota,38
205708,null,8944,null,59152,null,4075,null,25933,null,2689,null,17146,null,2356,null,8787,null,1428,null,33219,null,2887,null,146556,null,7096,null,69829,null,4655,null,50735,null,4111,null,19094,null,2302,null,76727,null,4861,null,0400000US39,Ohio,39
81172,null,5931,null,27830,null,2472,null,15420,null,1716,null,9127,null,1357,null,6293,null,985,null,12410,null,1895,null,53342,null,4806,null,31249,null,3426,null,22126,null,2823,null,9123,null,1669,null,22093,null,2711,null,0400000US40,Oklahoma,40
60112,null,4438,null,18765,null,2488,null,7759,null,1812,null,4268,null,1301,null,3491,null,1079,null,11006,null,1826,null,41347,null,3214,null,15665,null,2123,null,10148,null,1718,null,5517,null,1144,null,25682,null,3219,null,0400000US41,Oregon,41
205196,null,8416,null,63118,null,4119,null,21629,null,2520,null,12257,null,2134,null,9372,null,1469,null,41489,null,3206,null,142078,null,6930,null,58309,null,4561,null,43435,null,4100,null,14874,null,1724,null,83769,null,5155,null,0400000US42,Pennsylvania,42
18887,null,2767,null,6496,null,1434,null,913,null,480,null,657,null,417,null,256,null,311,null,5583,null,1314,null,12391,null,2072,null,3148,null,1117,null,2568,null,987,null,580,null,372,null,9243,null,1721,null,0400000US44,Rhode Island,44
104032,null,5806,null,33923,null,3530,null,14043,null,1967,null,8029,null,1508,null,6014,null,1229,null,19880,null,2838,null,70109,null,4628,null,34487,null,3838,null,24391,null,3190,null,10096,null,2201,null,35622,null,3146,null,0400000US45,South Carolina,45
8857,null,1416,null,2712,null,891,null,1517,null,623,null,986,null,453,null,531,null,378,null,1195,null,614,null,6145,null,1216,null,3999,null,1015,null,2836,null,807,null,1163,null,514,null,2146,null,669,null,0400000US46,South Dakota,46
141608,null,7700,null,43585,null,4025,null,18757,null,2233,null,10766,null,1619,null,7991,null,1305,null,24828,null,2989,null,98023,null,6198,null,52489,null,3979,null,39411,null,3620,null,13078,null,1860,null,45534,null,4549,null,0400000US47,Tennessee,47
674309,null,15421,null,192511,null,7773,null,74245,null,4989,null,41587,null,3787,null,32658,null,3750,null,118266,null,6568,null,481798,null,12377,null,224462,null,9319,null,171568,null,8450,null,52894,null,3840,null,257336,null,8355,null,0400000US48,Texas,48
52893,null,4424,null,14034,null,1966,null,5283,null,1178,null,2288,null,642,null,2995,null,1015,null,8751,null,1646,null,38859,null,3862,null,12859,null,2172,null,8639,null,1646,null,4220,null,1171,null,26000,null,3291,null,0400000US49,Utah,49
7016,null,1306,null,1313,null,408,null,705,null,299,null,391,null,258,null,314,null,201,null,608,null,313,null,5703,null,1229,null,2445,null,762,null,1703,null,708,null,742,null,513,null,3258,null,1036,null,0400000US50,Vermont,50
158992,null,7182,null,40243,null,3469,null,15066,null,2275,null,7918,null,1444,null,7148,null,1483,null,25177,null,2432,null,118749,null,6858,null,50991,null,3732,null,36230,null,3421,null,14761,null,2120,null,67758,null,5180,null,0400000US51,Virginia,51
105512,null,6440,null,31312,null,3411,null,9971,null,1795,null,5726,null,1343,null,4245,null,1068,null,21341,null,2836,null,74200,null,5150,null,30784,null,3340,null,20709,null,2704,null,10075,null,1478,null,43416,null,3938,null,0400000US53,Washington,53
36970,null,4734,null,13072,null,2478,null,6832,null,1746,null,3486,null,1025,null,3346,null,1201,null,6240,null,1517,null,23898,null,3585,null,12965,null,2576,null,8395,null,1936,null,4570,null,1176,null,10933,null,2119,null,0400000US54,West Virginia,54
68338,null,4257,null,16362,null,1966,null,6590,null,1115,null,3692,null,798,null,2898,null,716,null,9772,null,1628,null,51976,null,3834,null,21828,null,2254,null,16026,null,2097,null,5802,null,1043,null,30148,null,2690,null,0400000US55,Wisconsin,55
11691,null,1969,null,2643,null,794,null,1582,null,632,null,1180,null,516,null,402,null,313,null,1061,null,461,null,9048,null,1646,null,4683,null,1251,null,3687,null,1204,null,996,null,375,null,4365,null,1391,null,0400000US56,Wyoming,56
129657,null,5328,null,45823,null,3272,null,19690,null,1757,null,9729,null,1528,null,9961,null,1238,null,26133,null,3055,null,83834,null,3918,null,41010,null,2801,null,26580,null,2589,null,14430,null,1785,null,42824,null,3177,null,0400000US72,Puerto Rico,72
