B19201_001E,B19201_001EA,B19201_001M,B19201_001MA,B19201_002E,B19201_002EA,B19201_002M,B19201_002MA,B19201_003E,B19201_003EA,B19201_003M,B19201_003MA,B19201_004E,B19201_004EA,B19201_004M,B19201_004MA,B19201_005E,B19201_005EA,B19201_005M,B19201_005MA,B19201_006E,B19201_006EA,B19201_006M,B19201_006MA,B19201_007E,B19201_007EA,B19201_007M,B19201_007MA,B19201_008E,B19201_008EA,B19201_008M,B19201_008MA,B19201_009E,B19201_009EA,B19201_009M,B19201_009MA,B19201_010E,B19201_010EA,B19201_010M,B19201_010MA,B19201_011E,B19201_011EA,B19201_011M,B19201_011MA,B19201_012E,B19201_012EA,B19201_012M,B19201_012MA,B19201_013E,B19201_013EA,B19201_013M,B19201_013MA,B19201_014E,B19201_014EA,B19201_014M,B19201_014MA,B19201_015E,B19201_015EA,B19201_015M,B19201_015MA,B19201_016E,B19201_016EA,B19201_016M,B19201_016MA,B19201_017E,B19201_017EA,B19201_017M,B19201_017MA,GEO_ID,NAME,state
599253,null,8644,null,116511,null,4793,null,81045,null,4404,null,60470,null,3418,null,54209,null,3401,null,41692,null,3644,null,41789,null,3017,null,31927,null,2991,null,28548,null,2411,null,21652,null,2383,null,37225,null,2858,null,34911,null,2815,null,25668,null,2860,null,11326,null,1612,null,5210,null,1187,null,3547,null,984,null,3523,null,1062,null,0400000US01,Alabama,01
80334,null,3702,null,6197,null,1147,null,4615,null,953,null,4774,null,950,null,4894,null,1139,null,4207,null,1073,null,5730,null,1203,null,5033,null,1215,null,4669,null,1033,null,4768,null,895,null,6478,null,1304,null,8567,null,1314,null,9671,null,1545,null,5078,null,879,null,2381,null,906,null,1528,null,558,null,1744,null,705,null,0400000US02,Alaska,02
784650,null,11111,null,100138,null,4496,null,67240,null,4049,null,63781,null,4615,null,65637,null,4162,null,47611,null,3805,null,57225,null,3417,null,51138,null,3789,null,45770,null,3200,null,34442,null,3062,null,58376,null,3562,null,67626,null,3991,null,61115,null,3974,null,29504,null,2396,null,14548,null,2065,null,10056,null,1815,null,10443,null,1592,null,0400000US04,Arizona,04
362085,null,8523,null,77031,null,4508,null,50196,null,3257,null,37797,null,3162,null,34939,null,2867,null,25282,null,2541,null,24109,null,2315,null,18470,null,1986,null,18364,null,2151,null,11827,null,1767,null,22205,null,2454,null,16217,null,2011,null,13011,null,1729,null,6204,null,1437,null,3126,null,1038,null,1445,null,530,null,1862,null,634,null,0400000US05,Arkansas,05
3910883,null,22061,null,404451,null,11161,null,392088,null,9857,null,256950,null,8337,null,262646,null,8151,null,209740,null,7489,null,208423,null,7281,null,181866,null,6855,null,193730,null,6755,null,155880,null,7381,null,297319,null,9513,null,364821,null,8950,null,382634,null,9671,null,235474,null,8054,null,114672,null,5242,null,128071,null,6928,null,122118,null,5113,null,0400000US06,California,06
688841,null,9469,null,81080,null,4252,null,59258,null,3878,null,45871,null,3769,null,51684,null,3362,null,47533,null,3723,null,47086,null,3666,null,37899,null,3019,null,36176,null,3001,null,39875,null,3713,null,54889,null,3836,null,65817,null,4046,null,53009,null,3259,null,31882,null,2885,null,14634,null,2067,null,10817,null,1712,null,11331,null,1704,null,0400000US08,Colorado,08
440480,null,6820,null,51076,null,3328,null,37037,null,3095,null,33509,null,2850,null,30002,null,2306,null,24155,null,2196,null,24176,null,2161,null,20952,null,2060,null,22938,null,2549,null,18653,null,2213,null,39288,null,2876,null,43948,null,3115,null,44778,null,3291,null,19774,null,2151,null,11325,null,1589,null,8321,null,1296,null,10548,null,1661,null,0400000US09,Connecticut,09
106610,null,3928,null,13539,null,1729,null,9655,null,1566,null,8131,null,1425,null,7259,null,1258,null,8312,null,1243,null,6163,null,953,null,5774,null,1086,null,6849,null,1375,null,5125,null,1084,null,8054,null,1119,null,10169,null,1727,null,9466,null,1473,null,3693,null,897,null,1529,null,562,null,1200,null,462,null,1692,null,697,null,0400000US10,Delaware,10
142631,null,5123,null,18908,null,2507,null,7357,null,1205,null,7665,null,1384,null,5858,null,1260,null,5425,null,1120,null,5385,null,1293,null,5197,null,1128,null,8119,null,1398,null,4810,null,1254,null,10275,null,1399,null,12968,null,1914,null,18479,null,1810,null,11267,null,1617,null,6464,null,1290,null,7444,null,1255,null,7010,null,1157,null,0400000US11,District of Columbia,11
2480058,null,25048,null,346884,null,9503,null,254121,null,8769,null,219449,null,7803,null,208113,null,7496,null,180559,null,5892,null,173597,null,8188,null,147635,null,6135,null,137877,null,6795,null,108056,null,5115,null,187761,null,7484,null,174336,null,8000,null,158057,null,6505,null,76976,null,3757,null,33324,null,2965,null,35376,null,3440,null,37937,null,3456,null,0400000US12,Florida,12
