B12501_001E,B12501_001EA,B12501_001M,B12501_001MA,B12501_002E,B12501_002EA,B12501_002M,B12501_002MA,B12501_003E,B12501_003EA,B12501_003M,B12501_003MA,B12501_004E,B12501_004EA,B12501_004M,B12501_004MA,B12501_005E,B12501_005EA,B12501_005M,B12501_005MA,B12501_006E,B12501_006EA,B12501_006M,B12501_006MA,B12501_007E,B12501_007EA,B12501_007M,B12501_007MA,B12501_008E,B12501_008EA,B12501_008M,B12501_008MA,B12501_009E,B12501_009EA,B12501_009M,B12501_009MA,B12501_010E,B12501_010EA,B12501_010M,B12501_010MA,B12501_011E,B12501_011EA,B12501_011M,B12501_011MA,GEO_ID,NAME,state
3735070,null,2776,null,1784934,null,3194,null,549111,null,9407,null,1235823,null,9499,null,40125,null,3387,null,1195698,null,9158,null,1950136,null,2827,null,479004,null,7630,null,1471132,null,7297,null,40292,null,3030,null,1430840,null,7606,null,0400000US01,Alabama,01
537334,null,1673,null,280866,null,1780,null,107830,null,4014,null,173036,null,3548,null,7822,null,1384,null,165214,null,3291,null,256468,null,1173,null,77322,null,3051,null,179146,null,3242,null,6366,null,1235,null,172780,null,3059,null,0400000US02,Alaska,02
5065307,null,1822,null,2522771,null,2326,null,894151,null,13305,null,1628620,null,13338,null,46961,null,3546,null,1581659,null,12788,null,2542536,null,1883,null,700594,null,11130,null,1841942,null,11462,null,42762,null,3209,null,1799180,null,11330,null,0400000US04,Arizona,04
2273362,null,2617,null,1098677,null,3077,null,318556,null,6906,null,780121,null,6874,null,28099,null,2733,null,752022,null,7001,null,1174685,null,3009,null,269686,null,6582,null,904999,null,6485,null,28749,null,2606,null,876250,null,6527,null,0400000US05,Arkansas,05
29026913,null,3327,null,14424723,null,4146,null,5613051,null,25280,null,8811672,null,24796,null,281580,null,10771,null,8530092,null,21790,null,14602190,null,3275,null,4584495,null,22330,null,10017695,null,22611,null,259206,null,8949,null,9758489,null,21619,null,0400000US06,California,06
3932272,null,2038,null,1973373,null,3034,null,658812,null,11544,null,1314561,null,11068,null,43314,null,3878,null,1271247,null,10423,null,1958899,null,3413,null,509682,null,9987,null,1449217,null,10545,null,40853,null,3745,null,1408364,null,10233,null,0400000US08,Colorado,08
2839699,null,1329,null,1370107,null,1825,null,476327,null,8018,null,893780,null,7846,null,23824,null,2727,null,869956,null,7638,null,1469592,null,1562,null,426880,null,6899,null,1042712,null,7079,null,22960,null,2615,null,1019752,null,7431,null,0400000US09,Connecticut,09
702906,null,499,null,336121,null,897,null,116464,null,3661,null,219657,null,3693,null,5309,null,1321,null,214348,null,3608,null,366785,null,776,null,107948,null,3765,null,258837,null,3642,null,5143,null,1181,null,253694,null,3734,null,0400000US10,Delaware,10
499036,null,287,null,232164,null,574,null,133386,null,3533,null,98778,null,3554,null,4524,null,1007,null,94254,null,3430,null,266872,null,585,null,144713,null,3737,null,122159,null,3682,null,4616,null,1025,null,117543,null,3653,null,0400000US11,District of Columbia,11
15023092,null,5532,null,7305655,null,7959,null,2391849,null,21763,null,4913806,null,22074,null,132171,null,5348,null,4781635,null,21470,null,7717437,null,5192,null,1910856,null,14144,null,5806581,null,14982,null,132618,null,5573,null,5673963,null,16379,null,0400000US12,Florida,12
7561173,null,4493,null,3673622,null,5424,null,1278977,null,15882,null,2394645,null,15519,null,75167,null,5151,null,2319478,null,15957,null,3887551,null,4810,null,1129884,null,14418,null,2757667,null,13626,null,73496,null,4807,null,2684171,null,13618,null,0400000US13,Georgia,13
1052486,null,1649,null,526221,null,1102,null,198183,null,5154,null,328038,null,5035,null,10078,null,1744,null,317960,null,4853,null,526265,null,1772,null,145229,null,4765,null,381036,null,4573,null,9265,null,1590,null,371771,null,4664,null,0400000US15,Hawaii,15
1179440,null,1637,null,588872,null,1858,null,165942,null,5044,null,422930,null,4624,null,15687,null,1861,null,407243,null,4564,null,590568,null,1806,null,128245,null,5048,null,462323,null,5122,null,15062,null,1770,null,447261,null,4818,null,0400000US16,Idaho,16
10269170,null,2777,null,5009569,null,3726,null,1844143,null,16602,null,3165426,null,17136,null,87648,null,5410,null,3077778,null,16722,null,5259601,null,3650,null,1621960,null,13703,null,3637641,null,13492,null,79645,null,4828,null,3557996,null,13018,null,0400000US17,Illinois,17
5065862,null,3014,null,2466787,null,3043,null,767469,null,11421,null,1699318,null,11720,null,50417,null,3324,null,1648901,null,11611,null,2599075,null,2681,null,658907,null,8751,null,1940168,null,8794,null,47932,null,3360,null,1892236,null,8704,null,0400000US18,Indiana,18
2418896,null,2129,null,1182697,null,2367,null,368380,null,6886,null,814317,null,6419,null,22917,null,2407,null,791400,null,6168,null,1236199,null,2218,null,300580,null,5443,null,935619,null,5716,null,24275,null,2456,null,911344,null,5524,null,0400000US19,Iowa,19
2218840,null,2056,null,1091161,null,2556,null,332546,null,5971,null,758615,null,5902,null,26904,null,2811,null,731711,null,6187,null,1127679,null,2408,null,266482,null,6450,null,861197,null,6357,null,24809,null,2594,null,836388,null,6982,null,0400000US20,Kansas,20
3435315,null,3001,null,1661514,null,4473,null,495758,null,9321,null,1165756,null,8966,null,37164,null,3556,null,1128592,null,8643,null,1773801,null,4164,null,406499,null,8957,null,1367302,null,8439,null,35299,null,3463,null,1332003,null,8170,null,0400000US21,Kentucky,21
3493783,null,2786,null,1669933,null,3499,null,593160,null,9355,null,1076773,null,9341,null,36583,null,3183,null,1040190,null,9239,null,1823850,null,3452,null,528303,null,9795,null,1295547,null,9308,null,35425,null,3145,null,1260122,null,9271,null,0400000US22,Louisiana,22
1094908,null,1349,null,527656,null,1494,null,160676,null,5200,null,366980,null,5281,null,8924,null,1330,null,358056,null,5142,null,567252,null,1269,null,133579,null,3881,null,433673,null,3796,null,9324,null,1423,null,424349,null,3922,null,0400000US23,Maine,23
4533816,null,1698,null,2165045,null,1947,null,778719,null,8861,null,1386326,null,8882,null,44190,null,3598,null,1342136,null,8652,null,2368771,null,2109,null,741317,null,9900,null,1627454,null,10080,null,43125,null,3994,null,1584329,null,9839,null,0400000US24,Maryland,24
5328765,null,1529,null,2555707,null,2001,null,978353,null,10536,null,1577354,null,11016,null,38648,null,3049,null,1538706,null,11081,null,2773058,null,1653,null,903336,null,9894,null,1869722,null,9888,null,37089,null,3316,null,1832633,null,9551,null,0400000US25,Massachusetts,25
8054089,null,2765,null,3920598,null,3185,null,1368660,null,12740,null,2551938,null,13087,null,65593,null,4095,null,2486345,null,12679,null,4133491,null,3563,null,1188796,null,13352,null,2944695,null,13135,null,64943,null,3617,null,2879752,null,12934,null,0400000US26,Michigan,26
4190265,null,2117,null,2070059,null,2381,null,700884,null,9364,null,1369175,null,9746,null,38624,null,3102,null,1330551,null,9740,null,2120206,null,2385,null,573653,null,7580,null,1546553,null,7531,null,38179,null,2889,null,1508374,null,7026,null,0400000US27,Minnesota,27
2305571,null,2639,null,1102676,null,3700,null,370119,null,8425,null,732557,null,7574,null,23821,null,3086,null,708736,null,7316,null,1202895,null,3214,null,347657,null,7702,null,855238,null,7268,null,23023,null,2393,null,832215,null,7708,null,0400000US28,Mississippi,28
4743939,null,2550,null,2286972,null,4353,null,714248,null,10562,null,1572724,null,10071,null,48540,null,3759,null,1524184,null,9953,null,2456967,null,4199,null,625957,null,8159,null,1831010,null,8212,null,46267,null,3467,null,1784743,null,8515,null,0400000US29,Missouri,29
785742,null,1986,null,390148,null,1697,null,128336,null,4021,null,261812,null,4233,null,7300,null,1143,null,254512,null,4087,null,395594,null,1537,null,96778,null,3476,null,298816,null,3887,null,7287,null,1145,null,291529,null,3953,null,0400000US30,Montana,30
1412195,null,1753,null,693722,null,1786,null,216700,null,4859,null,477022,null,4842,null,17544,null,2070,null,459478,null,4633,null,718473,null,1610,null,180124,null,3959,null,538349,null,3983,null,17109,null,1952,null,521240,null,3808,null,0400000US31,Nebraska,31
2039602,null,1351,null,1035793,null,1949,null,352370,null,7763,null,683423,null,7871,null,22323,null,2447,null,661100,null,8050,null,1003809,null,1717,null,256533,null,6305,null,747276,null,6620,null,21944,null,2643,null,725332,null,7271,null,0400000US32,Nevada,32
1079527,null,1258,null,526891,null,1592,null,160499,null,4434,null,366392,null,4430,null,9237,null,1529,null,357155,null,4546,null,552636,null,1387,null,140428,null,4317,null,412208,null,4415,null,8663,null,1407,null,403545,null,4376,null,0400000US33,New Hampshire,33
6996319,null,1400,null,3387470,null,2212,null,1216707,null,12108,null,2170763,null,12021,null,59179,null,3619,null,2111584,null,11950,null,3608849,null,2456,null,1065980,null,12273,null,2542869,null,12288,null,55511,null,4019,null,2487358,null,12270,null,0400000US34,New Jersey,34
1569164,null,2151,null,764994,null,2503,null,277812,null,6310,null,487182,null,6382,null,17594,null,2157,null,469588,null,6504,null,804170,null,1794,null,235795,null,6192,null,568375,null,5712,null,17487,null,2266,null,550888,null,5328,null,0400000US35,New Mexico,35
15888014,null,2552,null,7616938,null,3907,null,3021352,null,19796,null,4595586,null,19944,null,130216,null,6126,null,4465370,null,20026,null,8271076,null,3577,null,2803595,null,20437,null,5467481,null,20300,null,121435,null,6352,null,5346046,null,19517,null,0400000US36,New York,36
7354084,null,4742,null,3554403,null,5696,null,1138153,null,14765,null,2416250,null,14864,null,75105,null,5432,null,2341145,null,14204,null,3799681,null,4903,null,978127,null,13097,null,2821554,null,11544,null,70200,null,5015,null,2751354,null,12065,null,0400000US37,North Carolina,37
525574,null,1335,null,262894,null,1620,null,88900,null,3242,null,173994,null,2961,null,6907,null,1284,null,167087,null,2819,null,262680,null,1376,null,65036,null,2337,null,197644,null,2178,null,6265,null,1147,null,191379,null,2207,null,0400000US38,North Dakota,38
9243143,null,3392,null,4453852,null,4219,null,1472878,null,12601,null,2980974,null,13921,null,80228,null,4897,null,2900746,null,13769,null,4789291,null,3212,null,1303421,null,12387,null,3485870,null,11984,null,78787,null,4643,null,3407083,null,12429,null,0400000US39,Ohio,39
2890196,null,2609,null,1411569,null,3164,null,419550,null,7354,null,992019,null,6908,null,34478,null,3074,null,957541,null,6629,null,1478627,null,3054,null,330206,null,7002,null,1148421,null,6459,null,33983,null,2851,null,1114438,null,6674,null,0400000US40,Oklahoma,40
