C12002G_001E,C12002G_001EA,C12002G_001M,C12002G_001MA,C12002G_002E,C12002G_002EA,C12002G_002M,C12002G_002MA,C12002G_003E,C12002G_003EA,C12002G_003M,C12002G_003MA,C12002G_004E,C12002G_004EA,C12002G_004M,C12002G_004MA,C12002G_005E,C12002G_005EA,C12002G_005M,C12002G_005MA,C12002G_006E,C12002G_006EA,C12002G_006M,C12002G_006MA,GEO_ID,NAME,state
36128,null,3588,null,11600,null,1662,null,16712,null,2403,null,759,null,512,null,1781,null,609,null,5276,null,1183,null,0400000US01,Alabama,01
31843,null,2861,null,17899,null,1778,null,7891,null,1787,null,932,null,519,null,915,null,468,null,4206,null,1112,null,0400000US02,Alaska,02
88218,null,5843,null,40928,null,4088,null,29074,null,3075,null,2623,null,1114,null,2965,null,821,null,12628,null,2309,null,0400000US04,Arizona,04
34549,null,3155,null,12126,null,1787,null,14296,null,2022,null,1205,null,574,null,2208,null,686,null,4714,null,1131,null,0400000US05,Arkansas,05
785128,null,17843,null,393411,null,12721,null,267907,null,8685,null,18675,null,2437,null,24341,null,2201,null,80794,null,5446,null,0400000US06,California,06
88912,null,5396,null,38869,null,3666,null,35404,null,3191,null,1957,null,678,null,2764,null,987,null,9918,null,1818,null,0400000US08,Colorado,08
43217,null,4310,null,20048,null,2759,null,15086,null,2317,null,1292,null,587,null,1827,null,684,null,4964,null,958,null,0400000US09,Connecticut,09
8106,null,1535,null,3479,null,854,null,2930,null,781,null,432,null,271,null,278,null,204,null,987,null,605,null,0400000US10,Delaware,10
9208,null,2493,null,5482,null,1576,null,2106,null,1074,null,245,null,297,null,375,null,298,null,1000,null,600,null,0400000US11,District of Columbia,11
201600,null,9435,null,82331,null,5877,null,78813,null,5495,null,5275,null,1443,null,8756,null,1563,null,26425,null,3093,null,0400000US12,Florida,12
75575,null,5443,null,32651,null,3451,null,28811,null,3095,null,2172,null,770,null,2001,null,747,null,9940,null,1685,null,0400000US13,Georgia,13
182884,null,7882,null,79364,null,5381,null,77237,null,4876,null,2576,null,804,null,7870,null,1289,null,15837,null,2257,null,0400000US15,Hawaii,15
21622,null,2806,null,8297,null,1607,null,9475,null,1858,null,795,null,524,null,773,null,382,null,2282,null,557,null,0400000US16,Idaho,16
113291,null,7204,null,56724,null,4404,null,38412,null,3741,null,2065,null,740,null,3773,null,1046,null,12317,null,1943,null,0400000US17,Illinois,17
65407,null,4970,null,32424,null,3623,null,20315,null,2789,null,1460,null,613,null,1744,null,555,null,9464,null,1355,null,0400000US18,Indiana,18
23234,null,2581,null,10877,null,1604,null,7319,null,1478,null,831,null,462,null,776,null,418,null,3431,null,1103,null,0400000US19,Iowa,19
43065,null,3118,null,18796,null,2705,null,17019,null,2067,null,1133,null,534,null,1486,null,472,null,4631,null,1148,null,0400000US20,Kansas,20
29858,null,2962,null,12486,null,1961,null,9313,null,1674,null,1250,null,577,null,2414,null,649,null,4395,null,1176,null,0400000US21,Kentucky,21
29343,null,3081,null,11742,null,2032,null,10861,null,1656,null,1190,null,491,null,2059,null,577,null,3491,null,1021,null,0400000US22,Louisiana,22
12311,null,1318,null,4407,null,925,null,4299,null,890,null,96,null,110,null,614,null,323,null,2895,null,783,null,0400000US23,Maine,23
66025,null,5045,null,30433,null,3722,null,24004,null,2430,null,2254,null,938,null,2289,null,678,null,7045,null,1227,null,0400000US24,Maryland,24
82328,null,6570,null,45773,null,5205,null,26043,null,3111,null,2705,null,1089,null,1850,null,685,null,5957,null,1355,null,0400000US25,Massachusetts,25
121598,null,5302,null,60286,null,4253,null,37723,null,2774,null,2729,null,785,null,4524,null,879,null,16336,null,1785,null,0400000US26,Michigan,26
48545,null,3266,null,25817,null,2633,null,16620,null,2025,null,789,null,397,null,822,null,326,null,4497,null,869,null,0400000US27,Minnesota,27
14279,null,2401,null,6077,null,1783,null,5354,null,1240,null,299,null,255,null,1076,null,433,null,1473,null,670,null,0400000US28,Mississippi,28
69294,null,4477,null,31740,null,3142,null,24045,null,2358,null,2175,null,702,null,3201,null,792,null,8133,null,1088,null,0400000US29,Missouri,29
14193,null,2024,null,6431,null,1538,null,5054,null,1100,null,175,null,126,null,424,null,309,null,2109,null,770,null,0400000US30,Montana,30
18863,null,2347,null,9728,null,1713,null,6279,null,1214,null,386,null,302,null,660,null,366,null,1810,null,732,null,0400000US31,Nebraska,31
46001,null,4195,null,19743,null,3192,null,17269,null,2027,null,1802,null,828,null,1733,null,582,null,5454,null,1169,null,0400000US32,Nevada,32
11156,null,1280,null,5081,null,1248,null,3817,null,737,null,146,null,135,null,576,null,412,null,1536,null,633,null,0400000US33,New Hampshire,33
95124,null,6388,null,43825,null,3926,null,35993,null,3195,null,3962,null,1401,null,3010,null,893,null,8334,null,1544,null,0400000US34,New Jersey,34
41130,null,4838,null,20192,null,3374,null,12269,null,1891,null,989,null,448,null,1943,null,629,null,5737,null,1411,null,0400000US35,New Mexico,35
250841,null,10875,null,139791,null,7236,null,68935,null,5486,null,8675,null,1604,null,9798,null,1458,null,23642,null,2785,null,0400000US36,New York,36
83844,null,5365,null,38974,null,3885,null,32172,null,3093,null,2960,null,1019,null,2019,null,624,null,7719,null,1551,null,0400000US37,North Carolina,37
4741,null,1144,null,2138,null,789,null,1364,null,482,null,147,null,242,null,144,null,119,null,948,null,538,null,0400000US38,North Dakota,38
109439,null,4908,null,54184,null,3608,null,34845,null,3125,null,2679,null,913,null,5127,null,1091,null,12604,null,1738,null,0400000US39,Ohio,39
155084,null,6926,null,57286,null,4107,null,63454,null,4491,null,4436,null,939,null,7690,null,1073,null,22218,null,2225,null,0400000US40,Oklahoma,40
79307,null,4788,null,37024,null,3550,null,28040,null,2529,null,1550,null,657,null,3229,null,841,null,9464,null,1528,null,0400000US41,Oregon,41
96409,null,5703,null,50438,null,4164,null,31565,null,3100,null,2902,null,817,null,3467,null,737,null,8037,null,1330,null,0400000US42,Pennsylvania,42
11295,null,2085,null,6098,null,1453,null,3494,null,1139,null,167,null,180,null,577,null,318,null,959,null,490,null,0400000US44,Rhode Island,44
