C11010_001E,C11010_001EA,C11010_001M,C11010_001MA,C11010_002E,C11010_002EA,C11010_002M,C11010_002MA,C11010_003E,C11010_003EA,C11010_003M,C11010_003MA,C11010_004E,C11010_004EA,C11010_004M,C11010_004MA,C11010_005E,C11010_005EA,C11010_005M,C11010_005MA,C11010_006E,C11010_006EA,C11010_006M,C11010_006MA,C11010_007E,C11010_007EA,C11010_007M,C11010_007MA,C11010_008E,C11010_008EA,C11010_008M,C11010_008MA,C11010_009E,C11010_009EA,C11010_009M,C11010_009MA,C11010_010E,C11010_010EA,C11010_010M,C11010_010MA,C11010_011E,C11010_011EA,C11010_011M,C11010_011MA,GEO_ID,NAME,state
800500,null,11014,null,366896,null,8380,null,292854,null,8209,null,231632,null,7561,null,61222,null,2887,null,74042,null,4173,null,433604,null,8578,null,376273,null,7914,null,205105,null,5969,null,171168,null,3971,null,57331,null,3619,null,0400000US29,Missouri,29
138024,null,3984,null,68849,null,3667,null,54356,null,3302,null,42197,null,3133,null,12159,null,1331,null,14493,null,1845,null,69175,null,2432,null,57433,null,2425,null,31198,null,2244,null,26235,null,1717,null,11742,null,1588,null,0400000US30,Montana,30
246684,null,6155,null,117862,null,4537,null,95640,null,4359,null,76330,null,3900,null,19310,null,1534,null,22222,null,2460,null,128822,null,3996,null,110433,null,3894,null,57748,null,3125,null,52685,null,2717,null,18389,null,1900,null,0400000US31,Nebraska,31
337837,null,8024,null,185242,null,5800,null,134358,null,4561,null,106601,null,4429,null,27757,null,2540,null,50884,null,3746,null,152595,null,4717,null,122946,null,4797,null,78371,null,4096,null,44575,null,2587,null,29649,null,2743,null,0400000US32,Nevada,32
159962,null,6120,null,78633,null,4110,null,54441,null,3542,null,42998,null,3162,null,11443,null,1685,null,24192,null,3118,null,81329,null,3963,null,65654,null,3432,null,36200,null,2586,null,29454,null,2118,null,15675,null,2061,null,0400000US33,New Hampshire,33
985635,null,13983,null,439649,null,8912,null,350742,null,8500,null,269773,null,8115,null,80969,null,4052,null,88907,null,5486,null,545986,null,9918,null,484686,null,9775,null,257824,null,7334,null,226862,null,5717,null,61300,null,4031,null,0400000US34,New Jersey,34
259240,null,6378,null,126545,null,4803,null,100527,null,4896,null,78492,null,4346,null,22035,null,2102,null,26018,null,3016,null,132695,null,4988,null,114870,null,4601,null,64955,null,3991,null,49915,null,3030,null,17825,null,2042,null,0400000US35,New Mexico,35
2555168,null,20745,null,1136016,null,15312,null,894364,null,14355,null,689574,null,12590,null,204790,null,6300,null,241652,null,7841,null,1419152,null,15798,null,1224795,null,15445,null,688975,null,12792,null,535820,null,9244,null,194357,null,6309,null,0400000US36,New York,36
1197444,null,13984,null,545649,null,9950,null,425737,null,9913,null,348229,null,9058,null,77508,null,3819,null,119912,null,5801,null,651795,null,10219,null,569029,null,10145,null,333115,null,8991,null,235914,null,4961,null,82766,null,5060,null,0400000US37,North Carolina,37
103822,null,3163,null,53259,null,2617,null,43262,null,2750,null,34978,null,2370,null,8284,null,892,null,9997,null,1444,null,50563,null,2308,null,42535,null,2155,null,20162,null,1634,null,22373,null,1190,null,8028,null,1367,null,0400000US38,North Dakota,38
1572699,null,14498,null,716335,null,11259,null,585878,null,9669,null,461891,null,8975,null,123987,null,4036,null,130457,null,6815,null,856364,null,10285,null,747524,null,10176,null,406639,null,8545,null,340885,null,5884,null,108840,null,5126,null,0400000US39,Ohio,39
471394,null,8602,null,208562,null,6153,null,168749,null,5192,null,132670,null,5239,null,36079,null,2636,null,39813,null,2772,null,262832,null,6355,null,231569,null,6184,null,125215,null,5739,null,106354,null,3455,null,31263,null,2536,null,0400000US40,Oklahoma,40
535268,null,8571,null,246281,null,7040,null,184703,null,5823,null,144051,null,5643,null,40652,null,2362,null,61578,null,4174,null,288987,null,6705,null,233365,null,5984,null,134807,null,5898,null,98558,null,3882,null,55622,null,3439,null,0400000US41,Oregon,41
1699440,null,12989,null,768840,null,10640,null,617967,null,11340,null,472131,null,10159,null,145836,null,4443,null,150873,null,6136,null,930600,null,12091,null,812879,null,11812,null,414188,null,8081,null,398691,null,7049,null,117721,null,4249,null,0400000US42,Pennsylvania,42
151348,null,5362,null,67528,null,3737,null,53674,null,3535,null,42147,null,3099,null,11527,null,1398,null,13854,null,2046,null,83820,null,3534,null,71253,null,3227,null,38827,null,2885,null,32426,null,1859,null,12567,null,1806,null,0400000US44,Rhode Island,44
560128,null,9772,null,251242,null,6801,null,202207,null,6606,null,159068,null,6410,null,43139,null,2607,null,49035,null,4144,null,308886,null,8294,null,272618,null,8017,null,157617,null,6901,null,115001,null,4216,null,36268,null,3038,null,0400000US45,South Carolina,45
113687,null,3769,null,54135,null,2698,null,44909,null,2569,null,35400,null,2473,null,9509,null,1083,null,9226,null,1753,null,59552,null,2547,null,51783,null,2281,null,25063,null,1768,null,26720,null,1621,null,7769,null,1343,null,0400000US46,South Dakota,46
811411,null,13041,null,369258,null,9941,null,302837,null,8842,null,245906,null,8098,null,56931,null,3536,null,66421,null,4813,null,442153,null,8501,null,391119,null,9335,null,222745,null,7709,null,168374,null,4854,null,51034,null,3267,null,0400000US47,Tennessee,47
2554048,null,21586,null,1239976,null,15998,null,994799,null,14612,null,814680,null,14448,null,180119,null,5756,null,245177,null,8525,null,1314072,null,14439,null,1151307,null,14254,null,706868,null,12269,null,444439,null,7548,null,162765,null,6354,null,0400000US48,Texas,48
221927,null,6200,null,108522,null,4798,null,79830,null,3894,null,64883,null,3650,null,14947,null,1543,null,28692,null,3064,null,113405,null,4246,null,94257,null,4014,null,54637,null,3096,null,39620,null,2380,null,19148,null,1995,null,0400000US49,Utah,49
89532,null,3222,null,40826,null,2385,null,29419,null,2186,null,22670,null,2019,null,6749,null,880,null,11407,null,1352,null,48706,null,2273,null,38048,null,2154,null,20308,null,1629,null,17740,null,1231,null,10658,null,1294,null,0400000US50,Vermont,50
961674,null,11615,null,434083,null,9122,null,336488,null,8014,null,269059,null,7383,null,67429,null,3281,null,97595,null,5281,null,527591,null,8941,null,457585,null,8784,null,270860,null,7464,null,186725,null,4358,null,70006,null,4258,null,0400000US51,Virginia,51
910908,null,14442,null,436675,null,9957,null,328657,null,8408,null,265409,null,8141,null,63248,null,3216,null,108018,null,5475,null,474233,null,11106,null,386001,null,9748,null,228130,null,8036,null,157871,null,4999,null,88232,null,4737,null,0400000US53,Washington,53
258434,null,5786,null,118741,null,4935,null,99691,null,4439,null,74823,null,4099,null,24868,null,1905,null,19050,null,2367,null,139693,null,4003,null,123702,null,3522,null,60668,null,2979,null,63034,null,2520,null,15991,null,1637,null,0400000US54,West Virginia,54
781834,null,9232,null,370662,null,7502,null,291467,null,6763,null,233076,null,6291,null,58391,null,2525,null,79195,null,4082,null,411172,null,7429,null,348024,null,6765,null,191131,null,5253,null,156893,null,3979,null,63148,null,4255,null,0400000US55,Wisconsin,55
72935,null,3441,null,35446,null,2666,null,28624,null,2317,null,22351,null,2079,null,6273,null,1063,null,6822,null,1417,null,37489,null,2415,null,31316,null,2011,null,17786,null,1576,null,13530,null,1189,null,6173,null,1293,null,0400000US56,Wyoming,56
308073,null,7096,null,132513,null,4908,null,115403,null,4655,null,77845,null,4046,null,37558,null,2335,null,17110,null,1702,null,175560,null,5536,null,160403,null,5160,null,82070,null,4310,null,78333,null,3556,null,15157,null,1919,null,0400000US72,Puerto Rico,72
