B19301C_001E,B19301C_001EA,B19301C_001M,B19301C_001MA,GEO_ID,NAME,state
20491,null,2160,null,0400000US01,Alabama,01
16769,null,964,null,0400000US02,Alaska,02
12427,null,658,null,0400000US04,Arizona,04
13314,null,2280,null,0400000US05,Arkansas,05
21277,null,1247,null,0400000US06,California,06
17685,null,1696,null,0400000US08,Colorado,08
22152,null,5079,null,0400000US09,Connecticut,09
21154,null,5566,null,0400000US10,Delaware,10
21349,null,13779,null,0400000US11,District of Columbia,11
22950,null,2770,null,0400000US12,Florida,12
21228,null,3591,null,0400000US13,Georgia,13
26310,null,6255,null,0400000US15,Hawaii,15
14304,null,1864,null,0400000US16,Idaho,16
22162,null,2707,null,0400000US17,Illinois,17
18311,null,3129,null,0400000US18,Indiana,18
10815,null,1896,null,0400000US19,Iowa,19
15095,null,1886,null,0400000US20,Kansas,20
21453,null,3390,null,0400000US21,Kentucky,21
16187,null,2068,null,0400000US22,Louisiana,22
14316,null,3368,null,0400000US23,Maine,23
25954,null,5654,null,0400000US24,Maryland,24
20651,null,2757,null,0400000US25,Massachusetts,25
21123,null,3108,null,0400000US26,Michigan,26
14542,null,2052,null,0400000US27,Minnesota,27
14943,null,4060,null,0400000US28,Mississippi,28
21857,null,4389,null,0400000US29,Missouri,29
12611,null,1131,null,0400000US30,Montana,30
13345,null,3546,null,0400000US31,Nebraska,31
19800,null,1823,null,0400000US32,Nevada,32
31798,null,18529,null,0400000US33,New Hampshire,33
20783,null,4043,null,0400000US34,New Jersey,34
13597,null,862,null,0400000US35,New Mexico,35
20441,null,2206,null,0400000US36,New York,36
16466,null,1480,null,0400000US37,North Carolina,37
11664,null,1368,null,0400000US38,North Dakota,38
20353,null,3909,null,0400000US39,Ohio,39
16567,null,682,null,0400000US40,Oklahoma,40
14470,null,1578,null,0400000US41,Oregon,41
18963,null,2171,null,0400000US42,Pennsylvania,42
15925,null,6515,null,0400000US44,Rhode Island,44
23248,null,9855,null,0400000US45,South Carolina,45
9503,null,816,null,0400000US46,South Dakota,46
22072,null,5194,null,0400000US47,Tennessee,47
20945,null,1411,null,0400000US48,Texas,48
14734,null,3103,null,0400000US49,Utah,49
19299,null,7397,null,0400000US50,Vermont,50
19288,null,2616,null,0400000US51,Virginia,51
18376,null,1286,null,0400000US53,Washington,53
24086,null,8951,null,0400000US54,West Virginia,54
15491,null,1126,null,0400000US55,Wisconsin,55
23054,null,16759,null,0400000US56,Wyoming,56
8093,null,2077,null,0400000US72,Puerto Rico,72
