B08015_001E,B08015_001EA,B08015_001M,B08015_001MA,B08015_002E,B08015_002EA,B08015_002M,B08015_002MA,B08015_003E,B08015_003EA,B08015_003M,B08015_003MA,GEO_ID,NAME,state
1811410,null,15973,null,952890,null,10425,null,858520,null,9765,null,0400000US01,Alabama,01
248305,null,5438,null,132380,null,4261,null,115920,null,3154,null,0400000US02,Alaska,02
2355835,null,19141,null,1287450,null,13345,null,1068385,null,13558,null,0400000US04,Arizona,04
1075945,null,10676,null,562535,null,7750,null,513410,null,7581,null,0400000US05,Arkansas,05
13118885,null,43963,null,7288110,null,28553,null,5830775,null,29364,null,0400000US06,California,06
2010960,null,13968,null,1095365,null,10426,null,915595,null,10585,null,0400000US08,Colorado,08
1445665,null,12929,null,753780,null,8857,null,691885,null,8272,null,0400000US09,Connecticut,09
347055,null,6255,null,178405,null,3944,null,168650,null,3883,null,0400000US10,Delaware,10
121610,null,5497,null,60650,null,3583,null,60960,null,3376,null,0400000US11,District of Columbia,11
6958610,null,31998,null,3632180,null,23597,null,3326425,null,19276,null,0400000US12,Florida,12
3737840,null,24825,null,1963540,null,17079,null,1774300,null,15771,null,0400000US13,Georgia,13
478605,null,7706,null,265740,null,5447,null,212865,null,5023,null,0400000US15,Hawaii,15
570515,null,7406,null,310860,null,5057,null,259655,null,6313,null,0400000US16,Idaho,16
4822015,null,24129,null,2584310,null,15196,null,2237705,null,17229,null,0400000US17,Illinois,17
2620305,null,17032,null,1380210,null,10282,null,1240095,null,11713,null,0400000US18,Indiana,18
1298825,null,10096,null,678340,null,7288,null,620485,null,7425,null,0400000US19,Iowa,19
1228630,null,8837,null,652310,null,6747,null,576315,null,6594,null,0400000US20,Kansas,20
1621945,null,14568,null,851290,null,8883,null,770655,null,10415,null,0400000US21,Kentucky,21
1692765,null,16983,null,883760,null,10766,null,809005,null,11552,null,0400000US22,Louisiana,22
534755,null,8325,null,271150,null,5189,null,263605,null,5472,null,0400000US23,Maine,23
2272285,null,17016,null,1173160,null,10965,null,1099125,null,11583,null,0400000US24,Maryland,24
2521325,null,20314,null,1301310,null,12107,null,1220015,null,14058,null,0400000US25,Massachusetts,25
3861735,null,18464,null,2001005,null,12784,null,1860730,null,14763,null,0400000US26,Michigan,26
2277425,null,12090,null,1193575,null,8275,null,1083850,null,8660,null,0400000US27,Minnesota,27
1081835,null,12240,null,557825,null,8614,null,524010,null,7687,null,0400000US28,Mississippi,28
2416885,null,13485,null,1245430,null,9912,null,1171455,null,10110,null,0400000US29,Missouri,29
371620,null,6436,null,195810,null,4189,null,175810,null,3805,null,0400000US30,Montana,30
796585,null,7568,null,416885,null,5724,null,379705,null,5281,null,0400000US31,Nebraska,31
1035175,null,11021,null,565990,null,8404,null,469185,null,6927,null,0400000US32,Nevada,32
597645,null,7582,null,309465,null,5362,null,288180,null,4797,null,0400000US33,New Hampshire,33
3245810,null,18172,null,1702290,null,13852,null,1543520,null,13092,null,0400000US34,New Jersey,34
732295,null,11776,null,381795,null,7301,null,350505,null,7831,null,0400000US35,New Mexico,35
5268750,null,34435,null,2804445,null,21720,null,2464305,null,18924,null,0400000US36,New York,36
3718210,null,20692,null,1934190,null,15698,null,1784020,null,15012,null,0400000US37,North Carolina,37
286540,null,4232,null,153150,null,3177,null,133385,null,3077,null,0400000US38,North Dakota,38
4719250,null,21325,null,2446720,null,14055,null,2272530,null,15974,null,0400000US39,Ohio,39
1457700,null,12859,null,775880,null,8771,null,681820,null,8101,null,0400000US40,Oklahoma,40
1377410,null,12161,null,731485,null,8770,null,645930,null,7686,null,0400000US41,Oregon,41
4768485,null,21970,null,2518815,null,15684,null,2249670,null,13222,null,0400000US42,Pennsylvania,42
429540,null,7996,null,219430,null,5315,null,210110,null,5166,null,0400000US44,Rhode Island,44
1734855,null,12950,null,898280,null,11243,null,836575,null,10792,null,0400000US45,South Carolina,45
347320,null,4634,null,180295,null,3368,null,167025,null,3454,null,0400000US46,South Dakota,46
2499070,null,12547,null,1319315,null,10438,null,1179755,null,12063,null,0400000US47,Tennessee,47
9490960,null,38370,null,5251150,null,24642,null,4239805,null,25475,null,0400000US48,Texas,48
1050035,null,10235,null,588710,null,6911,null,461325,null,7228,null,0400000US49,Utah,49
260410,null,4469,null,132810,null,3128,null,127600,null,2930,null,0400000US50,Vermont,50
3203380,null,22230,null,1683625,null,14375,null,1519755,null,13754,null,0400000US51,Virginia,51
2462785,null,18977,null,1337515,null,12279,null,1125275,null,12470,null,0400000US53,Washington,53
658730,null,9217,null,347160,null,6383,null,311570,null,5975,null,0400000US54,West Virginia,54
2440360,null,14000,null,1267740,null,8864,null,1172625,null,8777,null,0400000US55,Wisconsin,55
225010,null,5127,null,121350,null,3459,null,103660,null,3318,null,0400000US56,Wyoming,56
980695,null,14536,null,534915,null,9883,null,445780,null,8827,null,0400000US72,Puerto Rico,72
