B19055_001E,B19055_001EA,B19055_001M,B19055_001MA,B19055_002E,B19055_002EA,B19055_002M,B19055_002MA,B19055_003E,B19055_003EA,B19055_003M,B19055_003MA,GEO_ID,NAME,state
1815865,null,10024,null,578881,null,8082,null,1236984,null,11429,null,0400000US01,Alabama,01
237607,null,2898,null,40959,null,1781,null,196648,null,3251,null,0400000US02,Alaska,02
2273842,null,11467,null,652324,null,7362,null,1621518,null,11951,null,0400000US04,Arizona,04
1114041,null,8021,null,364903,null,5657,null,749138,null,8186,null,0400000US05,Arkansas,05
12176760,null,21139,null,2883927,null,15277,null,9292833,null,20799,null,0400000US06,California,06
1897835,null,9244,null,390514,null,6409,null,1507321,null,10360,null,0400000US08,Colorado,08
1329305,null,5895,null,375777,null,5651,null,953528,null,7653,null,0400000US09,Connecticut,09
328654,null,3672,null,96111,null,2564,null,232543,null,3631,null,0400000US10,Delaware,10
249996,null,3353,null,47023,null,2477,null,202973,null,3756,null,0400000US11,District of Columbia,11
7057285,null,24241,null,2329841,null,14798,null,4727444,null,23796,null,0400000US12,Florida,12
3469845,null,17452,null,823922,null,9483,null,2645923,null,17029,null,0400000US13,Georgia,13
437105,null,4492,null,136628,null,3460,null,300477,null,5015,null,0400000US15,Hawaii,15
566004,null,4603,null,149427,null,3653,null,416577,null,5364,null,0400000US16,Idaho,16
4766252,null,13014,null,1201541,null,9128,null,3564711,null,15658,null,0400000US17,Illinois,17
2480570,null,10473,null,676888,null,6905,null,1803682,null,11422,null,0400000US18,Indiana,18
1215351,null,6468,null,344635,null,4580,null,870716,null,6797,null,0400000US19,Iowa,19
1110829,null,6612,null,295218,null,4367,null,815611,null,6417,null,0400000US20,Kansas,20
1686277,null,9662,null,522512,null,6086,null,1163765,null,9466,null,0400000US21,Kentucky,21
1625153,null,9520,null,453470,null,6260,null,1171683,null,9747,null,0400000US22,Louisiana,22
542363,null,5056,null,166710,null,3840,null,375653,null,5561,null,0400000US23,Maine,23
2092692,null,7904,null,498241,null,6614,null,1594451,null,8998,null,0400000US24,Maryland,24
2467323,null,8171,null,660284,null,7518,null,1807039,null,10673,null,0400000US25,Massachusetts,25
3810801,null,12762,null,1103484,null,8000,null,2707317,null,12369,null,0400000US26,Michigan,26
2089449,null,7329,null,506105,null,5008,null,1583344,null,7957,null,0400000US27,Minnesota,27
1094208,null,7307,null,338976,null,6426,null,755232,null,9018,null,0400000US28,Mississippi,28
2330040,null,9044,null,670727,null,6713,null,1659313,null,10446,null,0400000US29,Missouri,29
375598,null,3682,null,108244,null,3039,null,267354,null,3639,null,0400000US30,Montana,30
704143,null,4204,null,188879,null,3345,null,515264,null,5364,null,0400000US31,Nebraska,31
952856,null,7182,null,230196,null,4960,null,722660,null,7535,null,0400000US32,Nevada,32
505286,null,4732,null,137634,null,3505,null,367652,null,4814,null,0400000US33,New Hampshire,33
3154012,null,10110,null,854694,null,7054,null,2299318,null,11377,null,0400000US34,New Jersey,34
741399,null,5755,null,208380,null,3622,null,533019,null,6619,null,0400000US35,New Mexico,35
7137482,null,15735,null,1967222,null,12056,null,5170260,null,16305,null,0400000US36,New York,36
3595175,null,14706,null,973593,null,8243,null,2621582,null,14825,null,0400000US37,North Carolina,37
274743,null,2659,null,74451,null,2054,null,200292,null,3188,null,0400000US38,North Dakota,38
4508871,null,14815,null,1245481,null,9304,null,3263390,null,15502,null,0400000US39,Ohio,39
1407933,null,7799,null,410094,null,5107,null,997839,null,7227,null,0400000US40,Oklahoma,40
1474755,null,6858,null,408187,null,6661,null,1066568,null,8947,null,0400000US41,Oregon,41
4904554,null,11469,null,1513508,null,11287,null,3391046,null,12888,null,0400000US42,Pennsylvania,42
399107,null,3931,null,116259,null,3116,null,282848,null,4278,null,0400000US44,Rhode Island,44
1702300,null,9251,null,511771,null,6720,null,1190529,null,10801,null,0400000US45,South Carolina,45
319926,null,3421,null,91445,null,2336,null,228481,null,3772,null,0400000US46,South Dakota,46
2434683,null,10947,null,707251,null,7900,null,1727432,null,11000,null,0400000US47,Tennessee,47
8422249,null,18072,null,1938903,null,15545,null,6483346,null,23327,null,0400000US48,Texas,48
854244,null,4876,null,182498,null,4202,null,671746,null,5727,null,0400000US49,Utah,49
249986,null,2593,null,71668,null,2435,null,178318,null,2796,null,0400000US50,Vermont,50
2961083,null,11010,null,754226,null,8656,null,2206857,null,11594,null,0400000US51,Virginia,51
2547663,null,9073,null,632318,null,7568,null,1915345,null,10205,null,0400000US53,Washington,53
749586,null,6455,null,271295,null,3862,null,478291,null,6318,null,0400000US54,West Virginia,54
2249630,null,8922,null,601008,null,6496,null,1648622,null,9350,null,0400000US55,Wisconsin,55
208613,null,3448,null,54319,null,1798,null,154294,null,3636,null,0400000US56,Wyoming,56
1186497,null,10034,null,490745,null,6660,null,695752,null,9560,null,0400000US72,Puerto Rico,72
