C13004_001E,C13004_001EA,C13004_001M,C13004_001MA,C13004_002E,C13004_002EA,C13004_002M,C13004_002MA,C13004_003E,C13004_003EA,C13004_003M,C13004_003MA,C13004_004E,C13004_004EA,C13004_004M,C13004_004MA,C13004_005E,C13004_005EA,C13004_005M,C13004_005MA,C13004_006E,C13004_006EA,C13004_006M,C13004_006MA,C13004_007E,C13004_007EA,C13004_007M,C13004_007MA,GEO_ID,NAME,state
1129128,null,5968,null,66761,null,4643,null,39145,null,3437,null,27616,null,2654,null,1062367,null,7331,null,528021,null,8122,null,534346,null,11131,null,0400000US01,Alabama,01
170647,null,1904,null,12152,null,1661,null,7737,null,1476,null,4415,null,922,null,158495,null,2503,null,73478,null,3286,null,85017,null,3560,null,0400000US02,Alaska,02
1524624,null,6379,null,91466,null,5239,null,58421,null,4130,null,33045,null,3661,null,1433158,null,7183,null,648140,null,10664,null,785018,null,10982,null,0400000US04,Arizona,04
672326,null,4500,null,39647,null,3194,null,24511,null,2516,null,15136,null,2190,null,632679,null,5379,null,324357,null,6789,null,308322,null,7846,null,0400000US05,Arkansas,05
9225613,null,13676,null,556334,null,13183,null,379428,null,9559,null,176906,null,8129,null,8669279,null,18909,null,3981328,null,22931,null,4687951,null,23939,null,0400000US06,California,06
1233388,null,4769,null,72937,null,4380,null,54556,null,4254,null,18381,null,2364,null,1160451,null,6054,null,590114,null,8451,null,570337,null,10506,null,0400000US08,Colorado,08
841820,null,3742,null,42687,null,3393,null,29656,null,2647,null,13031,null,2187,null,799133,null,4985,null,376963,null,7082,null,422170,null,7196,null,0400000US09,Connecticut,09
211407,null,1787,null,10992,null,1528,null,6526,null,1084,null,4466,null,1130,null,200415,null,2270,null,90852,null,3086,null,109563,null,3435,null,0400000US10,Delaware,10
160283,null,2087,null,6771,null,1404,null,3088,null,841,null,3683,null,1179,null,153512,null,2597,null,36597,null,2783,null,116915,null,3539,null,0400000US11,District of Columbia,11
4234746,null,8717,null,234872,null,8867,null,150352,null,7094,null,84520,null,5476,null,3999874,null,12533,null,1868549,null,16279,null,2131325,null,18269,null,0400000US12,Florida,12
2466929,null,8802,null,143546,null,6511,null,88148,null,4818,null,55398,null,4776,null,2323383,null,9349,null,1100585,null,14446,null,1222798,null,15497,null,0400000US13,Georgia,13
297192,null,3142,null,19241,null,2145,null,13424,null,1975,null,5817,null,1375,null,277951,null,3956,null,135796,null,4253,null,142155,null,4952,null,0400000US15,Hawaii,15
