C16010_001E,C16010_001EA,C16010_001M,C16010_001MA,C16010_002E,C16010_002EA,C16010_002M,C16010_002MA,C16010_003E,C16010_003EA,C16010_003M,C16010_003MA,C16010_004E,C16010_004EA,C16010_004M,C16010_004MA,C16010_005E,C16010_005EA,C16010_005M,C16010_005MA,C16010_006E,C16010_006EA,C16010_006M,C16010_006MA,C16010_007E,C16010_007EA,C16010_007M,C16010_007MA,C16010_008E,C16010_008EA,C16010_008M,C16010_008MA,C16010_009E,C16010_009EA,C16010_009M,C16010_009MA,C16010_010E,C16010_010EA,C16010_010M,C16010_010MA,C16010_011E,C16010_011EA,C16010_011M,C16010_011MA,C16010_012E,C16010_012EA,C16010_012M,C16010_012MA,C16010_013E,C16010_013EA,C16010_013M,C16010_013MA,C16010_014E,C16010_014EA,C16010_014M,C16010_014MA,C16010_015E,C16010_015EA,C16010_015M,C16010_015MA,C16010_016E,C16010_016EA,C16010_016M,C16010_016MA,C16010_017E,C16010_017EA,C16010_017M,C16010_017MA,C16010_018E,C16010_018EA,C16010_018M,C16010_018MA,C16010_019E,C16010_019EA,C16010_019M,C16010_019MA,C16010_020E,C16010_020EA,C16010_020M,C16010_020MA,C16010_021E,C16010_021EA,C16010_021M,C16010_021MA,C16010_022E,C16010_022EA,C16010_022M,C16010_022MA,C16010_023E,C16010_023EA,C16010_023M,C16010_023MA,C16010_024E,C16010_024EA,C16010_024M,C16010_024MA,C16010_025E,C16010_025EA,C16010_025M,C16010_025MA,C16010_026E,C16010_026EA,C16010_026M,C16010_026MA,C16010_027E,C16010_027EA,C16010_027M,C16010_027MA,C16010_028E,C16010_028EA,C16010_028M,C16010_028MA,C16010_029E,C16010_029EA,C16010_029M,C16010_029MA,C16010_030E,C16010_030EA,C16010_030M,C16010_030MA,C16010_031E,C16010_031EA,C16010_031M,C16010_031MA,C16010_032E,C16010_032EA,C16010_032M,C16010_032MA,C16010_033E,C16010_033EA,C16010_033M,C16010_033MA,C16010_034E,C16010_034EA,C16010_034M,C16010_034MA,C16010_035E,C16010_035EA,C16010_035M,C16010_035MA,C16010_036E,C16010_036EA,C16010_036M,C16010_036MA,C16010_037E,C16010_037EA,C16010_037M,C16010_037MA,GEO_ID,NAME,state
6191871,null,8738,null,996599,null,21624,null,466228,null,14337,null,314563,null,12252,null,126690,null,7523,null,24975,null,3164,null,530371,null,14431,null,471860,null,12169,null,39784,null,4322,null,18727,null,2901,null,1817100,null,24143,null,1180474,null,22172,null,1048340,null,21028,null,81726,null,5133,null,50408,null,4726,null,636626,null,10656,null,594022,null,10051,null,21981,null,2728,null,20623,null,2894,null,1675706,null,19763,null,1246123,null,18949,null,1131420,null,18673,null,59558,null,4676,null,55145,null,4388,null,429583,null,10439,null,398002,null,10341,null,11765,null,1653,null,19816,null,2692,null,1702466,null,21039,null,1366667,null,18624,null,1185923,null,17179,null,50673,null,3837,null,130071,null,6615,null,335799,null,9043,null,296153,null,8030,null,10688,null,1837,null,28958,null,2953,null,0400000US13,Georgia,13
873046,null,2596,null,84846,null,4586,null,34418,null,3617,null,13630,null,1788,null,1435,null,565,null,19353,null,2582,null,50428,null,3556,null,23872,null,2725,null,796,null,471,null,25760,null,2620,null,250825,null,8852,null,151169,null,7850,null,107949,null,6148,null,5263,null,2191,null,37957,null,3886,null,99656,null,4561,null,71311,null,4552,null,1553,null,650,null,26792,null,3138,null,283202,null,8105,null,213010,null,6658,null,160500,null,6530,null,5969,null,1287,null,46541,null,4078,null,70192,null,4381,null,52868,null,3669,null,1247,null,604,null,16077,null,2117,null,254173,null,7641,null,195194,null,6090,null,154477,null,5307,null,3829,null,982,null,36888,null,2754,null,58979,null,3821,null,46795,null,3327,null,763,null,400,null,11421,null,1732,null,0400000US15,Hawaii,15
959162,null,2120,null,116354,null,5539,null,62859,null,3578,null,37765,null,3359,null,22969,null,2310,null,2125,null,822,null,53495,null,4133,null,41783,null,3624,null,8814,null,1663,null,2898,null,1142,null,266100,null,6607,null,165113,null,5609,null,151507,null,5652,null,10486,null,1962,null,3120,null,1001,null,100987,null,4168,null,96652,null,4146,null,3249,null,837,null,1086,null,445,null,346551,null,7577,null,238149,null,7333,null,224754,null,7020,null,7841,null,1515,null,5554,null,1401,null,108402,null,5123,null,102812,null,4622,null,3110,null,885,null,2480,null,818,null,230157,null,6853,null,173334,null,5951,null,160671,null,5463,null,5527,null,1457,null,7136,null,1351,null,56823,null,3507,null,53505,null,3496,null,988,null,368,null,2330,null,685,null,0400000US16,Idaho,16
8393247,null,9864,null,1185424,null,18811,null,553749,null,10863,null,223121,null,7243,null,288491,null,8407,null,42137,null,4666,null,631675,null,13766,null,437373,null,11938,null,127995,null,5705,null,66307,null,4800,null,2295552,null,25151,null,1405494,null,18694,null,1096795,null,17998,null,200247,null,8515,null,108452,null,6100,null,890058,null,12564,null,765063,null,11911,null,61059,null,4790,null,63936,null,4645,null,2404577,null,21430,null,1798787,null,20354,null,1522306,null,17937,null,145819,null,8066,null,130662,null,6043,null,605790,null,10541,null,531472,null,9403,null,26613,null,2766,null,47705,null,3640,null,2507694,null,21289,null,2018003,null,18987,null,1618450,null,18238,null,100300,null,5441,null,299253,null,8809,null,489691,null,9077,null,391729,null,7986,null,17639,null,2246,null,80323,null,5060,null,0400000US17,Illinois,17
4177420,null,4657,null,574735,null,11672,null,252243,null,8053,null,194884,null,7146,null,42146,null,3087,null,15213,null,1670,null,322492,null,7954,null,288879,null,7815,null,19414,null,2284,null,14199,null,1757,null,1466600,null,16202,null,920680,null,14704,null,877648,null,14157,null,28482,null,3285,null,14550,null,2269,null,545920,null,9099,null,526600,null,9045,null,8667,null,1413,null,10653,null,1719,null,1179714,null,14721,null,884199,null,13684,null,846959,null,13363,null,21603,null,2385,null,15637,null,1901,null,295515,null,7235,null,284483,null,7199,null,4763,null,1150,null,6269,null,1064,null,956371,null,14945,null,764185,null,13590,null,708832,null,13105,null,17239,null,2386,null,38114,null,2963,null,192186,null,7685,null,176701,null,7285,null,3368,null,935,null,12117,null,1444,null,0400000US18,Indiana,18
1979224,null,3332,null,192889,null,6614,null,80478,null,4632,null,57501,null,3731,null,16904,null,1681,null,6073,null,1421,null,112411,null,4412,null,103104,null,4165,null,4861,null,886,null,4446,null,1180,null,668417,null,9748,null,416446,null,7998,null,397727,null,8049,null,10003,null,1413,null,8716,null,1286,null,251971,null,5682,null,245273,null,5562,null,2961,null,939,null,3737,null,822,null,637678,null,9919,null,494047,null,9007,null,476822,null,9060,null,8727,null,1525,null,8498,null,1314,null,143631,null,4631,null,139064,null,4589,null,2138,null,561,null,2429,null,671,null,480240,null,9472,null,389416,null,9055,null,366341,null,8512,null,6601,null,1371,null,16474,null,1838,null,90824,null,4282,null,84723,null,4082,null,1089,null,460,null,5012,null,1091,null,0400000US19,Iowa,19
1806450,null,3846,null,189506,null,6490,null,93228,null,4688,null,54584,null,3871,null,34779,null,2823,null,3865,null,918,null,96278,null,4139,null,79327,null,3481,null,12924,null,1690,null,4027,null,753,null,504656,null,9219,null,312374,null,7716,null,287507,null,6642,null,18039,null,2956,null,6828,null,1263,null,192282,null,5052,null,182313,null,4644,null,6114,null,1338,null,3855,null,1091,null,577333,null,9009,null,434722,null,7701,null,411066,null,7575,null,14300,null,1949,null,9356,null,1745,null,142611,null,5102,null,135778,null,4952,null,2966,null,784,null,3867,null,1103,null,534955,null,8729,null,429525,null,7774,null,394247,null,7720,null,10448,null,1650,null,24830,null,2449,null,105430,null,4770,null,96477,null,4584,null,2168,null,796,null,6785,null,1453,null,0400000US20,Kansas,20
2872922,null,5170,null,536690,null,11777,null,174308,null,7456,null,157045,null,7371,null,12537,null,1861,null,4726,null,1441,null,362382,null,8373,null,354627,null,8443,null,4887,null,1148,null,2868,null,785,null,989402,null,11627,null,583802,null,11000,null,564506,null,10712,null,10019,null,1631,null,9277,null,1715,null,405600,null,7807,null,398299,null,7696,null,3561,null,733,null,3740,null,938,null,781542,null,11388,null,556775,null,9244,null,540123,null,9426,null,8711,null,1519,null,7941,null,1646,null,224767,null,6795,null,219181,null,6451,null,2120,null,785,null,3466,null,1086,null,565288,null,9945,null,436006,null,8387,null,408364,null,8015,null,9193,null,1865,null,18449,null,2295,null,129282,null,4857,null,120771,null,4483,null,1738,null,701,null,6773,null,1396,null,0400000US21,Kentucky,21
2830500,null,5067,null,531559,null,10383,null,211143,null,7917,null,176976,null,7256,null,13641,null,2471,null,20526,null,2692,null,320416,null,7632,null,271580,null,7886,null,9772,null,1554,null,39064,null,2699,null,990785,null,12425,null,602241,null,11768,null,557319,null,11907,null,15868,null,1697,null,29054,null,2817,null,388544,null,10301,null,353199,null,9547,null,6466,null,1474,null,28879,null,2581,null,734306,null,12053,null,525442,null,11988,null,490763,null,11634,null,12881,null,1881,null,21798,null,2426,null,208864,null,7389,null,195109,null,7162,null,4197,null,1093,null,9558,null,1203,null,573850,null,12499,null,444810,null,10935,null,409478,null,10373,null,11276,null,1826,null,24056,null,2392,null,129040,null,5281,null,117156,null,5027,null,2965,null,838,null,8919,null,1373,null,0400000US22,Louisiana,22
928594,null,1725,null,95454,null,4259,null,32945,null,2621,null,29092,null,2640,null,749,null,548,null,3104,null,689,null,62509,null,3817,null,51492,null,3651,null,138,null,160,null,10879,null,1410,null,324960,null,7871,null,204908,null,7084,null,193702,null,6905,null,1110,null,421,null,10096,null,1290,null,120052,null,4318,null,109641,null,4148,null,160,null,167,null,10251,null,1479,null,272662,null,6704,null,199966,null,5638,null,187896,null,5770,null,1754,null,755,null,10316,null,1617,null,72696,null,3929,null,66569,null,3656,null,664,null,387,null,5463,null,986,null,235518,null,8114,null,177124,null,7337,null,163974,null,6524,null,2062,null,818,null,11088,null,2065,null,58394,null,3357,null,53909,null,3026,null,236,null,179,null,4249,null,1007,null,0400000US23,Maine,23
3741795,null,3580,null,449261,null,10990,null,218176,null,8310,null,148054,null,7927,null,53528,null,3923,null,16594,null,2493,null,231085,null,7238,null,199048,null,6491,null,12277,null,2038,null,19760,null,2438,null,986866,null,13942,null,652100,null,11959,null,573127,null,11047,null,36747,null,2870,null,42226,null,4242,null,334766,null,7962,null,306802,null,7920,null,8624,null,1506,null,19340,null,2243,null,989226,null,14503,null,756389,null,13475,null,665594,null,12251,null,28178,null,2708,null,62617,null,4180,null,232837,null,6572,null,205798,null,6211,null,6758,null,1171,null,20281,null,2395,null,1316442,null,16096,null,1065103,null,14288,null,865223,null,12436,null,36954,null,3081,null,162926,null,6316,null,251339,null,6700,null,204579,null,6368,null,6714,null,1300,null,40046,null,3262,null,0400000US24,Maryland,24
4397927,null,3221,null,496627,null,11141,null,210163,null,8689,null,92575,null,4617,null,56072,null,4726,null,61516,null,6038,null,286464,null,9187,null,167727,null,6991,null,45319,null,3858,null,73418,null,5460,null,1172132,null,14559,null,733662,null,12332,null,575992,null,10764,null,61778,null,4806,null,95892,null,5943,null,438470,null,9542,null,368805,null,8975,null,19387,null,2267,null,50278,null,4129,null,1053901,null,14680,null,789341,null,13501,null,656434,null,12609,null,44215,null,3420,null,88692,null,6012,null,264560,null,7240,null,226969,null,6504,null,9191,null,1544,null,28400,null,2690,null,1675267,null,19559,null,1338707,null,16117,null,1111290,null,15856,null,40971,null,4208,null,186446,null,6555,null,336560,null,9155,null,277170,null,8520,null,7442,null,1359,null,51948,null,3820,null,0400000US25,Massachusetts,25
6627768,null,5124,null,788503,null,15523,null,297135,null,9960,null,226555,null,8011,null,42297,null,4587,null,28283,null,3270,null,491368,null,11577,null,419417,null,10491,null,23494,null,2854,null,48457,null,3660,null,2064234,null,18504,null,1174513,null,15212,null,1105526,null,13907,null,27206,null,3285,null,41781,null,3846,null,889721,null,11171,null,839573,null,10263,null,11933,null,1821,null,38215,null,3515,null,2134858,null,20221,null,1525570,null,15707,null,1445289,null,14808,null,27313,null,2746,null,52968,null,4014,null,609288,null,10522,null,573172,null,9993,null,8130,null,1418,null,27986,null,2444,null,1640173,null,15571,null,1259994,null,13081,null,1113210,null,12353,null,22715,null,2074,null,124069,null,4905,null,380179,null,9146,null,333532,null,8566,null,6019,null,1161,null,40628,null,2857,null,0400000US26,Michigan,26
3456013,null,3781,null,290765,null,7650,null,127633,null,5461,null,81338,null,3952,null,27915,null,2838,null,18380,null,2367,null,163132,null,4896,null,132746,null,4268,null,8991,null,1424,null,21395,null,2092,null,950861,null,11286,null,612894,null,9452,null,567198,null,9387,null,19457,null,2663,null,26239,null,2689,null,337967,null,7226,null,319955,null,6755,null,5770,null,1153,null,12242,null,1735,null,1125033,null,12464,null,883931,null,11572,null,831387,null,10680,null,13949,null,1681,null,38595,null,3248,null,241102,null,5689,null,228630,null,5428,null,2786,null,760,null,9686,null,1445,null,1089354,null,10974,null,882335,null,10322,null,806640,null,9873,null,17038,null,1801,null,58657,null,3673,null,207019,null,6158,null,188719,null,5494,null,3885,null,915,null,14415,null,1928,null,0400000US27,Minnesota,27
1862456,null,7273,null,374441,null,10522,null,140177,null,6831,null,129065,null,6743,null,7659,null,1178,null,3453,null,876,null,234264,null,7890,null,226287,null,7822,null,5616,null,2302,null,2361,null,993,null,559994,null,11117,null,332132,null,9377,null,322880,null,9142,null,4761,null,1620,null,4491,null,1113,null,227862,null,7587,null,223845,null,7583,null,1668,null,681,null,2349,null,700,null,566970,null,13006,null,409328,null,12277,null,398210,null,12077,null,5906,null,1369,null,5212,null,1196,null,157642,null,6601,null,152748,null,6585,null,2698,null,1041,null,2196,null,625,null,361051,null,9950,null,275966,null,8680,null,264086,null,8613,null,4058,null,1031,null,7822,null,1698,null,85085,null,3832,null,81851,null,3842,null,1043,null,492,null,2191,null,830,null,0400000US28,Mississippi,28
3915849,null,6310,null,529450,null,11440,null,221911,null,8208,null,189681,null,7237,null,20157,null,2383,null,12073,null,2187,null,307539,null,7732,null,289709,null,7580,null,8115,null,1412,null,9715,null,1555,null,1253360,null,15233,null,766656,null,14556,null,739696,null,13997,null,11708,null,1826,null,15252,null,2642,null,486704,null,8286,null,472192,null,7945,null,4941,null,1067,null,9571,null,1748,null,1153832,null,15576,null,846460,null,13764,null,812808,null,13178,null,14631,null,1956,null,19021,null,2522,null,307372,null,7884,null,296671,null,8085,null,3903,null,893,null,6798,null,1199,null,979207,null,13459,null,769322,null,12198,null,718743,null,12290,null,15286,null,1937,null,35293,null,2589,null,209885,null,6449,null,193728,null,6510,null,3409,null,902,null,12748,null,1779,null,0400000US29,Missouri,29
648277,null,2676,null,58766,null,3769,null,24464,null,2435,null,22306,null,2241,null,248,null,202,null,1910,null,938,null,34302,null,2829,null,30387,null,2833,null,765,null,533,null,3150,null,861,null,200319,null,6237,null,122855,null,4419,null,119222,null,4244,null,1025,null,453,null,2608,null,668,null,77464,null,3601,null,74001,null,3468,null,1048,null,470,null,2415,null,709,null,213361,null,6823,null,149625,null,6269,null,144231,null,6089,null,1795,null,665,null,3599,null,871,null,63736,null,3769,null,60940,null,3614,null,393,null,249,null,2403,null,829,null,175831,null,6498,null,132410,null,5827,null,126784,null,5961,null,1901,null,626,null,3725,null,906,null,43421,null,2750,null,41329,null,2658,null,296,null,199,null,1796,null,529,null,0400000US30,Montana,30
1151267,null,2670,null,113566,null,4825,null,55999,null,3428,null,29530,null,2308,null,22742,null,2127,null,3727,null,1128,null,57567,null,3034,null,46736,null,2550,null,7771,null,1296,null,3060,null,653,null,340895,null,7115,null,217658,null,6155,null,202015,null,6013,null,10594,null,1961,null,5049,null,1395,null,123237,null,4516,null,117533,null,4172,null,3161,null,866,null,2543,null,722,null,384394,null,7438,null,299086,null,6790,null,286454,null,6398,null,6878,null,1210,null,5754,null,1438,null,85308,null,3033,null,82353,null,3011,null,1065,null,403,null,1890,null,612,null,312412,null,6772,null,254147,null,6191,null,238602,null,6230,null,5398,null,1056,null,10147,null,1637,null,58265,null,2844,null,54263,null,2503,null,1173,null,486,null,2829,null,792,null,0400000US31,Nebraska,31
1710130,null,3891,null,281648,null,9664,null,171477,null,7239,null,54689,null,4890,null,108346,null,6217,null,8442,null,1764,null,110171,null,5986,null,63283,null,4781,null,39037,null,3481,null,7851,null,1546,null,486603,null,10307,null,319993,null,9656,null,230510,null,7780,null,67634,null,4757,null,21849,null,2550,null,166610,null,6403,null,141519,null,5897,null,12266,null,1795,null,12825,null,2125,null,568064,null,10274,null,420448,null,9437,null,345280,null,9691,null,42373,null,3801,null,32795,null,3225,null,147616,null,6101,null,128075,null,5499,null,6378,null,1414,null,13163,null,1961,null,373815,null,9592,null,285988,null,9100,null,221303,null,8905,null,22834,null,2846,null,41851,null,3573,null,87827,null,5353,null,68953,null,4380,null,4364,null,1127,null,14510,null,1940,null,0400000US32,Nevada,32
903088,null,1899,null,82239,null,4583,null,38413,null,3180,null,32702,null,2828,null,1925,null,1095,null,3786,null,1171,null,43826,null,3245,null,35650,null,3308,null,1402,null,589,null,6774,null,1376,null,262528,null,7554,null,176852,null,6677,null,166112,null,6718,null,3502,null,1081,null,7238,null,1540,null,85676,null,4071,null,78143,null,4297,null,584,null,431,null,6949,null,1632,null,257434,null,6952,null,194662,null,6124,null,182767,null,5760,null,2937,null,989,null,8958,null,1626,null,62772,null,3576,null,57808,null,3527,null,1205,null,475,null,3759,null,1068,null,300887,null,7536,null,237975,null,7056,null,216308,null,6637,null,4435,null,1199,null,17232,null,2155,null,62912,null,3336,null,57732,null,2967,null,205,null,156,null,4975,null,1487,null,0400000US33,New Hampshire,33
