B25072_001E,B25072_001EA,B25072_001M,B25072_001MA,B25072_002E,B25072_002EA,B25072_002M,B25072_002MA,B25072_003E,B25072_003EA,B25072_003M,B25072_003MA,B25072_004E,B25072_004EA,B25072_004M,B25072_004MA,B25072_005E,B25072_005EA,B25072_005M,B25072_005MA,B25072_006E,B25072_006EA,B25072_006M,B25072_006MA,B25072_007E,B25072_007EA,B25072_007M,B25072_007MA,B25072_008E,B25072_008EA,B25072_008M,B25072_008MA,B25072_009E,B25072_009EA,B25072_009M,B25072_009MA,B25072_010E,B25072_010EA,B25072_010M,B25072_010MA,B25072_011E,B25072_011EA,B25072_011M,B25072_011MA,B25072_012E,B25072_012EA,B25072_012M,B25072_012MA,B25072_013E,B25072_013EA,B25072_013M,B25072_013MA,B25072_014E,B25072_014EA,B25072_014M,B25072_014MA,B25072_015E,B25072_015EA,B25072_015M,B25072_015MA,B25072_016E,B25072_016EA,B25072_016M,B25072_016MA,B25072_017E,B25072_017EA,B25072_017M,B25072_017MA,B25072_018E,B25072_018EA,B25072_018M,B25072_018MA,B25072_019E,B25072_019EA,B25072_019M,B25072_019MA,B25072_020E,B25072_020EA,B25072_020M,B25072_020MA,B25072_021E,B25072_021EA,B25072_021M,B25072_021MA,B25072_022E,B25072_022EA,B25072_022M,B25072_022MA,B25072_023E,B25072_023EA,B25072_023M,B25072_023MA,B25072_024E,B25072_024EA,B25072_024M,B25072_024MA,B25072_025E,B25072_025EA,B25072_025M,B25072_025MA,B25072_026E,B25072_026EA,B25072_026M,B25072_026MA,B25072_027E,B25072_027EA,B25072_027M,B25072_027MA,B25072_028E,B25072_028EA,B25072_028M,B25072_028MA,B25072_029E,B25072_029EA,B25072_029M,B25072_029MA,GEO_ID,NAME,state
1129540,null,15678,null,133789,null,6792,null,23126,null,3031,null,12609,null,2119,null,14729,null,2091,null,8967,null,1733,null,62910,null,4388,null,11448,null,1842,null,324816,null,9220,null,79149,null,5393,null,47616,null,4153,null,35425,null,3851,null,30390,null,3197,null,111160,null,5710,null,21076,null,2800,null,568601,null,11942,null,152205,null,7191,null,63254,null,4378,null,62505,null,4717,null,48602,null,3773,null,196976,null,7094,null,45059,null,3927,null,102334,null,4354,null,13134,null,1945,null,7519,null,1400,null,11682,null,1806,null,8468,null,1412,null,43822,null,3381,null,17709,null,2045,null,0400000US13,Georgia,13
178740,null,5515,null,18449,null,2800,null,1725,null,826,null,1788,null,785,null,1622,null,1061,null,792,null,454,null,10778,null,2134,null,1744,null,840,null,42732,null,3217,null,8035,null,1497,null,3923,null,1184,null,3032,null,1012,null,2964,null,854,null,21400,null,2698,null,3378,null,1235,null,92134,null,4288,null,21105,null,2266,null,11395,null,1957,null,10970,null,1855,null,8606,null,1621,null,32491,null,2658,null,7567,null,1445,null,25425,null,2301,null,3767,null,915,null,2231,null,706,null,2738,null,855,null,2795,null,757,null,10180,null,1547,null,3714,null,843,null,0400000US15,Hawaii,15
164906,null,5976,null,33483,null,2666,null,7105,null,1374,null,4963,null,1405,null,4001,null,1179,null,2892,null,1050,null,12144,null,2262,null,2378,null,1075,null,46728,null,2942,null,13622,null,2095,null,6154,null,1335,null,6304,null,1307,null,3784,null,994,null,14374,null,1805,null,2490,null,716,null,67586,null,4419,null,20102,null,2385,null,8418,null,1417,null,6897,null,1291,null,6435,null,1381,null,20352,null,2507,null,5382,null,1155,null,17109,null,2035,null,2152,null,595,null,1402,null,554,null,2384,null,825,null,1308,null,620,null,6840,null,1382,null,3023,null,881,null,0400000US16,Idaho,16
1464456,null,15431,null,171022,null,5451,null,28245,null,2756,null,19462,null,2069,null,16062,null,2544,null,12190,null,1848,null,81640,null,4588,null,13423,null,2237,null,399927,null,8454,null,114247,null,5183,null,51655,null,3853,null,45276,null,4383,null,32274,null,3250,null,134605,null,6105,null,21870,null,2320,null,687578,null,12514,null,195258,null,7652,null,82352,null,4649,null,66368,null,4696,null,52656,null,4086,null,244858,null,8351,null,46086,null,3925,null,205929,null,6009,null,31006,null,2268,null,19372,null,1768,null,25704,null,2097,null,18896,null,2039,null,91223,null,3710,null,19728,null,2014,null,0400000US17,Illinois,17
698851,null,11211,null,100422,null,4628,null,18110,null,2355,null,12953,null,2059,null,6981,null,1304,null,7065,null,1687,null,47821,null,3288,null,7492,null,1488,null,185716,null,6657,null,49201,null,3722,null,26164,null,2679,null,21737,null,2515,null,15113,null,2273,null,62564,null,3840,null,10937,null,1706,null,321191,null,8271,null,97037,null,5731,null,40160,null,3393,null,34165,null,3075,null,25600,null,2790,null,99515,null,4939,null,24714,null,2573,null,91522,null,3677,null,16320,null,1539,null,8198,null,998,null,9006,null,1214,null,8847,null,1442,null,37252,null,2757,null,11899,null,1446,null,0400000US18,Indiana,18
329467,null,5945,null,63950,null,3651,null,17147,null,1983,null,7005,null,1492,null,7510,null,1697,null,4007,null,1049,null,25254,null,2822,null,3027,null,967,null,75581,null,3951,null,25008,null,2367,null,10243,null,1639,null,6724,null,1357,null,6254,null,1295,null,22865,null,2448,null,4487,null,977,null,136045,null,5096,null,45142,null,3192,null,16303,null,1969,null,13428,null,1849,null,9499,null,1508,null,37666,null,3180,null,14007,null,1747,null,53891,null,2776,null,10198,null,1450,null,5563,null,1054,null,5814,null,1028,null,5727,null,927,null,19469,null,1921,null,7120,null,878,null,0400000US19,Iowa,19
339632,null,6031,null,60826,null,3591,null,14167,null,2070,null,6103,null,1394,null,5370,null,1257,null,4379,null,1181,null,27009,null,2443,null,3798,null,945,null,89393,null,3802,null,28212,null,2701,null,12588,null,2078,null,10310,null,1977,null,5672,null,1392,null,26811,null,2554,null,5800,null,1128,null,142963,null,5117,null,48134,null,3157,null,17061,null,1989,null,13140,null,1695,null,11303,null,1509,null,41295,null,3119,null,12030,null,1525,null,46450,null,2805,null,9886,null,1145,null,4826,null,915,null,6455,null,1187,null,4159,null,816,null,16110,null,1863,null,5014,null,766,null,0400000US20,Kansas,20
513748,null,9137,null,64997,null,3699,null,14088,null,2421,null,5373,null,1146,null,6094,null,1354,null,5561,null,1323,null,27608,null,2564,null,6273,null,1650,null,135672,null,5621,null,41810,null,3387,null,16957,null,2534,null,11064,null,1966,null,11485,null,2016,null,41265,null,3620,null,13091,null,2287,null,248123,null,7348,null,74888,null,4644,null,25248,null,3007,null,23173,null,2479,null,16546,null,2112,null,77126,null,3861,null,31142,null,3404,null,64956,null,3253,null,9864,null,1595,null,6207,null,1263,null,8381,null,1369,null,6073,null,1147,null,23390,null,2025,null,11041,null,1756,null,0400000US21,Kentucky,21
511227,null,10638,null,75860,null,4441,null,13423,null,2127,null,7696,null,1739,null,5597,null,1375,null,6151,null,1619,null,33631,null,3183,null,9362,null,1899,null,135813,null,6000,null,37681,null,3756,null,13616,null,2191,null,10080,null,1773,null,10279,null,2102,null,47737,null,3977,null,16420,null,2389,null,241463,null,7371,null,61582,null,4524,null,26380,null,3166,null,20229,null,2272,null,16261,null,2274,null,80706,null,4093,null,36305,null,3135,null,58091,null,3258,null,6513,null,1277,null,4046,null,977,null,5223,null,1178,null,4614,null,987,null,23229,null,2173,null,14466,null,1569,null,0400000US22,Louisiana,22
151101,null,5055,null,17333,null,1969,null,3346,null,921,null,2071,null,782,null,1660,null,568,null,1248,null,560,null,8184,null,1494,null,824,null,453,null,36826,null,2625,null,9008,null,1255,null,5382,null,1201,null,3750,null,1125,null,4046,null,932,null,12567,null,1679,null,2073,null,711,null,66784,null,4134,null,14190,null,2025,null,8615,null,1640,null,7153,null,1046,null,6334,null,1377,null,25309,null,2401,null,5183,null,1079,null,30158,null,1790,null,4277,null,777,null,2538,null,645,null,5051,null,866,null,2927,null,749,null,10826,null,1530,null,4539,null,803,null,0400000US23,Maine,23
638959,null,10396,null,62466,null,4114,null,8728,null,1788,null,8275,null,1604,null,6635,null,1431,null,5594,null,1343,null,29785,null,3132,null,3449,null,1133,null,162372,null,5385,null,40161,null,3491,null,24851,null,2814,null,20294,null,2618,null,16005,null,2265,null,55608,null,4136,null,5453,null,1295,null,324036,null,9950,null,85061,null,4778,null,42696,null,3471,null,40088,null,3675,null,27029,null,2885,null,114395,null,5705,null,14767,null,2342,null,90085,null,4126,null,11503,null,1608,null,8616,null,1296,null,10988,null,1534,null,7691,null,1239,null,43743,null,2653,null,7544,null,1240,null,0400000US24,Maryland,24
874999,null,11805,null,73750,null,4737,null,10103,null,1870,null,7711,null,1759,null,6913,null,1632,null,7162,null,1594,null,38711,null,3139,null,3150,null,1084,null,221291,null,6134,null,64277,null,4431,null,34732,null,3032,null,23995,null,3101,null,18510,null,2350,null,72465,null,4688,null,7312,null,1295,null,426942,null,9579,null,116542,null,6255,null,50336,null,4011,null,48646,null,4141,null,38173,null,3110,null,151254,null,6918,null,21991,null,2759,null,153016,null,5145,null,22492,null,1977,null,12708,null,1670,null,22668,null,2234,null,18309,null,2222,null,62543,null,3874,null,14296,null,1903,null,0400000US25,Massachusetts,25
991446,null,13127,null,131105,null,5530,null,18827,null,2309,null,12635,null,2103,null,10823,null,1785,null,10326,null,1806,null,69131,null,3799,null,9363,null,1579,null,253229,null,7513,null,64552,null,3193,null,31707,null,2931,null,25237,null,2803,null,18411,null,2724,null,97285,null,5352,null,16037,null,2125,null,466141,null,9991,null,120900,null,5550,null,48292,null,3791,null,47280,null,3713,null,37071,null,3123,null,173593,null,7073,null,39005,null,3063,null,140971,null,5422,null,20111,null,2700,null,13163,null,1523,null,16787,null,1638,null,16377,null,1942,null,61722,null,2893,null,12811,null,1630,null,0400000US26,Michigan,26
529510,null,8714,null,90091,null,4424,null,16670,null,2027,null,10058,null,1590,null,9731,null,1739,null,11811,null,1926,null,37620,null,2769,null,4201,null,934,null,133048,null,4825,null,39093,null,2923,null,21400,null,2143,null,15398,null,1967,null,13254,null,1819,null,38166,null,3249,null,5737,null,966,null,217777,null,6518,null,59622,null,3431,null,28150,null,2570,null,24796,null,2681,null,22036,null,2430,null,71765,null,3891,null,11408,null,1413,null,88594,null,3742,null,11176,null,1344,null,8747,null,1320,null,9874,null,1141,null,8985,null,1167,null,41926,null,2715,null,7886,null,993,null,0400000US27,Minnesota,27
327232,null,9164,null,44074,null,3864,null,7358,null,1573,null,3838,null,1229,null,3602,null,1240,null,3006,null,1252,null,20141,null,2993,null,6129,null,1814,null,90622,null,4515,null,19744,null,2667,null,9582,null,1905,null,6643,null,1613,null,7891,null,2014,null,33270,null,3272,null,13492,null,2032,null,156671,null,6550,null,38366,null,3772,null,13499,null,1952,null,15259,null,2041,null,9449,null,1762,null,50867,null,3520,null,29231,null,3219,null,35865,null,2820,null,3689,null,973,null,2739,null,733,null,2428,null,631,null,3815,null,927,null,12141,null,1560,null,11053,null,1764,null,0400000US28,Mississippi,28
696592,null,11799,null,100273,null,4431,null,20392,null,2444,null,12369,null,2089,null,10496,null,1947,null,6101,null,1276,null,43898,null,3420,null,7017,null,1456,null,182493,null,6917,null,56105,null,4429,null,29626,null,3666,null,17267,null,2441,null,12942,null,1873,null,54015,null,4004,null,12538,null,2099,null,317338,null,8787,null,94645,null,4957,null,39908,null,3510,null,32056,null,3114,null,27153,null,2894,null,98355,null,5832,null,25221,null,2623,null,96488,null,3978,null,17642,null,1598,null,9901,null,1535,null,11140,null,1468,null,8849,null,1324,null,34694,null,2666,null,14262,null,1513,null,0400000US29,Missouri,29
118244,null,4595,null,17859,null,1966,null,3304,null,924,null,1797,null,647,null,2150,null,691,null,587,null,310,null,8455,null,1653,null,1566,null,613,null,31294,null,2550,null,9573,null,1336,null,3920,null,1041,null,2970,null,898,null,2668,null,1007,null,9585,null,1779,null,2578,null,676,null,52770,null,3222,null,16226,null,1832,null,5098,null,914,null,5843,null,1115,null,4700,null,1332,null,14162,null,1808,null,6741,null,1163,null,16321,null,1618,null,2685,null,613,null,1168,null,453,null,1952,null,578,null,1351,null,461,null,6292,null,1118,null,2873,null,634,null,0400000US30,Montana,30
216152,null,5236,null,38647,null,2921,null,8810,null,1413,null,3946,null,1083,null,3860,null,1239,null,3210,null,1043,null,16519,null,2169,null,2302,null,785,null,55235,null,3425,null,20292,null,2498,null,8501,null,1514,null,7023,null,1517,null,3505,null,990,null,13280,null,1678,null,2634,null,652,null,91925,null,4309,null,31939,null,2555,null,10876,null,1825,null,9508,null,1454,null,8328,null,1534,null,22642,null,2352,null,8632,null,1390,null,30345,null,2158,null,5764,null,896,null,4184,null,1017,null,2975,null,853,null,2867,null,791,null,11184,null,1400,null,3371,null,575,null,0400000US31,Nebraska,31
384431,null,8328,null,33704,null,3184,null,6263,null,1524,null,4052,null,1136,null,2558,null,903,null,2407,null,961,null,15798,null,2094,null,2626,null,1019,null,104731,null,4418,null,21600,null,2438,null,15879,null,1939,null,15731,null,2449,null,10467,null,1659,null,37334,null,3576,null,3720,null,1151,null,203635,null,6317,null,50319,null,3814,null,30853,null,3446,null,24001,null,2876,null,17659,null,2464,null,72997,null,4681,null,7806,null,1593,null,42361,null,3180,null,5738,null,1189,null,4021,null,926,null,3909,null,967,null,5195,null,1429,null,20169,null,2139,null,3329,null,818,null,0400000US32,Nevada,32
139836,null,5203,null,14834,null,1804,null,2617,null,957,null,1104,null,473,null,1701,null,691,null,1544,null,668,null,6647,null,1244,null,1221,null,679,null,36917,null,2466,null,12046,null,1653,null,5191,null,1173,null,5621,null,1328,null,3042,null,935,null,10194,null,1825,null,823,null,515,null,65889,null,3861,null,15930,null,1891,null,9780,null,1814,null,6587,null,1282,null,7534,null,1383,null,23058,null,2295,null,3000,null,782,null,22196,null,2004,null,2874,null,888,null,2437,null,617,null,3364,null,952,null,1977,null,660,null,8807,null,1649,null,2737,null,725,null,0400000US33,New Hampshire,33
1040038,null,10046,null,63658,null,4275,null,10350,null,2033,null,8336,null,1851,null,5055,null,1218,null,3462,null,982,null,31871,null,2638,null,4584,null,1593,null,249242,null,6923,null,65163,null,3671,null,37422,null,3983,null,27120,null,2830,null,24034,null,2585,null,85486,null,4038,null,10017,null,1863,null,564078,null,9123,null,150291,null,6031,null,72032,null,4682,null,61617,null,4005,null,48325,null,3690,null,204816,null,7698,null,26997,null,3308,null,163060,null,5414,null,23745,null,2485,null,13203,null,1657,null,18767,null,2321,null,16696,null,1897,null,79336,null,4371,null,11313,null,1585,null,0400000US34,New Jersey,34
228545,null,5316,null,33235,null,3100,null,5213,null,1398,null,4011,null,1121,null,2895,null,1011,null,2400,null,920,null,15773,null,2345,null,2943,null,963,null,63036,null,4038,null,19439,null,2565,null,6277,null,1502,null,5710,null,1418,null,6332,null,1389,null,19829,null,2732,null,5449,null,1509,null,105604,null,4050,null,29837,null,2490,null,12900,null,2237,null,10528,null,1724,null,7012,null,1533,null,34997,null,3188,null,10330,null,1357,null,26670,null,2284,null,5654,null,1241,null,1882,null,631,null,3233,null,979,null,2042,null,712,null,9238,null,1455,null,4621,null,899,null,0400000US35,New Mexico,35
3191107,null,22691,null,204695,null,6584,null,31212,null,3005,null,17705,null,2446,null,18719,null,2349,null,15473,null,2125,null,107197,null,4719,null,14389,null,2154,null,698154,null,11436,null,194353,null,7544,null,89392,null,5236,null,81096,null,4708,null,57054,null,4427,null,245636,null,8792,null,30623,null,2660,null,1737605,null,18263,null,483460,null,10645,null,203045,null,8171,null,175600,null,6150,null,136490,null,6562,null,651907,null,13398,null,87103,null,4399,null,550653,null,9448,null,91760,null,4557,null,45215,null,3099,null,64297,null,3809,null,59049,null,3835,null,254859,null,7601,null,35473,null,2732,null,0400000US36,New York,36
1144018,null,14306,null,154001,null,6365,null,28287,null,3280,null,18167,null,3541,null,14448,null,2565,null,12238,null,2489,null,69353,null,4598,null,11508,null,1830,null,317359,null,7759,null,89927,null,5472,null,45552,null,3844,null,35978,null,4129,null,23122,null,2408,null,97715,null,5990,null,25065,null,3316,null,542667,null,11279,null,159324,null,6402,null,67101,null,4323,null,55532,null,3942,null,42673,null,3736,null,172600,null,7318,null,45437,null,3681,null,129991,null,4039,null,19829,null,2214,null,9658,null,1327,null,12013,null,1671,null,10867,null,1917,null,50064,null,3256,null,27560,null,2426,null,0400000US37,North Carolina,37
91751,null,3244,null,24086,null,2120,null,6216,null,1363,null,3665,null,934,null,2277,null,694,null,2686,null,911,null,7909,null,1419,null,1333,null,515,null,23284,null,1918,null,11084,null,1618,null,3083,null,779,null,1260,null,505,null,1312,null,643,null,4358,null,937,null,2187,null,593,null,28880,null,2071,null,11339,null,1227,null,3580,null,862,null,2266,null,691,null,1431,null,635,null,6884,null,1075,null,3380,null,644,null,15501,null,1309,null,2826,null,695,null,2139,null,612,null,1780,null,550,null,932,null,473,null,6021,null,811,null,1803,null,374,null,0400000US38,North Dakota,38
1395528,null,15973,null,172494,null,6155,null,31456,null,2736,null,19006,null,2256,null,14375,null,2228,null,13711,null,1976,null,81128,null,4554,null,12818,null,2113,null,354858,null,8156,null,99237,null,5347,null,48138,null,4038,null,38383,null,3319,null,26554,null,2795,null,120080,null,5214,null,22466,null,2957,null,672824,null,11095,null,194959,null,6713,null,82880,null,5213,null,70579,null,4141,null,53743,null,3820,null,218620,null,7290,null,52043,null,3778,null,195352,null,5851,null,29539,null,2733,null,15872,null,1579,null,25613,null,2271,null,18960,null,1752,null,83015,null,4064,null,22353,null,1730,null,0400000US39,Ohio,39
461234,null,8662,null,70363,null,3227,null,15437,null,2286,null,8515,null,1432,null,5700,null,1279,null,6457,null,1312,null,28160,null,2715,null,6094,null,1337,null,123826,null,4853,null,35932,null,2898,null,16303,null,2139,null,12916,null,2223,null,8508,null,1441,null,38825,null,3390,null,11342,null,1877,null,211693,null,6467,null,66883,null,4616,null,25667,null,3130,null,20185,null,2777,null,16067,null,2043,null,61765,null,3478,null,21126,null,2203,null,55352,null,3274,null,8986,null,1233,null,5385,null,1203,null,5749,null,1201,null,4829,null,972,null,20054,null,1779,null,10349,null,1379,null,0400000US40,Oklahoma,40
525957,null,8894,null,63529,null,3669,null,10136,null,1680,null,6532,null,1362,null,5692,null,1171,null,5182,null,1341,null,33795,null,3084,null,2192,null,910,null,137826,null,5490,null,35292,null,2627,null,21389,null,2213,null,16217,null,2362,null,11631,null,1795,null,47579,null,3816,null,5718,null,1166,null,250865,null,7371,null,69387,null,4913,null,31021,null,3076,null,28428,null,2632,null,19702,null,2096,null,87959,null,4296,null,14368,null,2187,null,73737,null,3943,null,10024,null,1622,null,4907,null,948,null,8690,null,1342,null,5359,null,1015,null,38288,null,2910,null,6469,null,1103,null,0400000US41,Oregon,41
1429737,null,14379,null,158377,null,5895,null,32408,null,2899,null,15834,null,1980,null,14039,null,2099,null,10984,null,1802,null,73306,null,4819,null,11806,null,1705,null,340890,null,7569,null,104763,null,5052,null,48724,null,3985,null,34819,null,3170,null,27731,null,3012,null,105538,null,4722,null,19315,null,2458,null,665839,null,10969,null,198070,null,6130,null,83594,null,4198,null,68290,null,4077,null,52512,null,3559,null,216969,null,7668,null,46404,null,3610,null,264631,null,6481,null,38133,null,2452,null,25798,null,2334,null,30559,null,2461,null,24103,null,2447,null,112048,null,4834,null,33990,null,2195,null,0400000US42,Pennsylvania,42
149968,null,4868,null,12248,null,1628,null,1405,null,560,null,986,null,381,null,1042,null,587,null,1125,null,648,null,6446,null,1316,null,1244,null,610,null,32131,null,2771,null,9145,null,1549,null,5015,null,1298,null,3607,null,1141,null,3908,null,1122,null,9036,null,1657,null,1420,null,751,null,75802,null,4029,null,18640,null,2213,null,9604,null,1679,null,9828,null,1666,null,7611,null,1541,null,26383,null,2634,null,3736,null,1171,null,29787,null,1975,null,4528,null,949,null,2788,null,690,null,5624,null,1170,null,2971,null,757,null,12210,null,1527,null,1666,null,574,null,0400000US44,Rhode Island,44
