B14006_001E,B14006_001EA,B14006_001M,B14006_001MA,B14006_002E,B14006_002EA,B14006_002M,B14006_002MA,B14006_003E,B14006_003EA,B14006_003M,B14006_003MA,B14006_004E,B14006_004EA,B14006_004M,B14006_004MA,B14006_005E,B14006_005EA,B14006_005M,B14006_005MA,B14006_006E,B14006_006EA,B14006_006M,B14006_006MA,B14006_007E,B14006_007EA,B14006_007M,B14006_007MA,B14006_008E,B14006_008EA,B14006_008M,B14006_008MA,B14006_009E,B14006_009EA,B14006_009M,B14006_009MA,B14006_010E,B14006_010EA,B14006_010M,B14006_010MA,B14006_011E,B14006_011EA,B14006_011M,B14006_011MA,B14006_012E,B14006_012EA,B14006_012M,B14006_012MA,B14006_013E,B14006_013EA,B14006_013M,B14006_013MA,B14006_014E,B14006_014EA,B14006_014M,B14006_014MA,B14006_015E,B14006_015EA,B14006_015M,B14006_015MA,B14006_016E,B14006_016EA,B14006_016M,B14006_016MA,B14006_017E,B14006_017EA,B14006_017M,B14006_017MA,B14006_018E,B14006_018EA,B14006_018M,B14006_018MA,B14006_019E,B14006_019EA,B14006_019M,B14006_019MA,B14006_020E,B14006_020EA,B14006_020M,B14006_020MA,B14006_021E,B14006_021EA,B14006_021M,B14006_021MA,GEO_ID,NAME,state
4360949,null,5731,null,663590,null,20541,null,225104,null,10312,null,11968,null,1701,null,15127,null,2047,null,52191,null,4105,null,49560,null,4507,null,40754,null,3869,null,48901,null,4247,null,6603,null,1997,null,438486,null,14129,null,3697359,null,21036,null,898859,null,13717,null,57490,null,4127,null,45045,null,3648,null,193904,null,6768,null,203354,null,7072,null,205917,null,5663,null,151780,null,6366,null,41369,null,3351,null,2798500,null,14464,null,0400000US01,Alabama,01
637508,null,1804,null,51383,null,5001,null,17637,null,2564,null,1063,null,393,null,958,null,359,null,4503,null,918,null,3469,null,858,null,3516,null,1068,null,3338,null,942,null,790,null,676,null,33746,null,3600,null,586125,null,5238,null,170196,null,4700,null,8874,null,1270,null,7408,null,1263,null,35040,null,2065,null,34344,null,2781,null,40134,null,2517,null,33840,null,3037,null,10556,null,1766,null,415929,null,4499,null,0400000US02,Alaska,02
6068525,null,6848,null,864760,null,25526,null,307938,null,12482,null,11927,null,2204,null,21146,null,2961,null,73077,null,5084,null,66760,null,5660,null,68420,null,4874,null,59865,null,5269,null,6743,null,1249,null,556822,null,17396,null,5203765,null,26012,null,1327437,null,19182,null,71483,null,4923,null,65787,null,4839,null,286453,null,8982,null,291395,null,7823,null,290150,null,6740,null,255468,null,9731,null,66701,null,4386,null,3876328,null,18919,null,0400000US04,Arizona,04
2659547,null,4436,null,446138,null,17455,null,159682,null,9296,null,13039,null,1940,null,11065,null,1927,null,36771,null,3258,null,36261,null,2864,null,28420,null,3025,null,30910,null,4110,null,3216,null,1075,null,286456,null,10569,null,2213409,null,17741,null,525306,null,12153,null,37870,null,3451,null,27888,null,3271,null,118914,null,4277,null,110729,null,4564,null,122490,null,4180,null,86848,null,5492,null,20567,null,2234,null,1688103,null,11427,null,0400000US05,Arkansas,05
34377487,null,13992,null,4449434,null,70690,null,1755533,null,34454,null,88740,null,5216,null,99914,null,5511,null,360359,null,11485,null,355223,null,12218,null,385360,null,13181,null,402772,null,13839,null,63165,null,5568,null,2693901,null,44008,null,29928053,null,71486,null,8342268,null,45402,null,492702,null,10956,null,400453,null,11244,null,1579999,null,14664,null,1679912,null,17598,null,1863525,null,20476,null,1892984,null,25430,null,432693,null,12387,null,21585785,null,52539,null,0400000US06,California,06
4625445,null,5566,null,513997,null,21314,null,185035,null,11880,null,11501,null,2348,null,9948,null,2051,null,34621,null,4074,null,31956,null,3385,null,33461,null,3541,null,55470,null,5258,null,8078,null,1465,null,328962,null,13598,null,4111448,null,21991,null,1052079,null,13568,null,76230,null,4395,null,55704,null,3580,null,223681,null,6287,null,217001,null,7056,null,227330,null,4833,null,192557,null,7315,null,59576,null,3313,null,3059369,null,15697,null,0400000US08,Colorado,08
3266939,null,4382,null,295152,null,13746,null,103224,null,8594,null,6292,null,1372,null,3034,null,850,null,23345,null,3084,null,18352,null,2677,null,23846,null,2947,null,21633,null,4017,null,6722,null,1625,null,191928,null,7796,null,2971787,null,14034,null,771350,null,11260,null,57225,null,3489,null,35036,null,2630,null,148413,null,5203,null,164751,null,5545,null,180100,null,4752,null,135858,null,5613,null,49967,null,3588,null,2200437,null,10422,null,0400000US09,Connecticut,09
815083,null,2149,null,80392,null,6622,null,30484,null,3799,null,1701,null,789,null,1874,null,771,null,6202,null,1464,null,5587,null,1803,null,5655,null,1755,null,8081,null,1631,null,1384,null,843,null,49908,null,4045,null,734691,null,7030,null,184252,null,4916,null,12394,null,1417,null,9949,null,1618,null,36717,null,2681,null,39633,null,2802,null,39730,null,2255,null,35362,null,3297,null,10467,null,1750,null,550439,null,6016,null,0400000US10,Delaware,10
540807,null,1759,null,91998,null,7011,null,35179,null,4050,null,2404,null,906,null,2048,null,783,null,6503,null,1497,null,5523,null,1646,null,6453,null,1548,null,6255,null,1505,null,5993,null,1570,null,56819,null,4680,null,448809,null,7489,null,97916,null,5999,null,9213,null,1685,null,3508,null,948,null,17267,null,2198,null,15184,null,2002,null,20458,null,2299,null,17416,null,2756,null,14870,null,1810,null,350893,null,5452,null,0400000US11,District of Columbia,11
17251174,null,10924,null,2224294,null,38834,null,713010,null,18850,null,48190,null,4425,null,41052,null,3984,null,164131,null,7629,null,140573,null,8267,null,133405,null,7402,null,158672,null,8217,null,26987,null,3785,null,1511284,null,28475,null,15026880,null,39462,null,3470435,null,28027,null,240964,null,9470,null,166108,null,6331,null,690246,null,13258,null,729283,null,14392,null,768208,null,12226,null,714679,null,17012,null,160947,null,6880,null,11556445,null,34079,null,0400000US12,Florida,12
8996256,null,8663,null,1275226,null,29040,null,470638,null,15613,null,32384,null,3540,null,32358,null,4039,null,105709,null,6159,null,100597,null,6755,null,89928,null,5320,null,97008,null,6701,null,12654,null,2644,null,804588,null,20331,null,7721030,null,30702,null,2065152,null,22590,null,159642,null,5985,null,112502,null,5804,null,441104,null,10306,null,445786,null,10373,null,460337,null,10070,null,346546,null,11253,null,99235,null,5516,null,5655878,null,22706,null,0400000US13,Georgia,13
1211114,null,3234,null,108779,null,8509,null,37000,null,4540,null,2123,null,853,null,1570,null,644,null,4743,null,1414,null,5117,null,1293,null,6521,null,1575,null,14611,null,3190,null,2315,null,979,null,71779,null,5848,null,1102335,null,8426,null,263920,null,6640,null,18709,null,2573,null,13302,null,1848,null,52521,null,2957,null,54444,null,3282,null,59628,null,2947,null,52971,null,3902,null,12345,null,1773,null,838415,null,6506,null,0400000US15,Hawaii,15
1415722,null,2571,null,172089,null,11852,null,63408,null,6057,null,2434,null,737,null,3720,null,1057,null,12625,null,2090,null,10739,null,1770,null,11469,null,1921,null,20882,null,2903,null,1539,null,603,null,108681,null,7792,null,1243633,null,12258,null,333893,null,7360,null,20474,null,1969,null,20961,null,2121,null,71714,null,3773,null,73053,null,3845,null,77916,null,3223,null,54002,null,4438,null,15773,null,2112,null,909740,null,9441,null,0400000US16,Idaho,16
12042266,null,8718,null,1419361,null,24082,null,553677,null,15131,null,38199,null,3170,null,36066,null,3141,null,115023,null,5656,null,108550,null,5997,null,101318,null,5838,null,125466,null,7245,null,29055,null,3542,null,865684,null,17029,null,10622905,null,25150,null,2811705,null,19437,null,214024,null,7534,null,138043,null,5714,null,561587,null,9799,null,576277,null,10803,null,639773,null,9087,null,522404,null,11557,null,159597,null,6211,null,7811200,null,24112,null,0400000US17,Illinois,17
5919257,null,5447,null,745952,null,19138,null,274773,null,11056,null,16230,null,2013,null,18090,null,2529,null,62051,null,4639,null,55892,null,4982,null,43597,null,3264,null,69751,null,4705,null,9162,null,1646,null,471179,null,14177,null,5173305,null,20095,null,1292196,null,14225,null,83328,null,4065,null,67659,null,3856,null,273519,null,6715,null,294645,null,7218,null,302973,null,5412,null,211477,null,7619,null,58595,null,3289,null,3881109,null,16443,null,0400000US18,Indiana,18
2780436,null,3385,null,311986,null,12008,null,131275,null,6734,null,8575,null,1539,null,5069,null,1048,null,24601,null,2720,null,16203,null,2044,null,20169,null,2353,null,50561,null,3397,null,6097,null,1467,null,180711,null,7583,null,2468450,null,13126,null,602052,null,8626,null,47206,null,3419,null,30025,null,2072,null,126096,null,4206,null,132838,null,3910,null,147437,null,4018,null,89595,null,4507,null,28855,null,2113,null,1866398,null,9633,null,0400000US19,Iowa,19
