B27002_001E,B27002_001EA,B27002_001M,B27002_001MA,B27002_002E,B27002_002EA,B27002_002M,B27002_002MA,B27002_003E,B27002_003EA,B27002_003M,B27002_003MA,B27002_004E,B27002_004EA,B27002_004M,B27002_004MA,B27002_005E,B27002_005EA,B27002_005M,B27002_005MA,B27002_006E,B27002_006EA,B27002_006M,B27002_006MA,B27002_007E,B27002_007EA,B27002_007M,B27002_007MA,B27002_008E,B27002_008EA,B27002_008M,B27002_008MA,B27002_009E,B27002_009EA,B27002_009M,B27002_009MA,B27002_010E,B27002_010EA,B27002_010M,B27002_010MA,GEO_ID,NAME,state
4312891,null,2506,null,1105606,null,1878,null,567515,null,11646,null,538091,null,11838,null,2695878,null,4301,null,1768545,null,16078,null,927333,null,16165,null,511407,null,2813,null,322541,null,5801,null,188866,null,6054,null,0400000US22,Louisiana,22
1299288,null,1217,null,274570,null,1173,null,176709,null,5220,null,97861,null,5538,null,833572,null,1869,null,585030,null,7415,null,248542,null,7488,null,191146,null,1113,null,141454,null,3508,null,49692,null,3273,null,0400000US23,Maine,23
5530013,null,2991,null,1338996,null,1196,null,992858,null,12680,null,346138,null,12828,null,3537345,null,4485,null,2830574,null,15100,null,706771,null,15255,null,653672,null,2692,null,499002,null,6356,null,154670,null,5923,null,0400000US24,Maryland,24
6398787,null,1461,null,1426668,null,1225,null,1098999,null,12020,null,327669,null,12100,null,4160088,null,2796,null,3421813,null,16749,null,738275,null,16584,null,812031,null,2133,null,604611,null,6417,null,207420,null,6314,null,0400000US25,Massachusetts,25
9866139,null,1394,null,2388510,null,2527,null,1615912,null,15917,null,772598,null,16607,null,6221972,null,3548,null,4585023,null,22014,null,1636949,null,20806,null,1255657,null,2634,null,1011830,null,7223,null,243827,null,6480,null,0400000US26,Michigan,26
5150617,null,1173,null,1248041,null,1357,null,972070,null,9389,null,275971,null,9252,null,3292177,null,2352,null,2657849,null,12641,null,634328,null,12299,null,610399,null,1911,null,480073,null,4056,null,130326,null,3950,null,0400000US27,Minnesota,27
2867519,null,2708,null,762887,null,1634,null,375873,null,10172,null,387014,null,10144,null,1755544,null,4047,null,1151688,null,13713,null,603856,null,13621,null,349088,null,2654,null,214013,null,5057,null,135075,null,5013,null,0400000US28,Mississippi,28
5795164,null,1816,null,1418342,null,2598,null,945526,null,11470,null,472816,null,11521,null,3619572,null,3644,null,2672886,null,16286,null,946686,null,15735,null,757250,null,2482,null,543856,null,5926,null,213394,null,5766,null,0400000US29,Missouri,29
950414,null,1527,null,221829,null,1806,null,145635,null,5536,null,76194,null,5514,null,599132,null,2157,null,415016,null,7256,null,184116,null,7091,null,129453,null,943,null,93560,null,2235,null,35893,null,2330,null,0400000US30,Montana,30
1749849,null,1212,null,444803,null,1573,null,330057,null,4625,null,114746,null,4727,null,1081562,null,2309,null,861083,null,7494,null,220479,null,7330,null,223484,null,1537,null,169605,null,3401,null,53879,null,3206,null,0400000US31,Nebraska,31
2568111,null,1749,null,666937,null,821,null,449598,null,10085,null,217339,null,9981,null,1610071,null,2664,null,1130190,null,13432,null,479881,null,13169,null,291103,null,1606,null,183149,null,4656,null,107954,null,4506,null,0400000US32,Nevada,32
1299356,null,749,null,292592,null,1008,null,225874,null,4579,null,66718,null,4590,null,847405,null,1488,null,681792,null,7963,null,165613,null,7745,null,159359,null,1000,null,116817,null,3190,null,42542,null,3048,null,0400000US33,New Hampshire,33
8557279,null,2156,null,2045334,null,1160,null,1512559,null,14652,null,532775,null,14667,null,5410666,null,3603,null,4173702,null,19589,null,1236964,null,19037,null,1101279,null,2783,null,769552,null,9317,null,331727,null,9508,null,0400000US34,New Jersey,34
1951866,null,1611,null,500994,null,1479,null,237568,null,8404,null,263426,null,8243,null,1194781,null,2611,null,727907,null,10390,null,466874,null,10372,null,256091,null,2046,null,158996,null,4316,null,97095,null,3920,null,0400000US35,New Mexico,35
19207057,null,2618,null,4402183,null,2523,null,2923053,null,24406,null,1479130,null,24769,null,12315259,null,5331,null,8811944,null,34046,null,3503315,null,32909,null,2489615,null,4600,null,1627219,null,13039,null,862396,null,12721,null,0400000US36,New York,36
9004442,null,4686,null,2237294,null,3478,null,1345871,null,17743,null,891423,null,18392,null,5680344,null,5706,null,4019043,null,24747,null,1661301,null,24451,null,1086804,null,3320,null,764025,null,7499,null,322779,null,7498,null,0400000US37,North Carolina,37
623970,null,1057,null,140900,null,873,null,106627,null,3171,null,34273,null,3225,null,396501,null,1426,null,322628,null,4262,null,73873,null,4240,null,86569,null,548,null,68049,null,1617,null,18520,null,1592,null,0400000US38,North Dakota,38
11296200,null,2080,null,2727548,null,2728,null,1895391,null,16989,null,832157,null,17707,null,7075474,null,4938,null,5334902,null,22083,null,1740572,null,21866,null,1493178,null,3855,null,1101152,null,8802,null,392026,null,8894,null,0400000US39,Ohio,39
3550098,null,2185,null,903224,null,2746,null,498090,null,10079,null,405134,null,10313,null,2181461,null,4439,null,1447923,null,14690,null,733538,null,13872,null,465413,null,2859,null,327939,null,5287,null,137474,null,5118,null,0400000US40,Oklahoma,40
3746320,null,833,null,865115,null,2127,null,587650,null,11733,null,277465,null,11964,null,2390463,null,2939,null,1724274,null,15260,null,666189,null,15222,null,490742,null,2378,null,360357,null,7151,null,130385,null,6925,null,0400000US41,Oregon,41
12209227,null,2068,null,2757063,null,2394,null,1943797,null,15206,null,813266,null,15182,null,7658886,null,5369,null,6033379,null,20819,null,1625507,null,20529,null,1793278,null,4354,null,1372459,null,10523,null,420819,null,10401,null,0400000US42,Pennsylvania,42
1030284,null,4423,null,228072,null,1255,null,166207,null,4282,null,61865,null,4248,null,661768,null,4081,null,506737,null,7036,null,155031,null,6960,null,140444,null,1064,null,99920,null,2897,null,40524,null,2790,null,0400000US44,Rhode Island,44
4373390,null,2822,null,1064430,null,2025,null,642887,null,11799,null,421543,null,11969,null,2734614,null,4101,null,1873928,null,15818,null,860686,null,15745,null,574346,null,2193,null,393576,null,6271,null,180770,null,6233,null,0400000US45,South Carolina,45
783531,null,1162,null,196191,null,1338,null,132808,null,4304,null,63383,null,4446,null,479108,null,1909,null,375026,null,5745,null,104082,null,5738,null,108232,null,757,null,83774,null,2027,null,24458,null,1876,null,0400000US46,South Dakota,46
6113391,null,1928,null,1476111,null,2819,null,939966,null,13712,null,536145,null,13642,null,3856551,null,4135,null,2730625,null,19894,null,1125926,null,18957,null,780729,null,3181,null,521993,null,6372,null,258736,null,6465,null,0400000US47,Tennessee,47
23827328,null,5045,null,6714046,null,4508,null,3586476,null,30668,null,3127570,null,31733,null,14753527,null,9077,null,9382371,null,36229,null,5371156,null,33875,null,2359755,null,5883,null,1474046,null,13850,null,885709,null,11764,null,0400000US48,Texas,48
2704865,null,2409,null,849122,null,942,null,634224,null,10441,null,214898,null,10490,null,1616740,null,3286,null,1239423,null,11260,null,377317,null,11688,null,239003,null,1561,null,179829,null,3508,null,59174,null,3431,null,0400000US49,Utah,49
615089,null,299,null,128844,null,685,null,81642,null,2753,null,47202,null,2817,null,403223,null,921,null,295703,null,4536,null,107520,null,4365,null,83022,null,663,null,60650,null,1742,null,22372,null,1722,null,0400000US50,Vermont,50
7520250,null,5297,null,1815340,null,3093,null,1362996,null,12883,null,452344,null,13004,null,4802928,null,6356,null,3812805,null,22724,null,990123,null,21681,null,901982,null,3195,null,684245,null,8147,null,217737,null,7651,null,0400000US51,Virginia,51
6428235,null,3970,null,1540488,null,1706,null,1045878,null,12755,null,494610,null,12679,null,4123998,null,5151,null,3104971,null,17792,null,1019027,null,17942,null,763749,null,2854,null,578427,null,6107,null,185322,null,6467,null,0400000US53,Washington,53
1787710,null,950,null,384815,null,1357,null,229561,null,6912,null,155254,null,7196,null,1130443,null,2164,null,747982,null,11475,null,382461,null,11337,null,272452,null,1350,null,198139,null,3566,null,74313,null,3754,null,0400000US54,West Virginia,54
5540009,null,1255,null,1309167,null,1844,null,982062,null,9612,null,327105,null,9685,null,3517628,null,2533,null,2784806,null,12309,null,732822,null,12091,null,713214,null,1840,null,535510,null,5599,null,177704,null,5531,null,0400000US55,Wisconsin,55
523428,null,1036,null,127415,null,1550,null,90005,null,3433,null,37410,null,3510,null,332724,null,1999,null,254745,null,4434,null,77979,null,4218,null,63289,null,1207,null,48210,null,1803,null,15079,null,1859,null,0400000US56,Wyoming,56
3922338,null,1225,null,980770,null,993,null,435985,null,10659,null,544785,null,10701,null,2407446,null,1692,null,1159486,null,16636,null,1247960,null,16728,null,534122,null,1133,null,156636,null,5250,null,377486,null,5293,null,0400000US72,Puerto Rico,72
