B07408_001E,B07408_001EA,B07408_001M,B07408_001MA,B07408_002E,B07408_002EA,B07408_002M,B07408_002MA,B07408_003E,B07408_003EA,B07408_003M,B07408_003MA,B07408_004E,B07408_004EA,B07408_004M,B07408_004MA,B07408_005E,B07408_005EA,B07408_005M,B07408_005MA,B07408_006E,B07408_006EA,B07408_006M,B07408_006MA,B07408_007E,B07408_007EA,B07408_007M,B07408_007MA,B07408_008E,B07408_008EA,B07408_008M,B07408_008MA,B07408_009E,B07408_009EA,B07408_009M,B07408_009MA,B07408_010E,B07408_010EA,B07408_010M,B07408_010MA,B07408_011E,B07408_011EA,B07408_011M,B07408_011MA,B07408_012E,B07408_012EA,B07408_012M,B07408_012MA,B07408_013E,B07408_013EA,B07408_013M,B07408_013MA,B07408_014E,B07408_014EA,B07408_014M,B07408_014MA,B07408_015E,B07408_015EA,B07408_015M,B07408_015MA,B07408_016E,B07408_016EA,B07408_016M,B07408_016MA,B07408_017E,B07408_017EA,B07408_017M,B07408_017MA,B07408_018E,B07408_018EA,B07408_018M,B07408_018MA,B07408_019E,B07408_019EA,B07408_019M,B07408_019MA,B07408_020E,B07408_020EA,B07408_020M,B07408_020MA,B07408_021E,B07408_021EA,B07408_021M,B07408_021MA,B07408_022E,B07408_022EA,B07408_022M,B07408_022MA,B07408_023E,B07408_023EA,B07408_023M,B07408_023MA,B07408_024E,B07408_024EA,B07408_024M,B07408_024MA,B07408_025E,B07408_025EA,B07408_025M,B07408_025MA,B07408_026E,B07408_026EA,B07408_026M,B07408_026MA,B07408_027E,B07408_027EA,B07408_027M,B07408_027MA,B07408_028E,B07408_028EA,B07408_028M,B07408_028MA,B07408_029E,B07408_029EA,B07408_029M,B07408_029MA,B07408_030E,B07408_030EA,B07408_030M,B07408_030MA,GEO_ID,NAME,state
7494279,null,14759,null,2372714,null,25742,null,3663672,null,34667,null,844632,null,16490,null,184065,null,8975,null,429196,null,7957,null,6280538,null,23838,null,1802795,null,23768,null,3276615,null,30468,null,682749,null,15358,null,128636,null,7678,null,389743,null,7961,null,611333,null,19044,null,286846,null,12144,null,187720,null,11518,null,86026,null,6200,null,28726,null,3321,null,22015,null,2897,null,397466,null,16692,null,196576,null,10290,null,116537,null,8016,null,53611,null,4313,null,19043,null,3138,null,11699,null,2160,null,204942,null,9625,null,86497,null,5398,null,82800,null,6527,null,22246,null,2537,null,7660,null,1973,null,5739,null,1157,null,0400000US13,Georgia,13
1037237,null,7395,null,334479,null,8225,null,526553,null,11411,null,95669,null,5521,null,13277,null,1766,null,67259,null,3659,null,888159,null,9530,null,271174,null,8499,null,465193,null,10305,null,79273,null,5075,null,9692,null,1487,null,62827,null,3482,null,97474,null,7754,null,40257,null,4849,null,39987,null,4444,null,11544,null,1921,null,2141,null,622,null,3545,null,987,null,6857,null,1404,null,4506,null,1246,null,1094,null,537,null,893,null,491,null,0,null,271,null,364,null,306,null,44747,null,4565,null,18542,null,2452,null,20279,null,3396,null,3959,null,1003,null,1444,null,742,null,523,null,275,null,0400000US15,Hawaii,15
1166819,null,8602,null,288275,null,8784,null,667285,null,12537,null,137434,null,6082,null,15095,null,2273,null,58730,null,3153,null,947259,null,10073,null,197857,null,7890,null,579789,null,10636,null,108114,null,4904,null,9386,null,1591,null,52113,null,3164,null,128205,null,7373,null,51174,null,4305,null,53084,null,5618,null,17372,null,2258,null,3783,null,1416,null,2792,null,762,null,44191,null,4633,null,19855,null,2892,null,15156,null,2633,null,6424,null,1505,null,946,null,524,null,1810,null,603,null,47164,null,5290,null,19389,null,2764,null,19256,null,3429,null,5524,null,1121,null,980,null,650,null,2015,null,821,null,0400000US16,Idaho,16
10279636,null,14640,null,3473725,null,29127,null,5009207,null,36537,null,983512,null,16058,null,172888,null,8127,null,640304,null,10045,null,8865488,null,25833,null,2717071,null,24121,null,4606361,null,35625,null,829178,null,14846,null,130194,null,7228,null,582684,null,9565,null,863779,null,21801,null,458583,null,15571,null,237558,null,9654,null,98619,null,6300,null,29818,null,3503,null,39201,null,3544,null,300769,null,12844,null,169103,null,10202,null,79643,null,5981,null,33337,null,3135,null,7498,null,1278,null,11188,null,1722,null,249600,null,9803,null,128968,null,7530,null,85645,null,5736,null,22378,null,2632,null,5378,null,1423,null,7231,null,1256,null,0400000US17,Illinois,17
5025393,null,10356,null,1407115,null,17355,null,2611611,null,27237,null,616435,null,14680,null,72940,null,4228,null,317292,null,7292,null,4256055,null,20895,null,1042888,null,16886,null,2379690,null,27186,null,498588,null,12920,null,47177,null,3508,null,287712,null,7420,null,470792,null,15745,null,214460,null,10083,null,142430,null,7914,null,79296,null,5196,null,16266,null,2216,null,18340,null,1992,null,188731,null,7159,null,97333,null,5446,null,49945,null,3951,null,26859,null,2965,null,6557,null,1550,null,8037,null,1237,null,109815,null,6655,null,52434,null,4174,null,39546,null,4482,null,11692,null,2001,null,2940,null,993,null,3203,null,823,null,0400000US18,Indiana,18
2405253,null,7508,null,661376,null,9686,null,1313020,null,14178,null,245574,null,7018,null,27229,null,2864,null,158054,null,4637,null,2012779,null,11633,null,462356,null,9036,null,1194243,null,14868,null,200672,null,6733,null,15250,null,1941,null,140258,null,4298,null,234482,null,10696,null,113263,null,6917,null,73448,null,5929,null,28334,null,2857,null,7655,null,1646,null,11782,null,1724,null,97221,null,5810,null,56311,null,4146,null,23396,null,2297,null,11470,null,1613,null,2793,null,859,null,3251,null,742,null,60771,null,4427,null,29446,null,2902,null,21933,null,3051,null,5098,null,1076,null,1531,null,666,null,2763,null,942,null,0400000US19,Iowa,19
2199690,null,8915,null,588769,null,10061,null,1198541,null,13339,null,246809,null,7999,null,28242,null,2608,null,137329,null,4287,null,1824602,null,11927,null,417879,null,10302,null,1072840,null,13786,null,193104,null,6243,null,17926,null,2282,null,122853,null,4454,null,223878,null,9704,null,101326,null,6203,null,72061,null,5953,null,35626,null,3581,null,6416,null,1554,null,8449,null,1410,null,79071,null,5152,null,39995,null,3415,null,23671,null,2579,null,9769,null,1680,null,2308,null,731,null,3328,null,1022,null,72139,null,5924,null,29569,null,3298,null,29969,null,3724,null,8310,null,1685,null,1592,null,578,null,2699,null,863,null,0400000US20,Kansas,20
3400682,null,9252,null,880668,null,13975,null,1777199,null,22426,null,427718,null,10989,null,73021,null,5112,null,242076,null,5915,null,2919764,null,14751,null,691900,null,13351,null,1609766,null,21859,null,346953,null,9538,null,52070,null,3956,null,219075,null,5528,null,280520,null,10297,null,108589,null,6276,null,98583,null,6967,null,48338,null,3704,null,11283,null,1891,null,13727,null,1789,null,128241,null,6991,null,51829,null,3940,null,39603,null,4549,null,23022,null,2602,null,7558,null,1932,null,6229,null,1365,null,72157,null,5509,null,28350,null,3092,null,29247,null,3080,null,9405,null,1975,null,2110,null,785,null,3045,null,804,null,0400000US21,Kentucky,21
3484212,null,8972,null,1117076,null,13962,null,1626305,null,17656,null,403554,null,10630,null,93580,null,5272,null,243697,null,6968,null,2972493,null,16764,null,880928,null,14396,null,1467803,null,17565,null,335244,null,8896,null,68416,null,4717,null,220102,null,6633,null,298691,null,12685,null,139225,null,8844,null,92600,null,6249,null,37364,null,3265,null,14831,null,2328,null,14671,null,1920,null,122945,null,7589,null,61261,null,5297,null,32028,null,4162,null,17876,null,2355,null,5947,null,1523,null,5833,null,1275,null,90083,null,5678,null,35662,null,3690,null,33874,null,3852,null,13070,null,1825,null,4386,null,1604,null,3091,null,899,null,0400000US22,Louisiana,22
1090481,null,4730,null,291194,null,7049,null,566608,null,10255,null,149175,null,6322,null,12082,null,1673,null,71422,null,2945,null,936656,null,7553,null,216720,null,6695,null,524236,null,9884,null,122348,null,5581,null,7949,null,1321,null,65403,null,2986,null,91320,null,6233,null,44581,null,3901,null,23983,null,3198,null,16166,null,2394,null,3040,null,817,null,3550,null,829,null,34977,null,3424,null,16453,null,2414,null,9004,null,1837,null,6970,null,1637,null,648,null,381,null,1902,null,705,null,27528,null,3223,null,13440,null,1988,null,9385,null,1987,null,3691,null,1135,null,445,null,281,null,567,null,352,null,0400000US23,Maine,23
4512518,null,11962,null,1517086,null,17723,null,2164301,null,24007,null,446128,null,11305,null,118973,null,6589,null,266030,null,6160,null,3922159,null,18300,null,1212380,null,18481,null,1989045,null,21743,null,384099,null,10058,null,91807,null,5851,null,244828,null,5884,null,299350,null,13309,null,150091,null,9134,null,85803,null,5515,null,35614,null,3810,null,16399,null,2714,null,11443,null,1723,null,144485,null,8106,null,80657,null,5754,null,40015,null,4256,null,11763,null,1788,null,6769,null,1307,null,5281,null,1189,null,146524,null,7535,null,73958,null,5332,null,49438,null,4589,null,14652,null,2530,null,3998,null,1034,null,4478,null,1034,null,0400000US24,Maryland,24
5276683,null,12631,null,1854694,null,17742,null,2507815,null,23538,null,483382,null,11084,null,101486,null,5303,null,329306,null,7720,null,4574524,null,19414,null,1466608,null,18956,null,2321224,null,23385,null,412085,null,11091,null,76818,null,4347,null,297789,null,7309,null,409319,null,12624,null,212030,null,9576,null,112607,null,6873,null,46398,null,4322,null,18070,null,2335,null,20214,null,2304,null,160489,null,10192,null,98987,null,7941,null,37354,null,4057,null,12683,null,2062,null,4119,null,1126,null,7346,null,1582,null,132351,null,6933,null,77069,null,5729,null,36630,null,3171,null,12216,null,2002,null,2479,null,859,null,3957,null,1078,null,0400000US25,Massachusetts,25
8081490,null,12742,null,2573872,null,22286,null,3994863,null,28525,null,899800,null,14226,null,116422,null,5633,null,496533,null,7217,null,6881300,null,23965,null,1934285,null,19979,null,3667081,null,24144,null,749105,null,12543,null,80425,null,4188,null,450404,null,6997,null,714132,null,20065,null,368642,null,13617,null,193328,null,10479,null,96299,null,5260,null,24306,null,2629,null,31557,null,2555,null,314795,null,9834,null,186121,null,7922,null,72776,null,5467,null,37669,null,3408,null,7728,null,1366,null,10501,null,1247,null,171263,null,8759,null,84824,null,5839,null,61678,null,5586,null,16727,null,2538,null,3963,null,1185,null,4071,null,1053,null,0400000US26,Michigan,26
4186262,null,8961,null,1276902,null,14684,null,2230409,null,19640,null,404649,null,9818,null,45024,null,3038,null,229278,null,5053,null,3593961,null,13363,null,958384,null,15405,null,2060573,null,18979,null,338446,null,8686,null,29079,null,2732,null,207479,null,4748,null,309590,null,11104,null,160787,null,7762,null,89867,null,6388,null,36558,null,3120,null,8754,null,1465,null,13624,null,1590,null,182985,null,7791,null,103921,null,6507,null,48127,null,4338,null,21151,null,2505,null,4268,null,877,null,5518,null,1169,null,99726,null,6097,null,53810,null,4707,null,31842,null,3646,null,8494,null,1861,null,2923,null,980,null,2657,null,891,null,0400000US27,Minnesota,27
2297282,null,7494,null,716694,null,11743,null,1081206,null,19656,null,259394,null,9664,null,69141,null,4421,null,170847,null,5783,null,1970698,null,12411,null,565459,null,12014,null,979149,null,18830,null,216058,null,9374,null,53748,null,3892,null,156284,null,5615,null,182434,null,9785,null,79510,null,5784,null,59840,null,5169,null,26153,null,2859,null,8131,null,1528,null,8800,null,1483,null,87165,null,5823,null,47436,null,4453,null,21087,null,3636,null,9819,null,1747,null,4838,null,1501,null,3985,null,1127,null,56985,null,5137,null,24289,null,3261,null,21130,null,3296,null,7364,null,1392,null,2424,null,797,null,1778,null,609,null,0400000US28,Mississippi,28
4724515,null,10469,null,1336788,null,15652,null,2428172,null,22908,null,552607,null,12206,null,94158,null,5737,null,312790,null,6435,null,3957931,null,17254,null,984573,null,14426,null,2188796,null,22076,null,441470,null,11160,null,60436,null,3616,null,282656,null,5811,null,429768,null,14733,null,193449,null,10572,null,129095,null,7983,null,66808,null,5701,null,22183,null,3510,null,18233,null,2148,null,212270,null,8698,null,101261,null,5842,null,64057,null,4546,null,30849,null,3217,null,7927,null,1429,null,8176,null,1453,null,124546,null,7201,null,57505,null,4554,null,46224,null,4861,null,13480,null,1935,null,3612,null,990,null,3725,null,979,null,0400000US29,Missouri,29
776720,null,5251,null,222803,null,6639,null,404565,null,9425,null,94549,null,5322,null,8851,null,1533,null,45952,null,2590,null,651305,null,6714,null,160953,null,5961,null,362564,null,9095,null,79085,null,4706,null,6299,null,1434,null,42404,null,2530,null,68943,null,5528,null,33860,null,3515,null,22662,null,3229,null,9063,null,1598,null,1579,null,698,null,1779,null,664,null,27652,null,3382,null,14064,null,2322,null,8022,null,1917,null,3852,null,893,null,831,null,459,null,883,null,426,null,28820,null,3800,null,13926,null,2522,null,11317,null,2375,null,2549,null,743,null,142,null,143,null,886,null,517,null,0400000US30,Montana,30
1407497,null,5010,null,395446,null,7327,null,760220,null,11063,null,145855,null,5435,null,16763,null,2117,null,89213,null,3851,null,1171376,null,9651,null,279811,null,7669,null,685656,null,10861,null,114992,null,4324,null,11858,null,1780,null,79059,null,3522,null,137956,null,7974,null,65279,null,5344,null,45183,null,4203,null,18746,null,2048,null,2750,null,754,null,5998,null,1013,null,56162,null,4305,null,30524,null,3026,null,14333,null,2172,null,7812,null,1288,null,1394,null,669,null,2099,null,610,null,42003,null,3707,null,19832,null,2425,null,15048,null,2069,null,4305,null,1215,null,761,null,490,null,2057,null,830,null,0400000US31,Nebraska,31
2010537,null,12502,null,595296,null,12845,null,985738,null,16125,null,284303,null,9721,null,41556,null,3953,null,103644,null,4538,null,1616385,null,16068,null,435867,null,12757,null,839763,null,15738,null,222073,null,8332,null,27766,null,3170,null,90916,null,4368,null,288266,null,13207,null,116677,null,6989,null,106495,null,7818,null,46195,null,4257,null,9686,null,1736,null,9213,null,1964,null,19913,null,3519,null,9683,null,2008,null,5472,null,1872,null,3071,null,1103,null,780,null,815,null,907,null,637,null,85973,null,6678,null,33069,null,3365,null,34008,null,4093,null,12964,null,2136,null,3324,null,1441,null,2608,null,875,null,0400000US32,Nevada,32
1072945,null,6010,null,298684,null,7520,null,579171,null,10902,null,120820,null,5256,null,11267,null,1760,null,63003,null,3300,null,937015,null,6977,null,230586,null,6906,null,541428,null,10566,null,100486,null,4715,null,7509,null,1450,null,57006,null,3264,null,74731,null,5673,null,34213,null,3761,null,20946,null,3067,null,13318,null,2362,null,2185,null,861,null,4069,null,1128,null,25444,null,3487,null,13442,null,2379,null,7089,null,1940,null,3855,null,1153,null,413,null,349,null,645,null,450,null,35755,null,3814,null,20443,null,2723,null,9708,null,1930,null,3161,null,862,null,1160,null,524,null,1283,null,604,null,0400000US33,New Hampshire,33
6999049,null,12255,null,2303218,null,20740,null,3526886,null,23565,null,576410,null,13367,null,135871,null,6555,null,456664,null,10159,null,6253436,null,18805,null,1940648,null,22330,null,3271905,null,21521,null,507445,null,12172,null,110823,null,6656,null,422615,null,9837,null,392525,null,14344,null,179022,null,9505,null,138878,null,8101,null,40769,null,3525,null,16256,null,2576,null,17600,null,2216,null,175840,null,9360,null,88948,null,6122,null,58808,null,5084,null,14171,null,2151,null,5380,null,1487,null,8533,null,1624,null,177248,null,9556,null,94600,null,5732,null,57295,null,5852,null,14025,null,2584,null,3412,null,1091,null,7916,null,1761,null,0400000US34,New Jersey,34
1558861,null,6475,null,508015,null,10943,null,734320,null,12931,null,192231,null,7102,null,29933,null,2988,null,94362,null,3435,null,1310466,null,11763,null,385638,null,10368,null,655519,null,10809,null,162043,null,7000,null,22125,null,2559,null,85141,null,3335,null,148623,null,9427,null,76209,null,6580,null,43435,null,4795,null,17694,null,2660,null,5957,null,1595,null,5328,null,1491,null,43979,null,5013,null,23869,null,3875,null,12336,null,2665,null,5464,null,1326,null,902,null,461,null,1408,null,524,null,55793,null,4455,null,22299,null,2951,null,23030,null,3224,null,7030,null,1525,null,949,null,528,null,2485,null,756,null,0400000US35,New Mexico,35
15885060,null,16411,null,5802871,null,32142,null,7266910,null,41896,null,1348109,null,18986,null,436898,null,13016,null,1030272,null,13139,null,14063645,null,30892,null,4842837,null,33391,null,6725571,null,38843,null,1181886,null,18026,null,360135,null,10858,null,953216,null,12308,null,1048430,null,24719,null,531347,null,14866,null,317000,null,14213,null,101686,null,5842,null,51287,null,3683,null,47110,null,3245,null,423480,null,14240,null,253731,null,11430,null,105375,null,6931,null,32220,null,3165,null,15722,null,2380,null,16432,null,1816,null,349505,null,11893,null,174956,null,7642,null,118964,null,7952,null,32317,null,3776,null,9754,null,1946,null,13514,null,2126,null,0400000US36,New York,36
7225204,null,15980,null,2061795,null,22802,null,3730408,null,31598,null,741627,null,13441,null,231166,null,8760,null,460208,null,9414,null,6096209,null,24479,null,1536986,null,23252,null,3360090,null,29543,null,618177,null,12662,null,160314,null,6719,null,420642,null,8563,null,656549,null,19374,null,295910,null,13505,null,213026,null,11355,null,75331,null,5513,null,45408,null,4227,null,26874,null,2847,null,287480,null,12531,null,151457,null,9155,null,76847,null,5681,null,31618,null,2974,null,18356,null,2853,null,9202,null,1458,null,184966,null,9709,null,77442,null,6348,null,80445,null,6024,null,16501,null,2223,null,7088,null,1786,null,3490,null,792,null,0400000US37,North Carolina,37
521070,null,4598,null,149993,null,4628,null,289879,null,6579,null,42465,null,3155,null,2899,null,895,null,35834,null,1994,null,433525,null,4834,null,105125,null,4322,null,259560,null,6408,null,34266,null,2640,null,2050,null,809,null,32524,null,1882,null,49206,null,4781,null,24461,null,3440,null,17850,null,3277,null,4399,null,1037,null,579,null,418,null,1917,null,574,null,17333,null,1885,null,9954,null,1396,null,4647,null,1139,null,1729,null,605,null,195,null,195,null,808,null,350,null,21006,null,3120,null,10453,null,2088,null,7822,null,1842,null,2071,null,792,null,75,null,82,null,585,null,309,null,0400000US38,North Dakota,38
9246764,null,11420,null,2778824,null,21025,null,4596167,null,29989,null,1092697,null,18183,null,167714,null,7593,null,611362,null,8729,null,7875418,null,24478,null,2096379,null,24584,null,4206973,null,26680,null,902661,null,15274,null,113455,null,6040,null,555950,null,8952,null,857800,null,19867,null,418429,null,13424,null,236994,null,10912,null,125845,null,6704,null,38774,null,3415,null,37758,null,3148,null,329129,null,11656,null,177173,null,7383,null,83370,null,6600,null,44121,null,3588,null,11743,null,1944,null,12722,null,2043,null,184417,null,9172,null,86843,null,5438,null,68830,null,5723,null,20070,null,2861,null,3742,null,1213,null,4932,null,1056,null,0400000US39,Ohio,39
2860689,null,9170,null,739300,null,11059,null,1494369,null,16457,null,370869,null,10138,null,55190,null,3578,null,200961,null,5287,null,2342305,null,15075,null,531141,null,12445,null,1312234,null,16959,null,287124,null,8609,null,34221,null,2763,null,177585,null,5175,null,300979,null,10229,null,115224,null,5916,null,110135,null,6760,null,48023,null,3613,null,13109,null,2186,null,14488,null,1777,null,138242,null,7984,null,61241,null,5034,null,40553,null,4131,null,24870,null,2784,null,6112,null,1135,null,5466,null,1172,null,79163,null,6220,null,31694,null,3573,null,31447,null,4195,null,10852,null,2120,null,1748,null,734,null,3422,null,870,null,0400000US40,Oklahoma,40
3047191,null,10164,null,869634,null,13685,null,1554481,null,18345,null,393485,null,11682,null,54976,null,4317,null,174615,null,5577,null,2526829,null,13726,null,630917,null,12748,null,1390066,null,17633,null,315056,null,10344,null,33582,null,3689,null,157208,null,6221,null,309606,null,10832,null,138340,null,7972,null,97703,null,7308,null,50036,null,4265,null,13496,null,2285,null,10031,null,1881,null,119723,null,6071,null,61340,null,4209,null,32216,null,3987,null,15869,null,2282,null,5828,null,1500,null,4470,null,1283,null,91033,null,6717,null,39037,null,4084,null,34496,null,3800,null,12524,null,2199,null,2070,null,883,null,2906,null,989,null,0400000US41,Oregon,41
