B19313G_001E,B19313G_001EA,B19313G_001M,B19313G_001MA,GEO_ID,NAME,state
917571100,null,124891374,null,0400000US01,Alabama,01
902368500,null,114676487,null,0400000US02,Alaska,02
2083038800,null,193043600,null,0400000US04,Arizona,04
753467600,null,93793861,null,0400000US05,Arkansas,05
22412730000,null,888900645,null,0400000US06,California,06
2396374100,null,218780160,null,0400000US08,Colorado,08
1459247200,null,194731051,null,0400000US09,Connecticut,09
258366100,null,99122114,null,0400000US10,Delaware,10
370872700,null,105791278,null,0400000US11,District of Columbia,11
5034963200,null,384628647,null,0400000US12,Florida,12
1978061200,null,226769698,null,0400000US13,Georgia,13
5820390000,null,414962201,null,0400000US15,Hawaii,15
429313700,null,76609044,null,0400000US16,Idaho,16
3128526200,null,295669875,null,0400000US17,Illinois,17
1485041200,null,283229122,null,0400000US18,Indiana,18
471829500,null,85398411,null,0400000US19,Iowa,19
1191196700,null,248443040,null,0400000US20,Kansas,20
678805900,null,132966087,null,0400000US21,Kentucky,21
762597200,null,152515190,null,0400000US22,Louisiana,22
240792100,null,42396156,null,0400000US23,Maine,23
2296551500,null,194635322,null,0400000US24,Maryland,24
2184304500,null,204153496,null,0400000US25,Massachusetts,25
2506523800,null,190100040,null,0400000US26,Michigan,26
1257791200,null,154178386,null,0400000US27,Minnesota,27
331401400,null,107028271,null,0400000US28,Mississippi,28
1447839900,null,117306854,null,0400000US29,Missouri,29
248894500,null,47255513,null,0400000US30,Montana,30
419157100,null,96551773,null,0400000US31,Nebraska,31
1376615400,null,149836241,null,0400000US32,Nevada,32
401833600,null,167735777,null,0400000US33,New Hampshire,33
2982131900,null,280767069,null,0400000US34,New Jersey,34
888794300,null,145542007,null,0400000US35,New Mexico,35
6950714100,null,451383682,null,0400000US36,New York,36
2003183300,null,230733491,null,0400000US37,North Carolina,37
96697200,null,35486718,null,0400000US38,North Dakota,38
2422971700,null,325024170,null,0400000US39,Ohio,39
3297970400,null,205656249,null,0400000US40,Oklahoma,40
1799093800,null,182010619,null,0400000US41,Oregon,41
2296115300,null,221264827,null,0400000US42,Pennsylvania,42
342340100,null,164050193,null,0400000US44,Rhode Island,44
763615400,null,120706536,null,0400000US45,South Carolina,45
168639200,null,41874969,null,0400000US46,South Dakota,46
1290316800,null,271429895,null,0400000US47,Tennessee,47
7717210200,null,547755690,null,0400000US48,Texas,48
674267700,null,119033047,null,0400000US49,Utah,49
148624900,null,38598360,null,0400000US50,Vermont,50
2904896200,null,341432189,null,0400000US51,Virginia,51
4136080700,null,299862193,null,0400000US53,Washington,53
245254100,null,50189628,null,0400000US54,West Virginia,54
1020796500,null,154461227,null,0400000US55,Wisconsin,55
190204700,null,49465053,null,0400000US56,Wyoming,56
2706121300,null,154914332,null,0400000US72,Puerto Rico,72
