B16005_001E,B16005_001EA,B16005_001M,B16005_001MA,B16005_002E,B16005_002EA,B16005_002M,B16005_002MA,B16005_003E,B16005_003EA,B16005_003M,B16005_003MA,B16005_004E,B16005_004EA,B16005_004M,B16005_004MA,B16005_005E,B16005_005EA,B16005_005M,B16005_005MA,B16005_006E,B16005_006EA,B16005_006M,B16005_006MA,B16005_007E,B16005_007EA,B16005_007M,B16005_007MA,B16005_008E,B16005_008EA,B16005_008M,B16005_008MA,B16005_009E,B16005_009EA,B16005_009M,B16005_009MA,B16005_010E,B16005_010EA,B16005_010M,B16005_010MA,B16005_011E,B16005_011EA,B16005_011M,B16005_011MA,B16005_012E,B16005_012EA,B16005_012M,B16005_012MA,B16005_013E,B16005_013EA,B16005_013M,B16005_013MA,B16005_014E,B16005_014EA,B16005_014M,B16005_014MA,B16005_015E,B16005_015EA,B16005_015M,B16005_015MA,B16005_016E,B16005_016EA,B16005_016M,B16005_016MA,B16005_017E,B16005_017EA,B16005_017M,B16005_017MA,B16005_018E,B16005_018EA,B16005_018M,B16005_018MA,B16005_019E,B16005_019EA,B16005_019M,B16005_019MA,B16005_020E,B16005_020EA,B16005_020M,B16005_020MA,B16005_021E,B16005_021EA,B16005_021M,B16005_021MA,B16005_022E,B16005_022EA,B16005_022M,B16005_022MA,B16005_023E,B16005_023EA,B16005_023M,B16005_023MA,B16005_024E,B16005_024EA,B16005_024M,B16005_024MA,B16005_025E,B16005_025EA,B16005_025M,B16005_025MA,B16005_026E,B16005_026EA,B16005_026M,B16005_026MA,B16005_027E,B16005_027EA,B16005_027M,B16005_027MA,B16005_028E,B16005_028EA,B16005_028M,B16005_028MA,B16005_029E,B16005_029EA,B16005_029M,B16005_029MA,B16005_030E,B16005_030EA,B16005_030M,B16005_030MA,B16005_031E,B16005_031EA,B16005_031M,B16005_031MA,B16005_032E,B16005_032EA,B16005_032M,B16005_032MA,B16005_033E,B16005_033EA,B16005_033M,B16005_033MA,B16005_034E,B16005_034EA,B16005_034M,B16005_034MA,B16005_035E,B16005_035EA,B16005_035M,B16005_035MA,B16005_036E,B16005_036EA,B16005_036M,B16005_036MA,B16005_037E,B16005_037EA,B16005_037M,B16005_037MA,B16005_038E,B16005_038EA,B16005_038M,B16005_038MA,B16005_039E,B16005_039EA,B16005_039M,B16005_039MA,B16005_040E,B16005_040EA,B16005_040M,B16005_040MA,B16005_041E,B16005_041EA,B16005_041M,B16005_041MA,B16005_042E,B16005_042EA,B16005_042M,B16005_042MA,B16005_043E,B16005_043EA,B16005_043M,B16005_043MA,B16005_044E,B16005_044EA,B16005_044M,B16005_044MA,B16005_045E,B16005_045EA,B16005_045M,B16005_045MA,GEO_ID,NAME,state
8954056,null,3918,null,8053060,null,17204,null,7679103,null,18291,null,253620,null,9145,null,190875,null,8068,null,37797,null,3910,null,21796,null,3320,null,3152,null,1165,null,71997,null,4996,null,61443,null,4456,null,5971,null,1452,null,4381,null,1140,null,202,null,244,null,34304,null,3217,null,30339,null,3130,null,2938,null,881,null,1027,null,543,null,0,null,298,null,14036,null,2803,null,12378,null,2643,null,783,null,503,null,875,null,643,null,0,null,298,null,900996,null,16312,null,159983,null,7823,null,388191,null,9280,null,103279,null,7365,null,82718,null,6470,null,126809,null,7480,null,75385,null,6417,null,161172,null,11869,null,106503,null,7965,null,34357,null,3682,null,16155,null,3188,null,4157,null,1767,null,136256,null,6488,null,57394,null,4626,null,37945,null,3286,null,32309,null,3341,null,8608,null,2488,null,55394,null,6655,null,35423,null,4375,null,13389,null,3012,null,4259,null,1620,null,2323,null,1669,null,0400000US13,Georgia,13
1202441,null,2211,null,975860,null,10411,null,859776,null,13261,null,19918,null,2971,null,14224,null,1941,null,4516,null,1746,null,1178,null,669,null,0,null,275,null,9279,null,1706,null,8555,null,1608,null,460,null,323,null,215,null,363,null,49,null,80,null,85198,null,6072,null,62244,null,5598,null,17000,null,2715,null,5484,null,1285,null,470,null,278,null,1689,null,1076,null,1399,null,838,null,290,null,326,null,0,null,275,null,0,null,275,null,226581,null,9593,null,37074,null,3358,null,11516,null,2483,null,5332,null,1537,null,3596,null,1249,null,2304,null,1151,null,284,null,321,null,9999,null,1672,null,7958,null,1498,null,1665,null,662,null,376,null,285,null,0,null,275,null,167323,null,7642,null,59909,null,4262,null,59338,null,4738,null,41644,null,5122,null,6432,null,1571,null,669,null,395,null,432,null,281,null,237,null,268,null,0,null,275,null,0,null,275,null,0400000US15,Hawaii,15
1402689,null,1725,null,1313789,null,6244,null,1240916,null,7326,null,57920,null,3786,null,47665,null,3583,null,5046,null,1191,null,4732,null,1168,null,477,null,368,null,10079,null,2129,null,8300,null,1808,null,1204,null,730,null,575,null,340,null,0,null,259,null,2215,null,692,null,1744,null,617,null,339,null,323,null,54,null,79,null,78,null,93,null,2659,null,933,null,2443,null,895,null,174,null,193,null,42,null,59,null,0,null,259,null,88900,null,5949,null,19718,null,2442,null,45865,null,3808,null,11457,null,2597,null,9733,null,1969,null,15297,null,2306,null,9378,null,1836,null,12098,null,3190,null,7081,null,1904,null,2969,null,1067,null,1266,null,981,null,782,null,1147,null,9888,null,2114,null,3214,null,1022,null,3458,null,1116,null,2675,null,1466,null,541,null,413,null,1331,null,788,null,750,null,449,null,314,null,250,null,267,null,338,null,0,null,259,null,0400000US16,Idaho,16
12007133,null,2073,null,10234752,null,23493,null,9203909,null,28270,null,727512,null,15924,null,574116,null,16224,null,99770,null,5814,null,45569,null,4370,null,8057,null,1746,null,224637,null,10695,null,192062,null,10080,null,21158,null,2756,null,10795,null,1326,null,622,null,419,null,48116,null,3283,null,40500,null,3206,null,5542,null,1350,null,1901,null,667,null,173,null,226,null,30578,null,5057,null,27625,null,4855,null,2220,null,829,null,540,null,409,null,193,null,311,null,1772381,null,23407,null,178901,null,8106,null,804486,null,15254,null,217159,null,8300,null,201978,null,9033,null,259481,null,11632,null,125868,null,7956,null,475501,null,16388,null,229024,null,8472,null,145468,null,9058,null,82818,null,6334,null,18191,null,3174,null,245563,null,9018,null,128970,null,7518,null,72513,null,5585,null,34768,null,3635,null,9312,null,2284,null,67930,null,6433,null,39358,null,3998,null,16386,null,2880,null,9673,null,2413,null,2513,null,1412,null,0400000US17,Illinois,17
5933181,null,2147,null,5680908,null,8614,null,5459920,null,9974,null,124421,null,6007,null,94136,null,5227,null,16316,null,1938,null,12075,null,1731,null,1894,null,865,null,82200,null,6299,null,64686,null,6661,null,12739,null,1992,null,3706,null,915,null,1069,null,539,null,9320,null,1685,null,7563,null,1554,null,996,null,448,null,761,null,483,null,0,null,265,null,5047,null,1222,null,4346,null,1105,null,651,null,539,null,50,null,84,null,0,null,265,null,252273,null,7913,null,46118,null,3062,null,114087,null,5340,null,30684,null,3272,null,28234,null,3009,null,35377,null,3190,null,19792,null,3054,null,42446,null,4654,null,28239,null,3653,null,11045,null,2014,null,2609,null,774,null,553,null,415,null,41863,null,2813,null,19687,null,2248,null,13387,null,1839,null,7094,null,1656,null,1695,null,829,null,7759,null,1801,null,4862,null,1264,null,2058,null,1048,null,661,null,643,null,178,null,203,null,0400000US18,Indiana,18
2803768,null,1898,null,2692818,null,5290,null,2603792,null,6833,null,54510,null,3468,null,41308,null,3272,null,6952,null,1352,null,5373,null,1050,null,877,null,565,null,27292,null,3444,null,22530,null,3265,null,3016,null,932,null,1598,null,553,null,148,null,175,null,4646,null,951,null,3938,null,970,null,298,null,201,null,410,null,306,null,0,null,226,null,2578,null,882,null,2327,null,829,null,77,null,110,null,174,null,206,null,0,null,226,null,110950,null,5039,null,19477,null,1925,null,42283,null,3235,null,12096,null,1881,null,11213,null,1692,null,12955,null,1678,null,6019,null,1278,null,19431,null,3345,null,10934,null,1853,null,5558,null,1377,null,1951,null,796,null,988,null,609,null,23619,null,1862,null,9577,null,1790,null,6928,null,1357,null,6072,null,1184,null,1042,null,595,null,6140,null,2140,null,3818,null,2069,null,1365,null,642,null,700,null,510,null,257,null,375,null,0400000US19,Iowa,19
2599846,null,1983,null,2437417,null,6237,null,2320331,null,9059,null,84530,null,5166,null,69456,null,5169,null,9495,null,1574,null,5207,null,1292,null,372,null,250,null,21088,null,2557,null,17586,null,2382,null,2122,null,719,null,1001,null,393,null,379,null,437,null,7873,null,1426,null,6793,null,1464,null,745,null,364,null,335,null,268,null,0,null,244,null,3595,null,1516,null,3057,null,1502,null,285,null,216,null,253,null,220,null,0,null,244,null,162429,null,5640,null,22743,null,2457,null,86132,null,4293,null,22429,null,2286,null,26195,null,2740,null,24134,null,2498,null,13374,null,2383,null,19063,null,2864,null,12671,null,2121,null,5078,null,1480,null,1155,null,534,null,159,null,183,null,27614,null,2334,null,12191,null,1806,null,7844,null,1234,null,5743,null,1271,null,1836,null,827,null,6877,null,2605,null,4817,null,2146,null,1618,null,858,null,442,null,358,null,0,null,244,null,0400000US20,Kansas,20
3986609,null,2455,null,3869746,null,6359,null,3795026,null,8451,null,46306,null,4054,null,31527,null,3258,null,8343,null,1642,null,6126,null,1493,null,310,null,282,null,21078,null,3283,null,14967,null,2637,null,3642,null,1286,null,2322,null,827,null,147,null,171,null,5690,null,1294,null,5225,null,1219,null,276,null,224,null,189,null,155,null,0,null,271,null,1646,null,672,null,1625,null,662,null,21,null,48,null,0,null,271,null,0,null,271,null,116863,null,6160,null,22892,null,3075,null,39687,null,2990,null,11605,null,2094,null,8087,null,1198,null,13124,null,2121,null,6871,null,1742,null,24577,null,3810,null,16629,null,2645,null,5674,null,1564,null,1538,null,968,null,736,null,506,null,24110,null,3493,null,10167,null,2185,null,8854,null,1898,null,4228,null,1112,null,861,null,471,null,5597,null,1885,null,2913,null,1357,null,2431,null,1289,null,182,null,169,null,71,null,117,null,0400000US21,Kentucky,21
4102457,null,2195,null,3968527,null,7348,null,3745531,null,9481,null,65292,null,4876,null,47771,null,4476,null,9886,null,2169,null,6885,null,1196,null,750,null,621,null,142532,null,5636,null,118964,null,5409,null,18550,null,2169,null,4832,null,1112,null,186,null,144,null,10222,null,1583,null,8435,null,1416,null,979,null,463,null,742,null,546,null,66,null,114,null,4950,null,1879,null,4381,null,1873,null,506,null,486,null,63,null,105,null,0,null,277,null,133930,null,6840,null,23884,null,2532,null,52704,null,4308,null,18749,null,2733,null,12491,null,1948,null,14824,null,2302,null,6640,null,1775,null,16388,null,3022,null,11998,null,2368,null,3153,null,1058,null,1144,null,684,null,93,null,110,null,35354,null,3026,null,11365,null,2060,null,10216,null,1572,null,10491,null,1713,null,3282,null,1406,null,5600,null,1711,null,3606,null,1305,null,1231,null,610,null,425,null,328,null,338,null,417,null,0400000US22,Louisiana,22
1245193,null,1143,null,1206501,null,2959,null,1138530,null,5499,null,10195,null,1808,null,7892,null,1660,null,1096,null,519,null,802,null,432,null,405,null,338,null,53786,null,3712,null,44051,null,3323,null,6875,null,1077,null,2692,null,708,null,168,null,159,null,1400,null,460,null,1097,null,408,null,211,null,181,null,92,null,154,null,0,null,228,null,2590,null,923,null,2485,null,922,null,12,null,23,null,48,null,83,null,45,null,74,null,38692,null,3112,null,17763,null,2070,null,1434,null,633,null,767,null,444,null,458,null,372,null,209,null,193,null,0,null,228,null,10742,null,1920,null,7992,null,1612,null,2103,null,623,null,492,null,339,null,155,null,163,null,5359,null,1027,null,2131,null,801,null,1900,null,615,null,856,null,510,null,472,null,481,null,3394,null,1263,null,1096,null,683,null,1513,null,682,null,497,null,380,null,288,null,246,null,0400000US23,Maine,23
5261641,null,1456,null,4570845,null,13125,null,4308445,null,16342,null,125835,null,6665,null,100370,null,6230,null,15896,null,1944,null,8707,null,1478,null,862,null,518,null,81391,null,5539,null,65294,null,4956,null,10838,null,2041,null,4811,null,1420,null,448,null,421,null,34828,null,3451,null,28465,null,3112,null,3308,null,1104,null,2538,null,807,null,517,null,485,null,20346,null,3656,null,18017,null,3586,null,1225,null,715,null,1104,null,548,null,0,null,281,null,690796,null,13028,null,158764,null,8869,null,168151,null,6128,null,54554,null,4799,null,41962,null,3378,null,50314,null,4057,null,21321,null,3087,null,153708,null,9168,null,98479,null,5641,null,33990,null,4247,null,17623,null,2877,null,3616,null,1438,null,139523,null,5694,null,67954,null,4495,null,42622,null,3473,null,22523,null,2876,null,6424,null,1940,null,70650,null,5764,null,52557,null,4921,null,14400,null,2757,null,3012,null,1162,null,681,null,424,null,0400000US24,Maryland,24
6116518,null,1081,null,5185490,null,18230,null,4657093,null,21098,null,262221,null,8329,null,186094,null,6726,null,39076,null,4004,null,27634,null,3152,null,9417,null,2014,null,205943,null,9393,null,179142,null,8994,null,16823,null,2184,null,9302,null,1539,null,676,null,492,null,46251,null,4095,null,38641,null,4057,null,5707,null,1257,null,1903,null,591,null,0,null,281,null,13982,null,2139,null,12247,null,2174,null,1126,null,658,null,566,null,427,null,43,null,71,null,931028,null,18128,null,174937,null,8337,null,185245,null,8393,null,63090,null,5560,null,47740,null,4307,null,44240,null,4303,null,30175,null,4010,null,353371,null,14662,null,182354,null,9299,null,91830,null,7880,null,54375,null,4642,null,24812,null,4100,null,166443,null,7146,null,68438,null,3871,null,44021,null,3736,null,38647,null,3817,null,15337,null,2498,null,51032,null,6065,null,31771,null,4790,null,12140,null,2049,null,4645,null,1775,null,2476,null,1543,null,0400000US25,Massachusetts,25
9379127,null,2110,null,8802017,null,14183,null,8427378,null,19286,null,169724,null,7290,null,130032,null,6432,null,23718,null,2437,null,14862,null,2297,null,1112,null,570,null,123386,null,5992,null,103915,null,5885,null,11183,null,1442,null,8143,null,1212,null,145,null,130,null,26122,null,3066,null,21344,null,2978,null,3317,null,1070,null,1461,null,607,null,0,null,242,null,55407,null,5720,null,47332,null,5486,null,4358,null,1091,null,3188,null,993,null,529,null,416,null,577110,null,14142,null,123948,null,5333,null,101073,null,6844,null,29286,null,3182,null,27822,null,3043,null,29216,null,3910,null,14749,null,3923,null,158893,null,7511,null,92987,null,5986,null,38932,null,3202,null,21291,null,2721,null,5683,null,1248,null,103290,null,4767,null,49120,null,3747,null,31746,null,2577,null,18372,null,2225,null,4052,null,1098,null,89906,null,8311,null,43823,null,4495,null,26352,null,3964,null,15121,null,3343,null,4610,null,1801,null,0400000US26,Michigan,26
4865059,null,1774,null,4529637,null,10287,null,4324247,null,12190,null,93183,null,4956,null,66927,null,4871,null,14543,null,1997,null,10393,null,1414,null,1320,null,751,null,54723,null,3337,null,44445,null,3068,null,5948,null,922,null,4057,null,795,null,273,null,185,null,37432,null,3170,null,27207,null,2740,null,6738,null,1556,null,3250,null,992,null,237,null,231,null,20052,null,2823,null,16121,null,2592,null,2325,null,859,null,1260,null,539,null,346,null,424,null,335422,null,10254,null,71028,null,5380,null,79675,null,4159,null,23021,null,2230,null,19799,null,2467,null,23867,null,2679,null,12988,null,2488,null,50074,null,6164,null,31238,null,4099,null,12596,null,2310,null,4946,null,1412,null,1294,null,574,null,85004,null,4092,null,34319,null,3336,null,24164,null,2604,null,19875,null,3076,null,6646,null,1574,null,49641,null,4998,null,27661,null,3285,null,11029,null,2070,null,8476,null,1780,null,2475,null,974,null,0400000US27,Minnesota,27
2722890,null,2147,null,2663329,null,5707,null,2612237,null,6756,null,29339,null,3132,null,20956,null,2730,null,4987,null,1222,null,2904,null,883,null,492,null,436,null,10972,null,1715,null,9180,null,1490,null,995,null,567,null,797,null,501,null,0,null,287,null,3745,null,856,null,3057,null,668,null,588,null,447,null,100,null,171,null,0,null,287,null,7036,null,1735,null,6020,null,1794,null,910,null,550,null,106,null,132,null,0,null,287,null,59561,null,5688,null,13230,null,2328,null,26523,null,3952,null,6417,null,1583,null,5181,null,1315,null,8650,null,2495,null,6275,null,1790,null,8791,null,2037,null,6028,null,1709,null,2053,null,677,null,453,null,528,null,257,null,257,null,8823,null,2000,null,3585,null,1064,null,2136,null,746,null,2425,null,1252,null,677,null,517,null,2194,null,1088,null,1919,null,1024,null,219,null,242,null,56,null,84,null,0,null,287,null,0400000US28,Mississippi,28
