B05010_001E,B05010_001EA,B05010_001M,B05010_001MA,B05010_002E,B05010_002EA,B05010_002M,B05010_002MA,B05010_003E,B05010_003EA,B05010_003M,B05010_003MA,B05010_004E,B05010_004EA,B05010_004M,B05010_004MA,B05010_005E,B05010_005EA,B05010_005M,B05010_005MA,B05010_006E,B05010_006EA,B05010_006M,B05010_006MA,B05010_007E,B05010_007EA,B05010_007M,B05010_007MA,B05010_008E,B05010_008EA,B05010_008M,B05010_008MA,B05010_009E,B05010_009EA,B05010_009M,B05010_009MA,B05010_010E,B05010_010EA,B05010_010M,B05010_010MA,B05010_011E,B05010_011EA,B05010_011M,B05010_011MA,B05010_012E,B05010_012EA,B05010_012M,B05010_012MA,B05010_013E,B05010_013EA,B05010_013M,B05010_013MA,B05010_014E,B05010_014EA,B05010_014M,B05010_014MA,B05010_015E,B05010_015EA,B05010_015M,B05010_015MA,B05010_016E,B05010_016EA,B05010_016M,B05010_016MA,B05010_017E,B05010_017EA,B05010_017M,B05010_017MA,B05010_018E,B05010_018EA,B05010_018M,B05010_018MA,B05010_019E,B05010_019EA,B05010_019M,B05010_019MA,B05010_020E,B05010_020EA,B05010_020M,B05010_020MA,B05010_021E,B05010_021EA,B05010_021M,B05010_021MA,B05010_022E,B05010_022EA,B05010_022M,B05010_022MA,B05010_023E,B05010_023EA,B05010_023M,B05010_023MA,B05010_024E,B05010_024EA,B05010_024M,B05010_024MA,B05010_025E,B05010_025EA,B05010_025M,B05010_025MA,GEO_ID,NAME,state
2365186,null,10147,null,450170,null,17288,null,128435,null,9262,null,64797,null,5850,null,57041,null,6830,null,6597,null,2401,null,321735,null,16213,null,286930,null,14322,null,34805,null,7326,null,541916,null,19385,null,291194,null,16497,null,197124,null,11911,null,78693,null,8183,null,15377,null,3698,null,250722,null,13219,null,225029,null,12119,null,25693,null,4217,null,1373100,null,21892,null,1105554,null,19864,null,929742,null,19323,null,110600,null,6536,null,65212,null,6191,null,267546,null,11706,null,243117,null,11228,null,24429,null,4295,null,0400000US13,Georgia,13
266323,null,3332,null,25269,null,4124,null,8494,null,2789,null,5010,null,1844,null,2327,null,1694,null,1157,null,886,null,16775,null,3194,null,14285,null,2892,null,2490,null,1332,null,44300,null,5292,null,25957,null,4143,null,15772,null,3103,null,4376,null,1465,null,5809,null,2546,null,18343,null,3236,null,14293,null,2835,null,4050,null,1441,null,196754,null,5911,null,150951,null,5535,null,103293,null,6646,null,25045,null,3841,null,22613,null,3774,null,45803,null,5077,null,36321,null,4985,null,9482,null,3109,null,0400000US15,Hawaii,15
393804,null,2907,null,58770,null,6147,null,27154,null,4108,null,17861,null,3299,null,6568,null,2245,null,2725,null,1359,null,31616,null,4176,null,28115,null,3601,null,3501,null,1461,null,117475,null,6906,null,86924,null,6173,null,68576,null,5857,null,12484,null,2614,null,5864,null,1783,null,30551,null,4201,null,29198,null,4032,null,1353,null,675,null,217559,null,6386,null,187540,null,6342,null,167272,null,6371,null,7409,null,2380,null,12859,null,2695,null,30019,null,3680,null,29346,null,3646,null,673,null,528,null,0400000US16,Idaho,16
3040263,null,7547,null,500318,null,15520,null,147250,null,9766,null,58622,null,6614,null,74155,null,7056,null,14473,null,3705,null,353068,null,12832,null,301424,null,12571,null,51644,null,5971,null,580629,null,16571,null,320058,null,13304,null,154213,null,8671,null,133749,null,9161,null,32096,null,4454,null,260571,null,13225,null,216090,null,11509,null,44481,null,5725,null,1959316,null,18043,null,1621422,null,15686,null,1253663,null,16959,null,243776,null,10853,null,123983,null,7984,null,337894,null,13843,null,294793,null,12527,null,43101,null,5254,null,0400000US17,Illinois,17
1496059,null,6154,null,264032,null,12900,null,77074,null,7722,null,60833,null,6435,null,13570,null,3270,null,2671,null,1244,null,186958,null,11199,null,173818,null,10672,null,13140,null,3538,null,318875,null,12802,null,175493,null,10429,null,145361,null,9039,null,23006,null,3748,null,7126,null,1942,null,143382,null,8855,null,135164,null,8843,null,8218,null,1804,null,913152,null,17494,null,756985,null,15164,null,708669,null,14235,null,22013,null,2934,null,26303,null,3286,null,156167,null,8639,null,152401,null,8433,null,3766,null,1094,null,0400000US18,Indiana,18
677818,null,4141,null,92727,null,7065,null,29399,null,4476,null,21201,null,3527,null,7233,null,3192,null,965,null,567,null,63328,null,5988,null,59058,null,5866,null,4270,null,1813,null,139099,null,7628,null,81248,null,6660,null,70101,null,6337,null,8316,null,1893,null,2831,null,1180,null,57851,null,4757,null,54520,null,4692,null,3331,null,1197,null,445992,null,8191,null,385221,null,8365,null,360346,null,8231,null,14670,null,2283,null,10205,null,1788,null,60771,null,3843,null,57633,null,3630,null,3138,null,1094,null,0400000US19,Iowa,19
665737,null,4818,null,93207,null,7153,null,31153,null,4461,null,21845,null,3561,null,8300,null,2270,null,1008,null,959,null,62054,null,5484,null,53478,null,5170,null,8576,null,2224,null,155556,null,7131,null,94209,null,7255,null,73993,null,6673,null,16673,null,3079,null,3543,null,1476,null,61347,null,5529,null,54446,null,5242,null,6901,null,2099,null,416974,null,8213,null,353299,null,8625,null,317096,null,9599,null,19246,null,3075,null,16957,null,3564,null,63675,null,4267,null,61166,null,4402,null,2509,null,1109,null,0400000US20,Kansas,20
939841,null,6392,null,210621,null,10494,null,72386,null,7165,null,65796,null,6562,null,4865,null,1664,null,1725,null,1046,null,138235,null,9029,null,133528,null,8676,null,4707,null,1378,null,206572,null,9076,null,121409,null,7000,null,112639,null,6944,null,6010,null,1516,null,2760,null,1133,null,85163,null,6812,null,82625,null,6593,null,2538,null,1140,null,522648,null,11045,null,435752,null,10687,null,412559,null,10132,null,12351,null,2252,null,10842,null,2069,null,86896,null,5318,null,85256,null,5411,null,1640,null,847,null,0400000US21,Kentucky,21
1031091,null,6132,null,243084,null,11832,null,43506,null,5385,null,36695,null,5335,null,4500,null,1837,null,2311,null,1679,null,199578,null,10522,null,196801,null,10386,null,2777,null,1078,null,234395,null,10224,null,110767,null,8185,null,96186,null,7999,null,10278,null,2601,null,4303,null,1536,null,123628,null,8219,null,119873,null,8171,null,3755,null,1440,null,553612,null,11080,null,435975,null,11102,null,413587,null,10814,null,10734,null,2498,null,11654,null,2153,null,117637,null,6644,null,114907,null,6524,null,2730,null,828,null,0400000US22,Louisiana,22
260199,null,2388,null,39364,null,4398,null,10420,null,2241,null,8143,null,1745,null,1481,null,1238,null,796,null,458,null,28944,null,4176,null,27524,null,3824,null,1420,null,893,null,56881,null,4581,null,32397,null,3416,null,29805,null,3306,null,241,null,346,null,2351,null,943,null,24484,null,3311,null,24049,null,3238,null,435,null,431,null,163954,null,5828,null,136505,null,5913,null,127426,null,6017,null,2104,null,990,null,6975,null,1783,null,27449,null,2678,null,26849,null,2676,null,600,null,472,null,0400000US23,Maine,23
1269771,null,5167,null,120869,null,9334,null,28015,null,5138,null,17380,null,4204,null,9291,null,2984,null,1344,null,764,null,92854,null,8159,null,81163,null,7864,null,11691,null,3084,null,193579,null,9910,null,91727,null,8038,null,53744,null,6897,null,33385,null,4691,null,4598,null,1782,null,101852,null,8448,null,84209,null,7399,null,17643,null,3708,null,955323,null,13256,null,736089,null,12640,null,567460,null,12119,null,104754,null,6453,null,63875,null,5166,null,219234,null,9497,null,191770,null,8194,null,27464,null,3975,null,0400000US24,Maryland,24
1376979,null,4814,null,157729,null,7833,null,34830,null,3957,null,19320,null,3188,null,13372,null,2818,null,2138,null,975,null,122899,null,8310,null,94858,null,7247,null,28041,null,3590,null,194213,null,10092,null,86039,null,8216,null,50002,null,6863,null,29171,null,5610,null,6866,null,1577,null,108174,null,6858,null,75149,null,7075,null,33025,null,4604,null,1025037,null,12185,null,850064,null,13302,null,662610,null,13362,null,105417,null,6392,null,82037,null,6398,null,174973,null,9487,null,142002,null,7431,null,32971,null,4233,null,0400000US25,Massachusetts,25
2273246,null,7165,null,422991,null,12997,null,117382,null,8799,null,80406,null,6492,null,29876,null,4989,null,7100,null,2255,null,305609,null,12047,null,293703,null,12299,null,11906,null,2551,null,469494,null,14973,null,273868,null,12742,null,228812,null,11143,null,31858,null,4470,null,13198,null,2955,null,195626,null,8553,null,184462,null,8894,null,11164,null,3086,null,1380761,null,15904,null,1149391,null,15745,null,1025343,null,15500,null,69666,null,4079,null,54382,null,4876,null,231370,null,9281,null,223744,null,9179,null,7626,null,1704,null,0400000US26,Michigan,26
1203102,null,3755,null,126209,null,7153,null,38695,null,4632,null,19668,null,2947,null,16740,null,3755,null,2287,null,835,null,87514,null,6273,null,72064,null,5544,null,15450,null,3578,null,213543,null,11202,null,118456,null,7938,null,83517,null,5830,null,27555,null,4546,null,7384,null,1683,null,95087,null,8033,null,78789,null,7043,null,16298,null,3967,null,863350,null,10443,null,743321,null,10558,null,670704,null,10291,null,39142,null,4765,null,33475,null,3706,null,120029,null,6463,null,111340,null,6140,null,8689,null,1783,null,0400000US27,Minnesota,27
705593,null,5015,null,209567,null,12071,null,43532,null,6330,null,39658,null,5987,null,3132,null,1576,null,742,null,578,null,166035,null,10867,null,163537,null,10971,null,2498,null,1495,null,170478,null,10231,null,80795,null,6903,null,75708,null,6795,null,2725,null,1056,null,2362,null,1303,null,89683,null,8097,null,89015,null,8061,null,668,null,582,null,325548,null,9969,null,261200,null,8623,null,251143,null,8913,null,4485,null,1323,null,5572,null,1817,null,64348,null,5451,null,63614,null,5356,null,734,null,533,null,0400000US28,Mississippi,28
1340430,null,6160,null,237289,null,10989,null,66350,null,6243,null,54638,null,5079,null,10234,null,4161,null,1478,null,1004,null,170939,null,9921,null,161072,null,9890,null,9867,null,2648,null,295228,null,11716,null,162202,null,9161,null,145190,null,9362,null,12085,null,2837,null,4927,null,1624,null,133026,null,9628,null,126133,null,8986,null,6893,null,1739,null,807913,null,12879,null,676593,null,13150,null,632238,null,13071,null,22314,null,3451,null,22041,null,2676,null,131320,null,8561,null,128228,null,8401,null,3092,null,926,null,0400000US29,Missouri,29
209675,null,2761,null,41205,null,4777,null,16580,null,3280,null,13104,null,2853,null,774,null,859,null,2702,null,1456,null,24625,null,3779,null,24500,null,3803,null,125,null,171,null,44618,null,4231,null,29051,null,3763,null,27862,null,3653,null,40,null,67,null,1149,null,753,null,15567,null,2301,null,15542,null,2305,null,25,null,43,null,123852,null,5755,null,103073,null,5604,null,97987,null,5628,null,799,null,564,null,4287,null,1669,null,20779,null,2950,null,20765,null,2948,null,14,null,23,null,0400000US30,Montana,30
422673,null,3515,null,52765,null,4347,null,16737,null,2540,null,10776,null,2167,null,5401,null,1802,null,560,null,586,null,36028,null,4472,null,30241,null,4494,null,5787,null,1954,null,89540,null,4798,null,54080,null,4594,null,39977,null,3893,null,10320,null,2390,null,3783,null,1401,null,35460,null,4170,null,31109,null,3606,null,4351,null,1659,null,280368,null,5829,null,242120,null,5658,null,225647,null,5820,null,7459,null,1543,null,9014,null,1682,null,38248,null,3314,null,35367,null,3123,null,2881,null,1135,null,0400000US31,Nebraska,31
636971,null,3703,null,92294,null,8416,null,37106,null,6152,null,10485,null,3218,null,22800,null,4706,null,3821,null,1979,null,55188,null,7248,null,34909,null,5720,null,20279,null,4960,null,151487,null,9692,null,86885,null,8202,null,30578,null,4995,null,48745,null,6679,null,7562,null,2524,null,64602,null,5984,null,47879,null,5375,null,16723,null,3312,null,393190,null,9035,null,299814,null,9338,null,204845,null,8469,null,59843,null,5686,null,35126,null,5240,null,93376,null,6359,null,72320,null,6047,null,21056,null,3686,null,0400000US32,Nevada,32
283346,null,2017,null,23661,null,3626,null,4524,null,1683,null,3891,null,1564,null,555,null,584,null,78,null,139,null,19137,null,3373,null,18173,null,3437,null,964,null,756,null,41317,null,4405,null,21551,null,3509,null,19606,null,3463,null,1291,null,778,null,654,null,600,null,19766,null,2838,null,18431,null,2722,null,1335,null,849,null,218368,null,5230,null,186275,null,5893,null,167984,null,6135,null,8179,null,1722,null,10112,null,2490,null,32093,null,3746,null,30400,null,3477,null,1693,null,927,null,0400000US33,New Hampshire,33
1961617,null,7323,null,231426,null,12350,null,71824,null,8653,null,32420,null,5116,null,29500,null,4500,null,9904,null,3415,null,159602,null,9234,null,120232,null,8235,null,39370,null,4711,null,274979,null,12836,null,143700,null,8986,null,57795,null,5811,null,73939,null,8138,null,11966,null,2662,null,131279,null,8567,null,89110,null,7270,null,42169,null,5557,null,1455212,null,14432,null,1202872,null,15026,null,826038,null,13002,null,248370,null,8663,null,128464,null,8611,null,252340,null,11327,null,202721,null,10276,null,49619,null,4961,null,0400000US34,New Jersey,34
472078,null,3628,null,111130,null,8154,null,32920,null,5095,null,15996,null,3256,null,13673,null,3306,null,3251,null,1766,null,78210,null,7816,null,64094,null,6861,null,14116,null,3736,null,124474,null,7218,null,65795,null,6127,null,41189,null,5246,null,17912,null,3509,null,6694,null,1749,null,58679,null,5707,null,51211,null,5157,null,7468,null,1864,null,236474,null,7356,null,185890,null,7608,null,155370,null,7424,null,15250,null,3133,null,15270,null,2663,null,50584,null,4264,null,46422,null,4047,null,4162,null,1575,null,0400000US35,New Mexico,35
4199394,null,9639,null,781961,null,19815,null,252701,null,13878,null,110838,null,10031,null,115239,null,10039,null,26624,null,4837,null,529260,null,19753,null,360898,null,15936,null,168362,null,11434,null,797791,null,21036,null,432577,null,17699,null,204722,null,13570,null,193863,null,11862,null,33992,null,5529,null,365214,null,12932,null,241545,null,12407,null,123669,null,7814,null,2619642,null,22821,null,2081290,null,22486,null,1449055,null,18984,null,424218,null,13791,null,208017,null,9894,null,538352,null,16324,null,402336,null,14721,null,136016,null,8462,null,0400000US36,New York,36
2108014,null,8573,null,404637,null,16182,null,120641,null,10106,null,68229,null,8150,null,46028,null,6838,null,6384,null,2076,null,283996,null,12583,null,245130,null,10846,null,38866,null,5551,null,478636,null,16220,null,263077,null,10949,null,182894,null,9296,null,63926,null,6885,null,16257,null,3206,null,215559,null,11756,null,188828,null,11259,null,26731,null,4292,null,1224741,null,19542,null,1004897,null,17449,null,888872,null,15658,null,61078,null,6291,null,54947,null,5626,null,219844,null,10888,null,205708,null,10791,null,14136,null,2944,null,0400000US37,North Carolina,37
135274,null,1422,null,19029,null,2898,null,5873,null,1679,null,5171,null,1679,null,0,null,208,null,702,null,476,null,13156,null,2422,null,13127,null,2419,null,29,null,51,null,26610,null,2901,null,17163,null,2467,null,16726,null,2467,null,153,null,258,null,284,null,214,null,9447,null,1937,null,8957,null,1892,null,490,null,526,null,89635,null,3330,null,79205,null,3256,null,75778,null,3332,null,1035,null,455,null,2392,null,991,null,10430,null,1539,null,10430,null,1539,null,0,null,208,null,0400000US38,North Dakota,38
2596765,null,6717,null,465228,null,16481,null,110033,null,9083,null,96213,null,8541,null,9468,null,3084,null,4352,null,1840,null,355195,null,14899,null,342529,null,14510,null,12666,null,3478,null,523435,null,15115,null,288257,null,11981,null,261288,null,11916,null,18452,null,3939,null,8517,null,2109,null,235178,null,11562,null,228947,null,11305,null,6231,null,2088,null,1608102,null,16395,null,1328115,null,17439,null,1235474,null,16395,null,45628,null,5303,null,47013,null,4465,null,279987,null,10872,null,269844,null,10336,null,10143,null,2640,null,0400000US39,Ohio,39
839330,null,6395,null,181346,null,9866,null,61362,null,4969,null,43714,null,4685,null,14116,null,2879,null,3532,null,1750,null,119984,null,8871,null,111245,null,8721,null,8739,null,2459,null,208015,null,9024,null,132755,null,6846,null,105275,null,6315,null,22121,null,3438,null,5359,null,1830,null,75260,null,6042,null,70629,null,5866,null,4631,null,1628,null,449969,null,10179,null,371908,null,10046,null,341018,null,9779,null,15957,null,2414,null,14933,null,2768,null,78061,null,6293,null,75064,null,6249,null,2997,null,1191,null,0400000US40,Oklahoma,40
824702,null,3877,null,142025,null,10836,null,51788,null,7680,null,24235,null,4568,null,25326,null,5756,null,2227,null,1149,null,90237,null,8336,null,73532,null,7207,null,16705,null,4100,null,185559,null,11724,null,114723,null,9022,null,71292,null,6214,null,33647,null,5392,null,9784,null,2758,null,70836,null,7194,null,59437,null,6179,null,11399,null,2727,null,497118,null,11363,null,412594,null,11089,null,340741,null,11333,null,36018,null,4144,null,35835,null,4095,null,84524,null,6099,null,78835,null,5809,null,5689,null,1884,null,0400000US41,Oregon,41
2638041,null,7463,null,424354,null,13210,null,109021,null,9042,null,84748,null,7786,null,18640,null,3369,null,5633,null,2204,null,315333,null,13246,null,295829,null,12100,null,19504,null,4018,null,516956,null,13740,null,278568,null,11220,null,238950,null,10176,null,28134,null,3514,null,11484,null,2725,null,238388,null,10649,null,222717,null,10179,null,15671,null,3475,null,1696731,null,15256,null,1397457,null,16419,null,1253902,null,16655,null,80323,null,5902,null,63232,null,5007,null,299274,null,10124,null,282667,null,9705,null,16607,null,2886,null,0400000US42,Pennsylvania,42
219108,null,2219,null,33454,null,3519,null,5988,null,2245,null,3996,null,1807,null,632,null,537,null,1360,null,1340,null,27466,null,3481,null,19692,null,3723,null,7774,null,1965,null,40740,null,4927,null,20241,null,2964,null,11333,null,2431,null,6529,null,1914,null,2379,null,1157,null,20499,null,3761,null,16051,null,3279,null,4448,null,1560,null,144914,null,4829,null,117530,null,5169,null,94045,null,4713,null,11265,null,2102,null,12220,null,2140,null,27384,null,3593,null,21723,null,3277,null,5661,null,1704,null,0400000US44,Rhode Island,44
999549,null,5475,null,209388,null,10209,null,47099,null,5853,null,36327,null,5001,null,9055,null,2595,null,1717,null,1270,null,162289,null,9319,null,151698,null,8834,null,10591,null,2897,null,231810,null,9735,null,114997,null,7799,null,98235,null,7650,null,11979,null,2592,null,4783,null,1875,null,116813,null,9093,null,109281,null,8860,null,7532,null,2383,null,558351,null,10273,null,451740,null,9355,null,418663,null,9429,null,16117,null,3180,null,16960,null,2905,null,106611,null,6797,null,103690,null,6576,null,2921,null,1334,null,0400000US45,South Carolina,45
186443,null,2222,null,31744,null,3912,null,6981,null,1878,null,6283,null,1852,null,356,null,315,null,342,null,326,null,24763,null,3745,null,24617,null,3752,null,146,null,192,null,44931,null,4270,null,25532,null,3516,null,22214,null,3249,null,461,null,505,null,2857,null,1516,null,19399,null,3114,null,19196,null,3170,null,203,null,270,null,109768,null,4803,null,97174,null,4704,null,93183,null,4672,null,1382,null,798,null,2609,null,907,null,12594,null,2094,null,12463,null,2050,null,131,null,156,null,0400000US46,South Dakota,46
1380687,null,7371,null,293880,null,12959,null,89113,null,9215,null,64542,null,7642,null,22139,null,4461,null,2432,null,1220,null,204767,null,10791,null,191247,null,10450,null,13520,null,3672,null,321173,null,14122,null,176543,null,10925,null,145170,null,9575,null,20728,null,3515,null,10645,null,2281,null,144630,null,9413,null,137963,null,8743,null,6667,null,2061,null,765634,null,14360,null,635028,null,15296,null,590127,null,16022,null,23241,null,2949,null,21660,null,3360,null,130606,null,7796,null,125987,null,7832,null,4619,null,1787,null,0400000US47,Tennessee,47
6362922,null,16300,null,1390431,null,30791,null,532807,null,23618,null,157447,null,12381,null,292810,null,18600,null,82550,null,8286,null,857624,null,27673,null,605372,null,23553,null,252252,null,17183,null,1547589,null,29483,null,949592,null,25001,null,386712,null,16933,null,416816,null,17865,null,146064,null,9662,null,597997,null,18237,null,465047,null,16379,null,132950,null,10330,null,3424902,null,28607,null,2786391,null,26518,null,2102871,null,21896,null,387960,null,14837,null,295560,null,12375,null,638511,null,17927,null,555328,null,15973,null,83183,null,6819,null,0400000US48,Texas,48
822722,null,3943,null,82807,null,6593,null,42779,null,5768,null,26985,null,3814,null,11548,null,2908,null,4246,null,2502,null,40028,null,5129,null,32458,null,4895,null,7570,null,2877,null,191125,null,9882,null,145173,null,10577,null,105452,null,8388,null,27126,null,4719,null,12595,null,3138,null,45952,null,5861,null,35615,null,5111,null,10337,null,3150,null,548790,null,9900,null,487648,null,10109,null,433401,null,11017,null,25864,null,4430,null,28383,null,3390,null,61142,null,5462,null,54959,null,5432,null,6183,null,2158,null,0400000US49,Utah,49
123122,null,1260,null,14605,null,2613,null,3110,null,1091,null,2930,null,1096,null,121,null,201,null,59,null,69,null,11495,null,2382,null,11349,null,2353,null,146,null,203,null,23969,null,2621,null,13518,null,2182,null,12807,null,2051,null,310,null,353,null,401,null,286,null,10451,null,1672,null,10310,null,1689,null,141,null,201,null,84548,null,3612,null,67574,null,3526,null,63080,null,3181,null,1820,null,989,null,2674,null,810,null,16974,null,2811,null,16278,null,2745,null,696,null,620,null,0400000US50,Vermont,50
1717880,null,6894,null,225071,null,11749,null,62037,null,6919,null,40140,null,5382,null,17092,null,4014,null,4805,null,2207,null,163034,null,10579,null,149049,null,10060,null,13985,null,3582,null,287562,null,11803,null,153647,null,8605,null,108062,null,8159,null,35396,null,4299,null,10189,null,2808,null,133915,null,9372,null,117451,null,8904,null,16464,null,3687,null,1205247,null,14939,null,989952,null,15511,null,801047,null,14751,null,115283,null,6237,null,73622,null,6109,null,215295,null,9143,null,188818,null,7817,null,26477,null,3611,null,0400000US51,Virginia,51
