B18101_001E,B18101_001EA,B18101_001M,B18101_001MA,B18101_002E,B18101_002EA,B18101_002M,B18101_002MA,B18101_003E,B18101_003EA,B18101_003M,B18101_003MA,B18101_004E,B18101_004EA,B18101_004M,B18101_004MA,B18101_005E,B18101_005EA,B18101_005M,B18101_005MA,B18101_006E,B18101_006EA,B18101_006M,B18101_006MA,B18101_007E,B18101_007EA,B18101_007M,B18101_007MA,B18101_008E,B18101_008EA,B18101_008M,B18101_008MA,B18101_009E,B18101_009EA,B18101_009M,B18101_009MA,B18101_010E,B18101_010EA,B18101_010M,B18101_010MA,B18101_011E,B18101_011EA,B18101_011M,B18101_011MA,B18101_012E,B18101_012EA,B18101_012M,B18101_012MA,B18101_013E,B18101_013EA,B18101_013M,B18101_013MA,B18101_014E,B18101_014EA,B18101_014M,B18101_014MA,B18101_015E,B18101_015EA,B18101_015M,B18101_015MA,B18101_016E,B18101_016EA,B18101_016M,B18101_016MA,B18101_017E,B18101_017EA,B18101_017M,B18101_017MA,B18101_018E,B18101_018EA,B18101_018M,B18101_018MA,B18101_019E,B18101_019EA,B18101_019M,B18101_019MA,B18101_020E,B18101_020EA,B18101_020M,B18101_020MA,B18101_021E,B18101_021EA,B18101_021M,B18101_021MA,B18101_022E,B18101_022EA,B18101_022M,B18101_022MA,B18101_023E,B18101_023EA,B18101_023M,B18101_023MA,B18101_024E,B18101_024EA,B18101_024M,B18101_024MA,B18101_025E,B18101_025EA,B18101_025M,B18101_025MA,B18101_026E,B18101_026EA,B18101_026M,B18101_026MA,B18101_027E,B18101_027EA,B18101_027M,B18101_027MA,B18101_028E,B18101_028EA,B18101_028M,B18101_028MA,B18101_029E,B18101_029EA,B18101_029M,B18101_029MA,B18101_030E,B18101_030EA,B18101_030M,B18101_030MA,B18101_031E,B18101_031EA,B18101_031M,B18101_031MA,B18101_032E,B18101_032EA,B18101_032M,B18101_032MA,B18101_033E,B18101_033EA,B18101_033M,B18101_033MA,B18101_034E,B18101_034EA,B18101_034M,B18101_034MA,B18101_035E,B18101_035EA,B18101_035M,B18101_035MA,B18101_036E,B18101_036EA,B18101_036M,B18101_036MA,B18101_037E,B18101_037EA,B18101_037M,B18101_037MA,B18101_038E,B18101_038EA,B18101_038M,B18101_038MA,B18101_039E,B18101_039EA,B18101_039M,B18101_039MA,GEO_ID,NAME,state
9473441,null,3655,null,4602218,null,8628,null,379308,null,4281,null,4860,null,1328,null,374448,null,4127,null,921054,null,5007,null,60368,null,5206,null,860686,null,6138,null,1079656,null,6688,null,65372,null,4750,null,1014284,null,8269,null,1826577,null,6646,null,229017,null,8859,null,1597560,null,11296,null,251466,null,3163,null,72724,null,3402,null,178742,null,3638,null,144157,null,2519,null,75650,null,3308,null,68507,null,2907,null,4871223,null,7903,null,352275,null,4093,null,2120,null,967,null,350155,null,4156,null,883421,null,4535,null,34838,null,3552,null,848583,null,4889,null,1118412,null,5319,null,58911,null,4277,null,1059501,null,6215,null,1962301,null,7152,null,264495,null,6899,null,1697806,null,9837,null,304990,null,3025,null,91414,null,4117,null,213576,null,4314,null,249824,null,3390,null,153020,null,4973,null,96804,null,4232,null,0400000US13,Georgia,13
1236665,null,2981,null,607635,null,3988,null,44499,null,1771,null,589,null,562,null,43910,null,1885,null,103531,null,2302,null,4525,null,1150,null,99006,null,2531,null,132794,null,3379,null,5361,null,1231,null,127433,null,3243,null,246134,null,1959,null,23833,null,2316,null,222301,null,3136,null,41666,null,605,null,10240,null,1195,null,31426,null,1200,null,39011,null,647,null,19316,null,1579,null,19695,null,1670,null,629030,null,2948,null,41258,null,1824,null,272,null,232,null,40986,null,1791,null,95205,null,2066,null,2494,null,788,null,92711,null,2292,null,135416,null,1733,null,4672,null,1245,null,130744,null,1986,null,252080,null,1337,null,22498,null,2038,null,229582,null,2283,null,47654,null,581,null,10800,null,1235,null,36854,null,1235,null,57417,null,891,null,26861,null,1758,null,30556,null,1678,null,0400000US15,Hawaii,15
1498787,null,900,null,751753,null,3405,null,63198,null,1290,null,1284,null,683,null,61914,null,1382,null,149324,null,1518,null,8292,null,1419,null,141032,null,2076,null,179617,null,2575,null,8753,null,1456,null,170864,null,2945,null,279278,null,2367,null,37419,null,2569,null,241859,null,3324,null,46792,null,626,null,16189,null,1257,null,30603,null,1314,null,33544,null,868,null,18612,null,1205,null,14932,null,1224,null,747034,null,3248,null,57929,null,1147,null,351,null,296,null,57578,null,1177,null,142519,null,1461,null,5381,null,1208,null,137138,null,1897,null,171385,null,1621,null,10199,null,1728,null,161186,null,2409,null,282000,null,2487,null,36382,null,2716,null,245618,null,3915,null,48377,null,862,null,12205,null,1394,null,36172,null,1447,null,44824,null,1186,null,23505,null,1567,null,21319,null,1594,null,0400000US16,Idaho,16
12709312,null,1736,null,6236342,null,5571,null,455424,null,2474,null,3701,null,1215,null,451723,null,2976,null,1164567,null,3156,null,57947,null,3752,null,1106620,null,5022,null,1529253,null,3920,null,71953,null,5376,null,1457300,null,6619,null,2461776,null,5230,null,259094,null,7529,null,2202682,null,7956,null,363433,null,1688,null,93526,null,3966,null,269907,null,4067,null,261889,null,1787,null,123634,null,3400,null,138255,null,3275,null,6472970,null,5341,null,439007,null,2499,null,2283,null,764,null,436724,null,2496,null,1116520,null,2509,null,37152,null,3725,null,1079368,null,4379,null,1500305,null,7478,null,58135,null,4552,null,1442170,null,7444,null,2547090,null,5708,null,271455,null,9292,null,2275635,null,10732,null,435592,null,2579,null,107200,null,4360,null,328392,null,4787,null,434456,null,4432,null,222644,null,5215,null,211812,null,5630,null,0400000US17,Illinois,17
6271184,null,1579,null,3075843,null,5210,null,227437,null,2562,null,1967,null,883,null,225470,null,2812,null,577592,null,2577,null,42068,null,3098,null,535524,null,4145,null,716750,null,3251,null,51278,null,3770,null,665472,null,4238,null,1227921,null,3879,null,163226,null,5689,null,1064695,null,6748,null,191822,null,1415,null,53074,null,2467,null,138748,null,2713,null,134321,null,1565,null,67282,null,2416,null,67039,null,2969,null,3195341,null,5374,null,216174,null,2079,null,1763,null,908,null,214411,null,2329,null,558668,null,2912,null,23802,null,2401,null,534866,null,3748,null,711610,null,3167,null,42069,null,3478,null,669541,null,4744,null,1268631,null,2944,null,174312,null,5940,null,1094319,null,6361,null,225291,null,1441,null,60917,null,2862,null,164374,null,3062,null,214967,null,2970,null,109446,null,3360,null,105521,null,3319,null,0400000US18,Indiana,18
2951468,null,887,null,1456223,null,3751,null,100601,null,1713,null,520,null,288,null,100081,null,1755,null,259974,null,2169,null,19036,null,1996,null,240938,null,2638,null,339703,null,3053,null,18340,null,1951,null,321363,null,3446,null,579063,null,2485,null,72005,null,3325,null,507058,null,3791,null,97580,null,964,null,25307,null,1759,null,72273,null,1850,null,79302,null,1128,null,38472,null,1885,null,40830,null,1783,null,1495245,null,3591,null,98167,null,1485,null,443,null,358,null,97724,null,1497,null,249509,null,2358,null,10705,null,1431,null,238804,null,2570,null,328635,null,1864,null,14990,null,1786,null,313645,null,2747,null,582637,null,2570,null,64301,null,3314,null,518336,null,3983,null,112586,null,1184,null,24719,null,1773,null,87867,null,1913,null,123711,null,1336,null,56779,null,2355,null,66932,null,2632,null,0400000US19,Iowa,19
2738746,null,1925,null,1348315,null,3413,null,103130,null,1799,null,1610,null,724,null,101520,null,1961,null,252249,null,2244,null,17921,null,2216,null,234328,null,3439,null,323567,null,2977,null,23267,null,2727,null,300300,null,4109,null,522913,null,2633,null,70568,null,3345,null,452345,null,3587,null,83363,null,1311,null,23547,null,1758,null,59816,null,1901,null,63093,null,1200,null,31710,null,1661,null,31383,null,1761,null,1390431,null,3218,null,99158,null,1659,null,268,null,219,null,98890,null,1704,null,243686,null,2065,null,10750,null,1596,null,232936,null,2654,null,314911,null,2563,null,16663,null,1926,null,298248,null,3401,null,536336,null,2678,null,64190,null,3912,null,472146,null,4172,null,95382,null,1288,null,22228,null,1776,null,73154,null,1811,null,100958,null,1844,null,53145,null,2897,null,47813,null,2441,null,0400000US20,Kansas,20
4187839,null,1726,null,2032988,null,5096,null,143460,null,2306,null,1014,null,451,null,142446,null,2367,null,370136,null,3193,null,33721,null,3414,null,336415,null,4589,null,456508,null,3477,null,43229,null,3427,null,413279,null,4474,null,834926,null,3854,null,168085,null,5347,null,666841,null,6188,null,139173,null,1338,null,51821,null,2969,null,87352,null,2759,null,88785,null,1223,null,48647,null,1943,null,40138,null,1926,null,2154851,null,4843,null,139176,null,2089,null,1075,null,555,null,138101,null,2250,null,351674,null,3165,null,20356,null,2527,null,331318,null,4343,null,471198,null,2990,null,40919,null,3840,null,430279,null,4189,null,883095,null,3331,null,166197,null,5107,null,716898,null,5338,null,162858,null,1352,null,52659,null,2671,null,110199,null,2818,null,146850,null,1873,null,84555,null,3008,null,62295,null,2891,null,0400000US21,Kentucky,21
4312891,null,2506,null,2072716,null,5736,null,157502,null,2339,null,1542,null,608,null,155960,null,2288,null,409370,null,2620,null,31487,null,3176,null,377883,null,4144,null,491500,null,4065,null,37498,null,3366,null,454002,null,5599,null,799982,null,4150,null,137602,null,4740,null,662380,null,5746,null,127980,null,1936,null,44104,null,2478,null,83876,null,2924,null,86382,null,1643,null,49172,null,2049,null,37210,null,1923,null,2240175,null,5340,null,150837,null,2355,null,773,null,463,null,150064,null,2468,null,387897,null,2578,null,18630,null,1912,null,369267,null,3010,null,525672,null,3779,null,33747,null,3623,null,491925,null,4835,null,878724,null,4239,null,147356,null,5478,null,731368,null,5519,null,158058,null,1784,null,53621,null,2631,null,104437,null,2516,null,138987,null,2321,null,86185,null,3064,null,52802,null,2911,null,0400000US22,Louisiana,22
1299288,null,1217,null,630112,null,2099,null,36337,null,806,null,530,null,294,null,35807,null,789,null,103467,null,1200,null,10671,null,1438,null,92796,null,1733,null,125006,null,1669,null,12398,null,1471,null,112608,null,2092,null,282430,null,1425,null,45146,null,3279,null,237284,null,3397,null,47277,null,527,null,14554,null,1368,null,32723,null,1374,null,35595,null,614,null,18285,null,1337,null,17310,null,1315,null,669176,null,1675,null,34926,null,963,null,299,null,233,null,34627,null,982,null,99840,null,1171,null,5810,null,1237,null,94030,null,1551,null,130091,null,1047,null,13139,null,2009,null,116952,null,2011,null,296045,null,1232,null,42048,null,2901,null,253997,null,2843,null,53634,null,721,null,15177,null,1488,null,38457,null,1644,null,54640,null,812,null,28506,null,1666,null,26134,null,1702,null,0400000US23,Maine,23
5530013,null,2991,null,2656008,null,3748,null,192028,null,2008,null,1503,null,686,null,190525,null,2236,null,493597,null,1950,null,27029,null,2386,null,466568,null,2991,null,599466,null,2672,null,33313,null,4092,null,566153,null,4989,null,1095202,null,3347,null,111206,null,5720,null,983996,null,6740,null,162983,null,1400,null,35279,null,2293,null,127704,null,2402,null,112732,null,1256,null,51239,null,2356,null,61493,null,2559,null,2874005,null,3404,null,179790,null,1471,null,811,null,466,null,178979,null,1574,null,473581,null,1601,null,17079,null,2286,null,456502,null,2685,null,630383,null,2425,null,28048,null,3448,null,602335,null,4050,null,1212294,null,2637,null,121821,null,5096,null,1090473,null,5575,null,196196,null,1496,null,42391,null,2818,null,153805,null,2950,null,181761,null,2333,null,89836,null,3892,null,91925,null,3856,null,0400000US24,Maryland,24
6398787,null,1461,null,3100477,null,3330,null,194416,null,1261,null,1817,null,854,null,192599,null,1379,null,534351,null,1792,null,41014,null,3121,null,493337,null,3785,null,730960,null,2541,null,41368,null,3382,null,689592,null,4133,null,1302268,null,2786,null,146335,null,6499,null,1155933,null,6203,null,192781,null,1485,null,43645,null,3024,null,149136,null,3123,null,145701,null,1765,null,64713,null,2895,null,80988,null,2845,null,3298310,null,3038,null,186854,null,1123,null,518,null,344,null,186336,null,1128,null,511047,null,1416,null,22001,null,2682,null,489046,null,3051,null,744564,null,2383,null,42052,null,4473,null,702512,null,4338,null,1382296,null,2432,null,153356,null,5791,null,1228940,null,5873,null,231855,null,1481,null,52941,null,2859,null,178914,null,3052,null,241694,null,2348,null,120454,null,4036,null,121240,null,4241,null,0400000US25,Massachusetts,25
9866139,null,1394,null,4829165,null,5291,null,319625,null,1937,null,2971,null,853,null,316654,null,2235,null,902284,null,2973,null,71012,null,4503,null,831272,null,4673,null,1082929,null,3699,null,78083,null,4179,null,1004846,null,5343,null,1984409,null,3822,null,272569,null,7801,null,1711840,null,7990,null,312635,null,1646,null,84690,null,2789,null,227945,null,3052,null,227283,null,1562,null,112375,null,2762,null,114908,null,2565,null,5036974,null,4851,null,304670,null,1690,null,1474,null,518,null,303196,null,1815,null,861931,null,2554,null,38859,null,3510,null,823072,null,3833,null,1088009,null,3229,null,68547,null,4030,null,1019462,null,5707,null,2066625,null,4120,null,291355,null,6057,null,1775270,null,7327,null,361041,null,1923,null,93019,null,3475,null,268022,null,3821,null,354698,null,2404,null,188195,null,4005,null,166503,null,3859,null,0400000US26,Michigan,26
5150617,null,1173,null,2557810,null,3342,null,180487,null,1615,null,1230,null,525,null,179257,null,1551,null,456205,null,1763,null,26187,null,2178,null,430018,null,2424,null,602538,null,2702,null,29442,null,2776,null,573096,null,3921,null,1053363,null,2534,null,101825,null,4462,null,951538,null,5391,null,154061,null,958,null,36112,null,1967,null,117949,null,1971,null,111156,null,1334,null,52006,null,2074,null,59150,null,2057,null,2592807,null,2857,null,174847,null,1590,null,1567,null,563,null,173280,null,1701,null,436502,null,1961,null,15332,null,1740,null,421170,null,2635,null,585971,null,2241,null,27526,null,2791,null,558445,null,2860,null,1050305,null,2609,null,95007,null,4521,null,955298,null,5177,null,173295,null,1123,null,32289,null,1929,null,141006,null,2018,null,171887,null,2051,null,77935,null,2536,null,93952,null,2518,null,0400000US27,Minnesota,27
2867519,null,2708,null,1379535,null,4879,null,108458,null,2802,null,1016,null,542,null,107442,null,2821,null,286550,null,3491,null,21116,null,2617,null,265434,null,3862,null,321311,null,3819,null,26875,null,2737,null,294436,null,4379,null,519027,null,5499,null,103819,null,5010,null,415208,null,7031,null,88187,null,1978,null,33071,null,2392,null,55116,null,2179,null,56002,null,1952,null,31711,null,2061,null,24291,null,1837,null,1487984,null,4761,null,107128,null,2868,null,1448,null,798,null,105680,null,3058,null,260751,null,3512,null,13019,null,2095,null,247732,null,3994,null,336973,null,4165,null,26964,null,3159,null,310009,null,4931,null,578233,null,4267,null,122301,null,5816,null,455932,null,6504,null,107559,null,1956,null,40729,null,2296,null,66830,null,2676,null,97340,null,2158,null,63351,null,2859,null,33989,null,2301,null,0400000US28,Mississippi,28
5795164,null,1816,null,2815864,null,5052,null,204558,null,2123,null,1849,null,714,null,202709,null,2278,null,521300,null,2842,null,40351,null,3499,null,480949,null,4109,null,642413,null,3358,null,46217,null,3817,null,596196,null,4346,null,1123755,null,3656,null,177843,null,5734,null,945912,null,6577,null,187995,null,1174,null,58740,null,2587,null,129255,null,2521,null,135843,null,2384,null,71832,null,2883,null,64011,null,2732,null,2979300,null,5211,null,194052,null,2164,null,1425,null,623,null,192627,null,2135,null,498432,null,2459,null,23518,null,2324,null,474914,null,3367,null,661015,null,4213,null,41358,null,3634,null,619657,null,4855,null,1192389,null,3354,null,175939,null,6720,null,1016450,null,6982,null,220357,null,1485,null,57982,null,2985,null,162375,null,3349,null,213055,null,2720,null,110680,null,3526,null,102375,null,3417,null,0400000US29,Missouri,29
950414,null,1527,null,470519,null,2486,null,31206,null,1169,null,65,null,66,null,31141,null,1169,null,79931,null,1433,null,4843,null,1237,null,75088,null,1875,null,105657,null,1666,null,7840,null,1404,null,97817,null,2138,null,194314,null,2179,null,29537,null,2306,null,164777,null,3149,null,34262,null,578,null,11582,null,1303,null,22680,null,1305,null,25149,null,459,null,13786,null,1112,null,11363,null,1145,null,479895,null,2479,null,30394,null,1473,null,323,null,279,null,30071,null,1514,null,80298,null,1631,null,3092,null,728,null,77206,null,1662,null,102883,null,1349,null,6706,null,1466,null,96177,null,1893,null,196278,null,1553,null,24563,null,1897,null,171715,null,2234,null,35434,null,488,null,8409,null,1021,null,27025,null,1100,null,34608,null,843,null,17549,null,1332,null,17059,null,1326,null,0400000US30,Montana,30
1749849,null,1212,null,864904,null,2929,null,66564,null,1287,null,227,null,174,null,66337,null,1266,null,161323,null,1978,null,9111,null,1320,null,152212,null,2487,null,207167,null,1853,null,9340,null,1552,null,197827,null,2420,null,334002,null,2192,null,39295,null,2614,null,294707,null,3064,null,53181,null,897,null,12664,null,957,null,40517,null,1180,null,42667,null,845,null,21299,null,1524,null,21368,null,1527,null,884945,null,2543,null,64099,null,1219,null,591,null,322,null,63508,null,1207,null,152817,null,1477,null,5365,null,1066,null,147452,null,1737,null,202593,null,1700,null,9313,null,1471,null,193280,null,1977,null,337800,null,1748,null,36040,null,2664,null,301760,null,3190,null,60977,null,853,null,14181,null,1471,null,46796,null,1389,null,66659,null,1274,null,32497,null,1949,null,34162,null,2082,null,0400000US31,Nebraska,31
