B17006_001E,B17006_001EA,B17006_001M,B17006_001MA,B17006_002E,B17006_002EA,B17006_002M,B17006_002MA,B17006_003E,B17006_003EA,B17006_003M,B17006_003MA,B17006_004E,B17006_004EA,B17006_004M,B17006_004MA,B17006_005E,B17006_005EA,B17006_005M,B17006_005MA,B17006_006E,B17006_006EA,B17006_006M,B17006_006MA,B17006_007E,B17006_007EA,B17006_007M,B17006_007MA,B17006_008E,B17006_008EA,B17006_008M,B17006_008MA,B17006_009E,B17006_009EA,B17006_009M,B17006_009MA,B17006_010E,B17006_010EA,B17006_010M,B17006_010MA,B17006_011E,B17006_011EA,B17006_011M,B17006_011MA,B17006_012E,B17006_012EA,B17006_012M,B17006_012MA,B17006_013E,B17006_013EA,B17006_013M,B17006_013MA,B17006_014E,B17006_014EA,B17006_014M,B17006_014MA,B17006_015E,B17006_015EA,B17006_015M,B17006_015MA,B17006_016E,B17006_016EA,B17006_016M,B17006_016MA,B17006_017E,B17006_017EA,B17006_017M,B17006_017MA,B17006_018E,B17006_018EA,B17006_018M,B17006_018MA,B17006_019E,B17006_019EA,B17006_019M,B17006_019MA,B17006_020E,B17006_020EA,B17006_020M,B17006_020MA,B17006_021E,B17006_021EA,B17006_021M,B17006_021MA,B17006_022E,B17006_022EA,B17006_022M,B17006_022MA,B17006_023E,B17006_023EA,B17006_023M,B17006_023MA,B17006_024E,B17006_024EA,B17006_024M,B17006_024MA,B17006_025E,B17006_025EA,B17006_025M,B17006_025MA,B17006_026E,B17006_026EA,B17006_026M,B17006_026MA,B17006_027E,B17006_027EA,B17006_027M,B17006_027MA,B17006_028E,B17006_028EA,B17006_028M,B17006_028MA,B17006_029E,B17006_029EA,B17006_029M,B17006_029MA,GEO_ID,NAME,state
2490969,null,6270,null,491646,null,17467,null,143234,null,9270,null,55094,null,5070,null,8189,null,1772,null,79951,null,6210,null,348412,null,16197,null,30803,null,4708,null,10273,null,2661,null,1790,null,854,null,18740,null,3027,null,317609,null,16554,null,106105,null,7658,null,20102,null,2985,null,191402,null,11250,null,1999323,null,17479,null,1479837,null,20022,null,423454,null,8856,null,80100,null,4505,null,976283,null,16677,null,519486,null,14524,null,110411,null,9212,null,33699,null,4364,null,5167,null,1641,null,71545,null,6433,null,409075,null,14269,null,90995,null,5828,null,20011,null,3262,null,298069,null,11168,null,0400000US13,Georgia,13
279547,null,1439,null,26934,null,4225,null,8984,null,2812,null,3655,null,1189,null,442,null,378,null,4887,null,2026,null,17950,null,3319,null,1938,null,1080,null,992,null,608,null,170,null,211,null,776,null,459,null,16012,null,3263,null,5947,null,1568,null,913,null,539,null,9152,null,2288,null,252613,null,4225,null,187964,null,5543,null,57280,null,2778,null,9844,null,1565,null,120840,null,5224,null,64649,null,5457,null,22927,null,3987,null,6601,null,1538,null,1246,null,593,null,15080,null,3127,null,41722,null,4472,null,10523,null,2265,null,1744,null,668,null,29455,null,3672,null,0400000US15,Hawaii,15
403951,null,2486,null,60943,null,6099,null,27488,null,4144,null,12240,null,2164,null,2196,null,714,null,13052,null,2433,null,33455,null,4404,null,2884,null,923,null,851,null,505,null,146,null,153,null,1887,null,745,null,30571,null,4264,null,11105,null,1962,null,1477,null,704,null,17989,null,3041,null,343008,null,5865,null,285116,null,7197,null,82281,null,3134,null,16827,null,1896,null,186008,null,5502,null,57892,null,4458,null,19937,null,3296,null,5738,null,1541,null,884,null,602,null,13315,null,2776,null,37955,null,3852,null,7340,null,1591,null,2113,null,729,null,28502,null,3031,null,0400000US16,Idaho,16
3130671,null,4756,null,525880,null,15097,null,154573,null,10227,null,53352,null,4753,null,11385,null,1634,null,89836,null,7417,null,371307,null,12924,null,38941,null,5300,null,15587,null,2897,null,2135,null,796,null,21219,null,3630,null,332366,null,14160,null,110449,null,6793,null,17843,null,2222,null,204074,null,9738,null,2604791,null,15468,null,2017371,null,17956,null,564344,null,8434,null,111265,null,5101,null,1341762,null,13408,null,587420,null,19060,null,157720,null,9048,null,45294,null,3987,null,5051,null,1195,null,107375,null,7152,null,429700,null,16604,null,95565,null,6098,null,19393,null,2676,null,314742,null,13130,null,0400000US17,Illinois,17
1541800,null,4914,null,276430,null,13260,null,83087,null,7882,null,28952,null,3594,null,5688,null,1235,null,48447,null,5193,null,193343,null,11090,null,26306,null,4326,null,10455,null,2416,null,1981,null,855,null,13870,null,2728,null,167037,null,10515,null,58376,null,5153,null,9097,null,1490,null,99564,null,7631,null,1265370,null,13815,null,974451,null,14489,null,269348,null,6648,null,50220,null,3012,null,654883,null,11948,null,290919,null,11977,null,76931,null,6092,null,20813,null,2958,null,4235,null,1178,null,51883,null,4314,null,213988,null,11119,null,44516,null,4501,null,9307,null,1996,null,160165,null,8519,null,0400000US18,Indiana,18
692993,null,3017,null,95792,null,6977,null,30323,null,4191,null,11104,null,1856,null,1810,null,661,null,17409,null,2960,null,65469,null,5995,null,7220,null,1974,null,3228,null,1005,null,263,null,218,null,3729,null,1242,null,58249,null,5759,null,21200,null,2740,null,3793,null,1219,null,33256,null,3543,null,597201,null,7591,null,481672,null,8400,null,134466,null,3475,null,26864,null,2118,null,320342,null,6581,null,115529,null,5797,null,38783,null,3496,null,11053,null,1771,null,1334,null,500,null,26396,null,3029,null,76746,null,5148,null,14525,null,1708,null,3735,null,825,null,58486,null,4668,null,0400000US19,Iowa,19
683112,null,3887,null,95759,null,7109,null,32746,null,4498,null,12207,null,1882,null,1546,null,493,null,18993,null,3425,null,63013,null,5294,null,8438,null,2152,null,2965,null,988,null,349,null,316,null,5124,null,1580,null,54575,null,5175,null,22092,null,2814,null,2800,null,744,null,29683,null,3294,null,587353,null,7040,null,462703,null,9402,null,131942,null,4308,null,24969,null,2017,null,305792,null,6858,null,124650,null,7098,null,30698,null,3709,null,8898,null,1954,null,1485,null,560,null,20315,null,2740,null,93952,null,6839,null,20137,null,2863,null,5008,null,1179,null,68807,null,5289,null,0400000US20,Kansas,20
984355,null,4430,null,226849,null,10628,null,77959,null,7564,null,28296,null,4149,null,5626,null,1305,null,44037,null,4963,null,148890,null,9506,null,22542,null,4654,null,7957,null,1791,null,1154,null,568,null,13431,null,3418,null,126348,null,9219,null,42615,null,4840,null,6016,null,1480,null,77717,null,5939,null,757506,null,9938,null,591051,null,11181,null,158276,null,5068,null,32424,null,2793,null,400351,null,9404,null,166455,null,8844,null,48292,null,4015,null,14577,null,2530,null,2550,null,938,null,31165,null,3163,null,118163,null,7821,null,26909,null,2971,null,5622,null,1214,null,85632,null,6008,null,0400000US21,Kentucky,21
1089604,null,3111,null,266013,null,11561,null,51332,null,6237,null,18745,null,3296,null,2984,null,892,null,29603,null,4093,null,214681,null,10135,null,18470,null,3881,null,7695,null,2237,null,1965,null,900,null,8810,null,1949,null,196211,null,10601,null,63541,null,4618,null,12089,null,2070,null,120581,null,8091,null,823591,null,11259,null,589400,null,12383,null,156863,null,5305,null,30040,null,2637,null,402497,null,9791,null,234191,null,9600,null,54691,null,5847,null,18017,null,2649,null,2791,null,958,null,33883,null,4321,null,179500,null,8889,null,38901,null,3299,null,9695,null,2105,null,130904,null,7559,null,0400000US22,Louisiana,22
265651,null,2084,null,40674,null,4424,null,11020,null,2338,null,3763,null,990,null,669,null,343,null,6588,null,1551,null,29654,null,4199,null,4507,null,1575,null,1583,null,826,null,25,null,41,null,2899,null,1266,null,25147,null,3753,null,8447,null,1697,null,1816,null,661,null,14884,null,2535,null,224977,null,4548,null,175888,null,5683,null,46000,null,2404,null,9544,null,1397,null,120344,null,4032,null,49089,null,3952,null,16562,null,2247,null,4578,null,1022,null,1001,null,513,null,10983,null,1867,null,32527,null,3575,null,5054,null,1166,null,1053,null,435,null,26420,null,3094,null,0400000US23,Maine,23
1316202,null,3381,null,128679,null,9449,null,30380,null,5331,null,11634,null,2827,null,1952,null,777,null,16794,null,3367,null,98299,null,8661,null,10424,null,2622,null,3012,null,1161,null,714,null,602,null,6698,null,2038,null,87875,null,8521,null,28915,null,3849,null,4271,null,1128,null,54689,null,6665,null,1187523,null,9501,null,863774,null,12909,null,246736,null,6223,null,47927,null,2942,null,569111,null,9710,null,323749,null,10874,null,72697,null,6026,null,21547,null,3481,null,4104,null,1194,null,47046,null,4674,null,251052,null,10845,null,55407,null,4856,null,12432,null,1903,null,183213,null,7508,null,0400000US24,Maryland,24
1404843,null,3195,null,162956,null,8000,null,36240,null,4208,null,11268,null,2315,null,1942,null,722,null,23030,null,3013,null,126716,null,8414,null,11230,null,2537,null,4649,null,1443,null,278,null,253,null,6303,null,1623,null,115486,null,8340,null,35392,null,4109,null,6762,null,1466,null,73332,null,6109,null,1241887,null,7972,null,960259,null,12647,null,262586,null,5472,null,56008,null,3440,null,641665,null,10213,null,281628,null,10427,null,66605,null,5559,null,18192,null,2645,null,3218,null,1038,null,45195,null,4413,null,215023,null,9541,null,45136,null,4029,null,9111,null,1443,null,160776,null,7986,null,0400000US25,Massachusetts,25
2344504,null,4086,null,446339,null,13518,null,124604,null,8859,null,39814,null,4362,null,7866,null,1393,null,76924,null,6160,null,321735,null,12829,null,38589,null,4215,null,11976,null,2052,null,2976,null,1034,null,23637,null,3200,null,283146,null,13295,null,86047,null,6283,null,14936,null,2351,null,182163,null,9833,null,1898165,null,12402,null,1475656,null,14645,null,384788,null,7947,null,79595,null,3903,null,1011273,null,11236,null,422509,null,11473,null,102758,null,6913,null,25370,null,3050,null,4441,null,1262,null,72947,null,4916,null,319751,null,10962,null,66444,null,4780,null,13079,null,1927,null,240228,null,8957,null,0400000US26,Michigan,26
1225358,null,2994,null,133096,null,7276,null,40762,null,4796,null,12874,null,1975,null,2427,null,745,null,25461,null,3200,null,92334,null,6611,null,10068,null,2128,null,3759,null,1295,null,290,null,217,null,6019,null,1514,null,82266,null,6098,null,30642,null,3185,null,4970,null,1195,null,46654,null,4940,null,1092262,null,7858,null,880655,null,10560,null,249743,null,5037,null,47960,null,2518,null,582952,null,7729,null,211607,null,8663,null,69909,null,5136,null,23732,null,3057,null,2987,null,823,null,43190,null,3713,null,141698,null,7159,null,30918,null,3097,null,6205,null,1227,null,104575,null,5208,null,0400000US27,Minnesota,27
748997,null,3278,null,225973,null,12045,null,50210,null,6495,null,15192,null,3149,null,2783,null,1021,null,32235,null,4279,null,175763,null,11224,null,17985,null,4717,null,5333,null,1872,null,243,null,227,null,12409,null,3376,null,157778,null,9876,null,50265,null,4404,null,9598,null,1833,null,97915,null,7242,null,523024,null,12095,null,374861,null,9541,null,106141,null,4515,null,19432,null,2315,null,249288,null,6687,null,148163,null,8949,null,29541,null,3385,null,9055,null,1850,null,1971,null,795,null,18515,null,2748,null,118622,null,8205,null,27055,null,3789,null,6074,null,1414,null,85493,null,6041,null,0400000US28,Mississippi,28
1384501,null,5089,null,251653,null,10874,null,70776,null,6324,null,24767,null,2776,null,4715,null,991,null,41294,null,4630,null,180877,null,10010,null,21386,null,4138,null,7945,null,1723,null,1091,null,627,null,12350,null,3195,null,159491,null,9363,null,56626,null,4293,null,8877,null,1964,null,93988,null,6134,null,1132848,null,11449,null,874084,null,11566,null,241846,null,5754,null,44098,null,3236,null,588140,null,8990,null,258764,null,12241,null,71965,null,5406,null,19250,null,2213,null,2855,null,760,null,49860,null,4423,null,186799,null,9891,null,38440,null,3896,null,10420,null,1518,null,137939,null,7482,null,0400000US29,Missouri,29
216001,null,2393,null,42599,null,4839,null,17663,null,3424,null,5817,null,1654,null,1026,null,443,null,10820,null,2381,null,24936,null,3669,null,3418,null,1425,null,1542,null,771,null,249,null,198,null,1627,null,752,null,21518,null,3364,null,7692,null,1725,null,773,null,470,null,13053,null,2292,null,173402,null,4962,null,137936,null,5388,null,38130,null,2539,null,7589,null,1420,null,92217,null,3915,null,35466,null,3565,null,11350,null,1993,null,2678,null,794,null,476,null,387,null,8196,null,1735,null,24116,null,3123,null,4996,null,1142,null,1476,null,609,null,17644,null,2474,null,0400000US30,Montana,30
432749,null,3053,null,55726,null,4628,null,17539,null,2665,null,6453,null,1417,null,1173,null,527,null,9913,null,1814,null,38187,null,4647,null,5236,null,1841,null,2075,null,1018,null,411,null,333,null,2750,null,1122,null,32951,null,4358,null,13132,null,1991,null,1692,null,682,null,18127,null,3326,null,377023,null,5559,null,304562,null,6276,null,87553,null,2981,null,17069,null,1534,null,199940,null,4958,null,72461,null,5518,null,24713,null,3543,null,6845,null,1524,null,1227,null,500,null,16641,null,2736,null,47748,null,4383,null,12387,null,1941,null,3200,null,970,null,32161,null,3537,null,0400000US31,Nebraska,31
654118,null,2304,null,94864,null,8653,null,38657,null,6278,null,13447,null,3183,null,2237,null,941,null,22973,null,4010,null,56207,null,7308,null,6724,null,2078,null,2784,null,1046,null,383,null,385,null,3557,null,1469,null,49483,null,7355,null,18064,null,3409,null,3505,null,1406,null,27914,null,4633,null,559254,null,9325,null,404798,null,10398,null,120903,null,5334,null,23097,null,2764,null,260798,null,7927,null,154456,null,8755,null,53174,null,6034,null,17067,null,2732,null,3288,null,960,null,32819,null,4370,null,101282,null,6537,null,24376,null,3200,null,4574,null,1172,null,72332,null,5106,null,0400000US32,Nevada,32
287162,null,1659,null,24441,null,3731,null,4292,null,1589,null,1772,null,1091,null,166,null,159,null,2354,null,1055,null,20149,null,3533,null,2848,null,1126,null,1014,null,724,null,80,null,105,null,1754,null,769,null,17301,null,3341,null,5347,null,1455,null,1062,null,628,null,10892,null,2507,null,262721,null,3876,null,211647,null,5369,null,57633,null,2143,null,10794,null,1550,null,143220,null,4362,null,51074,null,4372,null,16446,null,2565,null,3331,null,1055,null,855,null,558,null,12260,null,2031,null,34628,null,3567,null,4861,null,1131,null,2150,null,810,null,27617,null,3194,null,0400000US33,New Hampshire,33
2016250,null,5022,null,243635,null,12508,null,73225,null,8750,null,26390,null,4058,null,3731,null,964,null,43104,null,5552,null,170410,null,9734,null,17433,null,3948,null,6523,null,1965,null,908,null,542,null,10002,null,2564,null,152977,null,8911,null,47038,null,4423,null,9435,null,1765,null,96504,null,7073,null,1772615,null,11755,null,1385310,null,15132,null,381355,null,7572,null,77309,null,4382,null,926646,null,12154,null,387305,null,13237,null,92643,null,7120,null,26477,null,3291,null,3630,null,913,null,62536,null,5680,null,294662,null,10817,null,63045,null,4888,null,14900,null,1950,null,216717,null,8365,null,0400000US34,New Jersey,34
490985,null,2607,null,117396,null,8243,null,36498,null,5443,null,11220,null,2309,null,2471,null,806,null,22807,null,4026,null,80898,null,8234,null,11282,null,3006,null,4300,null,1690,null,389,null,380,null,6593,null,1948,null,69616,null,7361,null,27249,null,3588,null,3882,null,1167,null,38485,null,4556,null,373589,null,8187,null,267143,null,9226,null,74011,null,3789,null,13114,null,1628,null,180018,null,7556,null,106446,null,7423,null,34907,null,4673,null,10367,null,2169,null,2003,null,794,null,22537,null,3270,null,71539,null,5805,null,18196,null,2384,null,2681,null,992,null,50662,null,4989,null,0400000US35,New Mexico,35
4328370,null,7336,null,814111,null,19417,null,262524,null,13766,null,85026,null,6183,null,13234,null,1656,null,164264,null,9381,null,551587,null,19297,null,54770,null,7107,null,17073,null,2874,null,2085,null,865,null,35612,null,5275,null,496817,null,16229,null,138125,null,8124,null,25864,null,2704,null,332828,null,11485,null,3514259,null,20150,null,2594812,null,23973,null,721725,null,10299,null,143085,null,6327,null,1730002,null,19247,null,919447,null,21562,null,220374,null,9945,null,68664,null,5420,null,9144,null,1804,null,142566,null,6560,null,699073,null,18892,null,152769,null,7422,null,30870,null,3019,null,515434,null,15679,null,0400000US36,New York,36
2198055,null,5528,null,429054,null,16919,null,127147,null,10098,null,42763,null,4936,null,6375,null,1497,null,78009,null,7153,null,301907,null,13325,null,40726,null,5610,null,14926,null,2698,null,2786,null,1211,null,23014,null,3581,null,261181,null,12366,null,87362,null,5725,null,15544,null,2499,null,158275,null,8728,null,1769001,null,16797,null,1334082,null,19085,null,382900,null,8927,null,70062,null,4169,null,881120,null,14667,null,434919,null,14396,null,116559,null,8885,null,36334,null,3648,null,5958,null,1579,null,74267,null,7296,null,318360,null,13646,null,74706,null,5671,null,14347,null,2460,null,229307,null,10096,null,0400000US37,North Carolina,37
138079,null,1215,null,20497,null,2995,null,6349,null,1721,null,1833,null,639,null,404,null,240,null,4112,null,1097,null,14148,null,2501,null,1127,null,593,null,413,null,357,null,89,null,94,null,625,null,395,null,13021,null,2402,null,5624,null,1154,null,787,null,436,null,6610,null,1811,null,117582,null,2817,null,98429,null,2975,null,28000,null,1514,null,5305,null,828,null,65124,null,2314,null,19153,null,2213,null,5578,null,1057,null,1640,null,625,null,357,null,252,null,3581,null,764,null,13575,null,2113,null,2734,null,777,null,606,null,362,null,10235,null,1777,null,0400000US38,North Dakota,38
2679423,null,5228,null,486035,null,16284,null,116932,null,8895,null,40764,null,4168,null,5947,null,1189,null,70221,null,6304,null,369103,null,15019,null,42858,null,5559,null,16770,null,2892,null,2655,null,952,null,23433,null,3802,null,326245,null,14208,null,113497,null,6351,null,18965,null,2094,null,193783,null,10707,null,2193388,null,15628,null,1684186,null,19104,null,453397,null,7749,null,89373,null,3025,null,1141416,null,15380,null,509202,null,15386,null,144878,null,9283,null,34782,null,4428,null,6737,null,1499,null,103359,null,6810,null,364324,null,12215,null,76123,null,5108,null,16397,null,2369,null,271804,null,9591,null,0400000US39,Ohio,39
880885,null,4010,null,194046,null,10399,null,65583,null,5027,null,23750,null,2414,null,4136,null,823,null,37697,null,3931,null,128463,null,9608,null,17918,null,3312,null,5066,null,1487,null,986,null,585,null,11866,null,2519,null,110545,null,8943,null,37969,null,3972,null,7607,null,1609,null,64969,null,5835,null,686839,null,10421,null,538894,null,11036,null,154462,null,4710,null,29227,null,2531,null,355205,null,8340,null,147945,null,8267,null,43994,null,4458,null,10926,null,1938,null,2427,null,707,null,30641,null,3692,null,103951,null,6765,null,24997,null,2887,null,5154,null,1068,null,73800,null,5481,null,0400000US40,Oklahoma,40
846353,null,3256,null,148265,null,10557,null,54249,null,7797,null,17871,null,2782,null,3421,null,1068,null,32957,null,5459,null,94016,null,8122,null,13219,null,3064,null,3918,null,1159,null,788,null,631,null,8513,null,2306,null,80797,null,7404,null,28936,null,4254,null,5154,null,1388,null,46707,null,5684,null,698088,null,10727,null,547520,null,11935,null,157288,null,5817,null,30198,null,2961,null,360034,null,9301,null,150568,null,9184,null,46728,null,5356,null,11492,null,2590,null,2001,null,859,null,33235,null,4080,null,103840,null,6718,null,18929,null,2484,null,3803,null,831,null,81108,null,6260,null,0400000US41,Oregon,41
2705359,null,5234,null,444647,null,13391,null,114251,null,8869,null,30241,null,3065,null,7853,null,1546,null,76157,null,6518,null,330396,null,13612,null,35753,null,5072,null,13921,null,2609,null,2605,null,793,null,19227,null,3638,null,294643,null,13484,null,98553,null,5332,null,17530,null,2429,null,178560,null,9779,null,2260712,null,13623,null,1733983,null,14430,null,459936,null,6821,null,94091,null,3819,null,1179956,null,12346,null,526729,null,14108,null,141953,null,8544,null,39571,null,4293,null,7043,null,1370,null,95339,null,6548,null,384776,null,12271,null,85941,null,5955,null,17236,null,2198,null,281599,null,9436,null,0400000US42,Pennsylvania,42
224215,null,1790,null,34108,null,3599,null,6719,null,2341,null,1809,null,881,null,417,null,315,null,4493,null,1762,null,27389,null,3546,null,2326,null,1098,null,778,null,650,null,65,null,108,null,1483,null,991,null,25063,null,3552,null,7726,null,1595,null,1464,null,747,null,15873,null,2255,null,190107,null,3657,null,142721,null,5239,null,38259,null,2318,null,7946,null,1464,null,96516,null,4253,null,47386,null,4656,null,11670,null,2473,null,3282,null,1083,null,681,null,498,null,7707,null,2000,null,35716,null,4295,null,7487,null,1698,null,1516,null,635,null,26713,null,3446,null,0400000US44,Rhode Island,44
