B17005_001E,B17005_001EA,B17005_001M,B17005_001MA,B17005_002E,B17005_002EA,B17005_002M,B17005_002MA,B17005_003E,B17005_003EA,B17005_003M,B17005_003MA,B17005_004E,B17005_004EA,B17005_004M,B17005_004MA,B17005_005E,B17005_005EA,B17005_005M,B17005_005MA,B17005_006E,B17005_006EA,B17005_006M,B17005_006MA,B17005_007E,B17005_007EA,B17005_007M,B17005_007MA,B17005_008E,B17005_008EA,B17005_008M,B17005_008MA,B17005_009E,B17005_009EA,B17005_009M,B17005_009MA,B17005_010E,B17005_010EA,B17005_010M,B17005_010MA,B17005_011E,B17005_011EA,B17005_011M,B17005_011MA,B17005_012E,B17005_012EA,B17005_012M,B17005_012MA,B17005_013E,B17005_013EA,B17005_013M,B17005_013MA,B17005_014E,B17005_014EA,B17005_014M,B17005_014MA,B17005_015E,B17005_015EA,B17005_015M,B17005_015MA,B17005_016E,B17005_016EA,B17005_016M,B17005_016MA,B17005_017E,B17005_017EA,B17005_017M,B17005_017MA,B17005_018E,B17005_018EA,B17005_018M,B17005_018MA,B17005_019E,B17005_019EA,B17005_019M,B17005_019MA,B17005_020E,B17005_020EA,B17005_020M,B17005_020MA,B17005_021E,B17005_021EA,B17005_021M,B17005_021MA,B17005_022E,B17005_022EA,B17005_022M,B17005_022MA,B17005_023E,B17005_023EA,B17005_023M,B17005_023MA,GEO_ID,NAME,state
7154391,null,6975,null,925692,null,20052,null,367213,null,12577,null,183440,null,9167,null,135256,null,7449,null,48184,null,4004,null,183773,null,11919,null,558479,null,14871,null,224882,null,9509,null,173597,null,7596,null,51285,null,4818,null,333597,null,12430,null,6228699,null,21683,null,3046118,null,15028,null,2388591,null,16240,null,2257047,null,18606,null,131544,null,6363,null,657527,null,10407,null,3182581,null,15733,null,2087002,null,14439,null,1975928,null,15487,null,111074,null,5957,null,1095579,null,12070,null,0400000US13,Georgia,13
980901,null,3780,null,89711,null,6932,null,37168,null,3647,null,15739,null,2361,null,12893,null,2147,null,2846,null,901,null,21429,null,3045,null,52543,null,4826,null,19228,null,2474,null,16915,null,2574,null,2313,null,708,null,33315,null,3629,null,891190,null,7792,null,437286,null,4860,null,326337,null,5403,null,314205,null,5326,null,12132,null,1904,null,110949,null,3941,null,453904,null,5533,null,292923,null,5743,null,284017,null,5748,null,8906,null,1456,null,160981,null,5274,null,0400000US15,Hawaii,15
1124253,null,2293,null,130096,null,8515,null,51616,null,4140,null,30184,null,3214,null,24840,null,2685,null,5344,null,1372,null,21432,null,3079,null,78480,null,5733,null,35180,null,3411,null,30393,null,3221,null,4787,null,1160,null,43300,null,4271,null,994157,null,9173,null,507398,null,4657,null,391959,null,5194,null,373739,null,5614,null,18220,null,2837,null,115439,null,3979,null,486759,null,7318,null,306017,null,7103,null,292976,null,6541,null,13041,null,1955,null,180742,null,5640,null,0400000US16,Idaho,16
9782934,null,7241,null,1045660,null,18170,null,422801,null,11375,null,207648,null,7583,null,144660,null,6984,null,62988,null,5068,null,215153,null,8344,null,622859,null,12989,null,259467,null,8025,null,199883,null,7150,null,59584,null,3636,null,363392,null,10045,null,8737274,null,19040,null,4324075,null,12537,null,3380797,null,14942,null,3189449,null,15578,null,191348,null,9829,null,943278,null,12673,null,4413199,null,14075,null,2914738,null,16290,null,2767143,null,16768,null,147595,null,6343,null,1498461,null,13809,null,0400000US17,Illinois,17
4803251,null,5013,null,547367,null,13443,null,221654,null,8672,null,113078,null,6380,null,81616,null,5629,null,31462,null,2620,null,108576,null,5863,null,325713,null,8856,null,139222,null,5757,null,101898,null,4248,null,37324,null,3512,null,186491,null,7036,null,4255884,null,14528,null,2110862,null,10198,null,1630986,null,10114,null,1538718,null,10727,null,92268,null,4729,null,479876,null,6954,null,2145022,null,9735,null,1407828,null,11438,null,1342077,null,12038,null,65751,null,3946,null,737194,null,9843,null,0400000US18,Indiana,18
2280678,null,2695,null,244095,null,8055,null,99880,null,4581,null,56107,null,3513,null,45678,null,3435,null,10429,null,1724,null,43773,null,3479,null,144215,null,5818,null,72776,null,4384,null,64626,null,4332,null,8150,null,1381,null,71439,null,3608,null,2036583,null,8706,null,1017528,null,5145,null,807829,null,5649,null,782144,null,6022,null,25685,null,2243,null,209699,null,4410,null,1019055,null,6837,null,703566,null,6802,null,685977,null,6797,null,17589,null,1821,null,315489,null,5807,null,0400000US19,Iowa,19
2091047,null,3303,null,216213,null,7890,null,86010,null,5023,null,49061,null,4098,null,40435,null,3451,null,8626,null,1814,null,36949,null,2774,null,130203,null,5234,null,62860,null,4054,null,52954,null,3882,null,9906,null,1683,null,67343,null,3962,null,1874834,null,8394,null,932584,null,5798,null,748317,null,6272,null,721824,null,6611,null,26493,null,2673,null,184267,null,5055,null,942250,null,5791,null,644954,null,7205,null,625715,null,7264,null,19239,null,1896,null,297296,null,6186,null,0400000US20,Kansas,20
3267622,null,4123,null,510409,null,13918,null,206970,null,8482,null,85890,null,5640,null,59486,null,4080,null,26404,null,3248,null,121080,null,6108,null,303439,null,8606,null,103860,null,5456,null,79676,null,4665,null,24184,null,3051,null,199579,null,6517,null,2757213,null,15052,null,1355518,null,9776,null,979962,null,9406,null,930329,null,8768,null,49633,null,3799,null,375556,null,7959,null,1401695,null,8385,null,862649,null,9667,null,825092,null,9866,null,37557,null,3572,null,539046,null,8416,null,0400000US21,Kentucky,21
3310471,null,4092,null,497870,null,16391,null,184972,null,8923,null,76723,null,6286,null,59854,null,5607,null,16869,null,2558,null,108249,null,6453,null,312898,null,10358,null,124133,null,6364,null,97767,null,5164,null,26366,null,3402,null,188765,null,8970,null,2812601,null,17149,null,1379271,null,10540,null,1027754,null,10638,null,977897,null,10655,null,49857,null,4173,null,351517,null,8501,null,1433330,null,11602,null,880976,null,11306,null,848223,null,11308,null,32753,null,3104,null,552354,null,10057,null,0400000US22,Louisiana,22
1042220,null,2477,null,119340,null,5424,null,47463,null,3320,null,20217,null,2050,null,13645,null,1666,null,6572,null,1274,null,27246,null,2427,null,71877,null,3852,null,27953,null,2195,null,22109,null,1998,null,5844,null,1296,null,43924,null,3353,null,922880,null,6044,null,451441,null,3828,null,337608,null,4876,null,321117,null,4542,null,16491,null,1802,null,113833,null,3860,null,471439,null,4053,null,313272,null,4822,null,301766,null,5153,null,11506,null,1668,null,158167,null,4096,null,0400000US23,Maine,23
4309206,null,4472,null,325269,null,10643,null,128014,null,6558,null,57292,null,4203,null,42472,null,3659,null,14820,null,2681,null,70722,null,4946,null,197255,null,7103,null,81590,null,4571,null,60794,null,4092,null,20796,null,3072,null,115665,null,6331,null,3983937,null,11241,null,1905361,null,7085,null,1520825,null,8981,null,1448618,null,9862,null,72207,null,4606,null,384536,null,7412,null,2078576,null,9084,null,1447033,null,11345,null,1389562,null,11574,null,57471,null,4036,null,631543,null,8157,null,0400000US24,Maryland,24
5028320,null,4332,null,475647,null,16037,null,197365,null,9523,null,84598,null,5812,null,61218,null,5320,null,23380,null,3126,null,112767,null,6903,null,278282,null,10835,null,98114,null,6476,null,75216,null,5537,null,22898,null,2893,null,180168,null,7763,null,4552673,null,16337,null,2212767,null,11602,null,1752513,null,11288,null,1656446,null,10864,null,96067,null,6219,null,460254,null,8288,null,2339906,null,9749,null,1624392,null,11829,null,1556558,null,12156,null,67834,null,4322,null,715514,null,9347,null,0400000US25,Massachusetts,25
7699730,null,5481,null,1002669,null,18052,null,419036,null,10591,null,206582,null,7864,null,132624,null,5749,null,73958,null,4515,null,212454,null,8297,null,583633,null,11963,null,258731,null,7998,null,188973,null,7853,null,69758,null,4410,null,324902,null,8086,null,6697061,null,18222,null,3300857,null,12199,null,2421168,null,12404,null,2226527,null,12932,null,194641,null,6712,null,879689,null,9847,null,3396204,null,12195,null,2134279,null,12515,null,1996554,null,12675,null,137725,null,4928,null,1261925,null,10796,null,0400000US26,Michigan,26
4000942,null,3397,null,366253,null,10048,null,155589,null,7320,null,85123,null,4739,null,64270,null,3991,null,20853,null,2424,null,70466,null,5107,null,210664,null,6555,null,102337,null,4767,null,86035,null,4531,null,16302,null,1828,null,108327,null,5343,null,3634689,null,10930,null,1815684,null,8057,null,1463858,null,8521,null,1398641,null,8439,null,65217,null,3596,null,351826,null,5131,null,1819005,null,7362,null,1295316,null,8934,null,1255438,null,8701,null,39878,null,3508,null,523689,null,6574,null,0400000US27,Minnesota,27
2162830,null,4418,null,394192,null,15946,null,150680,null,7576,null,62582,null,5308,null,44801,null,4320,null,17781,null,2861,null,88098,null,5794,null,243512,null,10175,null,95169,null,5841,null,71988,null,4730,null,23181,null,2950,null,148343,null,7805,null,1768638,null,16536,null,871046,null,10225,null,641475,null,9538,null,606855,null,8574,null,34620,null,3174,null,229571,null,6470,null,897592,null,11545,null,552625,null,8892,null,526372,null,8648,null,26253,null,2562,null,344967,null,7814,null,0400000US28,Mississippi,28
4500334,null,3842,null,534847,null,12379,null,213377,null,8071,null,109975,null,5913,null,80602,null,4974,null,29373,null,3227,null,103402,null,5094,null,321470,null,8288,null,137008,null,5625,null,106974,null,4777,null,30034,null,3009,null,184462,null,6090,null,3965487,null,13116,null,1940199,null,8086,null,1475799,null,7993,null,1404002,null,8619,null,71797,null,4342,null,464400,null,8591,null,2025288,null,9677,null,1335682,null,11326,null,1281471,null,11434,null,54211,null,3906,null,689606,null,8667,null,0400000US29,Missouri,29
748689,null,2481,null,99602,null,6118,null,44747,null,3760,null,22958,null,2697,null,20080,null,2554,null,2878,null,795,null,21789,null,2834,null,54855,null,3608,null,24818,null,2584,null,20889,null,2240,null,3929,null,1220,null,30037,null,3077,null,649087,null,6615,null,325150,null,4061,null,244968,null,4691,null,234655,null,4525,null,10313,null,1793,null,80182,null,2684,null,323937,null,4205,null,211744,null,3818,null,205649,null,3623,null,6095,null,1256,null,112193,null,3751,null,0400000US30,Montana,30
1334367,null,2600,null,133385,null,6719,null,55928,null,4493,null,33092,null,3648,null,27511,null,3348,null,5581,null,1284,null,22836,null,2429,null,77457,null,4208,null,37066,null,2968,null,31821,null,2414,null,5245,null,1155,null,40391,null,3253,null,1200982,null,7172,null,597774,null,5100,null,485727,null,5138,null,470259,null,5341,null,15468,null,2141,null,112047,null,3615,null,603208,null,4773,null,427680,null,4807,null,415310,null,5386,null,12370,null,1574,null,175528,null,4807,null,0400000US31,Nebraska,31
1969370,null,3039,null,200979,null,9879,null,90687,null,6286,null,46328,null,4614,null,31308,null,3783,null,15020,null,2832,null,44359,null,4607,null,110292,null,6376,null,43368,null,3975,null,31595,null,3337,null,11773,null,2181,null,66924,null,4560,null,1768391,null,10387,null,899702,null,7737,null,708859,null,6587,null,664837,null,7392,null,44022,null,4134,null,190843,null,5559,null,868689,null,6293,null,574703,null,7605,null,545128,null,7338,null,29575,null,3503,null,293986,null,7979,null,0400000US32,Nevada,32
1026467,null,2473,null,74388,null,6065,null,30033,null,3790,null,14001,null,2022,null,10493,null,1640,null,3508,null,1063,null,16032,null,3231,null,44355,null,4143,null,16393,null,2288,null,12684,null,1904,null,3709,null,1043,null,27962,null,3240,null,952079,null,6480,null,471883,null,4603,null,377689,null,4742,null,362773,null,5102,null,14916,null,1789,null,94194,null,3951,null,480196,null,4323,null,336606,null,5341,null,325956,null,5174,null,10650,null,1596,null,143590,null,4279,null,0400000US33,New Hampshire,33
6703410,null,5096,null,515198,null,15860,null,198016,null,9415,null,87637,null,6441,null,67358,null,5664,null,20279,null,2513,null,110379,null,6782,null,317182,null,11091,null,109441,null,5686,null,80907,null,4614,null,28534,null,2507,null,207741,null,8910,null,6188212,null,16112,null,3024663,null,9305,null,2367302,null,11588,null,2240112,null,11547,null,127190,null,5412,null,657361,null,9407,null,3163549,null,11468,null,2078533,null,13763,null,1978751,null,13726,null,99782,null,5037,null,1085016,null,12429,null,0400000US34,New Jersey,34
1495748,null,3521,null,223141,null,8155,null,92220,null,4784,null,43185,null,3652,null,35475,null,3505,null,7710,null,1398,null,49035,null,4004,null,130921,null,5799,null,52251,null,3945,null,43869,null,3722,null,8382,null,1547,null,78670,null,4899,null,1272607,null,9158,null,625106,null,6150,null,455132,null,7246,null,433790,null,6938,null,21342,null,2490,null,169974,null,5749,null,647501,null,5957,null,404843,null,7282,null,385768,null,7331,null,19075,null,2398,null,242658,null,6696,null,0400000US35,New Mexico,35
15142948,null,7558,null,1849860,null,28214,null,752392,null,18662,null,313306,null,10117,null,232226,null,8903,null,81080,null,4843,null,439086,null,14278,null,1097468,null,17710,null,385840,null,10942,null,298541,null,9119,null,87299,null,4839,null,711628,null,14794,null,13293088,null,28512,null,6460250,null,18897,null,4874415,null,23089,null,4611139,null,25677,null,263276,null,9123,null,1585835,null,14283,null,6832838,null,19385,null,4400663,null,19886,null,4211955,null,21943,null,188708,null,7611,null,2432175,null,22616,null,0400000US36,New York,36
6924000,null,7707,null,902790,null,21780,null,360070,null,12046,null,187758,null,8030,null,144413,null,6773,null,43345,null,4606,null,172312,null,8971,null,542720,null,13975,null,221406,null,8371,null,165040,null,7806,null,56366,null,4181,null,321314,null,9836,null,6021210,null,22785,null,2924862,null,12571,null,2236317,null,13974,null,2121748,null,13974,null,114569,null,6660,null,688545,null,10369,null,3096348,null,14911,null,2017558,null,14684,null,1920027,null,15816,null,97531,null,5964,null,1078790,null,12681,null,0400000US37,North Carolina,37
486974,null,1925,null,53879,null,3578,null,21235,null,1895,null,10745,null,1317,null,9118,null,1300,null,1627,null,522,null,10490,null,1246,null,32644,null,2409,null,16587,null,1914,null,15202,null,1801,null,1385,null,545,null,16057,null,1731,null,433095,null,3910,null,220311,null,2388,null,177135,null,2909,null,173408,null,3031,null,3727,null,869,null,43176,null,1923,null,212784,null,2784,null,149741,null,3286,null,146136,null,3214,null,3605,null,884,null,63043,null,2419,null,0400000US38,North Dakota,38
8787193,null,6402,null,1038817,null,18394,null,418273,null,12313,null,205569,null,7935,null,141149,null,5796,null,64420,null,4784,null,212704,null,9307,null,620544,null,11546,null,273006,null,7763,null,201142,null,7632,null,71864,null,4199,null,347538,null,9299,null,7748376,null,19777,null,3786559,null,14927,null,2881659,null,15864,null,2721156,null,15808,null,160503,null,6746,null,904900,null,11562,null,3961817,null,12207,null,2574497,null,14711,null,2461273,null,15480,null,113224,null,5384,null,1387320,null,14318,null,0400000US39,Ohio,39
2724898,null,4243,null,380278,null,11763,null,154452,null,6735,null,80748,null,5364,null,68338,null,4825,null,12410,null,2007,null,73704,null,4683,null,225826,null,7806,null,91083,null,5255,null,76609,null,4965,null,14474,null,2074,null,134743,null,5265,null,2344620,null,12355,null,1157085,null,7619,null,871642,null,8991,null,839155,null,8675,null,32487,null,3336,null,285443,null,6636,null,1187535,null,8461,null,741050,null,9308,null,718289,null,9999,null,22761,null,2647,null,446485,null,7299,null,0400000US40,Oklahoma,40
2961967,null,3637,null,367973,null,10930,null,158029,null,7200,null,85487,null,5229,null,66066,null,4320,null,19421,null,2574,null,72542,null,4641,null,209944,null,7128,null,89116,null,4804,null,69460,null,4126,null,19656,null,2467,null,120828,null,5022,null,2593994,null,11102,null,1293820,null,7716,null,966498,null,9143,null,913728,null,9227,null,52770,null,4068,null,327322,null,7726,null,1300174,null,7554,null,825342,null,8505,null,785332,null,8711,null,40010,null,3244,null,474832,null,8596,null,0400000US41,Oregon,41
9624710,null,5783,null,1050466,null,19365,null,417066,null,12124,null,180662,null,7351,null,131172,null,6274,null,49490,null,3716,null,236404,null,9638,null,633400,null,12725,null,240673,null,8845,null,187159,null,7799,null,53514,null,4042,null,392727,null,10254,null,8574244,null,20206,null,4189985,null,13714,null,3148188,null,14104,null,3004153,null,14334,null,144035,null,6828,null,1041797,null,13497,null,4384259,null,14620,null,2775905,null,14191,null,2661726,null,14658,null,114179,null,4757,null,1608354,null,13434,null,0400000US42,Pennsylvania,42
813753,null,1942,null,88304,null,6762,null,35944,null,3926,null,14233,null,2330,null,10111,null,1955,null,4122,null,1106,null,21711,null,2630,null,52360,null,3972,null,17280,null,2076,null,11879,null,1693,null,5401,null,1291,null,35080,null,3417,null,725449,null,7028,null,348966,null,4458,null,268145,null,5128,null,248399,null,5264,null,19746,null,2685,null,80821,null,3468,null,376483,null,4848,null,255336,null,4737,null,243244,null,4714,null,12092,null,1766,null,121147,null,3696,null,0400000US44,Rhode Island,44
3393318,null,5083,null,472824,null,14886,null,183904,null,7525,null,82980,null,5176,null,57825,null,4358,null,25155,null,2863,null,100924,null,4990,null,288920,null,10002,null,113248,null,5939,null,82296,null,5105,null,30952,null,2829,null,175672,null,8315,null,2920494,null,15743,null,1419754,null,9175,null,1047465,null,9357,null,985047,null,9889,null,62418,null,4537,null,372289,null,8437,null,1500740,null,11112,null,930434,null,12625,null,882363,null,12140,null,48071,null,3884,null,570306,null,8851,null,0400000US45,South Carolina,45
599275,null,2043,null,65151,null,4460,null,26969,null,2693,null,13574,null,1742,null,10936,null,1570,null,2638,null,781,null,13395,null,1846,null,38182,null,3315,null,19427,null,2609,null,15389,null,2248,null,4038,null,1080,null,18755,null,1945,null,534124,null,5065,null,267498,null,3107,null,212465,null,3613,null,207335,null,3662,null,5130,null,1087,null,55033,null,2478,null,266626,null,3700,null,188898,null,3785,null,184766,null,3719,null,4132,null,833,null,77728,null,3094,null,0400000US46,South Dakota,46
4756248,null,5859,null,650405,null,17090,null,256951,null,9802,null,128117,null,7442,null,94574,null,6309,null,33543,null,3569,null,128834,null,5603,null,393454,null,10484,null,155950,null,6876,null,115191,null,5616,null,40759,null,3799,null,237504,null,8176,null,4105843,null,18305,null,2016813,null,12111,null,1521252,null,10969,null,1442162,null,10720,null,79090,null,4157,null,495561,null,7555,null,2089030,null,11042,null,1313009,null,12395,null,1252191,null,12230,null,60818,null,3552,null,776021,null,10486,null,0400000US47,Tennessee,47
17702488,null,10789,null,2392600,null,31952,null,969111,null,17434,null,538168,null,12838,null,449369,null,12258,null,88799,null,5863,null,430943,null,11034,null,1423489,null,21052,null,554045,null,12590,null,456982,null,11603,null,97063,null,5729,null,869444,null,16195,null,15309888,null,33012,null,7685810,null,17777,null,6124373,null,22789,null,5881798,null,22184,null,242575,null,9160,null,1561437,null,17100,null,7624078,null,22427,null,4834293,null,23259,null,4636410,null,24007,null,197883,null,7703,null,2789785,null,21799,null,0400000US48,Texas,48
1926315,null,3187,null,177152,null,8536,null,74718,null,5406,null,43647,null,3655,null,37418,null,3275,null,6229,null,1503,null,31071,null,3240,null,102434,null,6181,null,50222,null,4563,null,42768,null,4049,null,7454,null,1641,null,52212,null,4316,null,1749163,null,9294,null,880435,null,6028,null,717646,null,6344,null,692329,null,6053,null,25317,null,3022,null,162789,null,4308,null,868728,null,6643,null,553719,null,7743,null,537633,null,7940,null,16086,null,1816,null,315009,null,7042,null,0400000US49,Utah,49
490703,null,1209,null,49220,null,3642,null,20719,null,2059,null,9616,null,1654,null,7048,null,1305,null,2568,null,772,null,11103,null,1469,null,28501,null,2494,null,13221,null,1542,null,11760,null,1578,null,1461,null,360,null,15280,null,1688,null,441483,null,3510,null,216709,null,2232,null,170915,null,2773,null,162942,null,2861,null,7973,null,1230,null,45794,null,2146,null,224774,null,2753,null,158420,null,3537,null,153518,null,3342,null,4902,null,1018,null,66354,null,2851,null,0400000US50,Vermont,50
5828417,null,7487,null,542359,null,18134,null,211239,null,10042,null,96790,null,5671,null,73902,null,4959,null,22888,null,2959,null,114449,null,7366,null,331120,null,10886,null,140521,null,6498,null,107554,null,5249,null,32967,null,4041,null,190599,null,8194,null,5286058,null,19189,null,2555165,null,12112,null,2005797,null,12964,null,1925732,null,13680,null,80065,null,4742,null,549368,null,9063,null,2730893,null,12592,null,1808800,null,13681,null,1748220,null,13965,null,60580,null,4399,null,922093,null,12982,null,0400000US51,Virginia,51
5035268,null,5466,null,535103,null,13760,null,229175,null,8990,null,105353,null,6053,null,81275,null,5868,null,24078,null,2863,null,123822,null,7056,null,305928,null,8734,null,123149,null,5593,null,100523,null,5017,null,22626,null,3375,null,182779,null,6304,null,4500165,null,13656,null,2238885,null,9723,null,1718417,null,12331,null,1635982,null,12370,null,82435,null,4731,null,520468,null,8730,null,2261280,null,8995,null,1452011,null,10985,null,1390526,null,11330,null,61485,null,4561,null,809269,null,12181,null,0400000US53,Washington,53
1434091,null,2539,null,221722,null,8955,null,92585,null,4826,null,35769,null,3561,null,27140,null,3218,null,8629,null,1534,null,56816,null,3924,null,129137,null,5863,null,42847,null,3774,null,34642,null,3289,null,8205,null,1449,null,86290,null,4793,null,1212369,null,8883,null,596870,null,4982,null,402809,null,5976,null,385333,null,6505,null,17476,null,2377,null,194061,null,4451,null,615499,null,5530,null,343627,null,5660,null,332529,null,5516,null,11098,null,1503,null,271872,null,5182,null,0400000US54,West Virginia,54
4330758,null,3843,null,414805,null,11686,null,172158,null,6882,null,93784,null,4846,null,70159,null,4333,null,23625,null,2646,null,78374,null,4689,null,242647,null,7859,null,115229,null,4912,null,95625,null,4664,null,19604,null,2042,null,127418,null,5600,null,3915953,null,11832,null,1952614,null,8049,null,1529386,null,8792,null,1462851,null,9023,null,66535,null,3366,null,423228,null,5716,null,1963339,null,7983,null,1360859,null,9307,null,1312882,null,9602,null,47977,null,2732,null,602480,null,7371,null,0400000US55,Wisconsin,55
