B15002_001E,B15002_001EA,B15002_001M,B15002_001MA,B15002_002E,B15002_002EA,B15002_002M,B15002_002MA,B15002_003E,B15002_003EA,B15002_003M,B15002_003MA,B15002_004E,B15002_004EA,B15002_004M,B15002_004MA,B15002_005E,B15002_005EA,B15002_005M,B15002_005MA,B15002_006E,B15002_006EA,B15002_006M,B15002_006MA,B15002_007E,B15002_007EA,B15002_007M,B15002_007MA,B15002_008E,B15002_008EA,B15002_008M,B15002_008MA,B15002_009E,B15002_009EA,B15002_009M,B15002_009MA,B15002_010E,B15002_010EA,B15002_010M,B15002_010MA,B15002_011E,B15002_011EA,B15002_011M,B15002_011MA,B15002_012E,B15002_012EA,B15002_012M,B15002_012MA,B15002_013E,B15002_013EA,B15002_013M,B15002_013MA,B15002_014E,B15002_014EA,B15002_014M,B15002_014MA,B15002_015E,B15002_015EA,B15002_015M,B15002_015MA,B15002_016E,B15002_016EA,B15002_016M,B15002_016MA,B15002_017E,B15002_017EA,B15002_017M,B15002_017MA,B15002_018E,B15002_018EA,B15002_018M,B15002_018MA,B15002_019E,B15002_019EA,B15002_019M,B15002_019MA,B15002_020E,B15002_020EA,B15002_020M,B15002_020MA,B15002_021E,B15002_021EA,B15002_021M,B15002_021MA,B15002_022E,B15002_022EA,B15002_022M,B15002_022MA,B15002_023E,B15002_023EA,B15002_023M,B15002_023MA,B15002_024E,B15002_024EA,B15002_024M,B15002_024MA,B15002_025E,B15002_025EA,B15002_025M,B15002_025MA,B15002_026E,B15002_026EA,B15002_026M,B15002_026MA,B15002_027E,B15002_027EA,B15002_027M,B15002_027MA,B15002_028E,B15002_028EA,B15002_028M,B15002_028MA,B15002_029E,B15002_029EA,B15002_029M,B15002_029MA,B15002_030E,B15002_030EA,B15002_030M,B15002_030MA,B15002_031E,B15002_031EA,B15002_031M,B15002_031MA,B15002_032E,B15002_032EA,B15002_032M,B15002_032MA,B15002_033E,B15002_033EA,B15002_033M,B15002_033MA,B15002_034E,B15002_034EA,B15002_034M,B15002_034MA,B15002_035E,B15002_035EA,B15002_035M,B15002_035MA,GEO_ID,NAME,state
3078499,null,6085,null,1451480,null,4640,null,19511,null,2336,null,12667,null,2003,null,20489,null,2094,null,42400,null,3056,null,40026,null,2986,null,54026,null,3824,null,55399,null,4729,null,28726,null,2563,null,460197,null,9065,null,78134,null,4110,null,221062,null,6279,null,87210,null,4532,null,217892,null,7267,null,70679,null,3640,null,26171,null,2080,null,16891,null,1937,null,1627019,null,3229,null,18594,null,2387,null,8364,null,1227,null,20999,null,2216,null,45838,null,3759,null,45829,null,3355,null,57089,null,3330,null,60883,null,4173,null,26695,null,2927,null,513891,null,9923,null,105277,null,4694,null,255025,null,6665,null,123098,null,5638,null,221695,null,6163,null,99946,null,5119,null,15031,null,1741,null,8765,null,1330,null,0400000US01,Alabama,01
424901,null,2418,null,217999,null,1693,null,975,null,393,null,1023,null,627,null,1356,null,556,null,2737,null,719,null,2273,null,755,null,2934,null,842,null,4176,null,851,null,3247,null,847,null,63225,null,3466,null,17252,null,1762,null,45768,null,2975,null,17327,null,2260,null,34936,null,3111,null,11794,null,1628,null,4673,null,1244,null,4303,null,1000,null,206902,null,1726,null,1363,null,451,null,1396,null,472,null,1375,null,538,null,2415,null,756,null,2182,null,745,null,2704,null,924,null,3085,null,759,null,2316,null,980,null,49331,null,2640,null,17235,null,1825,null,46377,null,2564,null,16795,null,1856,null,39792,null,2547,null,15676,null,2058,null,2736,null,605,null,2124,null,623,null,0400000US02,Alaska,02
4192547,null,3658,null,2067339,null,2449,null,25016,null,2597,null,23523,null,3482,null,59574,null,5333,null,55539,null,5102,null,43436,null,4329,null,48349,null,4666,null,46920,null,3788,null,43549,null,3638,null,519625,null,10565,null,144837,null,5716,null,369146,null,8632,null,148518,null,6294,null,334564,null,9082,null,131517,null,6028,null,43823,null,3083,null,29403,null,2801,null,2125208,null,2523,null,29820,null,3150,null,24904,null,2448,null,48688,null,4117,null,49333,null,4508,null,39431,null,4283,null,48170,null,3953,null,53339,null,4793,null,38514,null,3295,null,528486,null,10678,null,178791,null,6169,null,392616,null,10485,null,180090,null,6683,null,332440,null,9002,null,139918,null,5080,null,24255,null,2779,null,16413,null,2493,null,0400000US04,Arizona,04
1872814,null,5105,null,892205,null,4066,null,12419,null,1550,null,7690,null,1311,null,15288,null,1893,null,28639,null,3214,null,24454,null,2706,null,28563,null,2509,null,33854,null,3388,null,16939,null,1788,null,323021,null,9134,null,57457,null,3222,null,131798,null,6027,null,39486,null,3222,null,113812,null,4683,null,35741,null,2935,null,14422,null,1661,null,8622,null,1303,null,980609,null,3121,null,10213,null,1287,null,7030,null,1135,null,13118,null,2256,null,34369,null,3183,null,24101,null,2212,null,30027,null,2909,null,35820,null,2822,null,14436,null,1944,null,340087,null,6405,null,71370,null,3572,null,155657,null,6122,null,65038,null,3711,null,120543,null,3991,null,45435,null,3000,null,8404,null,1352,null,4961,null,865,null,0400000US05,Arkansas,05
23528476,null,7194,null,11586729,null,5279,null,247731,null,9693,null,234326,null,9351,null,503446,null,14119,null,233657,null,8954,null,280220,null,8960,null,226311,null,9186,null,305422,null,8574,null,324941,null,10600,null,2410922,null,25265,null,630633,null,12971,null,1874875,null,24697,null,797282,null,14116,null,2160557,null,22897,null,824824,null,14625,null,309673,null,8645,null,221909,null,7374,null,11941747,null,4552,null,289838,null,9409,null,250560,null,9660,null,493946,null,12324,null,248052,null,9426,null,252249,null,8731,null,207858,null,6762,null,272094,null,8883,null,281012,null,7908,null,2492387,null,22472,null,743733,null,11287,null,1972761,null,19525,null,992094,null,14880,null,2271559,null,18105,null,829934,null,13409,null,229698,null,7793,null,113972,null,4565,null,0400000US06,California,06
3263026,null,4054,null,1624815,null,3260,null,17047,null,2539,null,12411,null,1850,null,29961,null,3447,null,27874,null,3474,null,25765,null,2937,null,25703,null,3076,null,32595,null,4059,null,25154,null,2547,null,371457,null,7852,null,94802,null,4877,null,260798,null,7362,null,115447,null,5420,null,373322,null,7658,null,140559,null,5062,null,42863,null,2889,null,29057,null,2452,null,1638211,null,3766,null,10295,null,1582,null,9271,null,1770,null,22992,null,2782,null,27456,null,3069,null,24149,null,3068,null,24554,null,2515,null,29184,null,3083,null,19085,null,2019,null,375476,null,9317,null,111436,null,4373,null,275575,null,6544,null,133072,null,5381,null,375172,null,8445,null,159157,null,4908,null,26260,null,2564,null,15077,null,1686,null,0400000US08,Colorado,08
2364317,null,2053,null,1125970,null,1907,null,10586,null,1844,null,8388,null,1974,null,12524,null,2111,null,21547,null,2260,null,14386,null,1908,null,20079,null,2131,null,23686,null,2728,null,20122,null,1982,null,319020,null,8393,null,55499,null,3856,null,135279,null,5225,null,69901,null,3905,null,237373,null,5866,null,114895,null,5468,null,40633,null,2881,null,22052,null,2097,null,1238347,null,1511,null,11950,null,1694,null,9871,null,1514,null,13555,null,2013,null,23760,null,2509,null,15827,null,1867,null,21136,null,2105,null,24389,null,2819,null,16747,null,1888,null,342730,null,7945,null,74394,null,3663,null,150575,null,6290,null,106456,null,5031,null,244603,null,7296,null,141740,null,4619,null,26469,null,2485,null,14145,null,1545,null,0400000US09,Connecticut,09
581811,null,1097,null,274793,null,771,null,2496,null,742,null,1323,null,659,null,3185,null,1088,null,5458,null,1102,null,6081,null,1263,null,7699,null,1410,null,7967,null,1318,null,3762,null,962,null,86961,null,3896,null,16352,null,1777,null,39543,null,2711,null,17191,null,1832,null,45319,null,3430,null,19056,null,1876,null,6100,null,1239,null,6300,null,1078,null,307018,null,712,null,2806,null,856,null,1116,null,564,null,2063,null,671,null,5850,null,1261,null,4420,null,1106,null,7870,null,1619,null,7847,null,1280,null,4410,null,1009,null,95302,null,3170,null,24154,null,2480,null,43202,null,3036,null,24775,null,2129,null,51545,null,3340,null,25573,null,2269,null,4359,null,1038,null,1726,null,491,null,0400000US10,Delaware,10
403768,null,570,null,187290,null,551,null,2561,null,1038,null,2365,null,979,null,2912,null,981,null,3315,null,1378,null,4023,null,1220,null,2982,null,1295,null,5867,null,1370,null,2939,null,977,null,35065,null,3108,null,4762,null,1187,null,21718,null,2750,null,4108,null,1183,null,42518,null,3273,null,28206,null,2451,null,15246,null,1586,null,8703,null,1328,null,216478,null,462,null,2938,null,1105,null,2491,null,923,null,2700,null,948,null,3477,null,1095,null,4451,null,1283,null,4893,null,1153,null,6162,null,1285,null,3374,null,1022,null,45004,null,3153,null,8120,null,1674,null,24900,null,2535,null,7882,null,1427,null,44575,null,2769,null,32377,null,2666,null,14666,null,1896,null,8468,null,1471,null,0400000US11,District of Columbia,11
12699412,null,7907,null,6105240,null,7010,null,69431,null,5084,null,63522,null,5385,null,111292,null,7390,null,122856,null,6496,null,118095,null,6700,null,162950,null,7572,null,161319,null,6692,null,146334,null,7249,null,1787232,null,19181,null,363089,null,9872,null,875230,null,14587,null,464007,null,10747,null,1049722,null,15287,null,372311,null,9659,null,159128,null,6675,null,78722,null,4400,null,6594172,null,4946,null,73869,null,5024,null,52828,null,4066,null,111973,null,5682,null,125792,null,6775,null,100024,null,5824,null,158600,null,6808,null,157932,null,7589,null,139999,null,5916,null,2015763,null,21598,null,460164,null,10352,null,981013,null,14058,null,597651,null,11993,null,1084744,null,15128,null,399269,null,10197,null,88853,null,4633,null,45698,null,3051,null,0400000US12,Florida,12
