C25015_001E,C25015_001EA,C25015_001M,C25015_001MA,C25015_002E,C25015_002EA,C25015_002M,C25015_002MA,C25015_003E,C25015_003EA,C25015_003M,C25015_003MA,C25015_004E,C25015_004EA,C25015_004M,C25015_004MA,C25015_005E,C25015_005EA,C25015_005M,C25015_005MA,C25015_006E,C25015_006EA,C25015_006M,C25015_006MA,C25015_007E,C25015_007EA,C25015_007M,C25015_007MA,C25015_008E,C25015_008EA,C25015_008M,C25015_008MA,C25015_009E,C25015_009EA,C25015_009M,C25015_009MA,C25015_010E,C25015_010EA,C25015_010M,C25015_010MA,C25015_011E,C25015_011EA,C25015_011M,C25015_011MA,C25015_012E,C25015_012EA,C25015_012M,C25015_012MA,C25015_013E,C25015_013EA,C25015_013M,C25015_013MA,C25015_014E,C25015_014EA,C25015_014M,C25015_014MA,C25015_015E,C25015_015EA,C25015_015M,C25015_015MA,C25015_016E,C25015_016EA,C25015_016M,C25015_016MA,C25015_017E,C25015_017EA,C25015_017M,C25015_017MA,C25015_018E,C25015_018EA,C25015_018M,C25015_018MA,C25015_019E,C25015_019EA,C25015_019M,C25015_019MA,C25015_020E,C25015_020EA,C25015_020M,C25015_020MA,C25015_021E,C25015_021EA,C25015_021M,C25015_021MA,GEO_ID,NAME,state
1815865,null,10024,null,1289155,null,10987,null,157657,null,5898,null,154337,null,5712,null,3320,null,1157,null,784025,null,7711,null,771256,null,7648,null,12769,null,2047,null,347473,null,4851,null,345150,null,4815,null,2323,null,768,null,526710,null,11922,null,211768,null,7628,null,199414,null,7135,null,12354,null,2168,null,249150,null,6813,null,242189,null,6805,null,6961,null,1336,null,65792,null,3450,null,65260,null,3439,null,532,null,364,null,0400000US01,Alabama,01
237607,null,2898,null,154334,null,3685,null,19947,null,1993,null,18344,null,1809,null,1603,null,684,null,110879,null,2901,null,105950,null,2865,null,4929,null,921,null,23508,null,1129,null,22982,null,1180,null,526,null,214,null,83273,null,3590,null,38394,null,2659,null,34668,null,2573,null,3726,null,970,null,39595,null,3322,null,36892,null,3180,null,2703,null,711,null,5284,null,896,null,5220,null,867,null,64,null,101,null,0400000US02,Alaska,02
2273842,null,11467,null,1548890,null,13720,null,193278,null,7381,null,183980,null,7128,null,9298,null,1725,null,919100,null,11830,null,892128,null,11548,null,26972,null,2649,null,436512,null,5656,null,432313,null,5608,null,4199,null,848,null,724952,null,12371,null,291980,null,8311,null,264364,null,8158,null,27616,null,3189,null,351795,null,9604,null,326564,null,9490,null,25231,null,2628,null,81177,null,4072,null,79587,null,4087,null,1590,null,813,null,0400000US04,Arizona,04
1114041,null,8021,null,750639,null,9276,null,98222,null,4140,null,95580,null,4101,null,2642,null,872,null,441712,null,6625,null,434520,null,6872,null,7192,null,1341,null,210705,null,4084,null,209429,null,4169,null,1276,null,500,null,363402,null,7994,null,145117,null,6243,null,137446,null,6116,null,7671,null,1632,null,172593,null,6483,null,164116,null,6343,null,8477,null,1878,null,45692,null,2811,null,45453,null,2798,null,239,null,254,null,0400000US05,Arkansas,05
12176760,null,21139,null,6946432,null,26955,null,643371,null,11778,null,598725,null,11840,null,44646,null,3048,null,4566396,null,24362,null,4347097,null,23700,null,219299,null,6900,null,1736665,null,13530,null,1717786,null,13315,null,18879,null,2061,null,5230328,null,29953,null,1833049,null,19419,null,1561258,null,17762,null,271791,null,8517,null,2788748,null,21387,null,2405442,null,22392,null,383306,null,9848,null,608531,null,9738,null,588597,null,9833,null,19934,null,2308,null,0400000US06,California,06
1897835,null,9244,null,1280814,null,11274,null,174795,null,6007,null,170072,null,5616,null,4723,null,1446,null,856219,null,9228,null,846102,null,9162,null,10117,null,1476,null,249800,null,3930,null,248917,null,4010,null,883,null,375,null,617021,null,9872,null,277012,null,5597,null,260111,null,5595,null,16901,null,2506,null,281739,null,9084,null,267914,null,9119,null,13825,null,2355,null,58270,null,3201,null,57492,null,3212,null,778,null,546,null,0400000US08,Colorado,08
1329305,null,5895,null,917062,null,7342,null,89132,null,3837,null,87521,null,3787,null,1611,null,829,null,609248,null,6810,null,603696,null,7060,null,5552,null,1127,null,218682,null,3803,null,218125,null,3780,null,557,null,373,null,412243,null,8075,null,132709,null,4489,null,125765,null,4439,null,6944,null,1654,null,206727,null,6427,null,197116,null,6251,null,9611,null,1732,null,72807,null,3616,null,71888,null,3532,null,919,null,537,null,0400000US09,Connecticut,09
328654,null,3672,null,241544,null,5028,null,27051,null,2613,null,26742,null,2565,null,309,null,280,null,153582,null,3696,null,152469,null,3589,null,1113,null,503,null,60911,null,2132,null,60769,null,2134,null,142,null,160,null,87110,null,4274,null,33760,null,2547,null,32053,null,2563,null,1707,null,692,null,40694,null,3415,null,38497,null,3227,null,2197,null,944,null,12656,null,1631,null,12656,null,1631,null,0,null,263,null,0400000US10,Delaware,10
249996,null,3353,null,108571,null,4051,null,12571,null,1741,null,12429,null,1716,null,142,null,151,null,67860,null,3579,null,66597,null,3497,null,1263,null,816,null,28140,null,1636,null,28020,null,1650,null,120,null,146,null,141425,null,4835,null,56672,null,3076,null,54105,null,2993,null,2567,null,920,null,66555,null,4162,null,64659,null,4135,null,1896,null,830,null,18198,null,1804,null,17982,null,1812,null,216,null,266,null,0400000US11,District of Columbia,11
7057285,null,24241,null,4916497,null,22392,null,459291,null,10850,null,444930,null,10662,null,14361,null,2308,null,2841418,null,18797,null,2781407,null,18719,null,60011,null,4696,null,1615788,null,11101,null,1609452,null,10952,null,6336,null,1246,null,2140788,null,22439,null,787430,null,13369,null,735270,null,13333,null,52160,null,3803,null,1057327,null,18741,null,1001527,null,17065,null,55800,null,4119,null,296031,null,7070,null,291658,null,6991,null,4373,null,1256,null,0400000US12,Florida,12
