C08406_001E,C08406_001EA,C08406_001M,C08406_001MA,C08406_002E,C08406_002EA,C08406_002M,C08406_002MA,C08406_003E,C08406_003EA,C08406_003M,C08406_003MA,C08406_004E,C08406_004EA,C08406_004M,C08406_004MA,C08406_005E,C08406_005EA,C08406_005M,C08406_005MA,C08406_006E,C08406_006EA,C08406_006M,C08406_006MA,C08406_007E,C08406_007EA,C08406_007M,C08406_007MA,C08406_008E,C08406_008EA,C08406_008M,C08406_008MA,C08406_009E,C08406_009EA,C08406_009M,C08406_009MA,C08406_010E,C08406_010EA,C08406_010M,C08406_010MA,C08406_011E,C08406_011EA,C08406_011M,C08406_011MA,C08406_012E,C08406_012EA,C08406_012M,C08406_012MA,C08406_013E,C08406_013EA,C08406_013M,C08406_013MA,C08406_014E,C08406_014EA,C08406_014M,C08406_014MA,C08406_015E,C08406_015EA,C08406_015M,C08406_015MA,C08406_016E,C08406_016EA,C08406_016M,C08406_016MA,C08406_017E,C08406_017EA,C08406_017M,C08406_017MA,C08406_018E,C08406_018EA,C08406_018M,C08406_018MA,C08406_019E,C08406_019EA,C08406_019M,C08406_019MA,C08406_020E,C08406_020EA,C08406_020M,C08406_020MA,C08406_021E,C08406_021EA,C08406_021M,C08406_021MA,C08406_022E,C08406_022EA,C08406_022M,C08406_022MA,C08406_023E,C08406_023EA,C08406_023M,C08406_023MA,C08406_024E,C08406_024EA,C08406_024M,C08406_024MA,C08406_025E,C08406_025EA,C08406_025M,C08406_025MA,C08406_026E,C08406_026EA,C08406_026M,C08406_026MA,C08406_027E,C08406_027EA,C08406_027M,C08406_027MA,C08406_028E,C08406_028EA,C08406_028M,C08406_028MA,C08406_029E,C08406_029EA,C08406_029M,C08406_029MA,C08406_030E,C08406_030EA,C08406_030M,C08406_030MA,C08406_031E,C08406_031EA,C08406_031M,C08406_031MA,C08406_032E,C08406_032EA,C08406_032M,C08406_032MA,C08406_033E,C08406_033EA,C08406_033M,C08406_033MA,GEO_ID,NAME,state
4504094,null,24969,null,4033613,null,25727,null,3502205,null,26708,null,531408,null,14875,null,389829,null,15076,null,78857,null,6070,null,62722,null,5387,null,108432,null,6725,null,65692,null,5064,null,82160,null,6836,null,214197,null,8325,null,2399663,null,17391,null,2133188,null,17593,null,1828856,null,18358,null,304332,null,10850,null,213911,null,9678,null,46107,null,4581,null,44314,null,5007,null,52583,null,4801,null,39117,null,3947,null,55748,null,5355,null,119027,null,6658,null,2104431,null,16403,null,1900425,null,16338,null,1673349,null,16813,null,227076,null,8127,null,175918,null,8437,null,32750,null,3472,null,18408,null,2428,null,55849,null,4339,null,26575,null,3117,null,26412,null,3045,null,95170,null,5232,null,0400000US13,Georgia,13
657446,null,7936,null,538204,null,7717,null,430921,null,8448,null,107283,null,5868,null,76626,null,5031,null,19830,null,2810,null,10827,null,2348,null,38522,null,3928,null,27697,null,3872,null,22918,null,2765,null,30105,null,3003,null,358321,null,4873,null,294558,null,4968,null,243459,null,6284,null,51099,null,3763,null,34676,null,3283,null,10097,null,2012,null,6326,null,1698,null,15832,null,2210,null,16187,null,3082,null,16167,null,2158,null,15577,null,2081,null,299125,null,5568,null,243646,null,5482,null,187462,null,5323,null,56184,null,3912,null,41950,null,3464,null,9733,null,1476,null,4501,null,1174,null,22690,null,2711,null,11510,null,2150,null,6751,null,1519,null,14528,null,1824,null,0400000US15,Hawaii,15
697445,null,7476,null,607355,null,8232,null,517886,null,7651,null,89469,null,4751,null,68505,null,4484,null,12905,null,2081,null,8059,null,1589,null,6415,null,1479,null,21840,null,2932,null,24094,null,2645,null,37741,null,3029,null,384638,null,6325,null,330970,null,6152,null,278732,null,5702,null,52238,null,3717,null,39491,null,3196,null,7438,null,1477,null,5309,null,1309,null,3730,null,964,null,12619,null,2341,null,18239,null,2247,null,19080,null,2235,null,312807,null,5561,null,276385,null,6465,null,239154,null,6818,null,37231,null,2670,null,29014,null,2695,null,5467,null,1196,null,2750,null,711,null,2685,null,957,null,9221,null,1777,null,5855,null,1371,null,18661,null,2101,null,0400000US16,Idaho,16
6202729,null,25682,null,5126342,null,26708,null,4541660,null,25799,null,584682,null,12829,null,465045,null,12077,null,70104,null,5461,null,49533,null,3943,null,542031,null,13138,null,184178,null,8789,null,101980,null,6371,null,248198,null,8356,null,3307880,null,16054,null,2755245,null,17459,null,2441597,null,17869,null,313648,null,9130,null,247354,null,7966,null,38572,null,3949,null,27722,null,2862,null,261882,null,9015,null,96968,null,5903,null,67388,null,4900,null,126397,null,5040,null,2894849,null,18695,null,2371097,null,19370,null,2100063,null,17699,null,271034,null,8254,null,217691,null,7933,null,31532,null,2955,null,21811,null,2353,null,280149,null,9287,null,87210,null,5745,null,34592,null,3363,null,121801,null,5838,null,0400000US17,Illinois,17
2970548,null,18262,null,2734859,null,20771,null,2434018,null,19644,null,300841,null,11161,null,245251,null,10340,null,34836,null,3072,null,20754,null,2911,null,26758,null,2903,null,69500,null,4461,null,45424,null,3850,null,94007,null,4846,null,1567624,null,11576,null,1437859,null,12256,null,1276285,null,12020,null,161574,null,7000,null,129818,null,6387,null,18217,null,2227,null,13539,null,2128,null,11163,null,1735,null,37692,null,3619,null,32764,null,2918,null,48146,null,3354,null,1402924,null,13493,null,1297000,null,14176,null,1157733,null,13011,null,139267,null,6660,null,115433,null,6124,null,16619,null,1874,null,7215,null,1317,null,15595,null,2286,null,31808,null,2511,null,12660,null,1991,null,45861,null,3394,null,0400000US18,Indiana,18
1566652,null,9342,null,1392741,null,11434,null,1221945,null,11792,null,170796,null,6908,null,126648,null,5874,null,27309,null,2881,null,16839,null,2376,null,18919,null,2460,null,63699,null,3876,null,21772,null,2251,null,69521,null,3955,null,826286,null,7464,null,733219,null,9280,null,638521,null,8921,null,94698,null,4770,null,69705,null,3727,null,15946,null,2308,null,9047,null,1575,null,10188,null,1862,null,34182,null,2720,null,15507,null,1971,null,33190,null,2509,null,740366,null,7501,null,659522,null,7644,null,583424,null,7389,null,76098,null,3965,null,56943,null,3400,null,11363,null,1380,null,7792,null,1208,null,8731,null,1416,null,29517,null,2694,null,6265,null,1129,null,36331,null,2838,null,0400000US19,Iowa,19
1451045,null,10233,null,1325586,null,10499,null,1175521,null,10123,null,150065,null,5371,null,114020,null,5203,null,22227,null,2295,null,13818,null,2660,null,6940,null,1545,null,36572,null,3151,null,21484,null,2430,null,60463,null,4949,null,780638,null,7185,null,709686,null,7421,null,624363,null,7673,null,85323,null,4485,null,64586,null,4119,null,12828,null,1952,null,7909,null,1820,null,3572,null,1208,null,20101,null,2551,null,15520,null,2063,null,31759,null,3355,null,670407,null,8015,null,615900,null,7697,null,551158,null,7321,null,64742,null,3209,null,49434,null,2969,null,9399,null,1317,null,5909,null,1274,null,3368,null,834,null,16471,null,1800,null,5964,null,1301,null,28704,null,2529,null,0400000US20,Kansas,20
1893694,null,15090,null,1754400,null,15426,null,1542232,null,15395,null,212168,null,8927,null,168763,null,8286,null,27152,null,2873,null,16253,null,2392,null,21566,null,2876,null,44879,null,4508,null,18947,null,2249,null,53902,null,3855,null,997665,null,8582,null,921449,null,8881,null,807461,null,9353,null,113988,null,6110,null,89302,null,5398,null,14653,null,2121,null,10033,null,2034,null,9838,null,1586,null,25755,null,3467,null,13200,null,2053,null,27423,null,2790,null,896029,null,11118,null,832951,null,11259,null,734771,null,10625,null,98180,null,4875,null,79461,null,4539,null,12499,null,1554,null,6220,null,1458,null,11728,null,2025,null,19124,null,2427,null,5747,null,1193,null,26479,null,2345,null,0400000US21,Kentucky,21
1975948,null,15956,null,1827237,null,18470,null,1606738,null,18208,null,220499,null,8058,null,167379,null,7614,null,31587,null,3133,null,21533,null,2676,null,25634,null,3195,null,38639,null,4234,null,38223,null,3474,null,46215,null,4169,null,1047516,null,11778,null,965807,null,12640,null,840641,null,11877,null,125166,null,5555,null,92080,null,5110,null,18147,null,2337,null,14939,null,2169,null,12243,null,2622,null,19927,null,2890,null,27328,null,2811,null,22211,null,2490,null,928432,null,10904,null,861430,null,11515,null,766097,null,12065,null,95333,null,5068,null,75299,null,4331,null,13440,null,1690,null,6594,null,1358,null,13391,null,1973,null,18712,null,2622,null,10895,null,2005,null,24004,null,2405,null,0400000US22,Louisiana,22
633538,null,8163,null,558213,null,8802,null,489057,null,8687,null,69156,null,3777,null,55685,null,3432,null,7519,null,1286,null,5952,null,1117,null,4019,null,906,null,26058,null,2680,null,11295,null,1653,null,33953,null,2937,null,323383,null,4759,null,285342,null,5292,null,246270,null,5758,null,39072,null,2921,null,30841,null,2391,null,4117,null,1000,null,4114,null,1004,null,1910,null,668,null,13626,null,1935,null,7172,null,1169,null,15333,null,2145,null,310155,null,5458,null,272871,null,5865,null,242787,null,5534,null,30084,null,2424,null,24844,null,2216,null,3402,null,711,null,1838,null,528,null,2109,null,653,null,12432,null,1832,null,4123,null,1118,null,18620,null,1978,null,0400000US23,Maine,23
2632012,null,21935,null,2274443,null,20584,null,1986458,null,19592,null,287985,null,10090,null,221497,null,9494,null,37854,null,4381,null,28634,null,3299,null,142586,null,7507,null,69318,null,4848,null,34535,null,3607,null,111130,null,5972,null,1349746,null,14731,null,1174547,null,14724,null,1020259,null,14330,null,154288,null,6891,null,115024,null,6248,null,19657,null,3112,null,19607,null,3174,null,65502,null,4496,null,35331,null,3373,null,22491,null,2780,null,51875,null,3873,null,1282266,null,13416,null,1099896,null,12565,null,966199,null,11590,null,133697,null,6104,null,106473,null,5874,null,18197,null,2285,null,9027,null,1685,null,77084,null,5193,null,33987,null,3180,null,12044,null,1902,null,59255,null,3658,null,0400000US24,Maryland,24
3381819,null,18045,null,2747133,null,20179,null,2456626,null,22463,null,290507,null,11358,null,230877,null,10060,null,34770,null,3628,null,24860,null,3802,null,298483,null,9248,null,150084,null,7586,null,56134,null,3974,null,129985,null,5383,null,1744183,null,12900,null,1426685,null,12177,null,1278978,null,13390,null,147707,null,7484,null,116771,null,6501,null,17976,null,2248,null,12960,null,2242,null,148397,null,6192,null,70481,null,5541,null,35402,null,3332,null,63218,null,3930,null,1637636,null,13106,null,1320448,null,14078,null,1177648,null,15419,null,142800,null,6809,null,114106,null,5880,null,16794,null,2511,null,11900,null,2638,null,150086,null,6938,null,79603,null,4919,null,20732,null,2476,null,66767,null,3563,null,0400000US25,Massachusetts,25
4411241,null,19893,null,4042552,null,19001,null,3629346,null,19677,null,413206,null,9941,null,333568,null,9043,null,50414,null,3764,null,29224,null,2880,null,62316,null,4190,null,97644,null,5167,null,53773,null,3495,null,154956,null,7093,null,2290998,null,12618,null,2098603,null,13385,null,1869209,null,13805,null,229394,null,6534,null,182280,null,6000,null,28705,null,2553,null,18409,null,2367,null,29414,null,3010,null,51560,null,3249,null,37544,null,3046,null,73877,null,4957,null,2120243,null,14065,null,1943949,null,14604,null,1760137,null,14906,null,183812,null,6058,null,151288,null,5173,null,21709,null,2273,null,10815,null,1514,null,32902,null,3067,null,46084,null,3602,null,16229,null,1627,null,81079,null,4148,null,0400000US26,Michigan,26
2797198,null,12211,null,2438946,null,13427,null,2174418,null,13837,null,264528,null,7520,null,207547,null,7313,null,34158,null,3126,null,22823,null,2536,null,95197,null,4673,null,80911,null,4934,null,47365,null,3342,null,134779,null,5290,null,1462495,null,8576,null,1277169,null,8927,null,1137215,null,9341,null,139954,null,4640,null,109748,null,4378,null,17789,null,2074,null,12417,null,2042,null,42402,null,3317,null,40897,null,3513,null,33068,null,2609,null,68959,null,4091,null,1334703,null,9173,null,1161777,null,9579,null,1037203,null,9977,null,124574,null,4915,null,97799,null,4680,null,16369,null,1787,null,10406,null,1510,null,52795,null,2779,null,40014,null,3134,null,14297,null,1941,null,65820,null,3359,null,0400000US27,Minnesota,27
1199322,null,13483,null,1126991,null,13322,null,976545,null,13762,null,150446,null,6711,null,112275,null,6237,null,22168,null,2674,null,16003,null,2289,null,4476,null,1247,null,22129,null,2587,null,17806,null,2800,null,27920,null,3147,null,622247,null,9832,null,578451,null,9969,null,494534,null,10300,null,83917,null,5017,null,62059,null,4627,null,11117,null,1690,null,10741,null,1965,null,1700,null,645,null,12809,null,2006,null,14013,null,2475,null,15274,null,2312,null,577075,null,8523,null,548540,null,8462,null,482011,null,8357,null,66529,null,4383,null,50216,null,4389,null,11051,null,1565,null,5262,null,1194,null,2776,null,948,null,9320,null,1654,null,3793,null,1016,null,12646,null,1685,null,0400000US28,Mississippi,28
2893867,null,16163,null,2630068,null,15428,null,2309346,null,16364,null,320722,null,9687,null,257604,null,8550,null,42193,null,3503,null,20925,null,2731,null,52991,null,4584,null,57183,null,4622,null,35161,null,2802,null,118464,null,6032,null,1499046,null,10328,null,1353177,null,11079,null,1184372,null,11876,null,168805,null,6478,null,136147,null,5606,null,20036,null,2302,null,12622,null,2026,null,25353,null,2971,null,31681,null,3350,null,25617,null,2056,null,63218,null,4370,null,1394821,null,12031,null,1276891,null,11463,null,1124974,null,11350,null,151917,null,5307,null,121457,null,4765,null,22157,null,1855,null,8303,null,1437,null,27638,null,3040,null,25502,null,2443,null,9544,null,1699,null,55246,null,4429,null,0400000US29,Missouri,29
476288,null,6733,null,400984,null,7339,null,346417,null,6756,null,54567,null,4161,null,41998,null,3424,null,6745,null,1230,null,5824,null,1518,null,5251,null,1324,null,26037,null,2416,null,12861,null,1862,null,31155,null,3237,null,255552,null,4407,null,213075,null,4894,null,182727,null,4560,null,30348,null,2679,null,22165,null,2300,null,3887,null,779,null,4296,null,1091,null,3139,null,1058,null,13984,null,1756,null,9205,null,1646,null,16149,null,1864,null,220736,null,4145,null,187909,null,4171,null,163690,null,3924,null,24219,null,2240,null,19833,null,1822,null,2858,null,817,null,1528,null,643,null,2112,null,732,null,12053,null,1648,null,3656,null,709,null,15006,null,2065,null,0400000US30,Montana,30
962264,null,6784,null,866598,null,7628,null,766639,null,8085,null,99959,null,4667,null,77408,null,3967,null,14162,null,1650,null,8389,null,1716,null,6606,null,1321,null,29203,null,2649,null,13450,null,1863,null,46407,null,2860,null,508041,null,5067,null,452609,null,5374,null,400797,null,5761,null,51812,null,3141,null,40473,null,2946,null,6833,null,1328,null,4506,null,1013,null,3573,null,985,null,16855,null,2042,null,10071,null,1675,null,24933,null,2223,null,454223,null,5741,null,413989,null,5625,null,365842,null,5674,null,48147,null,2695,null,36935,null,2331,null,7329,null,936,null,3883,null,1210,null,3033,null,853,null,12348,null,1643,null,3379,null,823,null,21474,null,1737,null,0400000US31,Nebraska,31
1274145,null,10608,null,1132498,null,12042,null,978208,null,11619,null,154290,null,8367,null,120922,null,6639,null,21131,null,4050,null,12237,null,2403,null,47199,null,5403,null,29231,null,4195,null,27720,null,2786,null,37497,null,3236,null,704790,null,7383,null,620884,null,9061,null,536471,null,8592,null,84413,null,5759,null,65371,null,4860,null,11440,null,2421,null,7602,null,1895,null,28144,null,4189,null,15876,null,3286,null,20419,null,2551,null,19467,null,2234,null,569355,null,7713,null,511614,null,7204,null,441737,null,7466,null,69877,null,4523,null,55551,null,3739,null,9691,null,2345,null,4635,null,1265,null,19055,null,2758,null,13355,null,2099,null,7301,null,1704,null,18030,null,1920,null,0400000US32,Nevada,32
658937,null,8772,null,588126,null,8705,null,530211,null,8161,null,57915,null,3543,null,48176,null,3531,null,5885,null,1247,null,3854,null,935,null,3213,null,947,null,23631,null,2466,null,7986,null,1565,null,35981,null,3002,null,334626,null,6247,null,294019,null,6580,null,261638,null,6365,null,32381,null,2745,null,26516,null,2612,null,3210,null,986,null,2655,null,722,null,1606,null,702,null,13534,null,2045,null,5610,null,1287,null,19857,null,2279,null,324311,null,4857,null,294107,null,4961,null,268573,null,4392,null,25534,null,2223,null,21660,null,2129,null,2675,null,685,null,1199,null,545,null,1607,null,591,null,10097,null,1411,null,2376,null,786,null,16124,null,1884,null,0400000US33,New Hampshire,33
4037781,null,22076,null,3441949,null,20337,null,3058571,null,20569,null,383378,null,9333,null,282225,null,8516,null,53265,null,5026,null,47888,null,4446,null,223457,null,8225,null,139600,null,8419,null,90572,null,7045,null,142203,null,7189,null,2129656,null,14652,null,1808879,null,14520,null,1597399,null,15160,null,211480,null,8370,null,149212,null,7039,null,32907,null,4242,null,29361,null,3812,null,115881,null,5881,null,75946,null,5478,null,52564,null,4958,null,76386,null,4906,null,1908125,null,14451,null,1633070,null,13347,null,1461172,null,13740,null,171898,null,4974,null,133013,null,4924,null,20358,null,2437,null,18527,null,2405,null,107576,null,5629,null,63654,null,4650,null,38008,null,4033,null,65817,null,4118,null,0400000US34,New Jersey,34
882957,null,11948,null,787986,null,12791,null,676108,null,12827,null,111878,null,7117,null,83672,null,6177,null,15103,null,2341,null,13103,null,2845,null,10587,null,2588,null,23064,null,2674,null,21094,null,3221,null,40226,null,3401,null,467587,null,6972,null,413208,null,7885,null,350417,null,8095,null,62791,null,4218,null,45446,null,3416,null,8662,null,1864,null,8683,null,1964,null,5862,null,1663,null,13510,null,2069,null,15146,null,2508,null,19861,null,2591,null,415370,null,8232,null,374778,null,8407,null,325691,null,8191,null,49087,null,4443,null,38226,null,3983,null,6441,null,1075,null,4420,null,1304,null,4725,null,1369,null,9554,null,1647,null,5948,null,1555,null,20365,null,2026,null,0400000US35,New Mexico,35
9544314,null,39140,null,5735760,null,36859,null,5014321,null,36464,null,721439,null,15982,null,561277,null,14123,null,93146,null,6596,null,67016,null,5002,null,2699517,null,24879,null,584062,null,16207,null,166344,null,7741,null,358631,null,10693,null,5012521,null,27097,null,3071423,null,23373,null,2686360,null,23806,null,385063,null,10949,null,292582,null,10099,null,51076,null,4656,null,41405,null,4098,null,1359234,null,15599,null,293056,null,10748,null,101804,null,6272,null,187004,null,7463,null,4531793,null,23878,null,2664337,null,20765,null,2327961,null,19705,null,336376,null,9208,null,268695,null,8589,null,42070,null,3378,null,25611,null,2978,null,1340283,null,17089,null,291006,null,10455,null,64540,null,4140,null,171627,null,6644,null,0400000US36,New York,36
4378919,null,22722,null,4009393,null,24283,null,3506617,null,22633,null,502776,null,14087,null,371039,null,11144,null,70182,null,4975,null,61555,null,6576,null,49581,null,4395,null,74342,null,5450,null,56501,null,4314,null,189102,null,10113,null,2324737,null,14837,null,2104961,null,17128,null,1809980,null,16950,null,294981,null,10824,null,205357,null,6837,null,42409,null,4418,null,47215,null,6138,null,25134,null,3020,null,46723,null,4506,null,38373,null,3218,null,109546,null,9091,null,2054182,null,15491,null,1904432,null,16732,null,1696637,null,15202,null,207795,null,7540,null,165682,null,6761,null,27773,null,2823,null,14340,null,2096,null,24447,null,2758,null,27619,null,2945,null,18128,null,2648,null,79556,null,4601,null,0400000US37,North Carolina,37
