C15002H_001E,C15002H_001EA,C15002H_001M,C15002H_001MA,C15002H_002E,C15002H_002EA,C15002H_002M,C15002H_002MA,C15002H_003E,C15002H_003EA,C15002H_003M,C15002H_003MA,C15002H_004E,C15002H_004EA,C15002H_004M,C15002H_004MA,C15002H_005E,C15002H_005EA,C15002H_005M,C15002H_005MA,C15002H_006E,C15002H_006EA,C15002H_006M,C15002H_006MA,C15002H_007E,C15002H_007EA,C15002H_007M,C15002H_007MA,C15002H_008E,C15002H_008EA,C15002H_008M,C15002H_008MA,C15002H_009E,C15002H_009EA,C15002H_009M,C15002H_009MA,C15002H_010E,C15002H_010EA,C15002H_010M,C15002H_010MA,C15002H_011E,C15002H_011EA,C15002H_011M,C15002H_011MA,GEO_ID,NAME,state
229893,null,1858,null,124330,null,1576,null,4098,null,962,null,25255,null,2506,null,42867,null,2790,null,52110,null,2458,null,105563,null,927,null,3875,null,990,null,19625,null,1974,null,38668,null,2408,null,43395,null,2608,null,0400000US15,Hawaii,15
851092,null,1146,null,418088,null,662,null,37785,null,3010,null,114901,null,4617,null,152686,null,5266,null,112716,null,4855,null,433004,null,731,null,37079,null,3274,null,124737,null,3821,null,167928,null,4242,null,103260,null,3756,null,0400000US16,Idaho,16
5776583,null,8875,null,2774241,null,2800,null,239675,null,7386,null,768441,null,12046,null,808772,null,11650,null,957353,null,12333,null,3002342,null,6538,null,261404,null,6696,null,870597,null,11048,null,916246,null,11909,null,954095,null,11457,null,0400000US17,Illinois,17
3587341,null,2518,null,1725313,null,1447,null,216435,null,6494,null,613232,null,9069,null,476137,null,8433,null,419509,null,8605,null,1862028,null,1474,null,221122,null,7063,null,671210,null,10044,null,542770,null,8669,null,426926,null,8780,null,0400000US18,Indiana,18
1836344,null,1779,null,883735,null,1330,null,77936,null,3507,null,313238,null,6097,null,275623,null,6609,null,216938,null,6552,null,952609,null,953,null,75914,null,3984,null,317309,null,5916,null,326821,null,5768,null,232565,null,4973,null,0400000US19,Iowa,19
1515488,null,2545,null,728889,null,1645,null,58106,null,3315,null,207691,null,5151,null,227034,null,5718,null,236058,null,4620,null,786599,null,1344,null,56431,null,3047,null,220758,null,4713,null,271889,null,5174,null,237521,null,5959,null,0400000US20,Kansas,20
2578882,null,2730,null,1231084,null,1783,null,246746,null,6931,null,434143,null,7428,null,304550,null,6689,null,245645,null,5846,null,1347798,null,1769,null,231715,null,6696,null,462654,null,8890,null,386660,null,7347,null,266769,null,5694,null,0400000US21,Kentucky,21
1860745,null,2057,null,893277,null,1409,null,141553,null,4679,null,303798,null,6268,null,229645,null,6793,null,218281,null,5939,null,967468,null,1450,null,133585,null,4399,null,349984,null,6310,null,260476,null,6620,null,223423,null,6174,null,0400000US22,Louisiana,22
896378,null,394,null,427898,null,209,null,48235,null,2810,null,155715,null,4517,null,118491,null,4123,null,105457,null,4083,null,468480,null,284,null,41144,null,3075,null,160754,null,4976,null,143669,null,4091,null,122913,null,5088,null,0400000US23,Maine,23
2264913,null,2689,null,1081854,null,1605,null,98724,null,5008,null,279042,null,6995,null,262729,null,6314,null,441359,null,7717,null,1183059,null,1822,null,99946,null,4156,null,314586,null,5924,null,317862,null,6862,null,450665,null,6509,null,0400000US24,Maryland,24
3601519,null,4116,null,1703468,null,2335,null,152257,null,7229,null,468570,null,9856,null,386877,null,8688,null,695764,null,9481,null,1898051,null,2563,null,150042,null,5813,null,505122,null,9950,null,499960,null,9088,null,742927,null,11717,null,0400000US25,Massachusetts,25
5322319,null,2059,null,2583146,null,1409,null,271899,null,7538,null,801885,null,11388,null,808180,null,11443,null,701182,null,9991,null,2739173,null,1087,null,249888,null,6963,null,891346,null,10057,null,916780,null,11511,null,681159,null,9051,null,0400000US26,Michigan,26
3062603,null,1983,null,1495038,null,1603,null,104089,null,3477,null,424501,null,6824,null,475088,null,8439,null,491360,null,6813,null,1567565,null,959,null,92310,null,3888,null,430407,null,6460,null,544097,null,7017,null,500751,null,6612,null,0400000US27,Minnesota,27
1175049,null,4159,null,563421,null,1967,null,90018,null,4995,null,164571,null,4989,null,172996,null,6090,null,135836,null,4765,null,611628,null,2910,null,88364,null,4380,null,185163,null,5413,null,203653,null,5870,null,134448,null,4392,null,0400000US28,Mississippi,28
3321515,null,1775,null,1591760,null,1185,null,196880,null,5533,null,524767,null,8436,null,445915,null,8244,null,424198,null,7869,null,1729755,null,1284,null,209571,null,6574,null,553790,null,8396,null,527980,null,8336,null,438414,null,7903,null,0400000US29,Missouri,29
592350,null,1232,null,292610,null,954,null,26907,null,2134,null,94541,null,4093,null,90106,null,4423,null,81056,null,3717,null,299740,null,778,null,22320,null,2057,null,89901,null,3525,null,102270,null,4208,null,85249,null,3501,null,0400000US30,Montana,30
1008987,null,1919,null,486186,null,1241,null,34575,null,2356,null,147045,null,4531,null,162042,null,4455,null,142524,null,4537,null,522801,null,1184,null,35675,null,2283,null,155973,null,3999,null,186016,null,4546,null,145137,null,3566,null,0400000US31,Nebraska,31
1075148,null,3670,null,542831,null,2710,null,46266,null,3519,null,155587,null,5899,null,196139,null,5565,null,144839,null,5586,null,532317,null,2413,null,48257,null,3888,null,157353,null,5043,null,202228,null,5882,null,124479,null,4949,null,0400000US32,Nevada,32
852639,null,848,null,412518,null,369,null,40024,null,2902,null,122927,null,5127,null,109290,null,4309,null,140277,null,4409,null,440121,null,713,null,33739,null,2752,null,129116,null,4427,null,136535,null,4607,null,140731,null,4674,null,0400000US33,New Hampshire,33
3790113,null,2078,null,1803357,null,1223,null,145472,null,6396,null,523444,null,11008,null,429245,null,9015,null,705196,null,12015,null,1986756,null,1170,null,171166,null,6120,null,631727,null,9322,null,483175,null,8346,null,700688,null,9405,null,0400000US34,New Jersey,34
610483,null,2449,null,292490,null,1924,null,18122,null,1960,null,66606,null,3741,null,99206,null,4124,null,108556,null,3891,null,317993,null,1523,null,21309,null,1925,null,70992,null,3969,null,111491,null,4063,null,114201,null,4353,null,0400000US35,New Mexico,35
8221304,null,5384,null,3917103,null,2976,null,365393,null,9651,null,1081912,null,14769,null,994500,null,15476,null,1475298,null,15653,null,4304201,null,3169,null,398799,null,8989,null,1244427,null,12109,null,1101842,null,12268,null,1559133,null,15307,null,0400000US36,New York,36
4328178,null,4830,null,2061360,null,3394,null,282089,null,8107,null,566365,null,11037,null,594215,null,10661,null,618691,null,10101,null,2266818,null,2931,null,263807,null,7863,null,615368,null,9619,null,737528,null,11908,null,650115,null,10308,null,0400000US37,North Carolina,37
387023,null,803,null,190668,null,579,null,20136,null,1528,null,53225,null,1997,null,65406,null,2504,null,51901,null,2643,null,196355,null,613,null,17325,null,1458,null,53086,null,2350,null,71813,null,2834,null,54131,null,2443,null,0400000US38,North Dakota,38
6506300,null,1872,null,3111956,null,810,null,358752,null,9174,null,1112362,null,11267,null,836892,null,11071,null,803950,null,10445,null,3394344,null,1364,null,363160,null,9066,null,1249655,null,14223,null,971413,null,12754,null,810116,null,9979,null,0400000US39,Ohio,39
1791251,null,2273,null,853704,null,1764,null,101973,null,4250,null,269971,null,6484,null,267867,null,5680,null,213893,null,5145,null,937547,null,1095,null,109283,null,4591,null,310514,null,6501,null,306378,null,6490,null,211372,null,5901,null,0400000US40,Oklahoma,40
2170570,null,1100,null,1049867,null,761,null,91863,null,4841,null,266057,null,6659,null,373348,null,8128,null,318599,null,7550,null,1120703,null,475,null,84821,null,4526,null,301629,null,6444,null,417280,null,7983,null,316973,null,6195,null,0400000US41,Oregon,41
7147338,null,3233,null,3403819,null,1685,null,374002,null,8302,null,1272411,null,12228,null,779803,null,11777,null,977603,null,12070,null,3743519,null,1775,null,407063,null,8390,null,1461164,null,12444,null,906137,null,11698,null,969155,null,13274,null,0400000US42,Pennsylvania,42
585700,null,1595,null,275700,null,1137,null,37291,null,3114,null,74754,null,3461,null,69708,null,3956,null,93947,null,3849,null,310000,null,779,null,38073,null,2834,null,90402,null,4020,null,86814,null,4088,null,94711,null,3697,null,0400000US44,Rhode Island,44
2041863,null,2401,null,974803,null,1862,null,134023,null,5836,null,274972,null,7004,null,275042,null,7397,null,290766,null,6536,null,1067060,null,1236,null,134988,null,5486,null,317121,null,6771,null,331622,null,7935,null,283329,null,6630,null,0400000US45,South Carolina,45
469773,null,2164,null,229359,null,1440,null,21567,null,1696,null,79109,null,2951,null,68510,null,2789,null,60173,null,2410,null,240414,null,1275,null,18790,null,1625,null,74435,null,3546,null,85585,null,3524,null,61604,null,3255,null,0400000US46,South Dakota,46
3356038,null,2310,null,1602847,null,1769,null,256973,null,6563,null,523416,null,8153,null,417733,null,9373,null,404725,null,7016,null,1753191,null,1574,null,266203,null,8362,null,580463,null,9796,null,503116,null,8902,null,403409,null,7569,null,0400000US47,Tennessee,47
7959684,null,11291,null,3846600,null,5547,null,316702,null,8594,null,921187,null,13296,null,1235387,null,14792,null,1373324,null,12153,null,4113084,null,7152,null,361005,null,8514,null,1095462,null,12928,null,1373631,null,13537,null,1282986,null,14111,null,0400000US48,Texas,48
1312402,null,1220,null,644896,null,708,null,37354,null,3129,null,148916,null,4961,null,233997,null,6222,null,224629,null,5079,null,667506,null,656,null,41167,null,3740,null,166296,null,5067,null,277165,null,5106,null,182878,null,5277,null,0400000US49,Utah,49
413780,null,657,null,199582,null,629,null,18972,null,1298,null,73254,null,3238,null,46565,null,2305,null,60791,null,2591,null,214198,null,123,null,18949,null,1741,null,64906,null,2909,null,58203,null,2808,null,72140,null,2927,null,0400000US50,Vermont,50
3598362,null,3724,null,1731972,null,2555,null,200967,null,6745,null,422110,null,8864,null,438573,null,8833,null,670322,null,9871,null,1866390,null,2734,null,187594,null,6589,null,475432,null,9495,null,541303,null,10297,null,662061,null,9664,null,0400000US51,Virginia,51
3485554,null,2285,null,1700912,null,1611,null,125003,null,6045,null,411142,null,8987,null,589391,null,9329,null,575376,null,9671,null,1784642,null,1371,null,117225,null,5723,null,431205,null,9335,null,695024,null,9102,null,541188,null,8566,null,0400000US53,Washington,53
1198768,null,2263,null,571842,null,1732,null,110963,null,4931,null,238468,null,5133,null,126823,null,4412,null,95588,null,3677,null,626926,null,1422,null,102614,null,4266,null,253794,null,5969,null,162933,null,5212,null,107585,null,4474,null,0400000US54,West Virginia,54
3322305,null,1878,null,1624797,null,693,null,144660,null,5594,null,560022,null,7355,null,490279,null,7128,null,429836,null,7207,null,1697508,null,1589,null,131130,null,4947,null,579145,null,7621,null,531706,null,8002,null,455527,null,7874,null,0400000US55,Wisconsin,55
313807,null,785,null,156177,null,355,null,11653,null,1277,null,50056,null,2562,null,55711,null,2902,null,38757,null,2342,null,157630,null,758,null,10808,null,1554,null,44248,null,2405,null,62873,null,2698,null,39701,null,2494,null,0400000US56,Wyoming,56
21279,null,2544,null,11618,null,1855,null,2430,null,853,null,2065,null,690,null,2744,null,681,null,4379,null,940,null,9661,null,1400,null,1715,null,611,null,1677,null,678,null,2447,null,676,null,3822,null,983,null,0400000US72,Puerto Rico,72
