B22001_001E,B22001_001EA,B22001_001M,B22001_001MA,B22001_002E,B22001_002EA,B22001_002M,B22001_002MA,B22001_003E,B22001_003EA,B22001_003M,B22001_003MA,B22001_004E,B22001_004EA,B22001_004M,B22001_004MA,B22001_005E,B22001_005EA,B22001_005M,B22001_005MA,B22001_006E,B22001_006EA,B22001_006M,B22001_006MA,B22001_007E,B22001_007EA,B22001_007M,B22001_007MA,GEO_ID,NAME,state
1815865,null,10024,null,186429,null,6759,null,36885,null,2636,null,149544,null,6108,null,1629436,null,10705,null,577372,null,6409,null,1052064,null,8683,null,0400000US01,Alabama,01
237607,null,2898,null,18421,null,1766,null,3032,null,791,null,15389,null,1489,null,219186,null,3181,null,50523,null,1692,null,168663,null,3586,null,0400000US02,Alaska,02
2273842,null,11467,null,187331,null,7751,null,40684,null,2802,null,146647,null,7458,null,2086511,null,12397,null,732465,null,7187,null,1354046,null,11153,null,0400000US04,Arizona,04
1114041,null,8021,null,140207,null,5439,null,30092,null,2471,null,110115,null,4838,null,973834,null,8625,null,352979,null,5432,null,620855,null,7926,null,0400000US05,Arkansas,05
12176760,null,21139,null,623373,null,13486,null,106701,null,4916,null,516672,null,12553,null,11553387,null,24478,null,3735489,null,16767,null,7817898,null,23953,null,0400000US06,California,06
1897835,null,9244,null,96048,null,5194,null,18947,null,2137,null,77101,null,4829,null,1801787,null,9768,null,491639,null,5529,null,1310148,null,9660,null,0400000US08,Colorado,08
1329305,null,5895,null,87443,null,4217,null,23812,null,2281,null,63631,null,4132,null,1241862,null,6246,null,427321,null,5111,null,814541,null,6345,null,0400000US09,Connecticut,09
328654,null,3672,null,24064,null,2241,null,4856,null,1051,null,19208,null,2086,null,304590,null,4200,null,109813,null,2247,null,194777,null,3855,null,0400000US10,Delaware,10
249996,null,3353,null,26958,null,2242,null,7278,null,1261,null,19680,null,1993,null,223038,null,4090,null,65266,null,2239,null,157772,null,3807,null,0400000US11,District of Columbia,11
7057285,null,24241,null,507031,null,12686,null,183280,null,7208,null,323751,null,10650,null,6550254,null,25994,null,2603529,null,14127,null,3946725,null,22949,null,0400000US12,Florida,12
3469845,null,17452,null,320926,null,8811,null,73581,null,3666,null,247345,null,8529,null,3148919,null,18650,null,898831,null,8426,null,2250088,null,16664,null,0400000US13,Georgia,13
437105,null,4492,null,31359,null,2619,null,13932,null,1554,null,17427,null,2113,null,405746,null,5223,null,156874,null,3478,null,248872,null,4949,null,0400000US15,Hawaii,15
566004,null,4603,null,43209,null,3669,null,6623,null,1083,null,36586,null,3620,null,522795,null,5174,null,162028,null,3167,null,360767,null,5273,null,0400000US16,Idaho,16
