B19121_001E,B19121_001EA,B19121_001M,B19121_001MA,B19121_002E,B19121_002EA,B19121_002M,B19121_002MA,B19121_003E,B19121_003EA,B19121_003M,B19121_003MA,B19121_004E,B19121_004EA,B19121_004M,B19121_004MA,B19121_005E,B19121_005EA,B19121_005M,B19121_005MA,GEO_ID,NAME,state
54270,null,726,null,25394,null,1113,null,38415,null,1246,null,71349,null,979,null,90657,null,3083,null,0400000US01,Alabama,01
79541,null,2344,null,42041,null,10153,null,52130,null,3401,null,90617,null,2838,null,114142,null,5859,null,0400000US02,Alaska,02
60547,null,572,null,36756,null,1032,null,42628,null,957,null,77750,null,1037,null,93215,null,1986,null,0400000US04,Arizona,04
47648,null,983,null,26333,null,1299,null,33531,null,1166,null,63384,null,1514,null,80730,null,3644,null,0400000US05,Arkansas,05
70029,null,386,null,31178,null,580,null,48140,null,620,null,89164,null,689,null,101837,null,781,null,0400000US06,California,06
70164,null,870,null,36804,null,1846,null,47253,null,1159,null,83919,null,1081,null,99283,null,2652,null,0400000US08,Colorado,08
85344,null,1097,null,36819,null,1857,null,58529,null,2343,null,102185,null,1209,null,119413,null,3843,null,0400000US09,Connecticut,09
68745,null,2235,null,41780,null,4399,null,46414,null,3932,null,85987,null,2805,null,108799,null,4734,null,0400000US10,Delaware,10
66722,null,5214,null,15962,null,3857,null,42270,null,3251,null,116442,null,7632,null,104229,null,23050,null,0400000US11,District of Columbia,11
57455,null,485,null,35982,null,769,null,41226,null,395,null,73975,null,729,null,91025,null,1448,null,0400000US12,Florida,12
60268,null,627,null,25934,null,969,null,40691,null,621,null,77451,null,872,null,92727,null,1714,null,0400000US13,Georgia,13
78659,null,2242,null,39567,null,3189,null,55418,null,3216,null,88319,null,2985,null,113173,null,4658,null,0400000US15,Hawaii,15
54695,null,968,null,36382,null,1827,null,39625,null,1799,null,64739,null,1566,null,82018,null,2586,null,0400000US16,Idaho,16
68958,null,567,null,31763,null,684,null,46105,null,639,null,84101,null,771,null,102407,null,1209,null,0400000US17,Illinois,17
59380,null,614,null,30433,null,791,null,40828,null,594,null,73635,null,902,null,91309,null,1837,null,0400000US18,Indiana,18
61663,null,552,null,33733,null,1531,null,40061,null,969,null,72522,null,849,null,88522,null,1837,null,0400000US19,Iowa,19
