B20017_001E,B20017_001EA,B20017_001M,B20017_001MA,B20017_002E,B20017_002EA,B20017_002M,B20017_002MA,B20017_003E,B20017_003EA,B20017_003M,B20017_003MA,B20017_004E,B20017_004EA,B20017_004M,B20017_004MA,B20017_005E,B20017_005EA,B20017_005M,B20017_005MA,B20017_006E,B20017_006EA,B20017_006M,B20017_006MA,B20017_007E,B20017_007EA,B20017_007M,B20017_007MA,GEO_ID,NAME,state
26211,null,256,null,31973,null,365,null,41411,null,378,null,9422,null,402,null,20930,null,296,null,30681,null,359,null,8196,null,370,null,0400000US01,Alabama,01
31895,null,631,null,38999,null,1974,null,51500,null,1091,null,16461,null,1516,null,26260,null,1111,null,37861,null,1836,null,10938,null,642,null,0400000US02,Alaska,02
29160,null,477,null,32317,null,313,null,41524,null,414,null,11353,null,277,null,24582,null,449,null,34556,null,558,null,10239,null,246,null,0400000US04,Arizona,04
23560,null,479,null,29401,null,924,null,36839,null,522,null,9145,null,447,null,19552,null,550,null,27487,null,611,null,7718,null,399,null,0400000US05,Arkansas,05
31126,null,105,null,35931,null,163,null,47758,null,415,null,12859,null,274,null,25898,null,167,null,40521,null,181,null,11085,null,85,null,0400000US06,California,06
30971,null,248,null,36552,null,412,null,47270,null,549,null,11939,null,284,null,25344,null,414,null,36618,null,360,null,10461,null,245,null,0400000US08,Colorado,08
36967,null,353,null,45454,null,669,null,58838,null,1630,null,11780,null,437,null,30571,null,307,null,44625,null,620,null,11664,null,251,null,0400000US09,Connecticut,09
31439,null,609,null,36561,null,739,null,46898,null,1107,null,10135,null,914,null,27201,null,780,null,37049,null,1072,null,9212,null,1078,null,0400000US10,Delaware,10
40496,null,976,null,43391,null,2897,null,57393,null,4725,null,10146,null,1994,null,36987,null,1536,null,50519,null,1325,null,10886,null,1036,null,0400000US11,District of Columbia,11
27470,null,196,null,31497,null,167,null,40672,null,195,null,11506,null,162,null,24179,null,236,null,32506,null,310,null,10540,null,126,null,0400000US12,Florida,12
29565,null,346,null,33621,null,618,null,42391,null,344,null,10928,null,232,null,24728,null,345,null,34513,null,531,null,9631,null,287,null,0400000US13,Georgia,13
31887,null,425,null,36760,null,800,null,45577,null,956,null,11791,null,567,null,27467,null,992,null,36709,null,661,null,10801,null,402,null,0400000US15,Hawaii,15
24870,null,464,null,31737,null,407,null,41461,null,621,null,11410,null,480,null,17962,null,755,null,29730,null,863,null,8027,null,476,null,0400000US16,Idaho,16
31082,null,144,null,37363,null,282,null,50022,null,365,null,10889,null,181,null,25134,null,261,null,36968,null,257,null,9747,null,198,null,0400000US17,Illinois,17
27782,null,350,null,34912,null,496,null,44906,null,597,null,10307,null,277,null,21858,null,194,null,31935,null,297,null,8774,null,286,null,0400000US18,Indiana,18
26959,null,272,null,32501,null,577,null,41677,null,317,null,8816,null,386,null,21620,null,326,null,31903,null,303,null,7851,null,322,null,0400000US19,Iowa,19
27795,null,482,null,34515,null,875,null,43346,null,1000,null,9562,null,437,null,21894,null,322,null,32066,null,409,null,8616,null,391,null,0400000US20,Kansas,20
25960,null,270,null,31222,null,294,null,40977,null,312,null,9649,null,468,null,21120,null,310,null,31089,null,333,null,8220,null,342,null,0400000US21,Kentucky,21
26457,null,314,null,34924,null,721,null,43326,null,1071,null,10457,null,402,null,20701,null,311,null,29147,null,661,null,7938,null,344,null,0400000US22,Louisiana,22
26220,null,349,null,31441,null,492,null,40908,null,503,null,10774,null,539,null,21368,null,444,null,32613,null,721,null,9813,null,543,null,0400000US23,Maine,23
37462,null,400,null,43046,null,840,null,53189,null,943,null,11033,null,296,null,32154,null,300,null,44188,null,644,null,10860,null,324,null,0400000US24,Maryland,24
35668,null,282,null,42421,null,520,null,55555,null,675,null,11545,null,317,null,29530,null,583,null,43452,null,593,null,11615,null,229,null,0400000US25,Massachusetts,25
27228,null,208,null,34569,null,600,null,48720,null,660,null,10201,null,218,null,21543,null,185,null,35260,null,303,null,9370,null,148,null,0400000US26,Michigan,26
31562,null,178,null,38151,null,586,null,48637,null,618,null,10993,null,349,null,25775,null,268,null,37281,null,276,null,10726,null,178,null,0400000US27,Minnesota,27
24714,null,438,null,30610,null,356,null,37436,null,963,null,10077,null,465,null,19769,null,468,null,27697,null,676,null,7734,null,521,null,0400000US28,Mississippi,28
26903,null,214,null,32319,null,280,null,42106,null,305,null,10140,null,252,null,22373,null,275,null,31820,null,246,null,8581,null,270,null,0400000US29,Missouri,29
24125,null,594,null,29164,null,1234,null,38440,null,1823,null,9901,null,635,null,19630,null,774,null,29634,null,1001,null,9478,null,650,null,0400000US30,Montana,30
26761,null,323,null,32312,null,416,null,40860,null,474,null,8904,null,687,null,21455,null,382,null,30885,null,312,null,7882,null,462,null,0400000US31,Nebraska,31
31241,null,313,null,36011,null,513,null,45178,null,928,null,13892,null,1287,null,26949,null,465,null,34724,null,759,null,11315,null,393,null,0400000US32,Nevada,32
32330,null,497,null,40880,null,624,null,51655,null,699,null,11402,null,707,null,25961,null,673,null,36946,null,755,null,11629,null,424,null,0400000US33,New Hampshire,33
37851,null,533,null,45673,null,390,null,55980,null,631,null,12975,null,607,null,31071,null,255,null,44343,null,666,null,11477,null,181,null,0400000US34,New Jersey,34
24588,null,562,null,29958,null,924,null,40359,null,605,null,9206,null,689,null,20222,null,424,null,30623,null,674,null,8915,null,500,null,0400000US35,New Mexico,35
32085,null,137,null,37064,null,252,null,48882,null,567,null,11406,null,157,null,28016,null,328,null,40490,null,241,null,10526,null,119,null,0400000US36,New York,36
27046,null,206,null,31452,null,264,null,40875,null,297,null,10441,null,234,null,22626,null,331,null,32397,null,254,null,9104,null,195,null,0400000US37,North Carolina,37
26324,null,616,null,32436,null,1014,null,41249,null,716,null,9516,null,844,null,20526,null,619,null,29589,null,834,null,8919,null,581,null,0400000US38,North Dakota,38
27911,null,248,null,34487,null,409,null,45214,null,334,null,9493,null,229,null,22202,null,206,null,33628,null,334,null,9171,null,201,null,0400000US39,Ohio,39
25379,null,277,null,30747,null,312,null,39860,null,664,null,8691,null,512,null,20681,null,284,null,30123,null,341,null,7276,null,169,null,0400000US40,Oklahoma,40
27389,null,381,null,32998,null,925,null,43226,null,935,null,11515,null,322,null,22178,null,340,null,33959,null,646,null,10434,null,287,null,0400000US41,Oregon,41
30005,null,145,null,36316,null,204,null,46455,null,250,null,9928,null,243,null,23619,null,240,null,35265,null,227,null,8786,null,164,null,0400000US42,Pennsylvania,42
31298,null,457,null,38228,null,1565,null,49265,null,1740,null,10889,null,603,null,26074,null,843,null,36536,null,1075,null,11293,null,411,null,0400000US44,Rhode Island,44
26347,null,265,null,31464,null,311,null,40998,null,321,null,9710,null,466,null,21762,null,313,null,31063,null,349,null,8544,null,292,null,0400000US45,South Carolina,45
25815,null,528,null,31243,null,559,null,37493,null,1385,null,7517,null,649,null,20843,null,588,null,28431,null,899,null,7559,null,568,null,0400000US46,South Dakota,46
26143,null,231,null,31140,null,272,null,40458,null,347,null,10068,null,260,null,21745,null,249,null,31091,null,228,null,8932,null,286,null,0400000US47,Tennessee,47
27448,null,129,null,32228,null,135,null,41539,null,174,null,10302,null,176,null,22219,null,143,null,32530,null,314,null,8231,null,150,null,0400000US48,Texas,48
26226,null,418,null,34651,null,998,null,45028,null,718,null,10603,null,443,null,19017,null,651,null,31183,null,448,null,7665,null,416,null,0400000US49,Utah,49
26728,null,550,null,32108,null,808,null,41778,null,544,null,10159,null,716,null,22362,null,748,null,34424,null,1509,null,9193,null,581,null,0400000US50,Vermont,50
32591,null,334,null,40012,null,360,null,50203,null,250,null,10806,null,337,null,26607,null,332,null,37859,null,560,null,9698,null,311,null,0400000US51,Virginia,51
31933,null,234,null,40095,null,428,null,51272,null,285,null,12260,null,271,null,25107,null,314,null,37932,null,635,null,10764,null,189,null,0400000US53,Washington,53
24497,null,595,null,30839,null,614,null,40941,null,671,null,9782,null,620,null,19779,null,728,null,27472,null,754,null,7271,null,357,null,0400000US54,West Virginia,54
29279,null,322,null,35591,null,284,null,45266,null,361,null,10057,null,269,null,23384,null,318,null,33640,null,445,null,9959,null,226,null,0400000US55,Wisconsin,55
29619,null,1287,null,40275,null,1012,null,48555,null,1831,null,9932,null,1330,null,20501,null,684,null,31204,null,839,null,7807,null,709,null,0400000US56,Wyoming,56
14743,null,191,null,14621,null,223,null,19942,null,357,null,6343,null,188,null,14914,null,328,null,20165,null,429,null,6565,null,225,null,0400000US72,Puerto Rico,72
