B16009_001E,B16009_001EA,B16009_001M,B16009_001MA,B16009_002E,B16009_002EA,B16009_002M,B16009_002MA,B16009_003E,B16009_003EA,B16009_003M,B16009_003MA,B16009_004E,B16009_004EA,B16009_004M,B16009_004MA,B16009_005E,B16009_005EA,B16009_005M,B16009_005MA,B16009_006E,B16009_006EA,B16009_006M,B16009_006MA,B16009_007E,B16009_007EA,B16009_007M,B16009_007MA,B16009_008E,B16009_008EA,B16009_008M,B16009_008MA,B16009_009E,B16009_009EA,B16009_009M,B16009_009MA,B16009_010E,B16009_010EA,B16009_010M,B16009_010MA,B16009_011E,B16009_011EA,B16009_011M,B16009_011MA,B16009_012E,B16009_012EA,B16009_012M,B16009_012MA,B16009_013E,B16009_013EA,B16009_013M,B16009_013MA,B16009_014E,B16009_014EA,B16009_014M,B16009_014MA,B16009_015E,B16009_015EA,B16009_015M,B16009_015MA,B16009_016E,B16009_016EA,B16009_016M,B16009_016MA,B16009_017E,B16009_017EA,B16009_017M,B16009_017MA,B16009_018E,B16009_018EA,B16009_018M,B16009_018MA,B16009_019E,B16009_019EA,B16009_019M,B16009_019MA,B16009_020E,B16009_020EA,B16009_020M,B16009_020MA,B16009_021E,B16009_021EA,B16009_021M,B16009_021MA,B16009_022E,B16009_022EA,B16009_022M,B16009_022MA,B16009_023E,B16009_023EA,B16009_023M,B16009_023MA,B16009_024E,B16009_024EA,B16009_024M,B16009_024MA,B16009_025E,B16009_025EA,B16009_025M,B16009_025MA,B16009_026E,B16009_026EA,B16009_026M,B16009_026MA,B16009_027E,B16009_027EA,B16009_027M,B16009_027MA,GEO_ID,NAME,state
8698446,null,4989,null,1209370,null,26455,null,330420,null,12630,null,272488,null,12501,null,44358,null,5571,null,6181,null,1827,null,3617,null,1292,null,3776,null,2247,null,878950,null,19544,null,743186,null,18300,null,96704,null,7459,null,18470,null,3189,null,13386,null,2574,null,7204,null,2268,null,7489076,null,27955,null,1451711,null,14269,null,1275507,null,14212,null,112409,null,6476,null,33100,null,3267,null,23155,null,2310,null,7540,null,1893,null,6037365,null,20491,null,5319112,null,22404,null,372798,null,9673,null,170177,null,11464,null,126191,null,5943,null,49087,null,5959,null,0400000US13,Georgia,13
1175604,null,2656,null,104537,null,8253,null,17639,null,3148,null,13548,null,2506,null,609,null,608,null,61,null,100,null,3421,null,1459,null,0,null,275,null,86898,null,6515,null,59410,null,5257,null,2377,null,1281,null,2137,null,953,null,22974,null,4043,null,0,null,275,null,1071067,null,8129,null,178329,null,4116,null,147636,null,4808,null,4817,null,1664,null,2694,null,1129,null,22966,null,2969,null,216,null,207,null,892738,null,6515,null,655307,null,9748,null,21954,null,2797,null,13828,null,2037,null,199633,null,8212,null,2016,null,1092,null,0400000US15,Hawaii,15
1369479,null,2315,null,163609,null,11358,null,40277,null,4471,null,30521,null,3730,null,7775,null,1841,null,761,null,814,null,902,null,792,null,318,null,293,null,123332,null,8052,null,103575,null,7379,null,14115,null,2372,null,2894,null,1637,null,2471,null,1243,null,277,null,218,null,1205870,null,11499,null,247735,null,4677,null,224449,null,5117,null,18752,null,2463,null,3396,null,1487,null,902,null,497,null,236,null,257,null,958135,null,8254,null,873217,null,8468,null,60276,null,3652,null,14763,null,2388,null,6890,null,1337,null,2989,null,1005,null,0400000US16,Idaho,16
11683559,null,3640,null,1352850,null,22896,null,355809,null,11616,null,254807,null,10417,null,86700,null,6667,null,6705,null,1992,null,3371,null,1374,null,4226,null,1848,null,997041,null,17496,null,743210,null,14661,null,166259,null,9550,null,49917,null,5302,null,23186,null,3392,null,14469,null,3448,null,10330709,null,23057,null,1900548,null,12432,null,1488997,null,12675,null,283283,null,9115,null,87539,null,7154,null,29582,null,3103,null,11147,null,2556,null,8430161,null,17730,null,6609718,null,24655,null,977516,null,15495,null,546003,null,17186,null,229621,null,8790,null,67303,null,7586,null,0400000US17,Illinois,17
5743425,null,3341,null,709723,null,17849,null,185444,null,9815,null,163325,null,9306,null,14972,null,2381,null,5272,null,2529,null,1626,null,758,null,249,null,286,null,524279,null,13083,null,467296,null,12736,null,36695,null,3577,null,10083,null,2434,null,8803,null,1722,null,1402,null,685,null,5033702,null,18567,null,931520,null,10261,null,859798,null,10370,null,41370,null,3377,null,23045,null,3729,null,6073,null,1244,null,1234,null,589,null,4102182,null,13516,null,3838367,null,14591,null,139816,null,5804,null,82396,null,4865,null,32323,null,2970,null,9280,null,1787,null,0400000US18,Indiana,18
2704228,null,2380,null,299387,null,11345,null,65153,null,5185,null,54858,null,4850,null,5645,null,1722,null,2141,null,1404,null,641,null,445,null,1868,null,1520,null,234234,null,7879,null,212607,null,7484,null,12390,null,1896,null,4496,null,1536,null,2586,null,928,null,2155,null,828,null,2404841,null,12163,null,437461,null,5901,null,403486,null,5432,null,21567,null,2554,null,7651,null,1763,null,3611,null,843,null,1146,null,576,null,1967380,null,8237,null,1859359,null,9454,null,54140,null,3178,null,30431,null,3779,null,20403,null,1731,null,3047,null,880,null,0400000US19,Iowa,19
2518411,null,2729,null,270214,null,10784,null,62508,null,5329,null,49607,null,4816,null,11002,null,2292,null,842,null,538,null,978,null,521,null,79,null,87,null,207706,null,7534,null,176720,null,6684,null,20667,null,2724,null,5320,null,1585,null,4369,null,1327,null,630,null,357,null,2248197,null,11352,null,426484,null,5788,null,381959,null,6218,null,34159,null,3456,null,4016,null,1064,null,4397,null,810,null,1953,null,1271,null,1821713,null,7605,null,1659804,null,8598,null,100673,null,4252,null,28784,null,3046,null,24967,null,2245,null,7485,null,2489,null,0400000US20,Kansas,20
3876338,null,2967,null,641718,null,18613,null,153832,null,8080,null,144295,null,8073,null,7662,null,2002,null,936,null,647,null,351,null,286,null,588,null,719,null,487886,null,13272,null,465187,null,12695,null,14724,null,2301,null,3818,null,1073,null,3251,null,1413,null,906,null,559,null,3234620,null,19349,null,558737,null,8540,null,533058,null,8658,null,13144,null,1987,null,8349,null,1823,null,3711,null,825,null,475,null,459,null,2675883,null,13969,null,2571675,null,13537,null,47256,null,3647,null,30945,null,3521,null,21197,null,3114,null,4810,null,1683,null,0400000US21,Kentucky,21
3986276,null,2652,null,654237,null,21257,null,180813,null,9296,null,172414,null,8957,null,5264,null,1889,null,1619,null,766,null,607,null,476,null,909,null,832,null,473424,null,15219,null,430387,null,14436,null,17362,null,3175,null,20035,null,2413,null,4110,null,1250,null,1530,null,673,null,3332039,null,21540,null,609992,null,9113,null,576032,null,9825,null,17734,null,2313,null,8064,null,1442,null,5678,null,1207,null,2484,null,1754,null,2722047,null,15853,null,2483796,null,16313,null,73217,null,4561,null,125377,null,6200,null,34261,null,2948,null,5396,null,1737,null,0400000US22,Louisiana,22
1209453,null,1837,null,143760,null,7308,null,28438,null,3331,null,26468,null,3107,null,804,null,565,null,422,null,265,null,192,null,163,null,552,null,464,null,115322,null,5208,null,104384,null,4486,null,1531,null,666,null,6604,null,1485,null,954,null,536,null,1849,null,918,null,1065693,null,7200,null,169431,null,3406,null,162256,null,3478,null,1635,null,675,null,4219,null,1012,null,805,null,448,null,516,null,478,null,896262,null,5553,null,830686,null,6751,null,7186,null,1482,null,51214,null,3784,null,4228,null,990,null,2948,null,1097,null,0400000US23,Maine,23
5128868,null,2367,null,399433,null,13347,null,91329,null,7234,null,77097,null,7105,null,8472,null,2264,null,3159,null,1449,null,1923,null,1233,null,678,null,500,null,308104,null,9708,null,253014,null,9637,null,25158,null,3467,null,15840,null,3078,null,10015,null,2073,null,4077,null,1029,null,4729435,null,13104,null,864392,null,7481,null,746928,null,8437,null,54393,null,3649,null,30656,null,3115,null,19726,null,2192,null,12689,null,2842,null,3865043,null,10020,null,3270856,null,15237,null,201032,null,6881,null,181095,null,9220,null,139753,null,5739,null,72307,null,6232,null,0400000US24,Maryland,24
5894333,null,1933,null,575361,null,18741,null,118151,null,6360,null,72462,null,6081,null,33133,null,3584,null,6380,null,1940,null,5172,null,1463,null,1004,null,589,null,457210,null,15361,null,298393,null,13276,null,79315,null,5863,null,47907,null,5683,null,24132,null,3508,null,7463,null,2221,null,5318972,null,18464,null,916747,null,6440,null,751870,null,7950,null,65365,null,4136,null,63946,null,5907,null,27278,null,2640,null,8288,null,2041,null,4402225,null,15536,null,3529522,null,19366,null,256320,null,7722,null,423931,null,14945,null,146040,null,6670,null,46412,null,5463,null,0400000US25,Massachusetts,25
9155098,null,3266,null,1272439,null,21355,null,320466,null,9290,null,279417,null,10346,null,20083,null,3182,null,4566,null,1246,null,2583,null,830,null,13817,null,3295,null,951973,null,17227,null,840267,null,18047,null,44886,null,5162,null,24523,null,2763,null,14327,null,2560,null,27970,null,4411,null,7882659,null,21639,null,1423180,null,9216,null,1305573,null,10667,null,43056,null,3675,null,35007,null,3622,null,18552,null,2108,null,20992,null,3393,null,6459479,null,17947,null,5924898,null,22479,null,152668,null,6087,null,212210,null,8295,null,89914,null,4865,null,79789,null,7469,null,0400000US26,Michigan,26
4738800,null,2521,null,443636,null,12654,null,92936,null,5491,null,66142,null,5004,null,10432,null,2229,null,1599,null,763,null,9208,null,2288,null,5555,null,2272,null,350700,null,9770,null,293312,null,8262,null,20047,null,2482,null,9481,null,1785,null,14365,null,2979,null,13495,null,2286,null,4295164,null,13042,null,788543,null,5921,null,703944,null,6462,null,38241,null,3270,null,16104,null,2439,null,20214,null,2379,null,10040,null,2280,null,3506621,null,9780,null,3218796,null,12029,null,99144,null,4523,null,73877,null,5514,null,76050,null,3908,null,38754,null,4259,null,0400000US27,Minnesota,27
2625769,null,2673,null,530827,null,20488,null,157782,null,8649,null,152536,null,8726,null,3057,null,1101,null,488,null,455,null,531,null,562,null,1170,null,533,null,373045,null,15258,null,357347,null,14648,null,8877,null,1879,null,2511,null,1083,null,2751,null,1778,null,1559,null,671,null,2094942,null,20831,null,381067,null,8859,null,368987,null,8931,null,7986,null,1531,null,2055,null,720,null,662,null,459,null,1377,null,825,null,1713875,null,15614,null,1656109,null,16394,null,31305,null,3571,null,13565,null,1997,null,7907,null,1282,null,4989,null,1480,null,0400000US28,Mississippi,28
5349822,null,3546,null,678754,null,16260,null,169679,null,8144,null,153855,null,8200,null,11416,null,2475,null,2172,null,829,null,1410,null,800,null,826,null,625,null,509075,null,11835,null,471867,null,11486,null,19649,null,2751,null,9050,null,1720,null,4523,null,1284,null,3986,null,2137,null,4671068,null,16937,null,833857,null,8714,null,786511,null,9275,null,23415,null,2622,null,15209,null,2630,null,6951,null,1151,null,1771,null,965,null,3837211,null,12618,null,3639827,null,13967,null,79918,null,4578,null,64809,null,4637,null,40229,null,3238,null,12428,null,2563,null,0400000US29,Missouri,29
882019,null,1557,null,124656,null,7594,null,30007,null,3411,null,27932,null,3187,null,34,null,58,null,1165,null,832,null,131,null,217,null,745,null,477,null,94649,null,5860,null,86041,null,5790,null,1612,null,572,null,3575,null,949,null,951,null,672,null,2470,null,1062,null,757363,null,7934,null,127737,null,3736,null,122685,null,3548,null,2261,null,809,null,1317,null,584,null,410,null,280,null,1064,null,523,null,629626,null,6250,null,605327,null,6030,null,6648,null,1204,null,10315,null,1827,null,2901,null,810,null,4435,null,1036,null,0400000US30,Montana,30
1598831,null,2015,null,165067,null,8494,null,36694,null,4055,null,28852,null,3847,null,6354,null,1643,null,472,null,483,null,282,null,176,null,734,null,559,null,128373,null,6387,null,109514,null,5628,null,12499,null,2149,null,1939,null,768,null,2248,null,920,null,2173,null,1159,null,1433764,null,8740,null,270287,null,4718,null,239872,null,4751,null,22697,null,2176,null,3997,null,1234,null,2766,null,820,null,955,null,538,null,1163477,null,6531,null,1074990,null,7172,null,55841,null,3316,null,17513,null,2825,null,10425,null,1460,null,4708,null,1815,null,0400000US31,Nebraska,31
2369819,null,2088,null,255902,null,13173,null,64489,null,6474,null,31649,null,4829,null,30222,null,4448,null,493,null,423,null,586,null,483,null,1539,null,992,null,191413,null,9361,null,125089,null,8514,null,51399,null,6290,null,3991,null,1073,null,7761,null,2296,null,3173,null,1510,null,2113917,null,13659,null,397772,null,6999,null,282589,null,7078,null,97239,null,6464,null,4934,null,1307,null,10341,null,1730,null,2669,null,1141,null,1716145,null,9467,null,1265230,null,13769,null,298642,null,9479,null,47396,null,4677,null,89921,null,4457,null,14956,null,3407,null,0400000US32,Nevada,32
1203439,null,1159,null,89025,null,7264,null,17745,null,2906,null,15918,null,2542,null,810,null,836,null,434,null,350,null,173,null,314,null,410,null,542,null,71280,null,5977,null,64159,null,5819,null,2614,null,1222,null,3559,null,1368,null,343,null,268,null,605,null,606,null,1114414,null,7211,null,196896,null,2957,null,183978,null,3167,null,5420,null,1256,null,5003,null,1205,null,1948,null,697,null,547,null,466,null,917518,null,5883,null,846500,null,7147,null,15221,null,2237,null,42583,null,4392,null,10614,null,1697,null,2600,null,1125,null,0400000US33,New Hampshire,33
7953458,null,2213,null,661521,null,20216,null,173427,null,9343,null,107919,null,7419,null,49973,null,4711,null,8274,null,1988,null,3395,null,1582,null,3866,null,1814,null,488094,null,15551,null,299132,null,11425,null,127332,null,8766,null,39784,null,4073,null,14647,null,2415,null,7199,null,2129,null,7291937,null,20387,null,1302290,null,8913,null,984073,null,9556,null,167649,null,6615,null,88506,null,5847,null,44747,null,3545,null,17315,null,3006,null,5989647,null,15542,null,4324198,null,20124,null,779516,null,12044,null,533861,null,13849,null,276539,null,9951,null,75533,null,6380,null,0400000US34,New Jersey,34
1796085,null,2193,null,290000,null,12393,null,76247,null,6323,null,42306,null,4604,null,27720,null,4261,null,536,null,520,null,53,null,84,null,5632,null,1260,null,213753,null,7700,null,106303,null,6444,null,82431,null,6393,null,2710,null,918,null,797,null,460,null,21512,null,2612,null,1506085,null,12793,null,271113,null,6624,null,203577,null,7042,null,55740,null,4951,null,1809,null,859,null,2492,null,963,null,7495,null,1765,null,1234972,null,7944,null,806088,null,11087,null,337876,null,9291,null,16953,null,2374,null,13512,null,1751,null,60543,null,4151,null,0400000US35,New Mexico,35
17781037,null,4248,null,2341267,null,35045,null,589116,null,14095,null,339426,null,12493,null,156767,null,7373,null,62038,null,6350,null,19788,null,3090,null,11097,null,3373,null,1752151,null,26425,null,1017354,null,21770,null,421419,null,13472,null,180433,null,9218,null,100973,null,7778,null,31972,null,4747,null,15439770,null,35097,null,2572866,null,14722,null,1945351,null,15040,null,319181,null,10587,null,186655,null,10419,null,85476,null,5286,null,36203,null,5460,null,12866904,null,26654,null,9281209,null,32905,null,1636458,null,16484,null,1199330,null,21219,null,579794,null,11799,null,170113,null,10832,null,0400000US36,New York,36
8308550,null,4833,null,1156878,null,29802,null,294467,null,13201,null,239620,null,12322,null,47385,null,5519,null,2051,null,1202,null,3098,null,1383,null,2313,null,1611,null,862411,null,20591,null,739088,null,17394,null,98321,null,7231,null,10193,null,2089,null,9895,null,2309,null,4914,null,1643,null,7151672,null,29910,null,1276571,null,13542,null,1143399,null,13940,null,97269,null,6523,null,18168,null,3127,null,13544,null,2234,null,4191,null,1329,null,5875101,null,21010,null,5372580,null,20082,null,310290,null,9489,null,99958,null,6213,null,73050,null,5161,null,19223,null,3608,null,0400000US37,North Carolina,37
575168,null,1158,null,65752,null,5217,null,13396,null,2434,null,12126,null,2547,null,472,null,485,null,504,null,541,null,45,null,86,null,249,null,293,null,52356,null,3642,null,48490,null,3426,null,1277,null,561,null,1692,null,443,null,297,null,230,null,600,null,352,null,509416,null,5112,null,85594,null,2272,null,81231,null,2285,null,1489,null,382,null,2145,null,844,null,473,null,378,null,256,null,301,null,423822,null,3757,null,402029,null,4338,null,5155,null,846,null,13079,null,1710,null,1587,null,651,null,1972,null,551,null,0400000US38,North Dakota,38
10436780,null,4398,null,1321123,null,24794,null,327356,null,12536,null,298754,null,12001,null,13897,null,2174,null,7171,null,2566,null,2520,null,1025,null,5014,null,1988,null,993767,null,17727,null,913659,null,18060,null,32766,null,3266,null,22246,null,3371,null,13199,null,2390,null,11897,null,2691,null,9115657,null,25526,null,1629676,null,12467,null,1540313,null,14394,null,34009,null,3254,null,38380,null,4438,null,10087,null,1464,null,6887,null,2098,null,7485981,null,18871,null,7058315,null,22036,null,123034,null,5190,null,198842,null,9539,null,68059,null,4387,null,37731,null,3733,null,0400000US39,Ohio,39
3266757,null,2718,null,494881,null,16278,null,133636,null,7596,null,114300,null,6938,null,16109,null,2773,null,467,null,269,null,1654,null,835,null,1106,null,709,null,361245,null,10937,null,315620,null,9697,null,28666,null,3250,null,5343,null,1476,null,7150,null,1749,null,4466,null,1232,null,2771876,null,16164,null,496911,null,7667,null,456177,null,6826,null,30093,null,3141,null,3962,null,998,null,5314,null,994,null,1365,null,438,null,2274965,null,11476,null,2106984,null,10795,null,103010,null,4753,null,23402,null,2834,null,27471,null,2897,null,14098,null,2215,null,0400000US40,Oklahoma,40
3478232,null,2897,null,455420,null,15751,null,103473,null,8164,null,71225,null,6077,null,26048,null,4119,null,3037,null,2478,null,2289,null,895,null,874,null,882,null,351947,null,10786,null,285600,null,9494,null,44573,null,4944,null,9159,null,2235,null,10239,null,2101,null,2376,null,1142,null,3022812,null,15682,null,510552,null,8850,null,430673,null,8391,null,49967,null,4475,null,14532,null,3007,null,13010,null,1891,null,2370,null,1082,null,2512260,null,10926,null,2200979,null,12927,null,167849,null,6926,null,65577,null,6116,null,67597,null,3930,null,10258,null,2260,null,0400000US41,Oregon,41
11283710,null,3670,null,1315679,null,24112,null,312773,null,10432,null,257780,null,9782,null,33921,null,4274,null,13474,null,3019,null,5628,null,1385,null,1970,null,1068,null,1002906,null,18358,null,856018,null,17445,null,80109,null,6350,null,41172,null,3718,null,17490,null,2498,null,8117,null,2111,null,9968031,null,24272,null,1676197,null,10549,null,1520886,null,10597,null,65337,null,5562,null,58610,null,4520,null,21528,null,2401,null,9836,null,2508,null,8291834,null,18561,null,7589642,null,21078,null,240179,null,7931,null,301828,null,11623,null,122295,null,5358,null,37890,null,4127,null,0400000US42,Pennsylvania,42
953647,null,1349,null,108243,null,7549,null,24503,null,3015,null,15910,null,3325,null,7413,null,1848,null,655,null,438,null,295,null,347,null,230,null,241,null,83740,null,6383,null,55222,null,5201,null,17110,null,2658,null,8470,null,2011,null,2291,null,1200,null,647,null,624,null,845404,null,7727,null,141079,null,3095,null,117011,null,3047,null,14846,null,2386,null,6152,null,1592,null,2474,null,948,null,596,null,430,null,704325,null,6643,null,574278,null,7199,null,54639,null,3352,null,58295,null,4627,null,13113,null,1658,null,4000,null,1504,null,0400000US44,Rhode Island,44
4043315,null,3241,null,600927,null,19632,null,149211,null,8089,null,135919,null,7692,null,11995,null,2573,null,549,null,437,null,597,null,422,null,151,null,252,null,451716,null,14744,null,419088,null,13772,null,23543,null,3457,null,6006,null,2021,null,1881,null,850,null,1198,null,1025,null,3442388,null,19709,null,606815,null,8223,null,569265,null,8400,null,24926,null,2846,null,7271,null,1443,null,4724,null,1280,null,629,null,631,null,2835573,null,14925,null,2677792,null,15147,null,87904,null,5135,null,41497,null,4557,null,23084,null,2780,null,5296,null,1737,null,0400000US45,South Carolina,45
717453,null,1196,null,84369,null,6155,null,21855,null,3163,null,19671,null,2709,null,1285,null,952,null,476,null,457,null,0,null,223,null,423,null,373,null,62514,null,4272,null,55404,null,4112,null,1397,null,729,null,1208,null,610,null,347,null,314,null,4158,null,1159,null,633084,null,6212,null,114112,null,3271,null,107181,null,3110,null,3454,null,989,null,2156,null,973,null,300,null,220,null,1021,null,712,null,518972,null,4766,null,492615,null,4999,null,7887,null,1124,null,11197,null,2320,null,2584,null,805,null,4689,null,1167,null,0400000US46,South Dakota,46
5648394,null,3658,null,829592,null,23945,null,207991,null,10867,null,179882,null,9748,null,19596,null,3250,null,3394,null,2530,null,1389,null,1294,null,3730,null,2074,null,621601,null,16193,null,575950,null,15718,null,30175,null,3836,null,6448,null,1764,null,4295,null,1198,null,4733,null,1900,null,4818802,null,23910,null,836786,null,10777,null,790032,null,10293,null,27644,null,3127,null,8919,null,1867,null,6443,null,1365,null,3748,null,1525,null,3982016,null,16740,null,3777635,null,16568,null,102668,null,4691,null,48334,null,4553,null,39444,null,3717,null,13935,null,3764,null,0400000US47,Tennessee,47
