B25043_001E,B25043_001EA,B25043_001M,B25043_001MA,B25043_002E,B25043_002EA,B25043_002M,B25043_002MA,B25043_003E,B25043_003EA,B25043_003M,B25043_003MA,B25043_004E,B25043_004EA,B25043_004M,B25043_004MA,B25043_005E,B25043_005EA,B25043_005M,B25043_005MA,B25043_006E,B25043_006EA,B25043_006M,B25043_006MA,B25043_007E,B25043_007EA,B25043_007M,B25043_007MA,B25043_008E,B25043_008EA,B25043_008M,B25043_008MA,B25043_009E,B25043_009EA,B25043_009M,B25043_009MA,B25043_010E,B25043_010EA,B25043_010M,B25043_010MA,B25043_011E,B25043_011EA,B25043_011M,B25043_011MA,B25043_012E,B25043_012EA,B25043_012M,B25043_012MA,B25043_013E,B25043_013EA,B25043_013M,B25043_013MA,B25043_014E,B25043_014EA,B25043_014M,B25043_014MA,B25043_015E,B25043_015EA,B25043_015M,B25043_015MA,B25043_016E,B25043_016EA,B25043_016M,B25043_016MA,B25043_017E,B25043_017EA,B25043_017M,B25043_017MA,B25043_018E,B25043_018EA,B25043_018M,B25043_018MA,B25043_019E,B25043_019EA,B25043_019M,B25043_019MA,GEO_ID,NAME,state
2092692,null,7904,null,1453733,null,11476,null,1448094,null,11343,null,156807,null,5506,null,970918,null,9372,null,320369,null,4941,null,5639,null,1423,null,1296,null,615,null,3265,null,1214,null,1078,null,636,null,638959,null,10396,null,622769,null,10538,null,217442,null,6536,null,316615,null,9934,null,88712,null,4188,null,16190,null,2464,null,7396,null,1562,null,7421,null,1905,null,1373,null,656,null,0400000US24,Maryland,24
2467323,null,8171,null,1592324,null,11735,null,1586788,null,11620,null,146806,null,4910,null,1070154,null,10231,null,369828,null,4942,null,5536,null,1418,null,2410,null,899,null,2281,null,749,null,845,null,676,null,874999,null,11805,null,850529,null,11757,null,287257,null,7278,null,412037,null,9710,null,151235,null,5208,null,24470,null,3073,null,7784,null,1804,null,14905,null,2703,null,1781,null,859,null,0400000US25,Massachusetts,25
3810801,null,12762,null,2819355,null,14549,null,2800728,null,14407,null,331944,null,7059,null,1785977,null,10795,null,682807,null,6518,null,18627,null,2044,null,5288,null,1136,null,10933,null,1648,null,2406,null,821,null,991446,null,13127,null,958542,null,12546,null,370030,null,8861,null,448822,null,9463,null,139690,null,5379,null,32904,null,3108,null,14304,null,2492,null,17319,null,2523,null,1281,null,639,null,0400000US26,Michigan,26
2089449,null,7329,null,1559939,null,10110,null,1553726,null,9930,null,235084,null,5150,null,999215,null,7067,null,319427,null,4516,null,6213,null,1074,null,1816,null,630,null,3292,null,748,null,1105,null,459,null,529510,null,8714,null,519574,null,8584,null,217483,null,6369,null,213741,null,6436,null,88350,null,3752,null,9936,null,1660,null,5656,null,1318,null,4036,null,986,null,244,null,227,null,0400000US27,Minnesota,27
1094208,null,7307,null,766976,null,9423,null,754200,null,9537,null,93208,null,5025,null,462330,null,8685,null,198662,null,4371,null,12776,null,2071,null,2966,null,1098,null,7185,null,1466,null,2625,null,1078,null,327232,null,9164,null,305881,null,8854,null,126822,null,5135,null,145305,null,6239,null,33754,null,2791,null,21351,null,2946,null,7874,null,1846,null,11366,null,2230,null,2111,null,717,null,0400000US28,Mississippi,28
2330040,null,9044,null,1633448,null,12830,null,1624361,null,12840,null,223578,null,6701,null,993767,null,9604,null,407016,null,5028,null,9087,null,1680,null,2791,null,1005,null,5418,null,1287,null,878,null,449,null,696592,null,11799,null,671591,null,11240,null,272765,null,7875,null,304222,null,8494,null,94604,null,3981,null,25001,null,3011,null,10001,null,2300,null,13116,null,2301,null,1884,null,819,null,0400000US29,Missouri,29
375598,null,3682,null,257354,null,4028,null,254433,null,4171,null,26029,null,2221,null,161348,null,3771,null,67056,null,2197,null,2921,null,868,null,216,null,224,null,2457,null,813,null,248,null,211,null,118244,null,4595,null,111806,null,4276,null,46980,null,3237,null,49570,null,2963,null,15256,null,1457,null,6438,null,1353,null,2173,null,850,null,3200,null,1037,null,1065,null,570,null,0400000US30,Montana,30
704143,null,4204,null,487991,null,5002,null,485268,null,5121,null,71016,null,2740,null,292993,null,4136,null,121259,null,2695,null,2723,null,795,null,759,null,412,null,1525,null,634,null,439,null,315,null,216152,null,5236,null,211675,null,5125,null,92392,null,3816,null,89257,null,4188,null,30026,null,2158,null,4477,null,949,null,1490,null,551,null,2668,null,825,null,319,null,189,null,0400000US31,Nebraska,31
952856,null,7182,null,568425,null,7914,null,562455,null,7749,null,71598,null,4127,null,360353,null,7006,null,130504,null,3732,null,5970,null,1527,null,1619,null,811,null,3656,null,1145,null,695,null,523,null,384431,null,8328,null,367457,null,8287,null,130722,null,5506,null,194977,null,6231,null,41758,null,3132,null,16974,null,2211,null,7713,null,1628,null,8658,null,1719,null,603,null,387,null,0400000US32,Nevada,32
505286,null,4732,null,365450,null,4808,null,363006,null,4946,null,32713,null,2455,null,255010,null,4001,null,75283,null,2486,null,2444,null,770,null,16,null,27,null,1901,null,693,null,527,null,332,null,139836,null,5203,null,134956,null,4991,null,49576,null,3228,null,63670,null,3893,null,21710,null,1921,null,4880,null,1408,null,2175,null,934,null,2219,null,938,null,486,null,427,null,0400000US33,New Hampshire,33
3154012,null,10110,null,2113974,null,12085,null,2102164,null,12039,null,185392,null,6078,null,1405201,null,10274,null,511571,null,6151,null,11810,null,1818,null,1761,null,845,null,7635,null,1631,null,2414,null,1002,null,1040038,null,10046,null,984915,null,9752,null,288317,null,8050,null,537045,null,8268,null,159553,null,5290,null,55123,null,4488,null,24583,null,2634,null,27033,null,3387,null,3507,null,912,null,0400000US34,New Jersey,34
741399,null,5755,null,512854,null,6259,null,499320,null,6222,null,60091,null,4078,null,303625,null,5440,null,135604,null,3443,null,13534,null,1764,null,1852,null,774,null,7914,null,1447,null,3768,null,815,null,228545,null,5316,null,210517,null,5419,null,89081,null,4158,null,96494,null,3927,null,24942,null,2159,null,18028,null,2612,null,7190,null,1712,null,9110,null,1627,null,1728,null,664,null,0400000US35,New Mexico,35
7137482,null,15735,null,3946375,null,20828,null,3920769,null,20952,null,340960,null,7131,null,2575913,null,17296,null,1003896,null,8465,null,25606,null,2880,null,5898,null,1242,null,16270,null,2521,null,3438,null,1068,null,3191107,null,22691,null,3067192,null,22729,null,851107,null,13357,null,1674549,null,17789,null,541536,null,9379,null,123915,null,7042,null,51742,null,3859,null,63056,null,5718,null,9117,null,1642,null,0400000US36,New York,36
3595175,null,14706,null,2451157,null,16681,null,2434558,null,17174,null,306922,null,8164,null,1549550,null,13021,null,578086,null,6440,null,16599,null,2611,null,5106,null,1667,null,9407,null,1786,null,2086,null,860,null,1144018,null,14306,null,1093645,null,14434,null,448960,null,9777,null,517284,null,11026,null,127401,null,3914,null,50373,null,4599,null,22400,null,3115,null,25383,null,3155,null,2590,null,937,null,0400000US37,North Carolina,37
274743,null,2659,null,182992,null,3547,null,182367,null,3552,null,28605,null,2173,null,109387,null,2173,null,44375,null,1365,null,625,null,428,null,122,null,119,null,281,null,266,null,222,null,313,null,91751,null,3244,null,90069,null,3359,null,46723,null,2835,null,27886,null,2136,null,15460,null,1318,null,1682,null,589,null,647,null,328,null,994,null,522,null,41,null,71,null,0400000US38,North Dakota,38
4508871,null,14815,null,3113343,null,17812,null,3088175,null,17818,null,366487,null,8642,null,1936312,null,13531,null,785376,null,7188,null,25168,null,2514,null,7253,null,1442,null,14873,null,1864,null,3042,null,887,null,1395528,null,15973,null,1336392,null,15313,null,498008,null,9645,null,646932,null,10574,null,191452,null,5691,null,59136,null,4062,null,29344,null,3203,null,25892,null,2886,null,3900,null,1078,null,0400000US39,Ohio,39
1407933,null,7799,null,946699,null,10337,null,937530,null,10339,null,125266,null,5141,null,558136,null,7071,null,254128,null,4345,null,9169,null,1620,null,2380,null,841,null,5132,null,1240,null,1657,null,645,null,461234,null,8662,null,442712,null,8218,null,185351,null,5561,null,203353,null,6284,null,54008,null,3220,null,18522,null,2443,null,8838,null,1564,null,8340,null,1699,null,1344,null,732,null,0400000US40,Oklahoma,40
1474755,null,6858,null,948798,null,11157,null,944317,null,11077,null,104054,null,5084,null,602075,null,7618,null,238188,null,5514,null,4481,null,1212,null,288,null,228,null,3409,null,1161,null,784,null,459,null,525957,null,8894,null,511561,null,9119,null,195737,null,6487,null,243532,null,7348,null,72292,null,3826,null,14396,null,2375,null,5618,null,1744,null,7333,null,1713,null,1445,null,637,null,0400000US41,Oregon,41
4904554,null,11469,null,3474817,null,16450,null,3455354,null,16540,null,360244,null,7551,null,2194928,null,13484,null,900182,null,7875,null,19463,null,2587,null,4825,null,1159,null,12362,null,2260,null,2276,null,867,null,1429737,null,14379,null,1390139,null,14198,null,480931,null,9647,null,647657,null,10984,null,261551,null,6483,null,39598,null,4423,null,18336,null,2749,null,18182,null,3226,null,3080,null,1090,null,0400000US42,Pennsylvania,42
399107,null,3931,null,249139,null,4669,null,247699,null,4721,null,24005,null,2398,null,164183,null,3857,null,59511,null,2207,null,1440,null,851,null,258,null,320,null,1182,null,723,null,0,null,287,null,149968,null,4868,null,142501,null,4713,null,41850,null,2977,null,71532,null,4099,null,29119,null,2008,null,7467,null,1638,null,2529,null,838,null,4270,null,1413,null,668,null,530,null,0400000US44,Rhode Island,44
1702300,null,9251,null,1201508,null,11690,null,1187269,null,12025,null,145060,null,5624,null,727221,null,9698,null,314988,null,4766,null,14239,null,2153,null,2998,null,1112,null,8698,null,1627,null,2543,null,948,null,500792,null,10522,null,466862,null,10699,null,182924,null,7106,null,231747,null,8382,null,52191,null,3133,null,33930,null,4301,null,13755,null,2804,null,17412,null,2901,null,2763,null,1010,null,0400000US45,South Carolina,45
319926,null,3421,null,221395,null,3856,null,220053,null,3868,null,30661,null,2244,null,135165,null,2979,null,54227,null,1867,null,1342,null,545,null,273,null,221,null,736,null,388,null,333,null,246,null,98531,null,3501,null,95436,null,3387,null,37778,null,2713,null,37715,null,2255,null,19943,null,1642,null,3095,null,970,null,2011,null,818,null,896,null,436,null,188,null,162,null,0400000US46,South Dakota,46
2434683,null,10947,null,1700137,null,14309,null,1686418,null,14567,null,211903,null,7012,null,1047974,null,10182,null,426541,null,5804,null,13719,null,2385,null,3297,null,1186,null,8518,null,1658,null,1904,null,859,null,734546,null,11657,null,702647,null,11808,null,278415,null,7584,null,342149,null,8367,null,82083,null,4129,null,31899,null,3749,null,12654,null,2345,null,17393,null,2700,null,1852,null,773,null,0400000US47,Tennessee,47
8422249,null,18072,null,5465854,null,24472,null,5417586,null,25077,null,734316,null,13213,null,3490486,null,18806,null,1192784,null,11335,null,48268,null,4838,null,9181,null,1588,null,33008,null,3929,null,6079,null,1439,null,2956395,null,22182,null,2837193,null,21796,null,1230159,null,17916,null,1337610,null,17244,null,269424,null,7493,null,119202,null,6224,null,52184,null,4364,null,58766,null,4362,null,8252,null,1677,null,0400000US48,Texas,48
854244,null,4876,null,612671,null,6786,null,610121,null,6703,null,118539,null,4528,null,364430,null,5043,null,127152,null,2755,null,2550,null,703,null,722,null,386,null,1248,null,423,null,580,null,411,null,241573,null,6496,null,238149,null,6225,null,124813,null,4975,null,95599,null,4309,null,17737,null,2271,null,3424,null,972,null,1532,null,645,null,1528,null,715,null,364,null,345,null,0400000US49,Utah,49
249986,null,2593,null,180387,null,3128,null,179754,null,3104,null,16198,null,1753,null,121719,null,2327,null,41837,null,1579,null,633,null,321,null,77,null,95,null,386,null,223,null,170,null,209,null,69599,null,2991,null,67171,null,2882,null,25643,null,1814,null,30490,null,2116,null,11038,null,1266,null,2428,null,750,null,1172,null,515,null,1256,null,555,null,0,null,211,null,0400000US50,Vermont,50
2961083,null,11010,null,2034269,null,13417,null,2022238,null,13595,null,237960,null,6635,null,1314825,null,11018,null,469453,null,5961,null,12031,null,2006,null,2363,null,854,null,8406,null,1720,null,1262,null,547,null,926814,null,11363,null,888779,null,11492,null,345055,null,8426,null,437129,null,8445,null,106595,null,4069,null,38035,null,3764,null,18927,null,2738,null,16562,null,2564,null,2546,null,996,null,0400000US51,Virginia,51
2547663,null,9073,null,1663174,null,11368,null,1654866,null,11178,null,192831,null,5995,null,1089895,null,9958,null,372140,null,5513,null,8308,null,1642,null,2779,null,1021,null,4317,null,1343,null,1212,null,618,null,884489,null,12140,null,867393,null,11893,null,348292,null,8134,null,411017,null,10251,null,108084,null,4334,null,17096,null,2798,null,8828,null,1756,null,6627,null,1639,null,1641,null,800,null,0400000US53,Washington,53
749586,null,6455,null,552651,null,7309,null,546699,null,7293,null,62447,null,3761,null,329466,null,5720,null,154786,null,2611,null,5952,null,1229,null,1040,null,511,null,4128,null,1038,null,784,null,440,null,196935,null,6251,null,179508,null,5931,null,67382,null,4204,null,85105,null,4433,null,27021,null,1989,null,17427,null,2097,null,6957,null,1496,null,8826,null,1653,null,1644,null,682,null,0400000US54,West Virginia,54
2249630,null,8922,null,1577623,null,11090,null,1570480,null,10993,null,202373,null,5927,null,1004233,null,7825,null,363874,null,4885,null,7143,null,1118,null,1675,null,620,null,4660,null,889,null,808,null,380,null,672007,null,9765,null,657506,null,9512,null,272644,null,6205,null,277908,null,7198,null,106954,null,3753,null,14501,null,2235,null,6646,null,1680,null,6651,null,1653,null,1204,null,529,null,0400000US55,Wisconsin,55
208613,null,3448,null,146222,null,3857,null,144953,null,3859,null,19907,null,2133,null,91891,null,2778,null,33155,null,1630,null,1269,null,670,null,123,null,166,null,1030,null,611,null,116,null,164,null,62391,null,3804,null,60893,null,3693,null,25776,null,2590,null,26228,null,2031,null,8889,null,1270,null,1498,null,645,null,821,null,468,null,649,null,416,null,28,null,46,null,0400000US56,Wyoming,56
1186497,null,10034,null,859531,null,9334,null,810867,null,9720,null,69364,null,4328,null,484353,null,8371,null,257150,null,4487,null,48664,null,3564,null,3778,null,1007,null,28204,null,2329,null,16682,null,2086,null,326966,null,7841,null,279781,null,8016,null,88588,null,3799,null,150558,null,6175,null,40635,null,2322,null,47185,null,3542,null,12914,null,1765,null,27531,null,2646,null,6740,null,931,null,0400000US72,Puerto Rico,72
