B14001_001E,B14001_001EA,B14001_001M,B14001_001MA,B14001_002E,B14001_002EA,B14001_002M,B14001_002MA,B14001_003E,B14001_003EA,B14001_003M,B14001_003MA,B14001_004E,B14001_004EA,B14001_004M,B14001_004MA,B14001_005E,B14001_005EA,B14001_005M,B14001_005MA,B14001_006E,B14001_006EA,B14001_006M,B14001_006MA,B14001_007E,B14001_007EA,B14001_007M,B14001_007MA,B14001_008E,B14001_008EA,B14001_008M,B14001_008MA,B14001_009E,B14001_009EA,B14001_009M,B14001_009MA,B14001_010E,B14001_010EA,B14001_010M,B14001_010MA,GEO_ID,NAME,state
4103157,null,4757,null,1051261,null,9185,null,67370,null,4382,null,55447,null,3977,null,223772,null,6434,null,220825,null,6321,null,225523,null,5150,null,211218,null,7191,null,47106,null,3237,null,3051896,null,9135,null,0400000US21,Kentucky,21
4228340,null,5600,null,1163712,null,11509,null,84173,null,4189,null,67068,null,4348,null,249506,null,5722,null,251319,null,6840,null,240201,null,5606,null,230682,null,7820,null,40763,null,4353,null,3064628,null,11437,null,0400000US22,Louisiana,22
1273729,null,1681,null,301201,null,4540,null,14813,null,1703,null,14483,null,1670,null,56476,null,2747,null,63956,null,3069,null,67583,null,2234,null,69037,null,3172,null,14853,null,2020,null,972528,null,4633,null,0400000US23,Maine,23
5414392,null,4711,null,1510107,null,13895,null,98993,null,4883,null,73235,null,4685,null,268382,null,6950,null,298913,null,7193,null,324046,null,6279,null,341559,null,9212,null,104979,null,6134,null,3904285,null,13650,null,0400000US24,Maryland,24
6269708,null,4331,null,1712101,null,11371,null,119449,null,4232,null,81730,null,4656,null,305154,null,7219,null,321799,null,7867,null,343020,null,5879,null,408191,null,9522,null,132758,null,7005,null,4557607,null,11022,null,0400000US25,Massachusetts,25
9631158,null,5424,null,2739304,null,14850,null,154711,null,5500,null,130361,null,5091,null,517667,null,7989,null,541432,null,8374,null,609468,null,6174,null,654253,null,12065,null,131412,null,4822,null,6891854,null,13831,null,0400000US26,Michigan,26
5010751,null,3832,null,1351892,null,11046,null,92185,null,4156,null,62756,null,3301,null,262533,null,6311,null,270240,null,5573,null,299135,null,4048,null,300861,null,7286,null,64182,null,4673,null,3658859,null,10937,null,0400000US27,Minnesota,27
2807714,null,3965,null,819531,null,9871,null,52393,null,3202,null,49765,null,3441,null,167293,null,5240,null,169564,null,5199,null,173218,null,5910,null,176113,null,7048,null,31185,null,2767,null,1988183,null,9221,null,0400000US28,Mississippi,28
5673549,null,5323,null,1510584,null,10427,null,96389,null,4681,null,75419,null,4180,null,305025,null,6490,null,311101,null,6572,null,333980,null,5156,null,312631,null,7895,null,76039,null,3451,null,4162965,null,10399,null,0400000US29,Missouri,29
931196,null,2278,null,231413,null,4606,null,12583,null,1724,null,13386,null,1696,null,47936,null,2576,null,44072,null,2615,null,53491,null,2278,null,51065,null,3677,null,8880,null,1637,null,699783,null,4990,null,0400000US30,Montana,30
1704086,null,2343,null,484129,null,6461,null,32222,null,2087,null,24195,null,2042,null,91937,null,2970,null,96739,null,3418,null,103058,null,2711,null,110552,null,5168,null,25426,null,2081,null,1219957,null,6416,null,0400000US31,Nebraska,31
2479942,null,3562,null,630794,null,7811,null,26865,null,2866,null,36098,null,2831,null,146970,null,4463,null,137453,null,5180,null,145249,null,5060,null,108801,null,5172,null,29358,null,2345,null,1849148,null,7544,null,0400000US32,Nevada,32
1272950,null,2004,null,325969,null,4067,null,20632,null,1909,null,16448,null,1819,null,56192,null,2978,null,72326,null,3262,null,73965,null,2288,null,70331,null,3162,null,16075,null,2150,null,946981,null,4075,null,0400000US33,New Hampshire,33
8349827,null,5724,null,2256082,null,12780,null,181513,null,5882,null,114953,null,6230,null,449257,null,8025,null,444462,null,8969,null,493018,null,7119,null,454107,null,9911,null,118772,null,5383,null,6093745,null,12224,null,0400000US34,New Jersey,34
1894846,null,3378,null,534142,null,7591,null,29538,null,2956,null,26896,null,2667,null,109255,null,4820,null,108495,null,3807,null,115867,null,3815,null,118182,null,6428,null,25909,null,2824,null,1360704,null,7198,null,0400000US35,New Mexico,35
18769829,null,8389,null,5112138,null,20543,null,317934,null,7792,null,232454,null,9156,null,934544,null,11554,null,991783,null,12324,null,1120663,null,10924,null,1192457,null,15657,null,322303,null,11588,null,13657691,null,19258,null,0400000US36,New York,36
8838198,null,7327,null,2380186,null,16374,null,153192,null,6606,null,127260,null,6209,null,491259,null,9770,null,494053,null,10516,null,498768,null,8700,null,514768,null,10224,null,100886,null,5944,null,6458012,null,15252,null,0400000US37,North Carolina,37
617170,null,1419,null,164120,null,3930,null,9048,null,1366,null,7691,null,1043,null,30587,null,1652,null,27806,null,1929,null,32865,null,1701,null,47773,null,2778,null,8350,null,1319,null,453050,null,3777,null,0400000US38,North Dakota,38
11040149,null,6765,null,2987870,null,13975,null,189650,null,5912,null,149380,null,4717,null,598929,null,8524,null,603920,null,8002,null,647243,null,6670,null,655369,null,10568,null,143379,null,6424,null,8052279,null,15116,null,0400000US39,Ohio,39
3486443,null,4260,null,951841,null,9593,null,66177,null,3544,null,52269,null,3534,null,201968,null,5105,null,190791,null,5327,null,204456,null,4856,null,200435,null,7501,null,35745,null,3793,null,2534602,null,9032,null,0400000US40,Oklahoma,40
3643017,null,4146,null,912035,null,9580,null,53979,null,3367,null,44851,null,3027,null,184802,null,4975,null,188863,null,6084,null,201406,null,5012,null,193748,null,7991,null,44386,null,3895,null,2730982,null,10285,null,0400000US41,Oregon,41
12002255,null,6220,null,3069904,null,13861,null,195133,null,5648,null,141265,null,6181,null,582172,null,8261,null,618012,null,9458,null,672727,null,7098,null,701096,null,11385,null,159499,null,6275,null,8932351,null,14474,null,0400000US42,Pennsylvania,42
1015044,null,2201,null,280378,null,5585,null,18762,null,2265,null,11098,null,1705,null,45931,null,2555,null,52211,null,2630,null,57660,null,2381,null,77689,null,4394,null,17027,null,2610,null,734666,null,5317,null,0400000US44,Rhode Island,44
4300578,null,5199,null,1126450,null,10995,null,67962,null,4403,null,66955,null,3961,null,226556,null,6695,null,235014,null,6374,null,250443,null,4590,null,237888,null,7926,null,41632,null,3143,null,3174128,null,10880,null,0400000US45,South Carolina,45
771432,null,1876,null,204919,null,4190,null,14465,null,1511,null,10477,null,1511,null,40104,null,2284,null,41327,null,2415,null,46028,null,2483,null,45804,null,3163,null,6714,null,1030,null,566513,null,4285,null,0400000US46,South Dakota,46
5962351,null,4930,null,1530092,null,12428,null,92152,null,4581,null,83777,null,4108,null,327154,null,7009,null,323167,null,7320,null,336262,null,6304,null,302952,null,7810,null,64628,null,4105,null,4432259,null,12659,null,0400000US47,Tennessee,47
23120703,null,11204,null,6730591,null,24734,null,451245,null,10275,null,379470,null,9648,null,1489055,null,14993,null,1438239,null,16856,null,1426462,null,10146,null,1303492,null,20557,null,242628,null,8500,null,16390112,null,24380,null,0400000US48,Texas,48
2574086,null,4192,null,868484,null,9490,null,55950,null,3746,null,50026,null,2777,null,185712,null,3930,null,168562,null,4555,null,169152,null,4127,null,208308,null,7026,null,30774,null,2698,null,1705602,null,9113,null,0400000US49,Utah,49
601597,null,1173,null,151014,null,3090,null,9045,null,1249,null,6538,null,1088,null,27266,null,1678,null,27805,null,1567,null,35207,null,1636,null,37086,null,2620,null,8067,null,1167,null,450583,null,3035,null,0400000US50,Vermont,50
7460857,null,6738,null,2023420,null,17175,null,126496,null,6492,null,102308,null,4257,null,387557,null,8078,null,406192,null,8589,null,415093,null,7703,null,458862,null,12109,null,126912,null,6210,null,5437437,null,15271,null,0400000US51,Virginia,51
6287151,null,4784,null,1627156,null,12567,null,97949,null,4782,null,75905,null,4279,null,326453,null,6682,null,348459,null,6948,null,367893,null,6722,null,342052,null,10030,null,68445,null,4144,null,4659995,null,12674,null,0400000US53,Washington,53
1752923,null,2480,null,408512,null,5606,null,20895,null,2221,null,21757,null,2429,null,82556,null,3181,null,87494,null,3608,null,89320,null,3138,null,88267,null,4064,null,18223,null,2599,null,1344411,null,5733,null,0400000US54,West Virginia,54
5413737,null,4217,null,1441964,null,9912,null,80889,null,3666,null,83678,null,3990,null,276000,null,5427,null,288594,null,6407,null,317759,null,4119,null,326903,null,9094,null,68141,null,4245,null,3971773,null,10215,null,0400000US55,Wisconsin,55
510621,null,1447,null,131586,null,3335,null,9054,null,1294,null,6413,null,981,null,27937,null,2011,null,24984,null,2307,null,30574,null,1727,null,27110,null,2417,null,5514,null,1233,null,379035,null,3405,null,0400000US56,Wyoming,56
3813069,null,4160,null,1104134,null,9853,null,53882,null,3333,null,47085,null,3571,null,223993,null,5855,null,245227,null,5864,null,240730,null,5149,null,248841,null,8178,null,44376,null,3794,null,2708935,null,9587,null,0400000US72,Puerto Rico,72
