B19301B_001E,B19301B_001EA,B19301B_001M,B19301B_001MA,GEO_ID,NAME,state
15281,null,334,null,0400000US01,Alabama,01
24121,null,3336,null,0400000US02,Alaska,02
20341,null,1368,null,0400000US04,Arizona,04
13538,null,641,null,0400000US05,Arkansas,05
22931,null,458,null,0400000US06,California,06
20752,null,1245,null,0400000US08,Colorado,08
21749,null,966,null,0400000US09,Connecticut,09
19973,null,1201,null,0400000US10,Delaware,10
23049,null,902,null,0400000US11,District of Columbia,11
16429,null,261,null,0400000US12,Florida,12
18132,null,319,null,0400000US13,Georgia,13
27766,null,3989,null,0400000US15,Hawaii,15
16813,null,5181,null,0400000US16,Idaho,16
18100,null,327,null,0400000US17,Illinois,17
16908,null,446,null,0400000US18,Indiana,18
13793,null,1233,null,0400000US19,Iowa,19
17423,null,1187,null,0400000US20,Kansas,20
16232,null,596,null,0400000US21,Kentucky,21
13860,null,275,null,0400000US22,Louisiana,22
13833,null,3503,null,0400000US23,Maine,23
26325,null,451,null,0400000US24,Maryland,24
20438,null,1064,null,0400000US25,Massachusetts,25
16328,null,405,null,0400000US26,Michigan,26
17973,null,2837,null,0400000US27,Minnesota,27
12886,null,354,null,0400000US28,Mississippi,28
16703,null,560,null,0400000US29,Missouri,29
8551,null,2151,null,0400000US30,Montana,30
15197,null,1225,null,0400000US31,Nebraska,31
19300,null,1083,null,0400000US32,Nevada,32
18300,null,3813,null,0400000US33,New Hampshire,33
23145,null,411,null,0400000US34,New Jersey,34
16757,null,2244,null,0400000US35,New Mexico,35
19938,null,289,null,0400000US36,New York,36
16860,null,295,null,0400000US37,North Carolina,37
13562,null,2793,null,0400000US38,North Dakota,38
16465,null,380,null,0400000US39,Ohio,39
15987,null,755,null,0400000US40,Oklahoma,40
17919,null,1782,null,0400000US41,Oregon,41
17074,null,265,null,0400000US42,Pennsylvania,42
21045,null,2354,null,0400000US44,Rhode Island,44
15141,null,290,null,0400000US45,South Carolina,45
16439,null,7736,null,0400000US46,South Dakota,46
16362,null,468,null,0400000US47,Tennessee,47
18307,null,303,null,0400000US48,Texas,48
12300,null,1788,null,0400000US49,Utah,49
12448,null,7782,null,0400000US50,Vermont,50
21026,null,401,null,0400000US51,Virginia,51
21401,null,1164,null,0400000US53,Washington,53
14871,null,1271,null,0400000US54,West Virginia,54
14738,null,672,null,0400000US55,Wisconsin,55
17157,null,5298,null,0400000US56,Wyoming,56
9539,null,516,null,0400000US72,Puerto Rico,72
