B99221_001E,B99221_001EA,B99221_002E,B99221_002EA,B99221_003E,B99221_003EA,GEO_ID,NAME,state
1815865,null,31538,null,1784327,null,0400000US01,Alabama,01
237607,null,650,null,236957,null,0400000US02,Alaska,02
2273842,null,27088,null,2246754,null,0400000US04,Arizona,04
1114041,null,10060,null,1103981,null,0400000US05,Arkansas,05
12176760,null,107578,null,12069182,null,0400000US06,California,06
1897835,null,16504,null,1881331,null,0400000US08,Colorado,08
1329305,null,12581,null,1316724,null,0400000US09,Connecticut,09
328654,null,1968,null,326686,null,0400000US10,Delaware,10
249996,null,3015,null,246981,null,0400000US11,District of Columbia,11
7057285,null,108827,null,6948458,null,0400000US12,Florida,12
3469845,null,78212,null,3391633,null,0400000US13,Georgia,13
437105,null,3995,null,433110,null,0400000US15,Hawaii,15
566004,null,3902,null,562102,null,0400000US16,Idaho,16
4766252,null,40832,null,4725420,null,0400000US17,Illinois,17
2480570,null,22315,null,2458255,null,0400000US18,Indiana,18
1215351,null,7787,null,1207564,null,0400000US19,Iowa,19
1110829,null,7978,null,1102851,null,0400000US20,Kansas,20
1686277,null,15319,null,1670958,null,0400000US21,Kentucky,21
1625153,null,15132,null,1610021,null,0400000US22,Louisiana,22
542363,null,3157,null,539206,null,0400000US23,Maine,23
2092692,null,14913,null,2077779,null,0400000US24,Maryland,24
2467323,null,27833,null,2439490,null,0400000US25,Massachusetts,25
3810801,null,50199,null,3760602,null,0400000US26,Michigan,26
2089449,null,13098,null,2076351,null,0400000US27,Minnesota,27
1094208,null,9498,null,1084710,null,0400000US28,Mississippi,28
2330040,null,19597,null,2310443,null,0400000US29,Missouri,29
375598,null,6162,null,369436,null,0400000US30,Montana,30
704143,null,4968,null,699175,null,0400000US31,Nebraska,31
952856,null,7869,null,944987,null,0400000US32,Nevada,32
505286,null,5001,null,500285,null,0400000US33,New Hampshire,33
3154012,null,30714,null,3123298,null,0400000US34,New Jersey,34
741399,null,7194,null,734205,null,0400000US35,New Mexico,35
7137482,null,82406,null,7055076,null,0400000US36,New York,36
3595175,null,32288,null,3562887,null,0400000US37,North Carolina,37
274743,null,1601,null,273142,null,0400000US38,North Dakota,38
4508871,null,35957,null,4472914,null,0400000US39,Ohio,39
1407933,null,14178,null,1393755,null,0400000US40,Oklahoma,40
1474755,null,12403,null,1462352,null,0400000US41,Oregon,41
4904554,null,59978,null,4844576,null,0400000US42,Pennsylvania,42
399107,null,4786,null,394321,null,0400000US44,Rhode Island,44
1702300,null,23914,null,1678386,null,0400000US45,South Carolina,45
319926,null,3097,null,316829,null,0400000US46,South Dakota,46
2434683,null,21561,null,2413122,null,0400000US47,Tennessee,47
8422249,null,71811,null,8350438,null,0400000US48,Texas,48
854244,null,6131,null,848113,null,0400000US49,Utah,49
249986,null,4110,null,245876,null,0400000US50,Vermont,50
2961083,null,26668,null,2934415,null,0400000US51,Virginia,51
2547663,null,19460,null,2528203,null,0400000US53,Washington,53
749586,null,6205,null,743381,null,0400000US54,West Virginia,54
2249630,null,16909,null,2232721,null,0400000US55,Wisconsin,55
208613,null,1111,null,207502,null,0400000US56,Wyoming,56
1186497,null,6538,null,1179959,null,0400000US72,Puerto Rico,72
