B25081_001E,B25081_001EA,B25081_001M,B25081_001MA,B25081_002E,B25081_002EA,B25081_002M,B25081_002MA,B25081_003E,B25081_003EA,B25081_003M,B25081_003MA,B25081_004E,B25081_004EA,B25081_004M,B25081_004MA,B25081_005E,B25081_005EA,B25081_005M,B25081_005MA,B25081_006E,B25081_006EA,B25081_006M,B25081_006MA,B25081_007E,B25081_007EA,B25081_007M,B25081_007MA,B25081_008E,B25081_008EA,B25081_008M,B25081_008MA,GEO_ID,NAME,state
1592324,null,11735,null,1157318,null,12947,null,367640,null,7473,null,76724,null,4169,null,290916,null,6477,null,12125,null,1885,null,777553,null,12048,null,435006,null,7399,null,0400000US25,Massachusetts,25
2819355,null,14549,null,1939644,null,13049,null,552852,null,8855,null,118143,null,4583,null,434709,null,7663,null,16968,null,2106,null,1369824,null,11152,null,879711,null,10941,null,0400000US26,Michigan,26
1559939,null,10110,null,1120095,null,8754,null,354410,null,6193,null,92462,null,4165,null,261948,null,5836,null,12895,null,1470,null,752790,null,9026,null,439844,null,7279,null,0400000US27,Minnesota,27
766976,null,9423,null,433469,null,7557,null,52323,null,3347,null,18547,null,2121,null,33776,null,2448,null,2309,null,789,null,378837,null,7267,null,333507,null,6629,null,0400000US28,Mississippi,28
1633448,null,12830,null,1098358,null,12341,null,236957,null,6630,null,69004,null,3836,null,167953,null,5721,null,7329,null,1187,null,854072,null,12543,null,535090,null,9251,null,0400000US29,Missouri,29
257354,null,4028,null,146203,null,3910,null,31028,null,2213,null,8866,null,1216,null,22162,null,1857,null,1143,null,453,null,114032,null,3286,null,111151,null,3202,null,0400000US30,Montana,30
487991,null,5002,null,318688,null,4899,null,77336,null,3565,null,27240,null,2428,null,50096,null,3003,null,4269,null,898,null,237083,null,5046,null,169303,null,4444,null,0400000US31,Nebraska,31
568425,null,7914,null,441669,null,7446,null,117900,null,4481,null,46226,null,3185,null,71674,null,3491,null,8331,null,1557,null,315438,null,6782,null,126756,null,4465,null,0400000US32,Nevada,32
365450,null,4808,null,264064,null,4919,null,79849,null,3434,null,14081,null,1796,null,65768,null,3193,null,2685,null,731,null,181530,null,4064,null,101386,null,3683,null,0400000US33,New Hampshire,33
2113974,null,12085,null,1519326,null,12123,null,435193,null,7929,null,72057,null,3728,null,363136,null,7253,null,15378,null,1785,null,1068755,null,13166,null,594648,null,9847,null,0400000US34,New Jersey,34
512854,null,6259,null,314542,null,7068,null,57327,null,2986,null,19227,null,1917,null,38100,null,2390,null,1958,null,627,null,255257,null,6436,null,198312,null,5335,null,0400000US35,New Mexico,35
3946375,null,20828,null,2582904,null,20411,null,649341,null,10905,null,99271,null,4667,null,550070,null,9824,null,20428,null,2203,null,1913135,null,17953,null,1363471,null,13331,null,0400000US36,New York,36
2451157,null,16681,null,1685967,null,15546,null,459292,null,10647,null,107912,null,5456,null,351380,null,9493,null,15110,null,1916,null,1211565,null,15480,null,765190,null,11322,null,0400000US37,North Carolina,37
182992,null,3547,null,102265,null,3310,null,21065,null,1919,null,5925,null,915,null,15140,null,1537,null,840,null,473,null,80360,null,3155,null,80727,null,2283,null,0400000US38,North Dakota,38
3113343,null,17812,null,2156314,null,16249,null,634060,null,10072,null,148425,null,5378,null,485635,null,8756,null,20912,null,2462,null,1501342,null,15375,null,957029,null,11253,null,0400000US39,Ohio,39
946699,null,10337,null,577859,null,8780,null,93455,null,4523,null,40899,null,2836,null,52556,null,3023,null,2850,null,780,null,481554,null,8821,null,368840,null,6621,null,0400000US40,Oklahoma,40
948798,null,11157,null,673175,null,10137,null,203994,null,6381,null,59633,null,3469,null,144361,null,5746,null,8387,null,1506,null,460794,null,9681,null,275623,null,6400,null,0400000US41,Oregon,41
3474817,null,16450,null,2216155,null,16107,null,619647,null,10803,null,125484,null,5374,null,494163,null,8396,null,22184,null,2150,null,1574324,null,15374,null,1258662,null,12196,null,0400000US42,Pennsylvania,42
249139,null,4669,null,180369,null,4715,null,53633,null,3256,null,9883,null,1491,null,43750,null,2670,null,2095,null,732,null,124641,null,4584,null,68770,null,3488,null,0400000US44,Rhode Island,44
1201508,null,11690,null,761654,null,11228,null,168356,null,5237,null,40744,null,3088,null,127612,null,4407,null,7055,null,1620,null,586243,null,10863,null,439854,null,8385,null,0400000US45,South Carolina,45
221395,null,3856,null,132590,null,3704,null,29489,null,2558,null,8405,null,1552,null,21084,null,2043,null,1252,null,419,null,101849,null,3721,null,88805,null,3190,null,0400000US46,South Dakota,46
1700137,null,14309,null,1084909,null,11226,null,225223,null,7037,null,73468,null,4461,null,151755,null,6251,null,6853,null,1167,null,852833,null,10956,null,615228,null,9519,null,0400000US47,Tennessee,47
5465854,null,24472,null,3508174,null,22785,null,410546,null,9208,null,197410,null,6449,null,213136,null,5652,null,14892,null,2308,null,3082736,null,20221,null,1957680,null,16471,null,0400000US48,Texas,48
612671,null,6786,null,451889,null,6340,null,132095,null,4699,null,49842,null,2947,null,82253,null,4054,null,4981,null,1141,null,314813,null,5824,null,160782,null,4354,null,0400000US49,Utah,49
180387,null,3128,null,122388,null,3141,null,33966,null,2348,null,5114,null,1015,null,28852,null,1979,null,833,null,417,null,87589,null,3283,null,57999,null,2313,null,0400000US50,Vermont,50
2034269,null,13417,null,1481789,null,13379,null,454644,null,10392,null,111802,null,5417,null,342842,null,9060,null,17060,null,2353,null,1010085,null,11814,null,552480,null,8265,null,0400000US51,Virginia,51
1663174,null,11368,null,1223446,null,11772,null,367432,null,8221,null,102760,null,4951,null,264672,null,5928,null,15000,null,2055,null,841014,null,9637,null,439728,null,7616,null,0400000US53,Washington,53
552651,null,7309,null,289450,null,6765,null,45877,null,2937,null,11102,null,1456,null,34775,null,2520,null,1326,null,562,null,242247,null,6319,null,263201,null,6383,null,0400000US54,West Virginia,54
1577623,null,11090,null,1089377,null,10789,null,327984,null,7435,null,85159,null,4098,null,242825,null,6396,null,12876,null,1337,null,748517,null,9268,null,488246,null,6430,null,0400000US55,Wisconsin,55
146222,null,3857,null,92629,null,3419,null,18652,null,1965,null,9099,null,1324,null,9553,null,1359,null,829,null,363,null,73148,null,3248,null,53593,null,2485,null,0400000US56,Wyoming,56
859531,null,9334,null,334271,null,7744,null,15962,null,1542,null,11962,null,1385,null,4000,null,720,null,2114,null,588,null,316195,null,7730,null,525260,null,7908,null,0400000US72,Puerto Rico,72
