B19013A_001E,B19013A_001EA,B19013A_001M,B19013A_001MA,GEO_ID,NAME,state
49298,null,748,null,0400000US01,Alabama,01
75795,null,2266,null,0400000US02,Alaska,02
52329,null,495,null,0400000US04,Arizona,04
42058,null,578,null,0400000US05,Arkansas,05
64227,null,459,null,0400000US06,California,06
59822,null,795,null,0400000US08,Colorado,08
73479,null,1135,null,0400000US09,Connecticut,09
61609,null,1195,null,0400000US10,Delaware,10
101171,null,4454,null,0400000US11,District of Columbia,11
50552,null,271,null,0400000US12,Florida,12
58128,null,833,null,0400000US13,Georgia,13
69763,null,2898,null,0400000US15,Hawaii,15
47842,null,1059,null,0400000US16,Idaho,16
60901,null,363,null,0400000US17,Illinois,17
50458,null,406,null,0400000US18,Indiana,18
50220,null,472,null,0400000US19,Iowa,19
51676,null,508,null,0400000US20,Kansas,20
42833,null,569,null,0400000US21,Kentucky,21
52417,null,703,null,0400000US22,Louisiana,22
47018,null,916,null,0400000US23,Maine,23
77261,null,1011,null,0400000US24,Maryland,24
68502,null,961,null,0400000US25,Massachusetts,25
51467,null,335,null,0400000US26,Michigan,26
59215,null,727,null,0400000US27,Minnesota,27
47218,null,863,null,0400000US28,Mississippi,28
49396,null,512,null,0400000US29,Missouri,29
44915,null,1169,null,0400000US30,Montana,30
51140,null,787,null,0400000US31,Nebraska,31
57401,null,1040,null,0400000US32,Nevada,32
64332,null,1661,null,0400000US33,New Hampshire,33
75710,null,706,null,0400000US34,New Jersey,34
45732,null,1003,null,0400000US35,New Mexico,35
61946,null,363,null,0400000US36,New York,36
52020,null,490,null,0400000US37,North Carolina,37
47041,null,1078,null,0400000US38,North Dakota,38
51109,null,254,null,0400000US39,Ohio,39
46042,null,767,null,0400000US40,Oklahoma,40
50711,null,519,null,0400000US41,Oregon,41
53191,null,391,null,0400000US42,Pennsylvania,42
59513,null,2128,null,0400000US44,Rhode Island,44
51825,null,597,null,0400000US45,South Carolina,45
47624,null,1373,null,0400000US46,South Dakota,46
46316,null,466,null,0400000US47,Tennessee,47
52924,null,391,null,0400000US48,Texas,48
57070,null,763,null,0400000US49,Utah,49
52347,null,996,null,0400000US50,Vermont,50
66606,null,593,null,0400000US51,Virginia,51
59842,null,598,null,0400000US53,Washington,53
38564,null,972,null,0400000US54,West Virginia,54
53918,null,492,null,0400000US55,Wisconsin,55
54626,null,1990,null,0400000US56,Wyoming,56
18904,null,416,null,0400000US72,Puerto Rico,72
