C27001_001E,C27001_001EA,C27001_001M,C27001_001MA,C27001_002E,C27001_002EA,C27001_002M,C27001_002MA,C27001_003E,C27001_003EA,C27001_003M,C27001_003MA,C27001_004E,C27001_004EA,C27001_004M,C27001_004MA,C27001_005E,C27001_005EA,C27001_005M,C27001_005MA,C27001_006E,C27001_006EA,C27001_006M,C27001_006MA,C27001_007E,C27001_007EA,C27001_007M,C27001_007MA,GEO_ID,NAME,state
4574185,null,1943,null,3960223,null,2863,null,3322300,null,17338,null,637923,null,17202,null,613962,null,2271,null,610358,null,2479,null,3604,null,910,null,0400000US01,Alabama,01
659084,null,2654,null,611369,null,2721,null,480266,null,6173,null,131103,null,6351,null,47715,null,912,null,46668,null,1053,null,1047,null,503,null,0400000US02,Alaska,02
6402786,null,2692,null,5548370,null,4096,null,4371268,null,25414,null,1177102,null,24763,null,854416,null,3030,null,835251,null,4809,null,19165,null,3113,null,0400000US04,Arizona,04
2801628,null,1721,null,2416364,null,2952,null,1914201,null,14502,null,502163,null,15048,null,385264,null,2567,null,382292,null,2630,null,2972,null,1226,null,0400000US05,Arkansas,05
36160600,null,6633,null,32158580,null,10099,null,25816181,null,54287,null,6342399,null,54928,null,4002020,null,7459,null,3913933,null,9181,null,88087,null,5130,null,0400000US06,California,06
4853404,null,1990,null,4358099,null,2665,null,3531816,null,20145,null,826283,null,19630,null,495305,null,2323,null,487724,null,2616,null,7581,null,1773,null,0400000US08,Colorado,08
3440844,null,1173,null,2990160,null,2015,null,2683880,null,14282,null,306280,null,13869,null,450684,null,1479,null,446367,null,1901,null,4317,null,1056,null,0400000US09,Connecticut,09
856131,null,1689,null,739744,null,1934,null,652396,null,7048,null,87348,null,6604,null,116387,null,879,null,115806,null,994,null,581,null,412,null,0400000US10,Delaware,10
580464,null,653,null,514150,null,940,null,469605,null,3984,null,44545,null,3686,null,66314,null,617,null,64150,null,1063,null,2164,null,1013,null,0400000US11,District of Columbia,11
17995843,null,3547,null,14891039,null,5809,null,11202238,null,39638,null,3688801,null,38697,null,3104804,null,4399,null,3044429,null,6227,null,60375,null,4282,null,0400000US12,Florida,12
