B08014_001E,B08014_001EA,B08014_001M,B08014_001MA,B08014_002E,B08014_002EA,B08014_002M,B08014_002MA,B08014_003E,B08014_003EA,B08014_003M,B08014_003MA,B08014_004E,B08014_004EA,B08014_004M,B08014_004MA,B08014_005E,B08014_005EA,B08014_005M,B08014_005MA,B08014_006E,B08014_006EA,B08014_006M,B08014_006MA,B08014_007E,B08014_007EA,B08014_007M,B08014_007MA,B08014_008E,B08014_008EA,B08014_008M,B08014_008MA,B08014_009E,B08014_009EA,B08014_009M,B08014_009MA,B08014_010E,B08014_010EA,B08014_010M,B08014_010MA,B08014_011E,B08014_011EA,B08014_011M,B08014_011MA,B08014_012E,B08014_012EA,B08014_012M,B08014_012MA,B08014_013E,B08014_013EA,B08014_013M,B08014_013MA,B08014_014E,B08014_014EA,B08014_014M,B08014_014MA,B08014_015E,B08014_015EA,B08014_015M,B08014_015MA,B08014_016E,B08014_016EA,B08014_016M,B08014_016MA,B08014_017E,B08014_017EA,B08014_017M,B08014_017MA,B08014_018E,B08014_018EA,B08014_018M,B08014_018MA,B08014_019E,B08014_019EA,B08014_019M,B08014_019MA,B08014_020E,B08014_020EA,B08014_020M,B08014_020MA,B08014_021E,B08014_021EA,B08014_021M,B08014_021MA,GEO_ID,NAME,state
4467609,null,24859,null,144486,null,8503,null,1004024,null,20772,null,1872440,null,28053,null,944329,null,23738,null,357712,null,14930,null,144618,null,10518,null,2375594,null,16461,null,75919,null,7136,null,458227,null,14164,null,1034837,null,15450,null,525386,null,15728,null,197773,null,8726,null,83452,null,6358,null,2092015,null,16747,null,68567,null,5014,null,545797,null,12281,null,837603,null,16389,null,418943,null,11552,null,159939,null,7682,null,61166,null,5445,null,0400000US13,Georgia,13
638731,null,7181,null,21400,null,3043,null,131359,null,6851,null,249331,null,9738,null,123201,null,8247,null,63971,null,7276,null,49469,null,6087,null,343982,null,4596,null,10699,null,1915,null,65810,null,4289,null,139036,null,5868,null,66459,null,4855,null,34309,null,4002,null,27669,null,3722,null,294749,null,5617,null,10701,null,1752,null,65549,null,4615,null,110295,null,5573,null,56742,null,4239,null,29662,null,4273,null,21800,null,3248,null,0400000US15,Hawaii,15
710119,null,7343,null,10652,null,1819,null,111828,null,6556,null,297649,null,8385,null,177130,null,7793,null,71491,null,6159,null,41369,null,4355,null,394766,null,5437,null,6295,null,1392,null,53779,null,4602,null,170454,null,5395,null,99862,null,4899,null,40745,null,3858,null,23631,null,3064,null,315353,null,5586,null,4357,null,940,null,58049,null,3971,null,127195,null,4648,null,77268,null,4364,null,30746,null,3296,null,17738,null,1960,null,0400000US16,Idaho,16
6158986,null,22979,null,298600,null,10317,null,1387123,null,20256,null,2619027,null,29497,null,1225723,null,24893,null,443451,null,16284,null,185062,null,13546,null,3275304,null,15153,null,141078,null,7500,null,656766,null,15332,null,1448638,null,19386,null,674093,null,14437,null,247844,null,9507,null,106885,null,8816,null,2883682,null,17205,null,157522,null,7307,null,730357,null,13689,null,1170389,null,14917,null,551630,null,14074,null,195607,null,8559,null,78177,null,6027,null,0400000US17,Illinois,17
2997056,null,13775,null,77784,null,5632,null,589224,null,14499,null,1304298,null,18813,null,668410,null,18261,null,253080,null,10134,null,104260,null,7697,null,1590853,null,9456,null,43676,null,4148,null,264689,null,8324,null,722051,null,12110,null,364054,null,10860,null,137983,null,6582,null,58400,null,4768,null,1406203,null,10915,null,34108,null,3049,null,324535,null,9342,null,582247,null,9536,null,304356,null,9841,null,115097,null,4963,null,45860,null,3725,null,0400000US18,Indiana,18
1542208,null,8687,null,40103,null,4457,null,259141,null,8106,null,672678,null,12729,null,355419,null,9182,null,149393,null,6289,null,65474,null,5333,null,812495,null,6424,null,22329,null,3075,null,114905,null,5351,null,364049,null,8087,null,192867,null,5759,null,81978,null,4203,null,36367,null,3323,null,729713,null,7121,null,17774,null,2079,null,144236,null,4918,null,308629,null,6892,null,162552,null,4923,null,67415,null,3348,null,29107,null,2812,null,0400000US19,Iowa,19
1421616,null,8714,null,27757,null,3553,null,255989,null,8016,null,612675,null,11761,null,331568,null,10327,null,133481,null,7491,null,60146,null,5362,null,760981,null,5998,null,14097,null,2532,null,118787,null,5469,null,337987,null,8147,null,182192,null,6260,null,72589,null,4723,null,35329,null,3439,null,660635,null,7408,null,13660,null,1910,null,137202,null,5147,null,274688,null,6659,null,149376,null,5692,null,60892,null,3892,null,24817,null,2653,null,0400000US20,Kansas,20
1857739,null,14000,null,53229,null,5743,null,361048,null,9510,null,815693,null,15814,null,414542,null,12724,null,156315,null,9001,null,56912,null,5896,null,978045,null,8162,null,27219,null,3790,null,162414,null,6067,null,446898,null,9808,null,221721,null,7875,null,88282,null,5576,null,31511,null,3513,null,879694,null,10637,null,26010,null,3181,null,198634,null,7046,null,368795,null,8259,null,192821,null,6516,null,68033,null,4493,null,25401,null,3172,null,0400000US21,Kentucky,21
1945837,null,14746,null,67715,null,5320,null,454676,null,13503,null,866404,null,17687,null,382320,null,13443,null,136196,null,9400,null,38526,null,5537,null,1027340,null,10495,null,33207,null,3386,null,205383,null,8556,null,476893,null,11140,null,215087,null,8016,null,75369,null,5363,null,21401,null,3343,null,918497,null,10956,null,34508,null,3392,null,249293,null,8981,null,389511,null,9786,null,167233,null,7501,null,60827,null,5455,null,17125,null,2765,null,0400000US22,Louisiana,22
642273,null,7461,null,15129,null,2263,null,121293,null,5361,null,302401,null,7300,null,140021,null,6952,null,43871,null,5492,null,19558,null,3233,null,328280,null,4456,null,6812,null,1321,null,53730,null,3472,null,159550,null,4685,null,73786,null,4215,null,23105,null,2847,null,11297,null,1745,null,313993,null,5202,null,8317,null,1403,null,67563,null,3739,null,142851,null,4474,null,66235,null,3381,null,20766,null,2876,null,8261,null,1797,null,0400000US23,Maine,23
2896083,null,16177,null,124157,null,7065,null,609994,null,16767,null,1201497,null,20272,null,601727,null,17393,null,246398,null,11700,null,112310,null,8042,null,1481647,null,9706,null,58751,null,4786,null,261529,null,9589,null,637530,null,11716,null,327777,null,10817,null,131792,null,6642,null,64268,null,5154,null,1414436,null,11872,null,65406,null,4600,null,348465,null,10147,null,563967,null,11974,null,273950,null,8631,null,114606,null,6345,null,48042,null,3965,null,0400000US24,Maryland,24
3259697,null,15605,null,176963,null,9373,null,766084,null,15773,null,1445541,null,21378,null,578875,null,16703,null,215400,null,11429,null,76834,null,8479,null,1677536,null,11537,null,88077,null,6066,null,358597,null,10136,null,761131,null,12957,null,307903,null,9876,null,119719,null,6793,null,42109,null,4704,null,1582161,null,12734,null,88886,null,6382,null,407487,null,9903,null,684410,null,13019,null,270972,null,8774,null,95681,null,5588,null,34725,null,4648,null,0400000US25,Massachusetts,25
4420121,null,18395,null,112843,null,6234,null,905128,null,15533,null,1956197,null,19460,null,942826,null,16845,null,359315,null,13669,null,143812,null,8862,null,2303734,null,12433,null,57564,null,3933,null,400629,null,10077,null,1055488,null,12586,null,510485,null,11095,null,197899,null,8741,null,81669,null,4981,null,2116387,null,13350,null,55279,null,3976,null,504499,null,9946,null,900709,null,12557,null,432341,null,8900,null,161416,null,6750,null,62143,null,4777,null,0400000US26,Michigan,26
2745276,null,10114,null,70625,null,4549,null,487884,null,10219,null,1224559,null,18872,null,627362,null,16552,null,233675,null,9222,null,101171,null,6751,null,1438582,null,7345,null,35393,null,3625,null,224647,null,6797,null,658433,null,10492,null,336827,null,9514,null,127108,null,5465,null,56174,null,4552,null,1306694,null,8311,null,35232,null,3023,null,263237,null,6470,null,566126,null,10954,null,290535,null,8833,null,106567,null,4722,null,44997,null,3083,null,0400000US27,Minnesota,27
1227779,null,12110,null,28680,null,3226,null,252980,null,9408,null,504377,null,12957,null,291748,null,10768,null,106931,null,8066,null,43063,null,4160,null,645325,null,8574,null,13929,null,2280,null,109800,null,5993,null,275775,null,8257,null,162273,null,6804,null,57860,null,4565,null,25688,null,2940,null,582454,null,8707,null,14751,null,2069,null,143180,null,6005,null,228602,null,7012,null,129475,null,6459,null,49071,null,4391,null,17375,null,2126,null,0400000US28,Mississippi,28
2820583,null,13264,null,75991,null,5091,null,565443,null,13200,null,1257797,null,18418,null,600276,null,16060,null,228179,null,9992,null,92897,null,6915,null,1467302,null,8718,null,38180,null,3701,null,257611,null,9556,null,675381,null,11077,null,317265,null,8415,null,126652,null,6223,null,52213,null,4136,null,1353281,null,10524,null,37811,null,3305,null,307832,null,8010,null,582416,null,10561,null,283011,null,9200,null,101527,null,5524,null,40684,null,3780,null,0400000US29,Missouri,29
470590,null,6390,null,11541,null,2150,null,79273,null,4913,null,187809,null,7757,null,113365,null,6926,null,50316,null,4389,null,28286,null,3493,null,251334,null,4143,null,6794,null,1631,null,37023,null,3141,null,101276,null,4865,null,60284,null,3818,null,29363,null,2897,null,16594,null,2204,null,219256,null,3906,null,4747,null,1188,null,42250,null,2967,null,86533,null,4273,null,53081,null,3848,null,20953,null,2205,null,11692,null,1839,null,0400000US30,Montana,30
932983,null,5787,null,20104,null,2635,null,155072,null,5964,null,398587,null,10025,null,223055,null,8009,null,89591,null,5679,null,46574,null,4129,null,495094,null,4888,null,11505,null,1741,null,69657,null,3893,null,217487,null,5673,null,118879,null,5075,null,50329,null,3688,null,27237,null,2781,null,437889,null,5470,null,8599,null,1555,null,85415,null,3868,null,181100,null,5894,null,104176,null,4300,null,39262,null,2818,null,19337,null,1962,null,0400000US31,Nebraska,31
1254970,null,10053,null,41933,null,4027,null,304416,null,10773,null,544486,null,14881,null,237903,null,11479,null,87962,null,7440,null,38270,null,6408,null,692512,null,7219,null,22823,null,2749,null,155796,null,7241,null,304324,null,9764,null,135847,null,7880,null,50468,null,5284,null,23254,null,4430,null,562458,null,7159,null,19110,null,2645,null,148620,null,5744,null,240162,null,7138,null,102056,null,5572,null,37494,null,3534,null,15016,null,2686,null,0400000US32,Nevada,32
695787,null,7521,null,11496,null,1893,null,113187,null,5327,null,324812,null,9512,null,157688,null,7463,null,60245,null,6130,null,28359,null,4120,null,366709,null,5393,null,6159,null,1335,null,53901,null,3306,null,175612,null,5729,null,83637,null,4718,null,32669,null,3486,null,14731,null,2297,null,329078,null,4579,null,5337,null,1033,null,59286,null,3097,null,149200,null,5115,null,74051,null,4036,null,27576,null,3190,null,13628,null,2385,null,0400000US33,New Hampshire,33
4261880,null,17236,null,275640,null,10419,null,982226,null,16249,null,1743900,null,22862,null,795868,null,18092,null,339396,null,14351,null,124850,null,8674,null,2269716,null,12153,null,152999,null,7413,null,486658,null,10463,null,954675,null,13816,null,424780,null,11169,null,180289,null,8358,null,70315,null,4937,null,1992164,null,12811,null,122641,null,6669,null,495568,null,10297,null,789225,null,12475,null,371088,null,9692,null,159107,null,7570,null,54535,null,4614,null,0400000US34,New Jersey,34
882807,null,11432,null,24433,null,3268,null,185550,null,8202,null,356777,null,10971,null,199181,null,9294,null,83539,null,6568,null,33327,null,4119,null,467638,null,7058,null,14370,null,2444,null,87191,null,5250,null,195343,null,7037,null,107071,null,5624,null,44888,null,3670,null,18775,null,2484,null,415169,null,7645,null,10063,null,1741,null,98359,null,5607,null,161434,null,5953,null,92110,null,5131,null,38651,null,3880,null,14552,null,2329,null,0400000US35,New Mexico,35
9112003,null,32824,null,1900631,null,22703,null,2315631,null,28891,null,2934795,null,31095,null,1292250,null,24046,null,491828,null,19762,null,176868,null,12556,null,4752340,null,23099,null,931328,null,14803,null,1177200,null,17793,null,1586538,null,21282,null,695429,null,13615,null,262542,null,11098,null,99303,null,7233,null,4359663,null,22735,null,969303,null,14917,null,1138431,null,17228,null,1348257,null,16378,null,596821,null,14078,null,229286,null,10630,null,77565,null,6280,null,0400000US36,New York,36
4293957,null,19167,null,112448,null,7862,null,877930,null,16073,null,1813442,null,21960,null,984449,null,21068,null,357595,null,12178,null,148093,null,11253,null,2265370,null,13197,null,61833,null,6277,null,391927,null,10666,null,993731,null,14897,null,539202,null,12068,null,198579,null,8013,null,80098,null,6104,null,2028587,null,15263,null,50615,null,3928,null,486003,null,9821,null,819711,null,12216,null,445247,null,11992,null,159016,null,6041,null,67995,null,6161,null,0400000US37,North Carolina,37
340702,null,3844,null,5775,null,1239,null,56014,null,3046,null,143945,null,6075,null,78774,null,4514,null,34825,null,3038,null,21369,null,2944,null,183656,null,2856,null,2826,null,866,null,26853,null,2253,null,78387,null,3734,null,43808,null,2651,null,19212,null,1925,null,12570,null,1839,null,157046,null,3025,null,2949,null,786,null,29161,null,2119,null,65558,null,3362,null,34966,null,2229,null,15613,null,1412,null,8799,null,1443,null,0400000US38,North Dakota,38
5405813,null,20957,null,154009,null,7184,null,1072822,null,15347,null,2337203,null,28187,null,1201772,null,24379,null,436132,null,15578,null,203875,null,11221,null,2814769,null,15177,null,77534,null,4741,null,472409,null,11345,null,1262187,null,17874,null,648491,null,13340,null,239083,null,9511,null,115065,null,6775,null,2591044,null,16638,null,76475,null,5040,null,600413,null,11532,null,1075016,null,15427,null,553281,null,14037,null,197049,null,7870,null,88810,null,6032,null,0400000US39,Ohio,39
1677499,null,13118,null,39001,null,3797,null,345586,null,9570,null,726559,null,16754,null,366039,null,11885,null,137061,null,8460,null,63253,null,5735,null,902580,null,8334,null,21113,null,2508,null,158387,null,6604,null,405604,null,9922,null,205890,null,7478,null,75314,null,4901,null,36272,null,4056,null,774919,null,8957,null,17888,null,2582,null,187199,null,6409,null,320955,null,9159,null,160149,null,6274,null,61747,null,4768,null,26981,null,2559,null,0400000US40,Oklahoma,40
1785254,null,12271,null,58744,null,4865,null,368329,null,11382,null,759625,null,13351,null,385810,null,12062,null,137757,null,9183,null,74989,null,6970,null,956080,null,8931,null,33269,null,3818,null,178219,null,7600,null,416040,null,8526,null,209654,null,7208,null,75442,null,5162,null,43456,null,4353,null,829174,null,8444,null,25475,null,2869,null,190110,null,7071,null,343585,null,8354,null,176156,null,6417,null,62315,null,4917,null,31533,null,3571,null,0400000US41,Oregon,41
5843755,null,20857,null,289724,null,11607,null,1231219,null,16610,null,2552514,null,27310,null,1174175,null,18637,null,417701,null,12873,null,178422,null,10477,null,3077597,null,14101,null,138430,null,8100,null,581580,null,12156,null,1386670,null,15715,null,639960,null,11808,null,229981,null,7883,null,100976,null,6287,null,2766158,null,13979,null,151294,null,6608,null,649639,null,9594,null,1165844,null,15510,null,534215,null,9912,null,187720,null,6874,null,77446,null,5167,null,0400000US42,Pennsylvania,42
499104,null,6870,null,14759,null,2736,null,106545,null,5685,null,221721,null,9562,null,100265,null,7457,null,41901,null,4833,null,13913,null,3395,null,254181,null,5064,null,7553,null,2056,null,47928,null,3755,null,117272,null,5679,null,51139,null,4383,null,22896,null,2980,null,7393,null,2228,null,244923,null,4873,null,7206,null,1626,null,58617,null,3876,null,104449,null,5391,null,49126,null,4170,null,19005,null,2730,null,6520,null,1687,null,0400000US44,Rhode Island,44
1984465,null,13910,null,60571,null,5409,null,406528,null,12699,null,851660,null,16444,null,446336,null,13089,null,159592,null,10186,null,59778,null,5646,null,1041584,null,10401,null,29827,null,3494,null,176824,null,8542,null,466063,null,11032,null,247246,null,8618,null,87859,null,6180,null,33765,null,3790,null,942881,null,12067,null,30744,null,3818,null,229704,null,8118,null,385597,null,9607,null,199090,null,7816,null,71733,null,5534,null,26013,null,2601,null,0400000US45,South Carolina,45
412623,null,4679,null,8263,null,1868,null,59436,null,3405,null,173608,null,6436,null,102205,null,5497,null,45999,null,4433,null,23112,null,3063,null,217722,null,3152,null,4556,null,1207,null,25199,null,2221,null,93618,null,4052,null,56097,null,3414,null,24840,null,2800,null,13412,null,1935,null,194901,null,3520,null,3707,null,1076,null,34237,null,2574,null,79990,null,3654,null,46108,null,3064,null,21159,null,2245,null,9700,null,1458,null,0400000US46,South Dakota,46
2832038,null,13232,null,59523,null,4702,null,566128,null,13945,null,1188547,null,18600,null,661568,null,14913,null,254445,null,10277,null,101827,null,8502,null,1508158,null,9395,null,29040,null,2977,null,256033,null,8946,null,654585,null,10501,null,366790,null,8943,null,143032,null,6490,null,58678,null,5201,null,1323880,null,12111,null,30483,null,2800,null,310095,null,9619,null,533962,null,11929,null,294778,null,8295,null,111413,null,5755,null,43149,null,4627,null,0400000US47,Tennessee,47
11242970,null,34547,null,293071,null,10308,null,2503548,null,30566,null,5023631,null,43338,null,2319210,null,31515,null,823719,null,24397,null,279791,null,16326,null,6278938,null,20395,null,159967,null,7592,null,1269374,null,24520,null,2878009,null,27913,null,1332134,null,18667,null,472972,null,15449,null,166482,null,11248,null,4964032,null,24822,null,133104,null,6524,null,1234174,null,19192,null,2145622,null,24594,null,987076,null,17651,null,350747,null,11879,null,113309,null,7298,null,0400000US48,Texas,48
1292918,null,8801,null,23801,null,3272,null,190929,null,7085,null,513375,null,13510,null,324589,null,10792,null,153401,null,9599,null,86823,null,8522,null,725715,null,6139,null,13541,null,2174,null,95329,null,4573,null,294813,null,9110,null,180202,null,6542,null,91706,null,6661,null,50124,null,5056,null,567203,null,7778,null,10260,null,1762,null,95600,null,4329,null,218562,null,7491,null,144387,null,6043,null,61695,null,4447,null,36699,null,4531,null,0400000US49,Utah,49
327137,null,4258,null,5280,null,1412,null,66725,null,3873,null,159110,null,5903,null,64239,null,4140,null,20151,null,2631,null,11632,null,2481,null,167155,null,2633,null,2757,null,908,null,30539,null,2420,null,82812,null,3299,null,33980,null,2325,null,11053,null,1730,null,6014,null,1415,null,159982,null,2913,null,2523,null,831,null,36186,null,2442,null,76298,null,3531,null,30259,null,2226,null,9098,null,1434,null,5618,null,1291,null,0400000US50,Vermont,50
3861566,null,19015,null,108384,null,6829,null,733491,null,14282,null,1573974,null,25669,null,905194,null,19116,null,364300,null,14953,null,176223,null,10964,null,2040126,null,12217,null,54326,null,4840,null,328540,null,11269,null,871460,null,14488,null,492421,null,10858,null,195684,null,9144,null,97695,null,5954,null,1821440,null,13880,null,54058,null,4128,null,404951,null,9386,null,702514,null,14962,null,412773,null,10828,null,168616,null,7887,null,78528,null,6147,null,0400000US51,Virginia,51
3165572,null,16104,null,81439,null,5280,null,623927,null,13862,null,1289086,null,22633,null,735245,null,18352,null,284185,null,13538,null,151690,null,9561,null,1717624,null,10681,null,45942,null,4177,null,293605,null,8414,null,720502,null,12700,null,409482,null,11215,null,159742,null,7814,null,88351,null,6067,null,1447948,null,12764,null,35497,null,2997,null,330322,null,10267,null,568584,null,13503,null,325763,null,9843,null,124443,null,6976,null,63339,null,4582,null,0400000US53,Washington,53
761452,null,9006,null,22053,null,2971,null,163972,null,6543,null,335779,null,8847,null,164804,null,7760,null,55417,null,6032,null,19427,null,3565,null,404357,null,6662,null,11709,null,1716,null,75826,null,4285,null,180750,null,6386,null,92266,null,4840,null,32682,null,3686,null,11124,null,2182,null,357095,null,5820,null,10344,null,2072,null,88146,null,4528,null,155029,null,4490,null,72538,null,4176,null,22735,null,3147,null,8303,null,1707,null,0400000US54,West Virginia,54
2881049,null,11960,null,71459,null,5272,null,534713,null,10758,null,1304361,null,14886,null,644051,null,13917,null,226455,null,9523,null,100010,null,6497,null,1508961,null,8449,null,35394,null,3354,null,243882,null,7566,null,701398,null,9019,null,349451,null,8556,null,121591,null,5743,null,57245,null,3831,null,1372088,null,9011,null,36065,null,3346,null,290831,null,6984,null,602963,null,9210,null,294600,null,7366,null,104864,null,5055,null,42765,null,3281,null,0400000US55,Wisconsin,55
276224,null,4730,null,3915,null,1178,null,42754,null,3201,null,105855,null,5218,null,67599,null,4368,null,33927,null,3923,null,22174,null,3386,null,151682,null,3218,null,2526,null,875,null,20109,null,2302,null,59330,null,3246,null,37686,null,2711,null,19568,null,2374,null,12463,null,1985,null,124542,null,3110,null,1389,null,557,null,22645,null,2120,null,46525,null,3095,null,29913,null,2511,null,14359,null,2001,null,9711,null,1664,null,0400000US56,Wyoming,56
1196825,null,13732,null,84803,null,5019,null,360104,null,10444,null,492023,null,11769,null,178943,null,9855,null,61282,null,6242,null,19670,null,3348,null,652346,null,8889,null,45042,null,3868,null,182246,null,6524,null,276141,null,7975,null,100312,null,6333,null,36815,null,3996,null,11790,null,2250,null,544479,null,9078,null,39761,null,2940,null,177858,null,6412,null,215882,null,6822,null,78631,null,5367,null,24467,null,3176,null,7880,null,1630,null,0400000US72,Puerto Rico,72
