B10058_001E,B10058_001EA,B10058_001M,B10058_001MA,B10058_002E,B10058_002EA,B10058_002M,B10058_002MA,B10058_003E,B10058_003EA,B10058_003M,B10058_003MA,B10058_004E,B10058_004EA,B10058_004M,B10058_004MA,B10058_005E,B10058_005EA,B10058_005M,B10058_005MA,B10058_006E,B10058_006EA,B10058_006M,B10058_006MA,B10058_007E,B10058_007EA,B10058_007M,B10058_007MA,B10058_008E,B10058_008EA,B10058_008M,B10058_008MA,B10058_009E,B10058_009EA,B10058_009M,B10058_009MA,B10058_010E,B10058_010EA,B10058_010M,B10058_010MA,B10058_011E,B10058_011EA,B10058_011M,B10058_011MA,GEO_ID,NAME,state
105283,null,5919,null,53251,null,3855,null,32413,null,3030,null,26819,null,2794,null,5594,null,1109,null,20838,null,2585,null,52032,null,4196,null,27673,null,2868,null,12832,null,1966,null,14841,null,2479,null,24359,null,2626,null,0400000US01,Alabama,01
12579,null,1833,null,6969,null,1429,null,3528,null,959,null,2631,null,797,null,897,null,371,null,3441,null,891,null,5610,null,1138,null,2584,null,713,null,1120,null,446,null,1464,null,597,null,3026,null,1005,null,0400000US02,Alaska,02
148798,null,8079,null,78553,null,5656,null,37851,null,3303,null,31313,null,3024,null,6538,null,1161,null,40702,null,4519,null,70245,null,5053,null,20858,null,2712,null,10221,null,1774,null,10637,null,1852,null,49387,null,4443,null,0400000US04,Arizona,04
68947,null,4485,null,39347,null,3601,null,25912,null,2518,null,21479,null,2341,null,4433,null,911,null,13435,null,2496,null,29600,null,3253,null,14724,null,2010,null,7529,null,1272,null,7195,null,1512,null,14876,null,2288,null,0400000US05,Arkansas,05
1004904,null,21186,null,455602,null,13485,null,167234,null,7569,null,127671,null,6447,null,39563,null,3388,null,288368,null,9820,null,549302,null,14535,null,127493,null,5940,null,52373,null,3651,null,75120,null,5095,null,421809,null,12591,null,0400000US06,California,06
91284,null,6882,null,48979,null,4515,null,26290,null,3067,null,20995,null,2721,null,5295,null,1092,null,22689,null,3213,null,42305,null,4094,null,13699,null,2191,null,5915,null,1229,null,7784,null,1647,null,28606,null,3193,null,0400000US08,Colorado,08
57687,null,4050,null,27952,null,2995,null,12229,null,2150,null,9988,null,2145,null,2241,null,641,null,15723,null,2023,null,29735,null,2831,null,7325,null,1410,null,3046,null,962,null,4279,null,863,null,22410,null,2385,null,0400000US09,Connecticut,09
20830,null,2781,null,12709,null,2338,null,5747,null,1504,null,4865,null,1447,null,882,null,441,null,6962,null,1589,null,8121,null,1426,null,2429,null,706,null,984,null,492,null,1445,null,489,null,5692,null,1224,null,0400000US10,Delaware,10
11011,null,1840,null,4674,null,1395,null,2573,null,819,null,1515,null,636,null,1058,null,585,null,2101,null,1084,null,6337,null,1446,null,1998,null,651,null,864,null,532,null,1134,null,391,null,4339,null,1223,null,0400000US11,District of Columbia,11
393605,null,14019,null,192976,null,8419,null,92322,null,5677,null,73170,null,5029,null,19152,null,2724,null,100654,null,6116,null,200629,null,9017,null,56997,null,4777,null,22517,null,3115,null,34480,null,3580,null,143632,null,7637,null,0400000US12,Florida,12
241808,null,10250,null,129336,null,7128,null,68464,null,4653,null,53971,null,4271,null,14493,null,2150,null,60872,null,5250,null,112472,null,6809,null,43144,null,3771,null,20234,null,2160,null,22910,null,2783,null,69328,null,4752,null,0400000US13,Georgia,13
50244,null,4103,null,25779,null,3011,null,6601,null,1466,null,5261,null,1475,null,1340,null,455,null,19178,null,2342,null,24465,null,2455,null,5059,null,1279,null,1232,null,618,null,3827,null,1116,null,19406,null,2226,null,0400000US15,Hawaii,15
25046,null,3355,null,14351,null,2150,null,8510,null,1936,null,6295,null,1665,null,2215,null,746,null,5841,null,1110,null,10695,null,1828,null,5077,null,1311,null,1992,null,659,null,3085,null,1010,null,5618,null,1081,null,0400000US16,Idaho,16
257252,null,9640,null,139472,null,6653,null,58084,null,4132,null,47182,null,3523,null,10902,null,1632,null,81388,null,5439,null,117780,null,6011,null,35587,null,3241,null,16198,null,2115,null,19389,null,2549,null,82193,null,5828,null,0400000US17,Illinois,17
