B24041_001E,B24041_001EA,B24041_001M,B24041_001MA,B24041_002E,B24041_002EA,B24041_002M,B24041_002MA,B24041_003E,B24041_003EA,B24041_003M,B24041_003MA,B24041_004E,B24041_004EA,B24041_004M,B24041_004MA,B24041_005E,B24041_005EA,B24041_005M,B24041_005MA,B24041_006E,B24041_006EA,B24041_006M,B24041_006MA,B24041_007E,B24041_007EA,B24041_007M,B24041_007MA,B24041_008E,B24041_008EA,B24041_008M,B24041_008MA,B24041_009E,B24041_009EA,B24041_009M,B24041_009MA,B24041_010E,B24041_010EA,B24041_010M,B24041_010MA,B24041_011E,B24041_011EA,B24041_011M,B24041_011MA,B24041_012E,B24041_012EA,B24041_012M,B24041_012MA,B24041_013E,B24041_013EA,B24041_013M,B24041_013MA,B24041_014E,B24041_014EA,B24041_014M,B24041_014MA,B24041_015E,B24041_015EA,B24041_015M,B24041_015MA,B24041_016E,B24041_016EA,B24041_016M,B24041_016MA,B24041_017E,B24041_017EA,B24041_017M,B24041_017MA,B24041_018E,B24041_018EA,B24041_018M,B24041_018MA,B24041_019E,B24041_019EA,B24041_019M,B24041_019MA,B24041_020E,B24041_020EA,B24041_020M,B24041_020MA,B24041_021E,B24041_021EA,B24041_021M,B24041_021MA,B24041_022E,B24041_022EA,B24041_022M,B24041_022MA,B24041_023E,B24041_023EA,B24041_023M,B24041_023MA,B24041_024E,B24041_024EA,B24041_024M,B24041_024MA,B24041_025E,B24041_025EA,B24041_025M,B24041_025MA,B24041_026E,B24041_026EA,B24041_026M,B24041_026MA,B24041_027E,B24041_027EA,B24041_027M,B24041_027MA,GEO_ID,NAME,state
36344,null,320,null,37419,null,2733,null,31515,null,3363,null,52208,null,3520,null,32954,null,1918,null,37630,null,1689,null,40798,null,1354,null,28335,null,1287,null,46828,null,1449,null,43002,null,3566,null,57454,null,5512,null,42112,null,3182,null,39962,null,2011,null,40242,null,1650,null,37488,null,4603,null,42076,null,1431,null,55373,null,2710,null,66113,null,33855,null,28841,null,1900,null,36626,null,489,null,41683,null,747,null,31696,null,809,null,21342,null,921,null,28431,null,4109,null,20647,null,983,null,30374,null,1079,null,43127,null,1655,null,0400000US01,Alabama,01
45218,null,1090,null,78225,null,8408,null,52033,null,15014,null,88401,null,11661,null,53500,null,4538,null,42399,null,6857,null,46193,null,5209,null,29481,null,2190,null,51959,null,2500,null,50613,null,1933,null,62053,null,15503,null,56360,null,7604,null,43407,null,5802,null,43757,null,8588,null,42417,null,7783,null,48270,null,5869,null,61736,null,6129,null,37350,null,76879,null,34329,null,3231,null,44925,null,2207,null,49048,null,3599,null,40967,null,2516,null,30168,null,4653,null,30346,null,5866,null,30077,null,6056,null,35107,null,4844,null,50993,null,2197,null,0400000US02,Alaska,02
38134,null,566,null,37037,null,3883,null,24420,null,3533,null,51285,null,2894,null,36726,null,692,null,48743,null,2679,null,42853,null,1753,null,31034,null,755,null,46057,null,1672,null,42075,null,1881,null,60278,null,3307,null,45254,null,5375,null,42231,null,828,null,43643,null,1721,null,40504,null,1632,null,41167,null,1169,null,58973,null,3110,null,65233,null,33274,null,26502,null,1124,null,38175,null,1066,null,39671,null,951,null,37041,null,817,null,24505,null,812,null,31018,null,1652,null,23081,null,902,null,30801,null,971,null,46730,null,1238,null,0400000US04,Arizona,04
32385,null,387,null,32621,null,2864,null,30194,null,4544,null,60206,null,19695,null,30485,null,986,null,32317,null,931,null,37372,null,5724,null,28926,null,1600,null,42188,null,1851,null,41815,null,1674,null,46265,null,6225,null,35905,null,3978,null,35389,null,1801,null,36300,null,1927,null,30443,null,4114,null,36860,null,2263,null,47152,null,3148,null,61186,null,22775,null,25313,null,1963,null,34247,null,1388,null,37078,null,1128,null,31274,null,920,null,19787,null,1356,null,24895,null,6520,null,18072,null,1664,null,30118,null,2343,null,35074,null,1172,null,0400000US05,Arkansas,05
44564,null,365,null,26623,null,873,null,24849,null,861,null,58742,null,5252,null,44092,null,1531,null,46019,null,618,null,42707,null,1493,null,33634,null,696,null,48225,null,1071,null,44537,null,1258,null,68956,null,3120,null,62035,null,576,null,51441,null,480,null,56250,null,1255,null,42991,null,1863,null,54465,null,1366,null,72332,null,775,null,59355,null,4743,null,30737,null,564,null,46161,null,453,null,51389,null,417,null,41989,null,402,null,26699,null,408,null,37153,null,1178,null,23933,null,521,null,31371,null,490,null,62499,null,1227,null,0400000US06,California,06
42142,null,296,null,47805,null,3676,null,27945,null,2537,null,68015,null,6992,null,40529,null,938,null,48433,null,2365,null,46990,null,2020,null,33072,null,1205,null,46463,null,1447,null,42287,null,2160,null,59532,null,4826,null,55321,null,3575,null,46571,null,1521,null,48627,null,1746,null,41291,null,1385,null,52462,null,2622,null,66466,null,1464,null,52054,null,34711,null,32925,null,2312,null,40105,null,917,null,41266,null,916,null,37921,null,1580,null,26101,null,1306,null,35231,null,3033,null,23833,null,1194,null,33067,null,2501,null,54696,null,1932,null,0400000US08,Colorado,08
51783,null,300,null,40714,null,4000,null,40215,null,8346,null,62563,null,7185,null,51460,null,1238,null,56415,null,1361,null,57381,null,4064,null,38909,null,2503,null,53509,null,2208,null,51122,null,1053,null,76195,null,6020,null,62424,null,3709,null,65667,null,2353,null,70846,null,2207,null,46962,null,3533,null,61347,null,1344,null,72488,null,3758,null,86967,null,40488,null,40903,null,1220,null,49195,null,1499,null,53546,null,2209,null,44785,null,1595,null,32366,null,1273,null,37260,null,4811,null,30542,null,1391,null,37159,null,3161,null,65561,null,2067,null,0400000US09,Connecticut,09
42043,null,580,null,41184,null,4219,null,40668,null,4361,null,47332,null,29392,null,40111,null,3560,null,55063,null,5549,null,44686,null,5544,null,33886,null,3126,null,49552,null,2867,null,47742,null,2552,null,65363,null,15489,null,42518,null,7318,null,45632,null,3001,null,46548,null,3206,null,40792,null,6973,null,47735,null,3853,null,60592,null,4857,null,100001,"100,000+",0,***,30377,null,3608,null,41598,null,1379,null,45946,null,2490,null,39304,null,1940,null,26013,null,2790,null,32833,null,4875,null,23191,null,3221,null,32147,null,2852,null,46386,null,1437,null,0400000US10,Delaware,10
52404,null,1620,null,46250,null,52906,null,31746,null,24461,null,100001,"100,000+",0,***,38244,null,3137,null,60010,null,20852,null,50384,null,9855,null,32448,null,5661,null,39441,null,4356,null,38232,null,5942,null,65493,null,10276,null,68863,null,8982,null,60181,null,7411,null,61996,null,8144,null,50607,null,13280,null,71445,null,2880,null,81296,null,3698,null,100001,"100,000+",0,***,33089,null,4191,null,45873,null,2214,null,52892,null,4202,null,37139,null,3204,null,31812,null,2205,null,45156,null,9942,null,24927,null,5755,null,52463,null,6616,null,71273,null,5876,null,0400000US11,District of Columbia,11
36662,null,165,null,25752,null,2573,null,23762,null,2419,null,50405,null,5301,null,34691,null,889,null,40607,null,565,null,41544,null,637,null,30490,null,325,null,42399,null,931,null,41230,null,578,null,52778,null,2396,null,46220,null,1418,null,41196,null,462,null,43052,null,1421,null,35658,null,1116,null,40773,null,477,null,53318,null,2116,null,55779,null,11417,null,29211,null,1219,null,37444,null,381,null,40016,null,419,null,35852,null,464,null,25677,null,419,null,31925,null,783,null,23742,null,631,null,29529,null,1104,null,44183,null,961,null,0400000US12,Florida,12
