C05003G_001E,C05003G_001EA,C05003G_001M,C05003G_001MA,C05003G_002E,C05003G_002EA,C05003G_002M,C05003G_002MA,C05003G_003E,C05003G_003EA,C05003G_003M,C05003G_003MA,C05003G_004E,C05003G_004EA,C05003G_004M,C05003G_004MA,C05003G_005E,C05003G_005EA,C05003G_005M,C05003G_005MA,C05003G_006E,C05003G_006EA,C05003G_006M,C05003G_006MA,C05003G_007E,C05003G_007EA,C05003G_007M,C05003G_007MA,C05003G_008E,C05003G_008EA,C05003G_008M,C05003G_008MA,C05003G_009E,C05003G_009EA,C05003G_009M,C05003G_009MA,C05003G_010E,C05003G_010EA,C05003G_010M,C05003G_010MA,C05003G_011E,C05003G_011EA,C05003G_011M,C05003G_011MA,C05003G_012E,C05003G_012EA,C05003G_012M,C05003G_012MA,C05003G_013E,C05003G_013EA,C05003G_013M,C05003G_013MA,C05003G_014E,C05003G_014EA,C05003G_014M,C05003G_014MA,C05003G_015E,C05003G_015EA,C05003G_015M,C05003G_015MA,GEO_ID,NAME,state
50344,null,4480,null,23405,null,2653,null,10922,null,2031,null,10854,null,2024,null,68,null,110,null,12483,null,1910,null,11165,null,1829,null,1318,null,621,null,26939,null,3041,null,12736,null,2058,null,12718,null,2064,null,18,null,47,null,14203,null,2057,null,13293,null,2045,null,910,null,421,null,0400000US22,Louisiana,22
21163,null,1989,null,10228,null,1393,null,4352,null,970,null,4200,null,950,null,152,null,217,null,5876,null,946,null,5608,null,928,null,268,null,260,null,10935,null,1343,null,5595,null,1054,null,5519,null,1055,null,76,null,108,null,5340,null,728,null,4820,null,721,null,520,null,298,null,0400000US23,Maine,23
119990,null,7624,null,57577,null,5003,null,30282,null,3120,null,29377,null,3047,null,905,null,713,null,27295,null,3185,null,22985,null,3000,null,4310,null,1142,null,62413,null,3930,null,30937,null,2866,null,30398,null,2888,null,539,null,302,null,31476,null,2480,null,25854,null,2233,null,5622,null,1208,null,0400000US24,Maryland,24
133853,null,9498,null,67478,null,6064,null,29299,null,3440,null,27897,null,3387,null,1402,null,786,null,38179,null,3957,null,21082,null,2546,null,17097,null,2979,null,66375,null,5413,null,28444,null,3103,null,27912,null,3073,null,532,null,320,null,37931,null,3322,null,24819,null,2423,null,13112,null,2216,null,0400000US25,Massachusetts,25
216944,null,8704,null,108798,null,5262,null,56222,null,4164,null,55700,null,4143,null,522,null,335,null,52576,null,3254,null,49810,null,3183,null,2766,null,679,null,108146,null,5304,null,54305,null,3653,null,53986,null,3618,null,319,null,233,null,53841,null,3490,null,50431,null,3287,null,3410,null,764,null,0400000US26,Michigan,26
94084,null,5538,null,48109,null,3474,null,26602,null,2449,null,26390,null,2405,null,212,null,224,null,21507,null,2135,null,20121,null,2042,null,1386,null,491,null,45975,null,3200,null,27210,null,2616,null,26757,null,2613,null,453,null,370,null,18765,null,1747,null,16940,null,1641,null,1825,null,615,null,0400000US27,Minnesota,27
25769,null,3651,null,12827,null,2431,null,5699,null,1437,null,5644,null,1438,null,55,null,93,null,7128,null,1594,null,6878,null,1572,null,250,null,249,null,12942,null,2325,null,7355,null,1933,null,7355,null,1933,null,0,null,287,null,5587,null,1245,null,4774,null,1103,null,813,null,621,null,0400000US28,Mississippi,28
118558,null,6144,null,61767,null,4039,null,31160,null,2911,null,30962,null,2931,null,198,null,155,null,30607,null,2662,null,28375,null,2526,null,2232,null,1106,null,56791,null,3945,null,26450,null,2640,null,26283,null,2648,null,167,null,165,null,30341,null,2614,null,28568,null,2643,null,1773,null,616,null,0400000US29,Missouri,29
23269,null,2820,null,10447,null,1640,null,4628,null,1023,null,4628,null,1023,null,0,null,235,null,5819,null,1186,null,5495,null,1109,null,324,null,323,null,12822,null,2071,null,6685,null,1359,null,6622,null,1354,null,63,null,33,null,6137,null,1249,null,6107,null,1249,null,30,null,41,null,0400000US30,Montana,30
38798,null,3525,null,18704,null,2078,null,11288,null,1480,null,11030,null,1448,null,258,null,308,null,7416,null,1340,null,6529,null,1192,null,887,null,510,null,20094,null,2292,null,11192,null,1696,null,11158,null,1696,null,34,null,53,null,8902,null,1354,null,8165,null,1352,null,737,null,352,null,0400000US31,Nebraska,31
83692,null,6038,null,42926,null,3617,null,21886,null,2168,null,21532,null,2097,null,354,null,363,null,21040,null,2479,null,18033,null,2184,null,3007,null,1113,null,40766,null,3710,null,19660,null,2816,null,19374,null,2769,null,286,null,295,null,21106,null,2358,null,18317,null,2181,null,2789,null,806,null,0400000US32,Nevada,32
18177,null,2171,null,9324,null,1428,null,4729,null,1061,null,4667,null,1062,null,62,null,104,null,4595,null,884,null,4328,null,872,null,267,null,276,null,8853,null,1493,null,3729,null,1009,null,3729,null,1009,null,0,null,253,null,5124,null,976,null,4732,null,964,null,392,null,246,null,0400000US33,New Hampshire,33
162968,null,8725,null,82574,null,5849,null,40690,null,3592,null,39528,null,3536,null,1162,null,732,null,41884,null,4063,null,25894,null,2937,null,15990,null,2950,null,80394,null,5189,null,36107,null,3503,null,35423,null,3459,null,684,null,490,null,44287,null,3465,null,29974,null,3087,null,14313,null,2008,null,0400000US34,New Jersey,34
63316,null,6428,null,31528,null,4100,null,15639,null,2496,null,15564,null,2485,null,75,null,115,null,15889,null,2963,null,15221,null,2857,null,668,null,409,null,31788,null,3264,null,11785,null,1847,null,11785,null,1847,null,0,null,279,null,20003,null,2252,null,18831,null,2228,null,1172,null,485,null,0400000US35,New Mexico,35
388916,null,15386,null,195102,null,9001,null,86370,null,5673,null,84365,null,5529,null,2005,null,833,null,108732,null,6585,null,77682,null,5046,null,31050,null,3487,null,193814,null,8802,null,75991,null,4897,null,73743,null,4869,null,2248,null,854,null,117823,null,6032,null,80568,null,4711,null,37255,null,3608,null,0400000US36,New York,36
156737,null,9344,null,75920,null,5162,null,40688,null,3690,null,40209,null,3689,null,479,null,286,null,35232,null,3376,null,30094,null,3303,null,5138,null,1163,null,80817,null,5466,null,42227,null,3795,null,41672,null,3829,null,555,null,421,null,38590,null,3115,null,34544,null,2878,null,4046,null,1031,null,0400000US37,North Carolina,37
8367,null,1650,null,4780,null,1091,null,2568,null,795,null,2568,null,795,null,0,null,208,null,2212,null,742,null,2150,null,739,null,62,null,89,null,3587,null,897,null,1710,null,595,null,1710,null,595,null,0,null,208,null,1877,null,655,null,1811,null,646,null,66,null,105,null,0400000US38,North Dakota,38
209180,null,9446,null,104216,null,5845,null,57025,null,4899,null,56581,null,4864,null,444,null,246,null,47191,null,3485,null,44567,null,3376,null,2624,null,799,null,104964,null,5608,null,55831,null,4199,null,55221,null,4120,null,610,null,331,null,49133,null,3086,null,46660,null,3035,null,2473,null,768,null,0400000US39,Ohio,39
240052,null,10285,null,118945,null,6655,null,49881,null,3993,null,49529,null,3979,null,352,null,281,null,69064,null,4120,null,66019,null,3929,null,3045,null,1154,null,121107,null,5932,null,48630,null,3600,null,48280,null,3641,null,350,null,330,null,72477,null,3758,null,70135,null,3588,null,2342,null,755,null,0400000US40,Oklahoma,40
132488,null,7631,null,67510,null,4424,null,31286,null,2852,null,31112,null,2885,null,174,null,208,null,36224,null,2970,null,33789,null,2976,null,2435,null,1036,null,64978,null,4363,null,30568,null,2833,null,30124,null,2781,null,444,null,462,null,34410,null,2542,null,32601,null,2531,null,1809,null,687,null,0400000US41,Oregon,41
184716,null,9185,null,93623,null,5629,null,52248,null,3834,null,51740,null,3878,null,508,null,280,null,41375,null,3191,null,35572,null,3102,null,5803,null,1409,null,91093,null,5490,null,49270,null,3747,null,48540,null,3652,null,730,null,363,null,41823,null,2982,null,36654,null,2930,null,5169,null,1116,null,0400000US42,Pennsylvania,42
19815,null,3101,null,9007,null,1660,null,4050,null,1115,null,4050,null,1115,null,0,null,287,null,4957,null,1138,null,4021,null,1082,null,936,null,450,null,10808,null,2072,null,5579,null,1429,null,5579,null,1429,null,0,null,287,null,5229,null,1140,null,4275,null,1030,null,954,null,484,null,0400000US44,Rhode Island,44
69688,null,5438,null,35410,null,3013,null,19297,null,2435,null,18944,null,2396,null,353,null,326,null,16113,null,2018,null,14185,null,1855,null,1928,null,897,null,34278,null,3692,null,18813,null,2677,null,18778,null,2680,null,35,null,60,null,15465,null,1935,null,13315,null,1741,null,2150,null,887,null,0400000US45,South Carolina,45
17435,null,2583,null,8149,null,1423,null,5227,null,1169,null,5227,null,1169,null,0,null,223,null,2922,null,854,null,2738,null,840,null,184,null,193,null,9286,null,1832,null,4421,null,1106,null,4421,null,1106,null,0,null,223,null,4865,null,1251,null,4565,null,1257,null,300,null,278,null,0400000US46,South Dakota,46
95995,null,6996,null,46149,null,4606,null,24469,null,2915,null,24328,null,2917,null,141,null,177,null,21680,null,3216,null,18809,null,2939,null,2871,null,1456,null,49846,null,4549,null,26177,null,3065,null,26088,null,3053,null,89,null,107,null,23669,null,2539,null,21856,null,2345,null,1813,null,689,null,0400000US47,Tennessee,47
475337,null,16948,null,235432,null,9990,null,114255,null,5996,null,111998,null,6060,null,2257,null,926,null,121177,null,6452,null,98270,null,5674,null,22907,null,2746,null,239905,null,10338,null,108503,null,6539,null,106677,null,6541,null,1826,null,698,null,131402,null,6370,null,108938,null,5721,null,22464,null,2486,null,0400000US48,Texas,48
56225,null,4668,null,28496,null,3432,null,15984,null,2484,null,15942,null,2480,null,42,null,77,null,12512,null,1923,null,11121,null,1785,null,1391,null,609,null,27729,null,2515,null,15325,null,1603,null,15135,null,1582,null,190,null,127,null,12404,null,1605,null,11274,null,1580,null,1130,null,492,null,0400000US49,Utah,49
9567,null,1446,null,4528,null,869,null,1699,null,549,null,1639,null,523,null,60,null,102,null,2829,null,613,null,2627,null,589,null,202,null,203,null,5039,null,1075,null,1893,null,694,null,1833,null,682,null,60,null,103,null,3146,null,696,null,3090,null,684,null,56,null,74,null,0400000US50,Vermont,50
165998,null,10421,null,83497,null,6000,null,44708,null,4311,null,43946,null,4298,null,762,null,498,null,38789,null,3993,null,31079,null,3350,null,7710,null,1895,null,82501,null,5924,null,42087,null,3811,null,41681,null,3813,null,406,null,300,null,40414,null,3340,null,33897,null,3362,null,6517,null,1374,null,0400000US51,Virginia,51
260155,null,9431,null,127422,null,5648,null,62396,null,3664,null,61884,null,3669,null,512,null,326,null,65026,null,4116,null,60429,null,4091,null,4597,null,1125,null,132733,null,6834,null,64334,null,4029,null,63520,null,3897,null,814,null,458,null,68399,null,4445,null,63243,null,4143,null,5156,null,1259,null,0400000US53,Washington,53
25244,null,3159,null,13053,null,2191,null,6851,null,1426,null,6851,null,1426,null,0,null,265,null,6202,null,1466,null,5814,null,1401,null,388,null,315,null,12191,null,1759,null,5788,null,1088,null,5648,null,1087,null,140,null,169,null,6403,null,1260,null,6212,null,1246,null,191,null,210,null,0400000US54,West Virginia,54
90374,null,6707,null,44449,null,3586,null,24980,null,2488,null,24651,null,2511,null,329,null,284,null,19469,null,2369,null,18511,null,2284,null,958,null,430,null,45925,null,4266,null,27010,null,3096,null,26884,null,3082,null,126,null,139,null,18915,null,2189,null,17940,null,2065,null,975,null,472,null,0400000US55,Wisconsin,55
14770,null,2193,null,6786,null,1388,null,3620,null,1169,null,3620,null,1169,null,0,null,261,null,3166,null,814,null,3166,null,814,null,0,null,261,null,7984,null,1571,null,4236,null,1209,null,4236,null,1209,null,0,null,261,null,3748,null,835,null,3653,null,812,null,95,null,114,null,0400000US56,Wyoming,56
309113,null,11324,null,156570,null,6876,null,45770,null,3685,null,45361,null,3658,null,409,null,382,null,110800,null,5346,null,105797,null,5322,null,5003,null,1283,null,152543,null,7194,null,42029,null,3317,null,41370,null,3172,null,659,null,645,null,110514,null,5890,null,104579,null,5962,null,5935,null,1257,null,0400000US72,Puerto Rico,72
