B19053_001E,B19053_001EA,B19053_001M,B19053_001MA,B19053_002E,B19053_002EA,B19053_002M,B19053_002MA,B19053_003E,B19053_003EA,B19053_003M,B19053_003MA,GEO_ID,NAME,state
1815865,null,10024,null,177788,null,6533,null,1638077,null,10561,null,0400000US01,Alabama,01
237607,null,2898,null,38417,null,3198,null,199190,null,3691,null,0400000US02,Alaska,02
2273842,null,11467,null,236452,null,7243,null,2037390,null,12337,null,0400000US04,Arizona,04
1114041,null,8021,null,123470,null,5335,null,990571,null,9039,null,0400000US05,Arkansas,05
12176760,null,21139,null,1783612,null,18663,null,10393148,null,26400,null,0400000US06,California,06
1897835,null,9244,null,272640,null,6408,null,1625195,null,10589,null,0400000US08,Colorado,08
1329305,null,5895,null,160399,null,5243,null,1168906,null,7772,null,0400000US09,Connecticut,09
328654,null,3672,null,29873,null,2419,null,298781,null,3998,null,0400000US10,Delaware,10
249996,null,3353,null,25767,null,2326,null,224229,null,4006,null,0400000US11,District of Columbia,11
7057285,null,24241,null,704360,null,12395,null,6352925,null,24231,null,0400000US12,Florida,12
3469845,null,17452,null,377061,null,11042,null,3092784,null,18746,null,0400000US13,Georgia,13
437105,null,4492,null,69293,null,3720,null,367812,null,5821,null,0400000US15,Hawaii,15
566004,null,4603,null,86939,null,3838,null,479065,null,5876,null,0400000US16,Idaho,16
4766252,null,13014,null,485109,null,9798,null,4281143,null,13830,null,0400000US17,Illinois,17
2480570,null,10473,null,255328,null,7318,null,2225242,null,11143,null,0400000US18,Indiana,18
1215351,null,6468,null,171715,null,4609,null,1043636,null,6983,null,0400000US19,Iowa,19
1110829,null,6612,null,147193,null,5037,null,963636,null,7262,null,0400000US20,Kansas,20
1686277,null,9662,null,183111,null,5210,null,1503166,null,10436,null,0400000US21,Kentucky,21
1625153,null,9520,null,165571,null,5749,null,1459582,null,9976,null,0400000US22,Louisiana,22
542363,null,5056,null,87706,null,3995,null,454657,null,6358,null,0400000US23,Maine,23
2092692,null,7904,null,229747,null,6930,null,1862945,null,10059,null,0400000US24,Maryland,24
2467323,null,8171,null,304357,null,7560,null,2162966,null,9771,null,0400000US25,Massachusetts,25
3810801,null,12762,null,387894,null,6995,null,3422907,null,11803,null,0400000US26,Michigan,26
2089449,null,7329,null,286041,null,7204,null,1803408,null,9232,null,0400000US27,Minnesota,27
1094208,null,7307,null,108741,null,5419,null,985467,null,8772,null,0400000US28,Mississippi,28
2330040,null,9044,null,262582,null,6311,null,2067458,null,10539,null,0400000US29,Missouri,29
375598,null,3682,null,66290,null,3358,null,309308,null,4388,null,0400000US30,Montana,30
704143,null,4204,null,109430,null,3486,null,594713,null,4832,null,0400000US31,Nebraska,31
952856,null,7182,null,90984,null,4259,null,861872,null,7609,null,0400000US32,Nevada,32
505286,null,4732,null,69592,null,3922,null,435694,null,4726,null,0400000US33,New Hampshire,33
3154012,null,10110,null,299889,null,7050,null,2854123,null,13376,null,0400000US34,New Jersey,34
741399,null,5755,null,86982,null,4046,null,654417,null,6054,null,0400000US35,New Mexico,35
7137482,null,15735,null,763476,null,12333,null,6374006,null,19474,null,0400000US36,New York,36
3595175,null,14706,null,391611,null,8935,null,3203564,null,16390,null,0400000US37,North Carolina,37
274743,null,2659,null,48981,null,2442,null,225762,null,3060,null,0400000US38,North Dakota,38
4508871,null,14815,null,449394,null,9152,null,4059477,null,14749,null,0400000US39,Ohio,39
1407933,null,7799,null,170907,null,5710,null,1237026,null,9161,null,0400000US40,Oklahoma,40
1474755,null,6858,null,208166,null,6786,null,1266589,null,9816,null,0400000US41,Oregon,41
4904554,null,11469,null,477052,null,8945,null,4427502,null,12332,null,0400000US42,Pennsylvania,42
399107,null,3931,null,39555,null,2920,null,359552,null,4566,null,0400000US44,Rhode Island,44
1702300,null,9251,null,166136,null,5219,null,1536164,null,10058,null,0400000US45,South Carolina,45
319926,null,3421,null,54528,null,2517,null,265398,null,3549,null,0400000US46,South Dakota,46
2434683,null,10947,null,298350,null,8275,null,2136333,null,13252,null,0400000US47,Tennessee,47
8422249,null,18072,null,1039476,null,15996,null,7382773,null,23436,null,0400000US48,Texas,48
854244,null,4876,null,112926,null,4763,null,741318,null,6032,null,0400000US49,Utah,49
249986,null,2593,null,44429,null,2167,null,205557,null,2873,null,0400000US50,Vermont,50
2961083,null,11010,null,311754,null,8522,null,2649329,null,12802,null,0400000US51,Virginia,51
2547663,null,9073,null,314358,null,8267,null,2233305,null,12016,null,0400000US53,Washington,53
749586,null,6455,null,61626,null,3906,null,687960,null,7419,null,0400000US54,West Virginia,54
2249630,null,8922,null,254010,null,6224,null,1995620,null,10673,null,0400000US55,Wisconsin,55
208613,null,3448,null,31175,null,2589,null,177438,null,3473,null,0400000US56,Wyoming,56
1186497,null,10034,null,101331,null,4331,null,1085166,null,10489,null,0400000US72,Puerto Rico,72
