C22002_001E,C22002_001EA,C22002_001M,C22002_001MA,C22002_002E,C22002_002EA,C22002_002M,C22002_002MA,C22002_003E,C22002_003EA,C22002_003M,C22002_003MA,C22002_004E,C22002_004EA,C22002_004M,C22002_004MA,C22002_005E,C22002_005EA,C22002_005M,C22002_005MA,C22002_006E,C22002_006EA,C22002_006M,C22002_006MA,C22002_007E,C22002_007EA,C22002_007M,C22002_007MA,GEO_ID,NAME,state
1815865,null,10024,null,186429,null,6759,null,111407,null,5085,null,75022,null,4366,null,1629436,null,10705,null,486842,null,9626,null,1142594,null,9928,null,0400000US01,Alabama,01
237607,null,2898,null,18421,null,1766,null,11423,null,1379,null,6998,null,1221,null,219186,null,3181,null,78126,null,3931,null,141060,null,4121,null,0400000US02,Alaska,02
2273842,null,11467,null,187331,null,7751,null,122016,null,6322,null,65315,null,4526,null,2086511,null,12397,null,637641,null,11385,null,1448870,null,12013,null,0400000US04,Arizona,04
1114041,null,8021,null,140207,null,5439,null,82784,null,3860,null,57423,null,3561,null,973834,null,8625,null,287281,null,6766,null,686553,null,8589,null,0400000US05,Arkansas,05
12176760,null,21139,null,623373,null,13486,null,493586,null,12048,null,129787,null,5522,null,11553387,null,24478,null,4081968,null,22706,null,7471419,null,25943,null,0400000US06,California,06
1897835,null,9244,null,96048,null,5194,null,54739,null,4550,null,41309,null,3579,null,1801787,null,9768,null,571254,null,10001,null,1230533,null,10516,null,0400000US08,Colorado,08
1329305,null,5895,null,87443,null,4217,null,41115,null,3481,null,46328,null,2944,null,1241862,null,6246,null,404683,null,7319,null,837179,null,7744,null,0400000US09,Connecticut,09
328654,null,3672,null,24064,null,2241,null,14454,null,1864,null,9610,null,1314,null,304590,null,4200,null,92461,null,4346,null,212129,null,4374,null,0400000US10,Delaware,10
249996,null,3353,null,26958,null,2242,null,13911,null,1903,null,13047,null,1691,null,223038,null,4090,null,40458,null,3041,null,182580,null,4364,null,0400000US11,District of Columbia,11
7057285,null,24241,null,507031,null,12686,null,258204,null,9587,null,248827,null,8191,null,6550254,null,25994,null,1824994,null,18931,null,4725260,null,24821,null,0400000US12,Florida,12
3469845,null,17452,null,320926,null,8811,null,200404,null,7375,null,120522,null,5735,null,3148919,null,18650,null,1084290,null,15122,null,2064629,null,16405,null,0400000US13,Georgia,13
437105,null,4492,null,31359,null,2619,null,14243,null,1851,null,17116,null,1892,null,405746,null,5223,null,134970,null,4926,null,270776,null,5443,null,0400000US15,Hawaii,15
566004,null,4603,null,43209,null,3669,null,29440,null,3188,null,13769,null,1973,null,522795,null,5174,null,182685,null,5224,null,340110,null,6297,null,0400000US16,Idaho,16
4766252,null,13014,null,414320,null,9545,null,246193,null,8133,null,168127,null,6430,null,4351932,null,15037,null,1395887,null,14692,null,2956045,null,17319,null,0400000US17,Illinois,17
2480570,null,10473,null,227061,null,7822,null,132639,null,5980,null,94422,null,3997,null,2253509,null,13152,null,713167,null,11202,null,1540342,null,12373,null,0400000US18,Indiana,18
1215351,null,6468,null,108318,null,4782,null,59296,null,3700,null,49022,null,3484,null,1107033,null,7363,null,319983,null,6321,null,787050,null,7566,null,0400000US19,Iowa,19
1110829,null,6612,null,77397,null,3944,null,43279,null,3184,null,34118,null,2614,null,1033432,null,7633,null,328255,null,6788,null,705177,null,6571,null,0400000US20,Kansas,20
1686277,null,9662,null,230255,null,7580,null,127053,null,5639,null,103202,null,5124,null,1456022,null,11484,null,426314,null,8165,null,1029708,null,9573,null,0400000US21,Kentucky,21
1625153,null,9520,null,263094,null,7402,null,146329,null,6082,null,116765,null,4992,null,1362059,null,9626,null,420681,null,9083,null,941378,null,9631,null,0400000US22,Louisiana,22
542363,null,5056,null,74863,null,4066,null,33521,null,2972,null,41342,null,2959,null,467500,null,6548,null,123762,null,4743,null,343738,null,6335,null,0400000US23,Maine,23
2092692,null,7904,null,115167,null,5907,null,67882,null,4550,null,47285,null,3537,null,1977525,null,9950,null,657162,null,7631,null,1320363,null,11090,null,0400000US24,Maryland,24
2467323,null,8171,null,190354,null,6254,null,96717,null,4539,null,93637,null,4588,null,2276969,null,9923,null,692106,null,10402,null,1584863,null,12095,null,0400000US25,Massachusetts,25
3810801,null,12762,null,465600,null,8488,null,258283,null,7085,null,207317,null,6828,null,3345201,null,13466,null,1001013,null,10820,null,2344188,null,12590,null,0400000US26,Michigan,26
2089449,null,7329,null,116066,null,4683,null,65142,null,3780,null,50924,null,2974,null,1973383,null,7910,null,613724,null,7844,null,1359659,null,8978,null,0400000US27,Minnesota,27
1094208,null,7307,null,143847,null,5337,null,89583,null,4722,null,54264,null,3345,null,950361,null,8604,null,309193,null,7633,null,641168,null,8661,null,0400000US28,Mississippi,28
2330040,null,9044,null,259041,null,7346,null,149136,null,6214,null,109905,null,5036,null,2070999,null,9807,null,617607,null,10956,null,1453392,null,10841,null,0400000US29,Missouri,29
375598,null,3682,null,30821,null,2538,null,15965,null,2072,null,14856,null,1593,null,344777,null,3944,null,92771,null,3286,null,252006,null,4130,null,0400000US30,Montana,30
704143,null,4204,null,47250,null,3175,null,26649,null,2692,null,20601,null,1779,null,656893,null,4834,null,198267,null,4489,null,458626,null,5005,null,0400000US31,Nebraska,31
952856,null,7182,null,50005,null,3898,null,28395,null,2674,null,21610,null,2578,null,902851,null,7786,null,297977,null,6272,null,604874,null,9376,null,0400000US32,Nevada,32
505286,null,4732,null,26480,null,2839,null,13510,null,2122,null,12970,null,2035,null,478806,null,4823,null,153037,null,4404,null,325769,null,5750,null,0400000US33,New Hampshire,33
3154012,null,10110,null,149269,null,5642,null,84842,null,4399,null,64427,null,3897,null,3004743,null,12059,null,1032375,null,10135,null,1972368,null,13812,null,0400000US34,New Jersey,34
741399,null,5755,null,66569,null,3794,null,40266,null,3239,null,26303,null,2298,null,674830,null,6544,null,203486,null,5766,null,471344,null,6676,null,0400000US35,New Mexico,35
7137482,null,15735,null,754827,null,13911,null,352990,null,10221,null,401837,null,9646,null,6382655,null,19406,null,1957129,null,17874,null,4425526,null,21437,null,0400000US36,New York,36
3595175,null,14706,null,344069,null,9103,null,201122,null,8845,null,142947,null,4578,null,3251106,null,15097,null,1010981,null,12297,null,2240125,null,12430,null,0400000US37,North Carolina,37
274743,null,2659,null,19605,null,2042,null,11589,null,1558,null,8016,null,1300,null,255138,null,3378,null,69174,null,2988,null,185964,null,3340,null,0400000US38,North Dakota,38
4508871,null,14815,null,449544,null,9224,null,252113,null,7460,null,197431,null,6496,null,4059327,null,15784,null,1190691,null,12063,null,2868636,null,17271,null,0400000US39,Ohio,39
1407933,null,7799,null,154168,null,6170,null,90493,null,4685,null,63675,null,3906,null,1253765,null,8578,null,384993,null,7532,null,868772,null,9613,null,0400000US40,Oklahoma,40
1474755,null,6858,null,171867,null,6783,null,84885,null,4545,null,86982,null,4989,null,1302888,null,9424,null,366699,null,8539,null,936189,null,9404,null,0400000US41,Oregon,41
4904554,null,11469,null,437768,null,9857,null,227989,null,7443,null,209779,null,7469,null,4466786,null,13958,null,1287599,null,12734,null,3179187,null,14974,null,0400000US42,Pennsylvania,42
399107,null,3931,null,31911,null,2785,null,14573,null,2039,null,17338,null,2251,null,367196,null,4674,null,107807,null,4051,null,259389,null,5420,null,0400000US44,Rhode Island,44
1702300,null,9251,null,184139,null,6590,null,107448,null,5722,null,76691,null,4319,null,1518161,null,10513,null,451115,null,7588,null,1067046,null,10443,null,0400000US45,South Carolina,45
