C03002_001E,C03002_001EA,C03002_001M,C03002_001MA,C03002_002E,C03002_002EA,C03002_002M,C03002_002MA,C03002_003E,C03002_003EA,C03002_003M,C03002_003MA,C03002_004E,C03002_004EA,C03002_004M,C03002_004MA,C03002_005E,C03002_005EA,C03002_005M,C03002_005MA,C03002_006E,C03002_006EA,C03002_006M,C03002_006MA,C03002_007E,C03002_007EA,C03002_007M,C03002_007MA,C03002_008E,C03002_008EA,C03002_008M,C03002_008MA,C03002_009E,C03002_009EA,C03002_009M,C03002_009MA,C03002_010E,C03002_010EA,C03002_010M,C03002_010MA,C03002_011E,C03002_011EA,C03002_011M,C03002_011MA,C03002_012E,C03002_012EA,C03002_012M,C03002_012MA,GEO_ID,NAME,state
5633597,null,0,*****,5259586,null,1149,null,3237905,null,4055,null,1605343,null,6291,null,11620,null,1821,null,284426,null,3286,null,1486,null,786,null,15841,null,3891,null,102965,null,7096,null,3342,null,1057,null,99623,null,7096,null,374011,null,1149,null,0400000US24,Maryland,24
6497967,null,0,*****,5941069,null,0,*****,5103966,null,6813,null,370069,null,6108,null,9979,null,1839,null,320724,null,3087,null,555,null,310,null,48652,null,7604,null,87124,null,6845,null,11523,null,2565,null,75601,null,5773,null,556898,null,0,*****,0400000US25,Massachusetts,25
10003422,null,0,*****,9590136,null,1183,null,7736098,null,3041,null,1375601,null,6669,null,47911,null,3458,null,230748,null,3669,null,2544,null,1072,null,12431,null,2988,null,184803,null,6939,null,5541,null,1566,null,179262,null,6636,null,413286,null,1183,null,0400000US26,Michigan,26
5220393,null,0,*****,5004572,null,324,null,4453462,null,2137,null,228277,null,3828,null,51093,null,2864,null,182863,null,2805,null,386,null,312,null,5562,null,2018,null,82929,null,4847,null,2118,null,869,null,80811,null,4713,null,215821,null,324,null,0400000US27,Minnesota,27
2938618,null,0,*****,2880233,null,3459,null,1721781,null,1000,null,1099815,null,5603,null,10968,null,1983,null,22218,null,2689,null,684,null,486,null,2142,null,1082,null,22625,null,3445,null,1408,null,901,null,21217,null,3269,null,58385,null,3459,null,0400000US28,Mississippi,28
5911605,null,0,*****,5724776,null,1223,null,4852913,null,1719,null,655106,null,5474,null,18677,null,1775,null,83156,null,3067,null,4197,null,1629,null,4809,null,1463,null,105918,null,5811,null,1655,null,777,null,104263,null,5789,null,186829,null,1223,null,0400000US29,Missouri,29
967440,null,0,*****,940122,null,427,null,850040,null,468,null,4602,null,1058,null,56856,null,2691,null,6240,null,1250,null,724,null,523,null,990,null,743,null,20670,null,2687,null,800,null,899,null,19870,null,2528,null,27318,null,427,null,0400000US30,Montana,30
1783432,null,0,*****,1643661,null,452,null,1501319,null,1330,null,70543,null,2357,null,12373,null,1445,null,26373,null,1811,null,774,null,662,null,1290,null,713,null,30989,null,3299,null,911,null,599,null,30078,null,3214,null,139771,null,452,null,0400000US31,Nebraska,31
2600167,null,0,*****,1931635,null,0,*****,1481654,null,2618,null,185274,null,3441,null,29249,null,2395,null,154073,null,3292,null,10891,null,1193,null,7488,null,3011,null,63006,null,5140,null,2731,null,897,null,60275,null,5087,null,668532,null,0,*****,0400000US32,Nevada,32
1315809,null,0,*****,1281204,null,935,null,1223665,null,857,null,11970,null,1320,null,1735,null,847,null,26118,null,1874,null,263,null,222,null,1035,null,643,null,16418,null,1980,null,758,null,538,null,15660,null,2057,null,34605,null,935,null,0400000US33,New Hampshire,33
8682661,null,0,*****,7264116,null,0,*****,5333035,null,3245,null,1128246,null,6230,null,10486,null,1781,null,657778,null,3819,null,1339,null,915,null,33643,null,5283,null,99589,null,6045,null,6654,null,1629,null,92935,null,5825,null,1418545,null,0,*****,0400000US34,New Jersey,34
1984356,null,0,*****,1093345,null,0,*****,824517,null,1308,null,38038,null,2490,null,170573,null,3068,null,26012,null,1908,null,482,null,392,null,3814,null,1348,null,29909,null,3957,null,1972,null,1030,null,27937,null,3996,null,891011,null,0,*****,0400000US35,New Mexico,35
19490297,null,0,*****,16241770,null,1362,null,11642592,null,8870,null,2862061,null,9458,null,50830,null,2963,null,1346472,null,7208,null,5230,null,2184,null,96627,null,10444,null,237958,null,9860,null,24147,null,3486,null,213811,null,9359,null,3248527,null,1362,null,0400000US36,New York,36
9222414,null,0,*****,8539898,null,991,null,6187198,null,4640,null,1937914,null,8416,null,91385,null,3125,null,168570,null,3645,null,3920,null,1301,null,20669,null,5524,null,130242,null,8362,null,5152,null,1608,null,125090,null,7875,null,682516,null,991,null,0400000US37,North Carolina,37
641481,null,0,*****,628535,null,961,null,575970,null,322,null,5923,null,602,null,33535,null,1912,null,5361,null,1142,null,93,null,160,null,167,null,140,null,7486,null,1564,null,47,null,57,null,7439,null,1566,null,12946,null,961,null,0400000US38,North Dakota,38
11485910,null,0,*****,11186132,null,2377,null,9465227,null,2754,null,1332330,null,7317,null,17707,null,2581,null,173768,null,3295,null,1565,null,896,null,13246,null,2904,null,182289,null,8571,null,3329,null,1012,null,178960,null,8361,null,299778,null,2377,null,0400000US39,Ohio,39
3642361,null,0,*****,3363601,null,1072,null,2596332,null,1205,null,257476,null,5845,null,225457,null,7233,null,60526,null,2285,null,3187,null,1313,null,3200,null,1127,null,217423,null,8993,null,2014,null,724,null,215409,null,8982,null,278760,null,1072,null,0400000US40,Oklahoma,40
3790060,null,0,*****,3374016,null,0,*****,3028416,null,1141,null,63243,null,3279,null,34381,null,3191,null,128749,null,3788,null,9351,null,1346,null,3313,null,977,null,106563,null,6530,null,2326,null,822,null,104237,null,6589,null,416044,null,0,*****,0400000US41,Oregon,41
12448279,null,0,*****,11853151,null,1090,null,10112346,null,5451,null,1253918,null,7746,null,12906,null,1704,null,295306,null,3545,null,2544,null,1208,null,24180,null,5587,null,151951,null,8635,null,4826,null,1467,null,147125,null,8614,null,595128,null,1090,null,0400000US42,Pennsylvania,42
1050788,null,0,*****,928582,null,0,*****,823394,null,1916,null,49394,null,2738,null,3697,null,745,null,29849,null,1290,null,324,null,461,null,7876,null,2432,null,14048,null,2835,null,1752,null,663,null,12296,null,2684,null,122206,null,0,*****,0400000US44,Rhode Island,44
4479800,null,0,*****,4297606,null,1909,null,2914748,null,2593,null,1250583,null,6041,null,10593,null,1546,null,48806,null,2355,null,1100,null,755,null,7492,null,2973,null,64284,null,5289,null,1835,null,834,null,62449,null,5258,null,182194,null,1909,null,0400000US45,South Carolina,45
804194,null,0,*****,785249,null,1214,null,691892,null,1137,null,7192,null,1250,null,63349,null,2629,null,6535,null,1261,null,111,null,135,null,1388,null,1045,null,14782,null,2375,null,220,null,164,null,14562,null,2348,null,18945,null,1214,null,0400000US46,South Dakota,46
6214888,null,0,*****,5986991,null,2004,null,4785701,null,1913,null,1011273,null,6871,null,13692,null,2131,null,81596,null,2833,null,2864,null,1774,null,7718,null,3248,null,84147,null,6377,null,2601,null,1383,null,81546,null,6266,null,227897,null,2004,null,0400000US47,Tennessee,47
24326974,null,0,*****,15456502,null,0,*****,11488049,null,11712,null,2732563,null,14638,null,72288,null,4615,null,827506,null,6798,null,17046,null,2507,null,41297,null,5955,null,277753,null,11710,null,19625,null,3260,null,258128,null,10683,null,8870472,null,0,*****,0400000US48,Texas,48
2736424,null,0,*****,2407356,null,0,*****,2234480,null,1820,null,26731,null,2560,null,26264,null,2523,null,52383,null,2376,null,20420,null,2017,null,2670,null,1395,null,44408,null,3528,null,1266,null,805,null,43142,null,3504,null,329068,null,0,*****,0400000US49,Utah,49
621270,null,0,*****,613672,null,435,null,590057,null,646,null,4462,null,824,null,1481,null,675,null,7355,null,1000,null,47,null,60,null,1016,null,636,null,9254,null,1519,null,218,null,304,null,9036,null,1477,null,7598,null,435,null,0400000US50,Vermont,50
7769089,null,0,*****,7239253,null,3000,null,5189489,null,3332,null,1501554,null,8483,null,18347,null,2341,null,371595,null,4844,null,3896,null,1542,null,16732,null,3259,null,137640,null,9649,null,7611,null,2020,null,130029,null,9124,null,529836,null,3000,null,0400000US51,Virginia,51
6549224,null,0,*****,5905540,null,0,*****,4928944,null,2978,null,213516,null,5193,null,78376,null,4631,null,419618,null,5484,null,28469,null,2106,null,16895,null,4459,null,219722,null,8436,null,6391,null,1776,null,213331,null,8287,null,643684,null,0,*****,0400000US53,Washington,53
1814468,null,0,*****,1794070,null,1731,null,1696007,null,1810,null,60372,null,3322,null,2416,null,876,null,9493,null,1433,null,266,null,240,null,1217,null,647,null,24299,null,3093,null,767,null,499,null,23532,null,2974,null,20398,null,1731,null,0400000US54,West Virginia,54
5627968,null,0,*****,5341856,null,1024,null,4780733,null,1756,null,320301,null,3918,null,44490,null,2327,null,114338,null,3021,null,935,null,594,null,7027,null,1952,null,74032,null,5613,null,3250,null,1056,null,70782,null,5579,null,286112,null,1024,null,0400000US55,Wisconsin,55
532668,null,0,*****,491504,null,0,*****,461606,null,561,null,5408,null,1081,null,8994,null,1245,null,3732,null,1166,null,180,null,224,null,734,null,521,null,10850,null,1597,null,437,null,429,null,10413,null,1595,null,41164,null,0,*****,0400000US56,Wyoming,56
3954037,null,0,*****,41193,null,4053,null,30886,null,3329,null,4704,null,1597,null,0,null,289,null,1571,null,777,null,0,null,289,null,2390,null,924,null,1642,null,773,null,77,null,96,null,1565,null,800,null,3912844,null,4053,null,0400000US72,Puerto Rico,72
