B17022_001E,B17022_001EA,B17022_001M,B17022_001MA,B17022_002E,B17022_002EA,B17022_002M,B17022_002MA,B17022_003E,B17022_003EA,B17022_003M,B17022_003MA,B17022_004E,B17022_004EA,B17022_004M,B17022_004MA,B17022_005E,B17022_005EA,B17022_005M,B17022_005MA,B17022_006E,B17022_006EA,B17022_006M,B17022_006MA,B17022_007E,B17022_007EA,B17022_007M,B17022_007MA,B17022_008E,B17022_008EA,B17022_008M,B17022_008MA,B17022_009E,B17022_009EA,B17022_009M,B17022_009MA,B17022_010E,B17022_010EA,B17022_010M,B17022_010MA,B17022_011E,B17022_011EA,B17022_011M,B17022_011MA,B17022_012E,B17022_012EA,B17022_012M,B17022_012MA,B17022_013E,B17022_013EA,B17022_013M,B17022_013MA,B17022_014E,B17022_014EA,B17022_014M,B17022_014MA,B17022_015E,B17022_015EA,B17022_015M,B17022_015MA,B17022_016E,B17022_016EA,B17022_016M,B17022_016MA,B17022_017E,B17022_017EA,B17022_017M,B17022_017MA,B17022_018E,B17022_018EA,B17022_018M,B17022_018MA,B17022_019E,B17022_019EA,B17022_019M,B17022_019MA,B17022_020E,B17022_020EA,B17022_020M,B17022_020MA,B17022_021E,B17022_021EA,B17022_021M,B17022_021MA,B17022_022E,B17022_022EA,B17022_022M,B17022_022MA,B17022_023E,B17022_023EA,B17022_023M,B17022_023MA,B17022_024E,B17022_024EA,B17022_024M,B17022_024MA,B17022_025E,B17022_025EA,B17022_025M,B17022_025MA,B17022_026E,B17022_026EA,B17022_026M,B17022_026MA,B17022_027E,B17022_027EA,B17022_027M,B17022_027MA,B17022_028E,B17022_028EA,B17022_028M,B17022_028MA,B17022_029E,B17022_029EA,B17022_029M,B17022_029MA,B17022_030E,B17022_030EA,B17022_030M,B17022_030MA,B17022_031E,B17022_031EA,B17022_031M,B17022_031MA,B17022_032E,B17022_032EA,B17022_032M,B17022_032MA,B17022_033E,B17022_033EA,B17022_033M,B17022_033MA,B17022_034E,B17022_034EA,B17022_034M,B17022_034MA,B17022_035E,B17022_035EA,B17022_035M,B17022_035MA,B17022_036E,B17022_036EA,B17022_036M,B17022_036MA,B17022_037E,B17022_037EA,B17022_037M,B17022_037MA,B17022_038E,B17022_038EA,B17022_038M,B17022_038MA,B17022_039E,B17022_039EA,B17022_039M,B17022_039MA,B17022_040E,B17022_040EA,B17022_040M,B17022_040MA,B17022_041E,B17022_041EA,B17022_041M,B17022_041MA,B17022_042E,B17022_042EA,B17022_042M,B17022_042MA,B17022_043E,B17022_043EA,B17022_043M,B17022_043MA,B17022_044E,B17022_044EA,B17022_044M,B17022_044MA,B17022_045E,B17022_045EA,B17022_045M,B17022_045MA,B17022_046E,B17022_046EA,B17022_046M,B17022_046MA,B17022_047E,B17022_047EA,B17022_047M,B17022_047MA,B17022_048E,B17022_048EA,B17022_048M,B17022_048MA,B17022_049E,B17022_049EA,B17022_049M,B17022_049MA,B17022_050E,B17022_050EA,B17022_050M,B17022_050MA,B17022_051E,B17022_051EA,B17022_051M,B17022_051MA,B17022_052E,B17022_052EA,B17022_052M,B17022_052MA,B17022_053E,B17022_053EA,B17022_053M,B17022_053MA,B17022_054E,B17022_054EA,B17022_054M,B17022_054MA,B17022_055E,B17022_055EA,B17022_055M,B17022_055MA,B17022_056E,B17022_056EA,B17022_056M,B17022_056MA,B17022_057E,B17022_057EA,B17022_057M,B17022_057MA,B17022_058E,B17022_058EA,B17022_058M,B17022_058MA,B17022_059E,B17022_059EA,B17022_059M,B17022_059MA,B17022_060E,B17022_060EA,B17022_060M,B17022_060MA,B17022_061E,B17022_061EA,B17022_061M,B17022_061MA,B17022_062E,B17022_062EA,B17022_062M,B17022_062MA,B17022_063E,B17022_063EA,B17022_063M,B17022_063MA,B17022_064E,B17022_064EA,B17022_064M,B17022_064MA,B17022_065E,B17022_065EA,B17022_065M,B17022_065MA,B17022_066E,B17022_066EA,B17022_066M,B17022_066MA,B17022_067E,B17022_067EA,B17022_067M,B17022_067MA,B17022_068E,B17022_068EA,B17022_068M,B17022_068MA,B17022_069E,B17022_069EA,B17022_069M,B17022_069MA,B17022_070E,B17022_070EA,B17022_070M,B17022_070MA,B17022_071E,B17022_071EA,B17022_071M,B17022_071MA,B17022_072E,B17022_072EA,B17022_072M,B17022_072MA,B17022_073E,B17022_073EA,B17022_073M,B17022_073MA,B17022_074E,B17022_074EA,B17022_074M,B17022_074MA,B17022_075E,B17022_075EA,B17022_075M,B17022_075MA,B17022_076E,B17022_076EA,B17022_076M,B17022_076MA,B17022_077E,B17022_077EA,B17022_077M,B17022_077MA,B17022_078E,B17022_078EA,B17022_078M,B17022_078MA,B17022_079E,B17022_079EA,B17022_079M,B17022_079MA,B17022_080E,B17022_080EA,B17022_080M,B17022_080MA,B17022_081E,B17022_081EA,B17022_081M,B17022_081MA,GEO_ID,NAME,state
1216612,null,11381,null,212691,null,6407,null,78161,null,4722,null,43677,null,4059,null,8346,null,1812,null,12425,null,2062,null,22906,null,2263,null,34484,null,2851,null,134530,null,5427,null,18067,null,2513,null,11429,null,2046,null,2865,null,1034,null,2151,null,901,null,6413,null,1505,null,6638,null,1370,null,116463,null,5281,null,96831,null,4978,null,20589,null,2400,null,23983,null,2798,null,52259,null,3788,null,19632,null,2212,null,45292,null,3642,null,24683,null,2368,null,13078,null,1885,null,2253,null,999,null,3790,null,1073,null,7035,null,1475,null,11605,null,1593,null,20609,null,2466,null,3698,null,1275,null,2384,null,1022,null,296,null,299,null,396,null,321,null,1692,null,865,null,1314,null,623,null,16911,null,2071,null,11963,null,1794,null,1618,null,603,null,1738,null,747,null,8607,null,1647,null,4948,null,1125,null,77145,null,4377,null,48481,null,3474,null,24402,null,2794,null,4747,null,1179,null,7108,null,1485,null,12547,null,1975,null,24079,null,2374,null,28664,null,2848,null,5923,null,1304,null,3607,null,1046,null,423,null,253,null,753,null,488,null,2431,null,876,null,2316,null,752,null,22741,null,2458,null,15696,null,2047,null,2927,null,1046,null,1542,null,740,null,11227,null,1725,null,7045,null,1234,null,881484,null,11145,null,735320,null,10186,null,297660,null,7821,null,55625,null,3994,null,48465,null,3470,null,193570,null,7237,null,437660,null,7426,null,146164,null,6084,null,44057,null,3423,null,19501,null,2017,null,3382,null,1018,null,1443,null,677,null,14676,null,1826,null,24556,null,2558,null,102107,null,5320,null,50734,null,3995,null,6877,null,1358,null,4708,null,1170,null,39149,null,3778,null,51373,null,3657,null,0400000US01,Alabama,01
157273,null,3920,null,13851,null,1656,null,4487,null,700,null,3432,null,718,null,390,null,223,null,1963,null,515,null,1079,null,401,null,1055,null,408,null,9364,null,1412,null,2650,null,784,null,2333,null,760,null,759,null,593,null,991,null,424,null,583,null,259,null,317,null,189,null,6714,null,1191,null,6394,null,1150,null,1779,null,609,null,1836,null,546,null,2779,null,772,null,320,null,230,null,3052,null,851,null,1194,null,395,null,842,null,335,null,107,null,112,null,389,null,267,null,346,null,171,null,352,null,201,null,1858,null,675,null,574,null,318,null,416,null,254,null,91,null,138,null,22,null,39,null,303,null,212,null,158,null,242,null,1284,null,600,null,1263,null,596,null,384,null,322,null,343,null,312,null,536,null,275,null,21,null,39,null,7296,null,1160,null,4144,null,890,null,2848,null,751,null,910,null,602,null,752,null,413,null,1186,null,471,null,1296,null,456,null,3152,null,937,null,1191,null,672,null,1016,null,635,null,665,null,554,null,208,null,216,null,143,null,142,null,175,null,164,null,1961,null,561,null,1460,null,484,null,346,null,245,null,238,null,169,null,876,null,364,null,501,null,255,null,133074,null,3773,null,106356,null,3742,null,49952,null,3452,null,8525,null,1486,null,11101,null,1990,null,30326,null,2471,null,56404,null,2436,null,26718,null,2569,null,11598,null,1595,null,6939,null,1371,null,788,null,357,null,890,null,454,null,5261,null,1207,null,4659,null,1018,null,15120,null,1969,null,10756,null,1750,null,1336,null,577,null,1419,null,566,null,8001,null,1570,null,4364,null,976,null,0400000US02,Alaska,02
1489192,null,13955,null,222508,null,8469,null,102096,null,6270,null,66484,null,5630,null,9052,null,1801,null,27488,null,3087,null,29944,null,3526,null,35612,null,3658,null,120412,null,6141,null,23319,null,2872,null,19099,null,2683,null,4143,null,1210,null,5545,null,1329,null,9411,null,1893,null,4220,null,1055,null,97093,null,5113,null,85354,null,4403,null,14665,null,2087,null,28037,null,3357,null,42652,null,3774,null,11739,null,1746,null,48641,null,3704,null,32018,null,3042,null,21247,null,2440,null,5625,null,1061,null,5847,null,1251,null,9775,null,1797,null,10771,null,1762,null,16623,null,2085,null,4265,null,1089,null,3675,null,1002,null,806,null,514,null,1001,null,606,null,1868,null,691,null,590,null,407,null,12358,null,1810,null,9718,null,1669,null,1405,null,542,null,2674,null,974,null,5639,null,1335,null,2640,null,846,null,87958,null,5180,null,55630,null,3919,null,32624,null,3001,null,5195,null,1191,null,10651,null,1917,null,16778,null,2104,null,23006,null,2236,null,32328,null,3352,null,10470,null,2156,null,7266,null,1766,null,2177,null,1221,null,1269,null,592,null,3820,null,1212,null,3204,null,1097,null,21858,null,2472,null,17185,null,2368,null,3024,null,1082,null,4089,null,1115,null,10072,null,1705,null,4673,null,1051,null,1130085,null,12062,null,917856,null,11298,null,366699,null,8703,null,70816,null,4693,null,70419,null,4051,null,225464,null,5394,null,551157,null,9721,null,212229,null,7967,null,78553,null,4803,null,41522,null,3526,null,8708,null,1769,null,4267,null,1149,null,28547,null,3141,null,37031,null,3213,null,133676,null,6274,null,76786,null,5161,null,9467,null,1564,null,7829,null,1509,null,59490,null,4429,null,56890,null,3511,null,0400000US04,Arizona,04
751956,null,8609,null,143823,null,5911,null,58118,null,3530,null,33225,null,3021,null,6797,null,1246,null,10273,null,1594,null,16155,null,2026,null,24893,null,2021,null,85705,null,4968,null,11298,null,1413,null,8402,null,1329,null,2139,null,814,null,1553,null,635,null,4710,null,1032,null,2896,null,799,null,74407,null,4798,null,64331,null,4404,null,13967,null,2188,null,16796,null,2547,null,33568,null,3080,null,10076,null,1705,null,37095,null,2886,null,20628,null,2064,null,10506,null,1821,null,1338,null,579,null,3720,null,962,null,5448,null,1296,null,10122,null,1554,null,16467,null,1841,null,3349,null,1174,null,2332,null,952,null,309,null,289,null,211,null,178,null,1812,null,899,null,1017,null,660,null,13118,null,1629,null,9818,null,1553,null,2051,null,903,null,1527,null,615,null,6240,null,1186,null,3300,null,880,null,56976,null,3928,null,38720,null,3184,null,18971,null,2279,null,3634,null,981,null,5677,null,1387,null,9660,null,1387,null,19749,null,1932,null,18256,null,2016,null,4323,null,1147,null,2847,null,947,null,468,null,266,null,376,null,323,null,2003,null,797,null,1476,null,530,null,13933,null,1707,null,9601,null,1611,null,1328,null,495,null,1195,null,618,null,7078,null,1575,null,4332,null,1057,null,514062,null,9630,null,435622,null,9111,null,165449,null,5930,null,32319,null,2672,null,27782,null,3012,null,105348,null,4862,null,270173,null,6641,null,78440,null,3965,null,26546,null,2444,null,12219,null,1632,null,2055,null,866,null,1026,null,499,null,9138,null,1476,null,14327,null,1814,null,51894,null,3534,null,25546,null,2692,null,3523,null,1115,null,3096,null,1000,null,18927,null,2156,null,26348,null,2454,null,0400000US05,Arkansas,05
8265877,null,24391,null,1209702,null,19935,null,562913,null,14081,null,409072,null,11158,null,50709,null,3898,null,165551,null,7139,null,192812,null,6733,null,153841,null,6717,null,646789,null,12584,null,136308,null,6140,null,105503,null,5769,null,25405,null,2538,null,29105,null,3413,null,50993,null,3932,null,30805,null,2850,null,510481,null,10773,null,438495,null,10328,null,72441,null,5047,null,121102,null,5991,null,244952,null,8284,null,71986,null,3708,null,287511,null,10316,null,174520,null,8282,null,108940,null,6716,null,16138,null,2349,null,38721,null,3580,null,54081,null,4378,null,65580,null,4297,null,112991,null,6142,null,33390,null,2998,null,22752,null,2562,null,5431,null,1406,null,5005,null,1337,null,12316,null,1836,null,10638,null,1759,null,79601,null,5122,null,57971,null,4539,null,7263,null,1466,null,11280,null,2007,null,39428,null,3873,null,21630,null,2372,null,461744,null,10506,null,284272,null,8154,null,190442,null,7242,null,26591,null,2960,null,62936,null,4128,null,100915,null,5849,null,93830,null,3972,null,177472,null,7529,null,52975,null,4577,null,34685,null,3803,null,7393,null,1849,null,9738,null,1941,null,17554,null,2629,null,18290,null,2463,null,124497,null,6063,null,88980,null,4954,null,12180,null,1707,null,17426,null,2384,null,59374,null,4527,null,35517,null,3271,null,6306920,null,26663,null,4961840,null,25074,null,2367734,null,19413,null,466151,null,10685,null,462501,null,12554,null,1439082,null,15499,null,2594106,null,19376,null,1345080,null,17007,null,480234,null,12974,null,233698,null,8495,null,42851,null,4004,null,31008,null,3408,null,159839,null,7216,null,246536,null,9884,null,864846,null,14250,null,461830,null,11539,null,62016,null,4984,null,50593,null,4367,null,349221,null,9535,null,403016,null,9537,null,0400000US06,California,06
1208994,null,12292,null,139356,null,5995,null,67999,null,4254,null,44983,null,3398,null,10022,null,1581,null,16333,null,2043,null,18628,null,2341,null,23016,null,2983,null,71357,null,4660,null,13887,null,2249,null,10907,null,2018,null,2635,null,1001,null,2376,null,1132,null,5896,null,1493,null,2980,null,875,null,57470,null,3808,null,50750,null,3603,null,10852,null,1749,null,13261,null,2188,null,26637,null,2581,null,6720,null,1364,null,34726,null,3104,null,21974,null,2697,null,13823,null,2280,null,4070,null,1241,null,4130,null,1156,null,5623,null,1330,null,8151,null,1605,null,12752,null,1742,null,2827,null,1055,null,2025,null,850,null,398,null,410,null,323,null,236,null,1304,null,663,null,802,null,533,null,9925,null,1594,null,8325,null,1496,null,1303,null,601,null,2829,null,1059,null,4193,null,981,null,1600,null,591,null,59698,null,3575,null,37762,null,3099,null,23330,null,2745,null,5884,null,1353,null,7166,null,1433,null,10280,null,1821,null,14432,null,1770,null,21936,null,2418,null,6619,null,1496,null,4624,null,1290,null,1691,null,674,null,1003,null,741,null,1930,null,795,null,1995,null,836,null,15317,null,1921,null,11890,null,1821,null,2129,null,783,null,2121,null,832,null,7640,null,1422,null,3427,null,839,null,975214,null,11731,null,818924,null,10383,null,359639,null,8408,null,78134,null,4215,null,64891,null,4063,null,216614,null,6283,null,459285,null,7930,null,156290,null,6846,null,55968,null,3413,null,29920,null,3287,null,5356,null,1370,null,2389,null,783,null,22175,null,2547,null,26048,null,2279,null,100322,null,5940,null,58519,null,4066,null,9221,null,1933,null,4188,null,1248,null,45110,null,3681,null,41803,null,3329,null,0400000US08,Colorado,08
888825,null,8063,null,81864,null,4837,null,25432,null,2628,null,13877,null,1900,null,2829,null,1000,null,3838,null,1050,null,7210,null,1271,null,11555,null,1678,null,56432,null,4217,null,7430,null,1610,null,4922,null,1206,null,1875,null,968,null,931,null,504,null,2116,null,687,null,2508,null,862,null,49002,null,3829,null,42324,null,3662,null,8661,null,1630,null,12009,null,2185,null,21654,null,2430,null,6678,null,1208,null,15454,null,2034,null,7983,null,1420,null,4134,null,1074,null,597,null,465,null,1095,null,601,null,2442,null,780,null,3849,null,933,null,7471,null,1521,null,848,null,518,null,740,null,501,null,155,null,156,null,0,null,275,null,585,null,472,null,108,null,131,null,6623,null,1429,null,5063,null,1162,null,838,null,414,null,949,null,596,null,3276,null,871,null,1560,null,746,null,32196,null,2975,null,14879,null,2010,null,8743,null,1679,null,1481,null,571,null,1877,null,781,null,5385,null,1316,null,6136,null,1278,null,17317,null,2370,null,3052,null,1117,null,1882,null,892,null,425,null,387,null,631,null,588,null,826,null,487,null,1170,null,660,null,14265,null,2002,null,10018,null,1599,null,1085,null,530,null,1947,null,613,null,6986,null,1533,null,4247,null,1199,null,759311,null,7971,null,620590,null,8280,null,279175,null,6206,null,54607,null,3417,null,50041,null,3653,null,174527,null,4787,null,341415,null,5823,null,138721,null,6657,null,42301,null,3348,null,18269,null,2100,null,5010,null,1376,null,1154,null,553,null,12105,null,1734,null,24032,null,2489,null,96420,null,5536,null,51840,null,4177,null,6593,null,1375,null,4143,null,1088,null,41104,null,3626,null,44580,null,2959,null,0400000US09,Connecticut,09
222044,null,4500,null,22745,null,2167,null,7562,null,1318,null,4957,null,1176,null,1134,null,516,null,1911,null,853,null,1912,null,597,null,2605,null,719,null,15183,null,1841,null,2558,null,908,null,2022,null,874,null,529,null,474,null,414,null,338,null,1079,null,751,null,536,null,274,null,12625,null,1724,null,10972,null,1544,null,2392,null,868,null,2597,null,807,null,5983,null,1227,null,1653,null,749,null,5100,null,1020,null,2476,null,799,null,1248,null,553,null,46,null,73,null,448,null,322,null,754,null,487,null,1228,null,475,null,2624,null,816,null,794,null,529,null,710,null,510,null,322,null,337,null,313,null,371,null,75,null,123,null,84,null,104,null,1830,null,697,null,1273,null,611,null,21,null,37,null,196,null,193,null,1056,null,599,null,557,null,343,null,10328,null,1806,null,5660,null,1120,null,3133,null,876,null,602,null,398,null,594,null,338,null,1937,null,759,null,2527,null,713,null,4668,null,1325,null,1461,null,800,null,1396,null,794,null,501,null,399,null,182,null,213,null,713,null,592,null,65,null,90,null,3207,null,1038,null,2582,null,963,null,511,null,406,null,287,null,353,null,1784,null,797,null,625,null,366,null,183871,null,4265,null,147130,null,3680,null,57614,null,3402,null,11104,null,1515,null,11063,null,1534,null,35447,null,2440,null,89516,null,2880,null,36741,null,2928,null,10581,null,1713,null,5216,null,1216,null,2058,null,964,null,487,null,313,null,2671,null,748,null,5365,null,1140,null,26160,null,2320,null,14978,null,1988,null,2421,null,738,null,1044,null,462,null,11513,null,1687,null,11182,null,1431,null,0400000US10,Delaware,10
107365,null,3934,null,18604,null,1985,null,3628,null,1009,null,1932,null,757,null,372,null,328,null,443,null,419,null,1117,null,575,null,1696,null,716,null,14976,null,1892,null,1291,null,614,null,1042,null,558,null,283,null,267,null,0,null,296,null,759,null,490,null,249,null,195,null,13685,null,1845,null,11286,null,1733,null,2089,null,663,null,3093,null,1045,null,6104,null,1516,null,2399,null,943,null,2790,null,1021,null,1075,null,575,null,753,null,541,null,0,null,296,null,212,null,212,null,541,null,490,null,322,null,226,null,1715,null,747,null,307,null,279,null,137,null,226,null,137,null,226,null,0,null,296,null,0,null,296,null,170,null,162,null,1408,null,663,null,1236,null,641,null,196,null,231,null,315,null,348,null,725,null,485,null,172,null,153,null,5331,null,1152,null,1891,null,599,null,962,null,524,null,205,null,206,null,442,null,368,null,315,null,298,null,929,null,424,null,3440,null,996,null,133,null,157,null,133,null,157,null,0,null,296,null,53,null,86,null,80,null,133,null,0,null,296,null,3307,null,986,null,2552,null,931,null,110,null,131,null,1138,null,674,null,1304,null,607,null,755,null,466,null,80640,null,3659,null,47845,null,3038,null,17124,null,1952,null,6189,null,1209,null,2487,null,601,null,8448,null,1545,null,30721,null,2346,null,32795,null,2508,null,8212,null,1334,null,3608,null,985,null,758,null,460,null,0,null,296,null,2850,null,887,null,4604,null,1154,null,24583,null,2473,null,12893,null,2096,null,1973,null,789,null,1145,null,678,null,9775,null,1883,null,11690,null,1413,null,0400000US11,District of Columbia,11
4577227,null,27336,null,641376,null,15201,null,283663,null,9754,null,151782,null,7283,null,25641,null,2959,null,48165,null,4310,null,77976,null,5342,null,131881,null,6445,null,357713,null,12231,null,65082,null,5371,null,48535,null,4605,null,12764,null,2019,null,11071,null,2174,null,24700,null,3000,null,16547,null,2167,null,292631,null,9593,null,245684,null,9141,null,44950,null,3910,null,65315,null,4814,null,135419,null,6664,null,46947,null,3998,null,162100,null,7280,null,89645,null,5398,null,47140,null,3864,null,8813,null,1921,null,14080,null,2129,null,24247,null,2891,null,42505,null,3424,null,72455,null,4490,null,17020,null,2732,null,11147,null,2162,null,3109,null,1044,null,2044,null,731,null,5994,null,1683,null,5873,null,1398,null,55435,null,3945,null,41308,null,3890,null,6470,null,1419,null,6226,null,1487,null,28612,null,2971,null,14127,null,2082,null,281276,null,9688,null,175059,null,7221,null,82689,null,5762,null,16670,null,3071,null,20170,null,2866,null,45849,null,3898,null,92370,null,5263,null,106217,null,5873,null,27645,null,3214,null,16374,null,2254,null,4376,null,1361,null,2335,null,966,null,9663,null,1837,null,11271,null,1991,null,78572,null,5055,null,54762,null,4456,null,8852,null,1558,null,8615,null,1701,null,37295,null,3467,null,23810,null,2444,null,3492475,null,23124,null,2823801,null,24402,null,1017995,null,16430,null,194769,null,7310,null,168650,null,6491,null,654576,null,13531,null,1805806,null,17658,null,668674,null,13724,null,219614,null,8775,null,100550,null,5747,null,19127,null,2709,null,9394,null,1814,null,72029,null,4930,null,119064,null,6792,null,449060,null,11562,null,236150,null,8322,null,32602,null,3042,null,22974,null,3055,null,180574,null,7543,null,212910,null,8611,null,0400000US12,Florida,12
