C18101_001E,C18101_001EA,C18101_001M,C18101_001MA,C18101_002E,C18101_002EA,C18101_002M,C18101_002MA,C18101_003E,C18101_003EA,C18101_003M,C18101_003MA,C18101_004E,C18101_004EA,C18101_004M,C18101_004MA,C18101_005E,C18101_005EA,C18101_005M,C18101_005MA,C18101_006E,C18101_006EA,C18101_006M,C18101_006MA,C18101_007E,C18101_007EA,C18101_007M,C18101_007MA,C18101_008E,C18101_008EA,C18101_008M,C18101_008MA,C18101_009E,C18101_009EA,C18101_009M,C18101_009MA,C18101_010E,C18101_010EA,C18101_010M,C18101_010MA,C18101_011E,C18101_011EA,C18101_011M,C18101_011MA,C18101_012E,C18101_012EA,C18101_012M,C18101_012MA,C18101_013E,C18101_013EA,C18101_013M,C18101_013MA,C18101_014E,C18101_014EA,C18101_014M,C18101_014MA,C18101_015E,C18101_015EA,C18101_015M,C18101_015MA,C18101_016E,C18101_016EA,C18101_016M,C18101_016MA,C18101_017E,C18101_017EA,C18101_017M,C18101_017MA,C18101_018E,C18101_018EA,C18101_018M,C18101_018MA,C18101_019E,C18101_019EA,C18101_019M,C18101_019MA,C18101_020E,C18101_020EA,C18101_020M,C18101_020MA,C18101_021E,C18101_021EA,C18101_021M,C18101_021MA,GEO_ID,NAME,state
9473441,null,3655,null,4602218,null,8628,null,1300362,null,6293,null,65228,null,5651,null,1235134,null,7581,null,2906233,null,5638,null,294389,null,10908,null,2611844,null,12770,null,395623,null,2954,null,148374,null,4875,null,247249,null,4666,null,4871223,null,7903,null,1235696,null,5960,null,36958,null,3502,null,1198738,null,6525,null,3080713,null,5749,null,323406,null,8279,null,2757307,null,9862,null,554814,null,3270,null,244434,null,6600,null,310380,null,5821,null,0400000US13,Georgia,13
1236665,null,2981,null,607635,null,3988,null,148030,null,2059,null,5114,null,1214,null,142916,null,2452,null,378928,null,3133,null,29194,null,2403,null,349734,null,3702,null,80677,null,658,null,29556,null,2122,null,51121,null,2199,null,629030,null,2948,null,136463,null,2057,null,2766,null,797,null,133697,null,2327,null,387496,null,1958,null,27170,null,2423,null,360326,null,2684,null,105071,null,747,null,37661,null,2071,null,67410,null,2058,null,0400000US15,Hawaii,15
1498787,null,900,null,751753,null,3405,null,212522,null,1682,null,9576,null,1529,null,202946,null,2299,null,458895,null,3143,null,46172,null,2936,null,412723,null,4240,null,80336,null,931,null,34801,null,1817,null,45535,null,1667,null,747034,null,3248,null,200448,null,1392,null,5732,null,1215,null,194716,null,1828,null,453385,null,3160,null,46581,null,3283,null,406804,null,4934,null,93201,null,1387,null,35710,null,2178,null,57491,null,2306,null,0400000US16,Idaho,16
12709312,null,1736,null,6236342,null,5571,null,1619991,null,3426,null,61648,null,4050,null,1558343,null,5599,null,3991029,null,4553,null,331047,null,10215,null,3659982,null,10315,null,625322,null,2035,null,217160,null,5545,null,408162,null,5650,null,6472970,null,5341,null,1555527,null,3441,null,39435,null,3830,null,1516092,null,4824,null,4047395,null,4962,null,329590,null,10893,null,3717805,null,11865,null,870048,null,4619,null,329844,null,6481,null,540204,null,7216,null,0400000US17,Illinois,17
6271184,null,1579,null,3075843,null,5210,null,805029,null,3333,null,44035,null,3260,null,760994,null,4813,null,1944671,null,3453,null,214504,null,7137,null,1730167,null,7692,null,326143,null,2147,null,120356,null,3285,null,205787,null,3536,null,3195341,null,5374,null,774842,null,3874,null,25565,null,2524,null,749277,null,4400,null,1980241,null,3343,null,216381,null,6948,null,1763860,null,7900,null,440258,null,3064,null,170363,null,4980,null,269895,null,5020,null,0400000US18,Indiana,18
2951468,null,887,null,1456223,null,3751,null,360575,null,2512,null,19556,null,2045,null,341019,null,2845,null,918766,null,2513,null,90345,null,3744,null,828421,null,4481,null,176882,null,1285,null,63779,null,2563,null,113103,null,2609,null,1495245,null,3591,null,347676,null,2618,null,11148,null,1568,null,336528,null,2788,null,911272,null,2315,null,79291,null,3903,null,831981,null,4593,null,236297,null,1451,null,81498,null,3183,null,154799,null,3300,null,0400000US19,Iowa,19
2738746,null,1925,null,1348315,null,3413,null,355379,null,2261,null,19531,null,2391,null,335848,null,3322,null,846480,null,2933,null,93835,null,4348,null,752645,null,5079,null,146456,null,1426,null,55257,null,2543,null,91199,null,2591,null,1390431,null,3218,null,342844,null,2283,null,11018,null,1624,null,331826,null,3047,null,851247,null,2130,null,80853,null,4145,null,770394,null,4547,null,196340,null,2039,null,75373,null,3315,null,120967,null,2810,null,0400000US20,Kansas,20
4187839,null,1726,null,2032988,null,5096,null,513596,null,3436,null,34735,null,3407,null,478861,null,4609,null,1291434,null,3288,null,211314,null,6357,null,1080120,null,6603,null,227958,null,1680,null,100468,null,3557,null,127490,null,3504,null,2154851,null,4843,null,490850,null,3191,null,21431,null,2607,null,469419,null,4413,null,1354293,null,3245,null,207116,null,6271,null,1147177,null,7073,null,309708,null,2029,null,137214,null,4158,null,172494,null,4099,null,0400000US21,Kentucky,21
4312891,null,2506,null,2072716,null,5736,null,566872,null,3187,null,33029,null,3231,null,533843,null,4772,null,1291482,null,5596,null,175100,null,5900,null,1116382,null,8160,null,214362,null,2062,null,93276,null,3323,null,121086,null,3537,null,2240175,null,5340,null,538734,null,3228,null,19403,null,1994,null,519331,null,3741,null,1404396,null,5165,null,181103,null,6402,null,1223293,null,7208,null,297045,null,2379,null,139806,null,3912,null,157239,null,3418,null,0400000US22,Louisiana,22
1299288,null,1217,null,630112,null,2099,null,139804,null,1338,null,11201,null,1486,null,128603,null,1738,null,407436,null,1756,null,57544,null,3528,null,349892,null,3918,null,82872,null,738,null,32839,null,1863,null,50033,null,1846,null,669176,null,1675,null,134766,null,1402,null,6109,null,1198,null,128657,null,1787,null,426136,null,1312,null,55187,null,3605,null,370949,null,3434,null,108274,null,1127,null,43683,null,2121,null,64591,null,2326,null,0400000US23,Maine,23
5530013,null,2991,null,2656008,null,3748,null,685625,null,2458,null,28532,null,2406,null,657093,null,3442,null,1694668,null,3664,null,144519,null,7891,null,1550149,null,8873,null,275715,null,1338,null,86518,null,3004,null,189197,null,2939,null,2874005,null,3404,null,653371,null,2150,null,17890,null,2259,null,635481,null,3006,null,1842677,null,3081,null,149869,null,5858,null,1692808,null,6781,null,377957,null,2427,null,132227,null,4781,null,245730,null,4900,null,0400000US24,Maryland,24
6398787,null,1461,null,3100477,null,3330,null,728767,null,1752,null,42831,null,3299,null,685936,null,3908,null,2033228,null,2451,null,187703,null,7216,null,1845525,null,7363,null,338482,null,2112,null,108358,null,3930,null,230124,null,3741,null,3298310,null,3038,null,697901,null,1802,null,22519,null,2726,null,675382,null,3219,null,2126860,null,2230,null,195408,null,7296,null,1931452,null,6885,null,473549,null,2283,null,173395,null,5297,null,300154,null,5486,null,0400000US25,Massachusetts,25
9866139,null,1394,null,4829165,null,5291,null,1221909,null,3284,null,73983,null,4622,null,1147926,null,5141,null,3067338,null,4110,null,350652,null,9231,null,2716686,null,10045,null,539918,null,2006,null,197065,null,3863,null,342853,null,3996,null,5036974,null,4851,null,1166601,null,3124,null,40333,null,3573,null,1126268,null,4623,null,3154634,null,4427,null,359902,null,7878,null,2794732,null,9660,null,715739,null,1928,null,281214,null,4590,null,434525,null,4845,null,0400000US26,Michigan,26
5150617,null,1173,null,2557810,null,3342,null,636692,null,2209,null,27417,null,2279,null,609275,null,2614,null,1655901,null,2368,null,131267,null,5290,null,1524634,null,6281,null,265217,null,1581,null,88118,null,2883,null,177099,null,3061,null,2592807,null,2857,null,611349,null,2148,null,16899,null,1762,null,594450,null,3100,null,1636276,null,2152,null,122533,null,5216,null,1513743,null,5174,null,345182,null,1889,null,110224,null,2955,null,234958,null,2944,null,0400000US27,Minnesota,27
2867519,null,2708,null,1379535,null,4879,null,395008,null,4098,null,22132,null,2729,null,372876,null,4371,null,840338,null,4106,null,130694,null,5761,null,709644,null,7494,null,144189,null,1933,null,64782,null,2843,null,79407,null,2871,null,1487984,null,4761,null,367879,null,4201,null,14467,null,2241,null,353412,null,4796,null,915206,null,3194,null,149265,null,6452,null,765941,null,6855,null,204899,null,2056,null,104080,null,3396,null,100819,null,3247,null,0400000US28,Mississippi,28
5795164,null,1816,null,2815864,null,5052,null,725858,null,3128,null,42200,null,3550,null,683658,null,4437,null,1766168,null,4046,null,224060,null,6885,null,1542108,null,7187,null,323838,null,2441,null,130572,null,4010,null,193266,null,3635,null,2979300,null,5211,null,692484,null,3082,null,24943,null,2406,null,667541,null,3471,null,1853404,null,4677,null,217297,null,7376,null,1636107,null,8586,null,433412,null,2733,null,168662,null,4829,null,264750,null,4737,null,0400000US29,Missouri,29
950414,null,1527,null,470519,null,2486,null,111137,null,1850,null,4908,null,1248,null,106229,null,2031,null,299971,null,1963,null,37377,null,2864,null,262594,null,3432,null,59411,null,741,null,25368,null,1612,null,34043,null,1528,null,479895,null,2479,null,110692,null,1997,null,3415,null,803,null,107277,null,2147,null,299161,null,1446,null,31269,null,2511,null,267892,null,2757,null,70042,null,864,null,25958,null,1813,null,44084,null,1795,null,0400000US30,Montana,30
1749849,null,1212,null,864904,null,2929,null,227887,null,2035,null,9338,null,1316,null,218549,null,2613,null,541169,null,2332,null,48635,null,3251,null,492534,null,3794,null,95848,null,1078,null,33963,null,1570,null,61885,null,1866,null,884945,null,2543,null,216916,null,1902,null,5956,null,1104,null,210960,null,2041,null,540393,null,1924,null,45353,null,3290,null,495040,null,3426,null,127636,null,1438,null,46678,null,2743,null,80958,null,2644,null,0400000US31,Nebraska,31
2568111,null,1749,null,1298598,null,3328,null,343194,null,1952,null,12285,null,1883,null,330909,null,2881,null,819165,null,2552,null,66730,null,4219,null,752435,null,4932,null,136239,null,966,null,46430,null,2546,null,89809,null,2854,null,1269513,null,2735,null,323743,null,1925,null,6961,null,1413,null,316782,null,2605,null,790906,null,1849,null,68714,null,4942,null,722192,null,5081,null,154864,null,1460,null,56883,null,2843,null,97981,null,2652,null,0400000US32,Nevada,32
1299356,null,749,null,640056,null,1978,null,149345,null,1295,null,8520,null,1740,null,140825,null,2083,null,420752,null,1677,null,40344,null,3362,null,380408,null,3792,null,69959,null,624,null,22750,null,1744,null,47209,null,1753,null,659300,null,1787,null,143247,null,1214,null,5812,null,1223,null,137435,null,1825,null,426653,null,1252,null,34970,null,2744,null,391683,null,3131,null,89400,null,1054,null,29080,null,1773,null,60320,null,1925,null,0400000US33,New Hampshire,33
8557279,null,2156,null,4171171,null,4571,null,1048200,null,2819,null,45979,null,3322,null,1002221,null,4200,null,2662754,null,3686,null,195030,null,6891,null,2467724,null,7414,null,460217,null,2246,null,142945,null,4895,null,317272,null,5198,null,4386108,null,3956,null,997134,null,2455,null,21405,null,2762,null,975729,null,3196,null,2747912,null,2715,null,209903,null,7535,null,2538009,null,8255,null,641062,null,2656,null,227523,null,6164,null,413539,null,6306,null,0400000US34,New Jersey,34
1951866,null,1611,null,954515,null,2898,null,258012,null,2248,null,10070,null,1762,null,247942,null,2807,null,582849,null,2553,null,74168,null,4055,null,508681,null,4303,null,113654,null,1456,null,47684,null,2599,null,65970,null,2872,null,997351,null,2871,null,242982,null,2518,null,8540,null,1464,null,234442,null,2704,null,611932,null,2062,null,69444,null,4028,null,542488,null,4542,null,142437,null,1456,null,59534,null,2727,null,82903,null,3007,null,0400000US35,New Mexico,35
19207057,null,2618,null,9283250,null,5349,null,2251272,null,3139,null,105789,null,6079,null,2145483,null,6366,null,5996473,null,5315,null,532349,null,11383,null,5464124,null,12385,null,1035505,null,2373,null,341701,null,7195,null,693804,null,6893,null,9923807,null,5076,null,2150911,null,3005,null,57750,null,4721,null,2093161,null,5267,null,6318786,null,3715,null,553003,null,10566,null,5765783,null,10598,null,1454110,null,4106,null,568313,null,7856,null,885797,null,7799,null,0400000US36,New York,36
9004442,null,4686,null,4347638,null,8007,null,1145217,null,6326,null,58471,null,4677,null,1086746,null,7357,null,2745023,null,5882,null,321354,null,9953,null,2423669,null,11131,null,457398,null,1831,null,172561,null,4272,null,284837,null,4685,null,4656804,null,7853,null,1092077,null,5835,null,35308,null,3543,null,1056769,null,7007,null,2935321,null,5071,null,326597,null,8327,null,2608724,null,9225,null,629406,null,2845,null,260433,null,5477,null,368973,null,5835,null,0400000US37,North Carolina,37
623970,null,1057,null,312378,null,1539,null,73572,null,1184,null,2527,null,882,null,71045,null,1293,null,200829,null,1409,null,18356,null,1818,null,182473,null,2176,null,37977,null,487,null,14649,null,1173,null,23328,null,1361,null,311592,null,1459,null,67328,null,1117,null,887,null,388,null,66441,null,1212,null,195672,null,1097,null,15048,null,1612,null,180624,null,1811,null,48592,null,413,null,16328,null,1255,null,32264,null,1236,null,0400000US38,North Dakota,38
11296200,null,2080,null,5485330,null,5553,null,1391312,null,3455,null,82979,null,4699,null,1308333,null,5817,null,3465487,null,6058,null,394382,null,8884,null,3071105,null,10103,null,628531,null,2523,null,228364,null,5418,null,400167,null,5604,null,5810870,null,5204,null,1336236,null,3422,null,48145,null,3971,null,1288091,null,5363,null,3609987,null,3945,null,403401,null,8608,null,3206586,null,9152,null,864647,null,2800,null,327647,null,6185,null,537000,null,6271,null,0400000US39,Ohio,39
3550098,null,2185,null,1729251,null,4876,null,460833,null,3948,null,31645,null,2924,null,429188,null,4682,null,1069244,null,3628,null,165357,null,6678,null,903887,null,7118,null,199174,null,2161,null,88810,null,2465,null,110364,null,2845,null,1820847,null,4918,null,442391,null,3822,null,17127,null,2252,null,425264,null,4316,null,1112217,null,3325,null,160178,null,5105,null,952039,null,5929,null,266239,null,2707,null,119906,null,3742,null,146333,null,3884,null,0400000US40,Oklahoma,40
3746320,null,833,null,1855086,null,3736,null,443049,null,2637,null,23006,null,2566,null,420043,null,3437,null,1193350,null,2873,null,135848,null,6901,null,1057502,null,7101,null,218687,null,1685,null,85040,null,3745,null,133647,null,3568,null,1891234,null,3574,null,422066,null,2548,null,16376,null,2630,null,405690,null,3652,null,1197113,null,2448,null,128546,null,5274,null,1068567,null,5471,null,272055,null,2385,null,109050,null,3991,null,163005,null,3776,null,0400000US41,Oregon,41
12209227,null,2068,null,5918305,null,5156,null,1408104,null,3462,null,79193,null,4642,null,1328911,null,5662,null,3758619,null,4609,null,415590,null,10369,null,3343029,null,11020,null,751582,null,2946,null,268242,null,6455,null,483340,null,6589,null,6290922,null,5134,null,1348959,null,3551,null,48277,null,2938,null,1300682,null,4304,null,3900267,null,3702,null,411577,null,9466,null,3488690,null,9518,null,1041696,null,4104,null,394854,null,6852,null,646842,null,6398,null,0400000US42,Pennsylvania,42
1030284,null,4423,null,495497,null,3899,null,115670,null,1143,null,7799,null,1549,null,107871,null,1984,null,321604,null,3427,null,35307,null,3061,null,286297,null,4483,null,58223,null,1041,null,20040,null,1759,null,38183,null,2021,null,534787,null,1804,null,112402,null,1346,null,3852,null,922,null,108550,null,1689,null,340164,null,1740,null,33980,null,2972,null,306184,null,3224,null,82221,null,925,null,31450,null,2037,null,50771,null,2071,null,0400000US44,Rhode Island,44
4373390,null,2822,null,2101934,null,4919,null,544336,null,3758,null,24998,null,2938,null,519338,null,4681,null,1311033,null,3977,null,162902,null,6246,null,1148131,null,7751,null,246565,null,1499,null,95870,null,3864,null,150695,null,3748,null,2271456,null,4609,null,520094,null,3760,null,15253,null,2405,null,504841,null,4525,null,1423581,null,2505,null,172707,null,6361,null,1250874,null,6910,null,327781,null,1564,null,138397,null,4302,null,189384,null,4386,null,0400000US45,South Carolina,45
783531,null,1162,null,388385,null,2158,null,101948,null,1888,null,3095,null,612,null,98853,null,1936,null,238561,null,1847,null,21378,null,1787,null,217183,null,2327,null,47876,null,688,null,16193,null,1252,null,31683,null,1180,null,395146,null,2136,null,94243,null,1695,null,2212,null,645,null,92031,null,1721,null,240547,null,1597,null,20918,null,2366,null,219629,null,2824,null,60356,null,661,null,20330,null,1300,null,40026,null,1384,null,0400000US46,South Dakota,46
6113391,null,1928,null,2965006,null,5642,null,755103,null,3586,null,46914,null,4094,null,708189,null,5401,null,1877479,null,4252,null,249241,null,7358,null,1628238,null,7985,null,332424,null,2194,null,134296,null,3562,null,198128,null,3785,null,3148385,null,5055,null,721008,null,3458,null,25580,null,3055,null,695428,null,4625,null,1979072,null,4078,null,256536,null,8371,null,1722536,null,9532,null,448305,null,2805,null,195499,null,4939,null,252806,null,5012,null,0400000US47,Tennessee,47
23827328,null,5045,null,11782416,null,9396,null,3440864,null,7699,null,161451,null,6770,null,3279413,null,9057,null,7320154,null,8444,null,744546,null,14710,null,6575608,null,15915,null,1021398,null,3814,null,417805,null,7847,null,603593,null,8098,null,12044912,null,9304,null,3273182,null,7010,null,99793,null,5834,null,3173389,null,9830,null,7433373,null,7200,null,761585,null,16680,null,6671788,null,16309,null,1338357,null,4364,null,582453,null,8052,null,755904,null,8579,null,0400000US48,Texas,48
2704865,null,2409,null,1355931,null,3486,null,436419,null,2219,null,15196,null,2234,null,421223,null,3214,null,811229,null,3157,null,64485,null,4362,null,746744,null,4799,null,108283,null,1203,null,39006,null,2505,null,69277,null,2236,null,1348934,null,2688,null,412703,null,2384,null,10490,null,1469,null,402213,null,2661,null,805511,null,1766,null,62212,null,3882,null,743299,null,4389,null,130720,null,993,null,48645,null,2291,null,82075,null,2454,null,0400000US49,Utah,49
615089,null,299,null,302410,null,1311,null,66064,null,821,null,5171,null,936,null,60893,null,1173,null,199940,null,999,null,23570,null,2048,null,176370,null,2230,null,36406,null,569,null,13790,null,1135,null,22616,null,1074,null,312679,null,1320,null,62780,null,930,null,2051,null,553,null,60729,null,1133,null,203283,null,934,null,21867,null,1791,null,181416,null,2027,null,46616,null,793,null,17609,null,1306,null,29007,null,1145,null,0400000US50,Vermont,50
7520250,null,5297,null,3630522,null,8970,null,932701,null,5685,null,43774,null,3510,null,888927,null,6864,null,2312111,null,6414,null,210978,null,7855,null,2101133,null,10463,null,385710,null,2482,null,125143,null,4118,null,260567,null,4076,null,3889728,null,7638,null,882639,null,5684,null,22357,null,2618,null,860282,null,5903,null,2490817,null,4542,null,217135,null,7365,null,2273682,null,8724,null,516272,null,2473,null,195291,null,4886,null,320981,null,5187,null,0400000US51,Virginia,51
6428235,null,3970,null,3175663,null,5485,null,786591,null,3025,null,36794,null,3453,null,749797,null,4317,null,2050139,null,4714,null,224651,null,7558,null,1825488,null,9181,null,338933,null,1674,null,128798,null,3880,null,210135,null,3638,null,3252572,null,4399,null,753897,null,2685,null,23194,null,2689,null,730703,null,3772,null,2073859,null,3724,null,205615,null,7483,null,1868244,null,8154,null,424816,null,2710,null,163629,null,5331,null,261187,null,5204,null,0400000US53,Washington,53
1787710,null,950,null,873420,null,2953,null,197941,null,2369,null,10544,null,2022,null,187397,null,2855,null,557236,null,1955,null,105843,null,4435,null,451393,null,4727,null,118243,null,1115,null,51080,null,2470,null,67163,null,2199,null,914290,null,3042,null,186874,null,2378,null,7948,null,1389,null,178926,null,2385,null,573207,null,1648,null,95108,null,4416,null,478099,null,4579,null,154209,null,1127,null,68406,null,2675,null,85803,null,2602,null,0400000US54,West Virginia,54
5540009,null,1255,null,2741589,null,3342,null,670318,null,2424,null,32194,null,2777,null,638124,null,3409,null,1761561,null,2921,null,154858,null,5427,null,1606703,null,5977,null,309710,null,1154,null,100971,null,2914,null,208739,null,2919,null,2798420,null,3054,null,638849,null,2358,null,18368,null,1937,null,620481,null,3110,null,1756067,null,2320,null,152544,null,5126,null,1603523,null,5742,null,403504,null,1685,null,135229,null,3517,null,268275,null,3367,null,0400000US55,Wisconsin,55
523428,null,1036,null,263297,null,2062,null,65929,null,1640,null,2372,null,908,null,63557,null,1767,null,167722,null,1853,null,19579,null,1952,null,148143,null,2640,null,29646,null,785,null,11955,null,1189,null,17691,null,1280,null,260131,null,1769,null,61486,null,1413,null,1602,null,709,null,59884,null,1641,null,165002,null,1188,null,14846,null,1755,null,150156,null,1844,null,33643,null,655,null,11552,null,1040,null,22091,null,1138,null,0400000US56,Wyoming,56
3922338,null,1225,null,1871454,null,3246,null,499469,null,2746,null,47939,null,3290,null,451530,null,3949,null,1141645,null,1560,null,226077,null,7887,null,915568,null,7734,null,230340,null,621,null,118957,null,3667,null,111383,null,3560,null,2050884,null,3275,null,481301,null,2739,null,27334,null,2846,null,453967,null,4009,null,1265801,null,974,null,242257,null,6570,null,1023544,null,6788,null,303782,null,1032,null,182172,null,3495,null,121610,null,3609,null,0400000US72,Puerto Rico,72
