B18102_001E,B18102_001EA,B18102_001M,B18102_001MA,B18102_002E,B18102_002EA,B18102_002M,B18102_002MA,B18102_003E,B18102_003EA,B18102_003M,B18102_003MA,B18102_004E,B18102_004EA,B18102_004M,B18102_004MA,B18102_005E,B18102_005EA,B18102_005M,B18102_005MA,B18102_006E,B18102_006EA,B18102_006M,B18102_006MA,B18102_007E,B18102_007EA,B18102_007M,B18102_007MA,B18102_008E,B18102_008EA,B18102_008M,B18102_008MA,B18102_009E,B18102_009EA,B18102_009M,B18102_009MA,B18102_010E,B18102_010EA,B18102_010M,B18102_010MA,B18102_011E,B18102_011EA,B18102_011M,B18102_011MA,B18102_012E,B18102_012EA,B18102_012M,B18102_012MA,B18102_013E,B18102_013EA,B18102_013M,B18102_013MA,B18102_014E,B18102_014EA,B18102_014M,B18102_014MA,B18102_015E,B18102_015EA,B18102_015M,B18102_015MA,B18102_016E,B18102_016EA,B18102_016M,B18102_016MA,B18102_017E,B18102_017EA,B18102_017M,B18102_017MA,B18102_018E,B18102_018EA,B18102_018M,B18102_018MA,B18102_019E,B18102_019EA,B18102_019M,B18102_019MA,B18102_020E,B18102_020EA,B18102_020M,B18102_020MA,B18102_021E,B18102_021EA,B18102_021M,B18102_021MA,B18102_022E,B18102_022EA,B18102_022M,B18102_022MA,B18102_023E,B18102_023EA,B18102_023M,B18102_023MA,B18102_024E,B18102_024EA,B18102_024M,B18102_024MA,B18102_025E,B18102_025EA,B18102_025M,B18102_025MA,B18102_026E,B18102_026EA,B18102_026M,B18102_026MA,B18102_027E,B18102_027EA,B18102_027M,B18102_027MA,B18102_028E,B18102_028EA,B18102_028M,B18102_028MA,B18102_029E,B18102_029EA,B18102_029M,B18102_029MA,B18102_030E,B18102_030EA,B18102_030M,B18102_030MA,B18102_031E,B18102_031EA,B18102_031M,B18102_031MA,B18102_032E,B18102_032EA,B18102_032M,B18102_032MA,B18102_033E,B18102_033EA,B18102_033M,B18102_033MA,B18102_034E,B18102_034EA,B18102_034M,B18102_034MA,B18102_035E,B18102_035EA,B18102_035M,B18102_035MA,B18102_036E,B18102_036EA,B18102_036M,B18102_036MA,B18102_037E,B18102_037EA,B18102_037M,B18102_037MA,B18102_038E,B18102_038EA,B18102_038M,B18102_038MA,B18102_039E,B18102_039EA,B18102_039M,B18102_039MA,GEO_ID,NAME,state
4574185,null,1943,null,2198441,null,4770,null,156481,null,2968,null,579,null,313,null,155902,null,3014,null,416043,null,3025,null,3115,null,873,null,412928,null,3214,null,505102,null,4022,null,6342,null,1677,null,498760,null,4676,null,864784,null,4785,null,48555,null,3647,null,816229,null,5661,null,153316,null,1653,null,25326,null,2384,null,127990,null,2895,null,102715,null,1606,null,33535,null,2247,null,69180,null,2309,null,2375744,null,4702,null,150652,null,2801,null,239,null,236,null,150413,null,2807,null,396556,null,3218,null,3452,null,904,null,393104,null,3300,null,525076,null,2778,null,5603,null,1371,null,519473,null,3087,null,945529,null,3566,null,23670,null,2398,null,921859,null,4336,null,186499,null,1459,null,12899,null,1711,null,173600,null,2019,null,171432,null,1989,null,35915,null,2648,null,135517,null,3104,null,0400000US01,Alabama,01
659084,null,2654,null,334591,null,2757,null,27756,null,1204,null,136,null,150,null,27620,null,1201,null,65511,null,1564,null,265,null,194,null,65246,null,1585,null,84325,null,3055,null,1404,null,739,null,82921,null,3131,null,133862,null,2532,null,10828,null,1732,null,123034,null,2910,null,15814,null,715,null,3355,null,646,null,12459,null,857,null,7323,null,667,null,3710,null,672,null,3613,null,592,null,324493,null,2029,null,23868,null,1013,null,31,null,36,null,23837,null,1004,null,63296,null,1358,null,349,null,290,null,62947,null,1435,null,78834,null,1426,null,744,null,485,null,78090,null,1413,null,133917,null,1602,null,4003,null,1021,null,129914,null,1716,null,15146,null,916,null,1825,null,665,null,13321,null,925,null,9432,null,800,null,2516,null,866,null,6916,null,615,null,0400000US02,Alaska,02
6402786,null,2692,null,3178940,null,3968,null,263171,null,1971,null,1821,null,775,null,261350,null,2152,null,611412,null,2337,null,3706,null,1087,null,607706,null,2552,null,760069,null,2900,null,9015,null,1804,null,751054,null,3315,null,1159797,null,3106,null,41728,null,4096,null,1118069,null,5083,null,208608,null,1644,null,25769,null,2247,null,182839,null,2654,null,175883,null,1573,null,54910,null,3389,null,120973,null,3627,null,3223846,null,3469,null,252150,null,1892,null,786,null,543,null,251364,null,2037,null,579108,null,1887,null,4630,null,1344,null,574478,null,2463,null,718221,null,2240,null,5336,null,1253,null,712885,null,2472,null,1204442,null,2651,null,25556,null,2421,null,1178886,null,3476,null,235875,null,1171,null,14451,null,1826,null,221424,null,1974,null,234050,null,1835,null,48930,null,3557,null,185120,null,3966,null,0400000US04,Arizona,04
2801628,null,1721,null,1365410,null,4221,null,103021,null,2135,null,617,null,516,null,102404,null,2104,null,257228,null,2720,null,3083,null,897,null,254145,null,2852,null,309705,null,3083,null,4141,null,1165,null,305564,null,3310,null,528281,null,3628,null,32755,null,2892,null,495526,null,4533,null,98686,null,1532,null,15246,null,1392,null,83440,null,1958,null,68489,null,1341,null,22631,null,1896,null,45858,null,2076,null,1436218,null,4181,null,96061,null,2207,null,754,null,530,null,95307,null,2255,null,245179,null,2689,null,2069,null,662,null,243110,null,2651,null,315840,null,3093,null,2247,null,817,null,313593,null,3190,null,561049,null,2688,null,15130,null,2108,null,545919,null,3282,null,113037,null,1739,null,8157,null,1227,null,104880,null,2001,null,105052,null,2073,null,23634,null,1630,null,81418,null,2343,null,0400000US05,Arkansas,05
36160600,null,6633,null,17938937,null,8716,null,1377889,null,2893,null,5585,null,1451,null,1372304,null,3233,null,3403852,null,4110,null,20531,null,2036,null,3383321,null,4374,null,4499199,null,8391,null,39085,null,3287,null,4460114,null,8397,null,6932716,null,7527,null,190216,null,6548,null,6742500,null,9255,null,969273,null,2877,null,108756,null,4699,null,860517,null,5617,null,756008,null,2907,null,207442,null,6657,null,548566,null,6504,null,18221663,null,8132,null,1314647,null,2782,null,4757,null,1216,null,1309890,null,3130,null,3251326,null,4176,null,19652,null,2426,null,3231674,null,4830,null,4313909,null,5742,null,25621,null,3194,null,4288288,null,6498,null,7065042,null,6019,null,118562,null,6131,null,6946480,null,8944,null,1137766,null,2876,null,71224,null,4597,null,1066542,null,4884,null,1138973,null,5806,null,226695,null,8177,null,912278,null,8895,null,0400000US06,California,06
4853404,null,1990,null,2423482,null,3704,null,180340,null,1940,null,845,null,590,null,179495,null,1996,null,432393,null,2383,null,2501,null,710,null,429892,null,2421,null,601313,null,3700,null,8222,null,1933,null,593091,null,4146,null,990584,null,3787,null,40239,null,2680,null,950345,null,4418,null,131966,null,1466,null,16905,null,1772,null,115061,null,2036,null,86886,null,1722,null,25888,null,1592,null,60998,null,2008,null,2429922,null,3311,null,175529,null,1904,null,883,null,519,null,174646,null,1947,null,415674,null,2365,null,1879,null,812,null,413795,null,2589,null,567093,null,2765,null,3543,null,1025,null,563550,null,2906,null,995173,null,2915,null,17250,null,1808,null,977923,null,3413,null,146073,null,1958,null,9424,null,1335,null,136649,null,2162,null,130380,null,2316,null,28831,null,1745,null,101549,null,2617,null,0400000US08,Colorado,08
3440844,null,1173,null,1673863,null,2650,null,107956,null,1206,null,583,null,487,null,107373,null,1359,null,306759,null,2097,null,1948,null,759,null,304811,null,2138,null,357464,null,2181,null,2574,null,909,null,354890,null,2374,null,711100,null,2580,null,18204,null,2250,null,692896,null,3303,null,107426,null,986,null,10330,null,1407,null,97096,null,1634,null,83158,null,970,null,20799,null,1526,null,62359,null,1690,null,1766981,null,2535,null,102697,null,1293,null,349,null,238,null,102348,null,1336,null,292555,null,1322,null,1988,null,782,null,290567,null,1416,null,356323,null,1730,null,1958,null,870,null,354365,null,2058,null,755306,null,2145,null,12295,null,1886,null,743011,null,2681,null,125361,null,1415,null,6061,null,1099,null,119300,null,1746,null,134739,null,1834,null,23905,null,2000,null,110834,null,2515,null,0400000US09,Connecticut,09
856131,null,1689,null,411661,null,1759,null,29863,null,197,null,196,null,222,null,29667,null,280,null,74660,null,720,null,182,null,209,null,74478,null,693,null,89565,null,1429,null,1339,null,794,null,88226,null,1672,null,166308,null,1073,null,4907,null,1061,null,161401,null,1446,null,29052,null,609,null,4245,null,806,null,24807,null,999,null,22213,null,496,null,5436,null,877,null,16777,null,916,null,444470,null,1257,null,29939,null,515,null,123,null,213,null,29816,null,550,null,71581,null,740,null,1133,null,529,null,70448,null,929,null,95722,null,851,null,786,null,538,null,94936,null,988,null,182106,null,827,null,3301,null,992,null,178805,null,1052,null,34317,null,634,null,1956,null,711,null,32361,null,1050,null,30805,null,702,null,6311,null,1042,null,24494,null,1117,null,0400000US10,Delaware,10
580464,null,653,null,271954,null,1278,null,18905,null,299,null,223,null,261,null,18682,null,371,null,37615,null,913,null,0,null,296,null,37615,null,913,null,83871,null,859,null,332,null,377,null,83539,null,892,null,105741,null,821,null,2312,null,975,null,103429,null,1309,null,15046,null,987,null,804,null,474,null,14242,null,1056,null,10776,null,537,null,1346,null,535,null,9430,null,678,null,308510,null,1203,null,17455,null,231,null,107,null,179,null,17348,null,281,null,37288,null,388,null,198,null,186,null,37090,null,425,null,96804,null,565,null,771,null,630,null,96033,null,863,null,116471,null,482,null,2049,null,793,null,114422,null,888,null,20382,null,605,null,771,null,426,null,19611,null,775,null,20110,null,882,null,2871,null,748,null,17239,null,1085,null,0400000US11,District of Columbia,11
17995843,null,3547,null,8754878,null,8342,null,583229,null,3696,null,2988,null,958,null,580241,null,3891,null,1462060,null,4662,null,10592,null,1728,null,1451468,null,5009,null,1889246,null,8458,null,14949,null,2561,null,1874297,null,8408,null,3443740,null,6897,null,110723,null,5984,null,3333017,null,9675,null,706973,null,3011,null,79928,null,3812,null,627045,null,4071,null,669630,null,2779,null,169801,null,5651,null,499829,null,5722,null,9240965,null,7798,null,556123,null,3047,null,1805,null,788,null,554318,null,3108,null,1394920,null,4945,null,6486,null,1552,null,1388434,null,5304,null,1873727,null,5592,null,12255,null,2040,null,1861472,null,5949,null,3687994,null,5046,null,61385,null,4135,null,3626609,null,6490,null,819771,null,2690,null,41803,null,3636,null,777968,null,4662,null,908430,null,3467,null,169589,null,6874,null,738841,null,6370,null,0400000US12,Florida,12
9473441,null,3655,null,4602218,null,8628,null,379308,null,4281,null,3589,null,1295,null,375719,null,4141,null,921054,null,5007,null,6691,null,1661,null,914363,null,5299,null,1079656,null,6688,null,10664,null,1946,null,1068992,null,7416,null,1826577,null,6646,null,65042,null,4027,null,1761535,null,7103,null,251466,null,3163,null,32565,null,2486,null,218901,null,3596,null,144157,null,2519,null,39812,null,2639,null,104345,null,2823,null,4871223,null,7903,null,352275,null,4093,null,1717,null,920,null,350558,null,4182,null,883421,null,4535,null,5756,null,1591,null,877665,null,4617,null,1118412,null,5319,null,6526,null,1576,null,1111886,null,5274,null,1962301,null,7152,null,40974,null,3926,null,1921327,null,8082,null,304990,null,3025,null,21730,null,2165,null,283260,null,3832,null,249824,null,3390,null,53856,null,3398,null,195968,null,4457,null,0400000US13,Georgia,13
1236665,null,2981,null,607635,null,3988,null,44499,null,1771,null,559,null,558,null,43940,null,1883,null,103531,null,2302,null,576,null,335,null,102955,null,2383,null,132794,null,3379,null,656,null,503,null,132138,null,3314,null,246134,null,1959,null,7689,null,1340,null,238445,null,2429,null,41666,null,605,null,5013,null,775,null,36653,null,848,null,39011,null,647,null,10988,null,1290,null,28023,null,1415,null,629030,null,2948,null,41258,null,1824,null,272,null,232,null,40986,null,1791,null,95205,null,2066,null,391,null,353,null,94814,null,2149,null,135416,null,1733,null,490,null,350,null,134926,null,1730,null,252080,null,1337,null,4577,null,1098,null,247503,null,1812,null,47654,null,581,null,2236,null,660,null,45418,null,856,null,57417,null,891,null,11887,null,1378,null,45530,null,1538,null,0400000US15,Hawaii,15
