B25015_001E,B25015_001EA,B25015_001M,B25015_001MA,B25015_002E,B25015_002EA,B25015_002M,B25015_002MA,B25015_003E,B25015_003EA,B25015_003M,B25015_003MA,B25015_004E,B25015_004EA,B25015_004M,B25015_004MA,B25015_005E,B25015_005EA,B25015_005M,B25015_005MA,B25015_006E,B25015_006EA,B25015_006M,B25015_006MA,B25015_007E,B25015_007EA,B25015_007M,B25015_007MA,B25015_008E,B25015_008EA,B25015_008M,B25015_008MA,B25015_009E,B25015_009EA,B25015_009M,B25015_009MA,B25015_010E,B25015_010EA,B25015_010M,B25015_010MA,B25015_011E,B25015_011EA,B25015_011M,B25015_011MA,B25015_012E,B25015_012EA,B25015_012M,B25015_012MA,B25015_013E,B25015_013EA,B25015_013M,B25015_013MA,B25015_014E,B25015_014EA,B25015_014M,B25015_014MA,B25015_015E,B25015_015EA,B25015_015M,B25015_015MA,B25015_016E,B25015_016EA,B25015_016M,B25015_016MA,B25015_017E,B25015_017EA,B25015_017M,B25015_017MA,B25015_018E,B25015_018EA,B25015_018M,B25015_018MA,B25015_019E,B25015_019EA,B25015_019M,B25015_019MA,B25015_020E,B25015_020EA,B25015_020M,B25015_020MA,B25015_021E,B25015_021EA,B25015_021M,B25015_021MA,B25015_022E,B25015_022EA,B25015_022M,B25015_022MA,B25015_023E,B25015_023EA,B25015_023M,B25015_023MA,B25015_024E,B25015_024EA,B25015_024M,B25015_024MA,B25015_025E,B25015_025EA,B25015_025M,B25015_025MA,B25015_026E,B25015_026EA,B25015_026M,B25015_026MA,B25015_027E,B25015_027EA,B25015_027M,B25015_027MA,GEO_ID,NAME,state
1815865,null,10024,null,1289155,null,10987,null,157657,null,5898,null,154337,null,5712,null,2246,null,1059,null,1074,null,650,null,784025,null,7711,null,771256,null,7648,null,7215,null,1334,null,5554,null,1391,null,347473,null,4851,null,345150,null,4815,null,1079,null,544,null,1244,null,563,null,526710,null,11922,null,211768,null,7628,null,199414,null,7135,null,8673,null,1726,null,3681,null,1245,null,249150,null,6813,null,242189,null,6805,null,4681,null,1145,null,2280,null,865,null,65792,null,3450,null,65260,null,3439,null,185,null,198,null,347,null,306,null,0400000US01,Alabama,01
237607,null,2898,null,154334,null,3685,null,19947,null,1993,null,18344,null,1809,null,1142,null,593,null,461,null,276,null,110879,null,2901,null,105950,null,2865,null,2664,null,726,null,2265,null,526,null,23508,null,1129,null,22982,null,1180,null,207,null,128,null,319,null,185,null,83273,null,3590,null,38394,null,2659,null,34668,null,2573,null,2151,null,701,null,1575,null,619,null,39595,null,3322,null,36892,null,3180,null,1561,null,571,null,1142,null,466,null,5284,null,896,null,5220,null,867,null,64,null,101,null,0,null,240,null,0400000US02,Alaska,02
2273842,null,11467,null,1548890,null,13720,null,193278,null,7381,null,183980,null,7128,null,6672,null,1463,null,2626,null,864,null,919100,null,11830,null,892128,null,11548,null,17164,null,2175,null,9808,null,1867,null,436512,null,5656,null,432313,null,5608,null,2520,null,737,null,1679,null,562,null,724952,null,12371,null,291980,null,8311,null,264364,null,8158,null,18097,null,2407,null,9519,null,1795,null,351795,null,9604,null,326564,null,9490,null,15196,null,2194,null,10035,null,1687,null,81177,null,4072,null,79587,null,4087,null,78,null,121,null,1512,null,799,null,0400000US04,Arizona,04
1114041,null,8021,null,750639,null,9276,null,98222,null,4140,null,95580,null,4101,null,2254,null,819,null,388,null,217,null,441712,null,6625,null,434520,null,6872,null,5168,null,1175,null,2024,null,768,null,210705,null,4084,null,209429,null,4169,null,625,null,288,null,651,null,366,null,363402,null,7994,null,145117,null,6243,null,137446,null,6116,null,5331,null,1320,null,2340,null,1072,null,172593,null,6483,null,164116,null,6343,null,6137,null,1595,null,2340,null,985,null,45692,null,2811,null,45453,null,2798,null,0,null,269,null,239,null,254,null,0400000US05,Arkansas,05
12176760,null,21139,null,6946432,null,26955,null,643371,null,11778,null,598725,null,11840,null,32889,null,2527,null,11757,null,1547,null,4566396,null,24362,null,4347097,null,23700,null,160624,null,5907,null,58675,null,4238,null,1736665,null,13530,null,1717786,null,13315,null,13225,null,1524,null,5654,null,1200,null,5230328,null,29953,null,1833049,null,19419,null,1561258,null,17762,null,156839,null,7325,null,114952,null,5351,null,2788748,null,21387,null,2405442,null,22392,null,228268,null,8761,null,155038,null,7765,null,608531,null,9738,null,588597,null,9833,null,8233,null,1299,null,11701,null,2073,null,0400000US06,California,06
1897835,null,9244,null,1280814,null,11274,null,174795,null,6007,null,170072,null,5616,null,4016,null,1395,null,707,null,558,null,856219,null,9228,null,846102,null,9162,null,6663,null,1115,null,3454,null,891,null,249800,null,3930,null,248917,null,4010,null,529,null,326,null,354,null,224,null,617021,null,9872,null,277012,null,5597,null,260111,null,5595,null,11359,null,2015,null,5542,null,1272,null,281739,null,9084,null,267914,null,9119,null,9450,null,1782,null,4375,null,1517,null,58270,null,3201,null,57492,null,3212,null,332,null,351,null,446,null,406,null,0400000US08,Colorado,08
1329305,null,5895,null,917062,null,7342,null,89132,null,3837,null,87521,null,3787,null,1503,null,809,null,108,null,127,null,609248,null,6810,null,603696,null,7060,null,4034,null,939,null,1518,null,700,null,218682,null,3803,null,218125,null,3780,null,323,null,288,null,234,null,246,null,412243,null,8075,null,132709,null,4489,null,125765,null,4439,null,4741,null,1279,null,2203,null,974,null,206727,null,6427,null,197116,null,6251,null,6565,null,1500,null,3046,null,913,null,72807,null,3616,null,71888,null,3532,null,310,null,285,null,609,null,499,null,0400000US09,Connecticut,09
328654,null,3672,null,241544,null,5028,null,27051,null,2613,null,26742,null,2565,null,309,null,280,null,0,null,263,null,153582,null,3696,null,152469,null,3589,null,817,null,391,null,296,null,276,null,60911,null,2132,null,60769,null,2134,null,142,null,160,null,0,null,263,null,87110,null,4274,null,33760,null,2547,null,32053,null,2563,null,1185,null,558,null,522,null,442,null,40694,null,3415,null,38497,null,3227,null,1026,null,519,null,1171,null,825,null,12656,null,1631,null,12656,null,1631,null,0,null,263,null,0,null,263,null,0400000US10,Delaware,10
249996,null,3353,null,108571,null,4051,null,12571,null,1741,null,12429,null,1716,null,142,null,151,null,0,null,296,null,67860,null,3579,null,66597,null,3497,null,529,null,383,null,734,null,648,null,28140,null,1636,null,28020,null,1650,null,45,null,73,null,75,null,128,null,141425,null,4835,null,56672,null,3076,null,54105,null,2993,null,975,null,517,null,1592,null,817,null,66555,null,4162,null,64659,null,4135,null,694,null,421,null,1202,null,628,null,18198,null,1804,null,17982,null,1812,null,0,null,296,null,216,null,266,null,0400000US11,District of Columbia,11
7057285,null,24241,null,4916497,null,22392,null,459291,null,10850,null,444930,null,10662,null,10251,null,2043,null,4110,null,1288,null,2841418,null,18797,null,2781407,null,18719,null,37003,null,3626,null,23008,null,2854,null,1615788,null,11101,null,1609452,null,10952,null,3006,null,734,null,3330,null,998,null,2140788,null,22439,null,787430,null,13369,null,735270,null,13333,null,37226,null,3761,null,14934,null,2365,null,1057327,null,18741,null,1001527,null,17065,null,36641,null,3219,null,19159,null,2233,null,296031,null,7070,null,291658,null,6991,null,1844,null,773,null,2529,null,1010,null,0400000US12,Florida,12
3469845,null,17452,null,2340305,null,15962,null,299431,null,8392,null,292138,null,8230,null,5757,null,1459,null,1536,null,740,null,1555326,null,12566,null,1525447,null,12957,null,17478,null,2022,null,12401,null,2380,null,485548,null,6187,null,482140,null,6393,null,1767,null,645,null,1641,null,711,null,1129540,null,15678,null,458605,null,11755,null,428453,null,11721,null,20258,null,2186,null,9894,null,1902,null,568601,null,11942,null,538709,null,11881,null,20078,null,2714,null,9814,null,1904,null,102334,null,4354,null,100546,null,4420,null,1067,null,603,null,721,null,473,null,0400000US13,Georgia,13
437105,null,4492,null,258365,null,5142,null,18643,null,2159,null,16955,null,2169,null,1520,null,637,null,168,null,169,null,157849,null,4725,null,148109,null,4641,null,8199,null,1330,null,1541,null,428,null,81873,null,2452,null,78619,null,2444,null,2494,null,694,null,760,null,366,null,178740,null,5515,null,61181,null,3617,null,52192,null,3413,null,4784,null,1287,null,4205,null,1359,null,92134,null,4288,null,80247,null,4414,null,7178,null,1366,null,4709,null,1113,null,25425,null,2301,null,24232,null,2256,null,718,null,360,null,475,null,382,null,0400000US15,Hawaii,15
566004,null,4603,null,401098,null,5593,null,60342,null,2381,null,57857,null,2354,null,2060,null,766,null,425,null,292,null,246805,null,4624,null,243572,null,4653,null,2626,null,614,null,607,null,335,null,93951,null,2305,null,93784,null,2315,null,83,null,113,null,84,null,88,null,164906,null,5976,null,80211,null,3848,null,76538,null,3963,null,2809,null,904,null,864,null,475,null,67586,null,4419,null,64988,null,4397,null,2217,null,868,null,381,null,339,null,17109,null,2035,null,17034,null,2049,null,0,null,259,null,75,null,86,null,0400000US16,Idaho,16
4766252,null,13014,null,3301796,null,17730,null,427498,null,9951,null,418751,null,9774,null,7008,null,1365,null,1739,null,471,null,2099161,null,14552,null,2058689,null,14503,null,27766,null,3184,null,12706,null,1929,null,775137,null,8842,null,772474,null,8843,null,1323,null,590,null,1340,null,642,null,1464456,null,15431,null,570949,null,10324,null,532212,null,9932,null,23812,null,2472,null,14925,null,2388,null,687578,null,12514,null,651459,null,12326,null,22320,null,2863,null,13799,null,1757,null,205929,null,6009,null,204243,null,5999,null,358,null,236,null,1328,null,637,null,0400000US17,Illinois,17
2480570,null,10473,null,1781719,null,13690,null,251938,null,6881,null,246815,null,6945,null,4458,null,1258,null,665,null,379,null,1110265,null,9489,null,1095804,null,9499,null,10091,null,1631,null,4370,null,1130,null,419516,null,4609,null,418033,null,4646,null,741,null,328,null,742,null,471,null,698851,null,11211,null,286138,null,6979,null,273886,null,7175,null,7938,null,1668,null,4314,null,1101,null,321191,null,8271,null,311636,null,8312,null,7017,null,1432,null,2538,null,1037,null,91522,null,3677,null,91275,null,3674,null,141,null,140,null,106,null,126,null,0400000US18,Indiana,18
1215351,null,6468,null,885884,null,7709,null,129325,null,4188,null,126945,null,4015,null,2031,null,620,null,349,null,261,null,531974,null,5715,null,525957,null,5711,null,4661,null,1133,null,1356,null,445,null,224585,null,3337,null,224278,null,3365,null,198,null,159,null,109,null,157,null,329467,null,5945,null,139531,null,5014,null,134225,null,5190,null,3620,null,962,null,1686,null,640,null,136045,null,5096,null,131598,null,4952,null,3096,null,876,null,1351,null,735,null,53891,null,2776,null,53358,null,2735,null,196,null,342,null,337,null,354,null,0400000US19,Iowa,19
1110829,null,6612,null,771197,null,8214,null,116734,null,5120,null,114161,null,5006,null,1678,null,616,null,895,null,466,null,470518,null,6141,null,464544,null,5967,null,4157,null,936,null,1817,null,610,null,183945,null,3397,null,183523,null,3386,null,151,null,152,null,271,null,191,null,339632,null,6031,null,150219,null,4871,null,144200,null,4604,null,3026,null,1075,null,2993,null,1087,null,142963,null,5117,null,137833,null,5023,null,3082,null,823,null,2048,null,829,null,46450,null,2805,null,46407,null,2811,null,0,null,244,null,43,null,53,null,0400000US20,Kansas,20
1686277,null,9662,null,1172529,null,11446,null,150879,null,5153,null,148393,null,5157,null,2118,null,684,null,368,null,296,null,726577,null,8973,null,719908,null,9154,null,5268,null,1080,null,1401,null,593,null,295073,null,5017,null,294372,null,5088,null,365,null,221,null,336,null,251,null,513748,null,9137,null,200669,null,6784,null,192839,null,6676,null,5490,null,1420,null,2340,null,862,null,248123,null,7348,null,241314,null,7428,null,4872,null,1252,null,1937,null,753,null,64956,null,3253,null,64825,null,3227,null,0,null,271,null,131,null,153,null,0400000US21,Kentucky,21
1625153,null,9520,null,1113926,null,11194,null,151443,null,5080,null,145374,null,5183,null,4456,null,1346,null,1613,null,718,null,687814,null,9550,null,674410,null,9471,null,7838,null,1369,null,5566,null,1310,null,274669,null,4478,null,272169,null,4561,null,1351,null,595,null,1149,null,613,null,511227,null,10638,null,211673,null,7489,null,200037,null,6944,null,8863,null,1650,null,2773,null,1017,null,241463,null,7371,null,231245,null,7248,null,6939,null,1339,null,3279,null,1130,null,58091,null,3258,null,57256,null,3135,null,292,null,258,null,543,null,407,null,0400000US22,Louisiana,22
542363,null,5056,null,391262,null,5743,null,37234,null,2237,null,36581,null,2249,null,496,null,286,null,157,null,157,null,261905,null,4517,null,260352,null,4502,null,925,null,308,null,628,null,315,null,92123,null,2582,null,91854,null,2620,null,77,null,123,null,192,null,190,null,151101,null,5055,null,54159,null,3181,null,51966,null,3103,null,1321,null,600,null,872,null,555,null,66784,null,4134,null,65580,null,4186,null,880,null,447,null,324,null,256,null,30158,null,1790,null,29908,null,1793,null,57,null,92,null,193,null,229,null,0400000US23,Maine,23
2092692,null,7904,null,1453733,null,11476,null,158103,null,5427,null,155674,null,5253,null,1961,null,814,null,468,null,373,null,974183,null,9316,null,964061,null,9356,null,7789,null,1283,null,2333,null,800,null,321447,null,5151,null,320026,null,5108,null,1055,null,491,null,366,null,318,null,638959,null,10396,null,224838,null,6722,null,213782,null,6489,null,6599,null,1550,null,4457,null,1289,null,324036,null,9950,null,312903,null,10019,null,6620,null,1313,null,4513,null,1432,null,90085,null,4126,null,89416,null,4037,null,192,null,156,null,477,null,295,null,0400000US24,Maryland,24
2467323,null,8171,null,1592324,null,11735,null,149216,null,4862,null,146526,null,5066,null,1358,null,570,null,1332,null,727,null,1072435,null,10359,null,1058845,null,10264,null,8254,null,1590,null,5336,null,1497,null,370673,null,4962,null,369840,null,4946,null,415,null,269,null,418,null,286,null,874999,null,11805,null,295041,null,7555,null,283106,null,7221,null,5912,null,1263,null,6023,null,1517,null,426942,null,9579,null,409058,null,9629,null,10412,null,1978,null,7472,null,1751,null,153016,null,5145,null,151065,null,5067,null,432,null,382,null,1519,null,617,null,0400000US25,Massachusetts,25
