B10059_001E,B10059_001EA,B10059_001M,B10059_001MA,B10059_002E,B10059_002EA,B10059_002M,B10059_002MA,B10059_003E,B10059_003EA,B10059_003M,B10059_003MA,B10059_004E,B10059_004EA,B10059_004M,B10059_004MA,B10059_005E,B10059_005EA,B10059_005M,B10059_005MA,B10059_006E,B10059_006EA,B10059_006M,B10059_006MA,B10059_007E,B10059_007EA,B10059_007M,B10059_007MA,B10059_008E,B10059_008EA,B10059_008M,B10059_008MA,B10059_009E,B10059_009EA,B10059_009M,B10059_009MA,B10059_010E,B10059_010EA,B10059_010M,B10059_010MA,B10059_011E,B10059_011EA,B10059_011M,B10059_011MA,GEO_ID,NAME,state
105283,null,5919,null,17826,null,2293,null,12876,null,1845,null,9333,null,1544,null,3543,null,969,null,4950,null,1224,null,87457,null,5524,null,47210,null,3841,null,30318,null,2928,null,16892,null,2607,null,40247,null,3643,null,0400000US01,Alabama,01
12579,null,1833,null,844,null,431,null,618,null,326,null,412,null,235,null,206,null,226,null,226,null,165,null,11735,null,1801,null,5494,null,1102,null,3339,null,868,null,2155,null,681,null,6241,null,1260,null,0400000US02,Alaska,02
148798,null,8079,null,26146,null,3427,null,13265,null,2040,null,9332,null,1668,null,3933,null,1347,null,12881,null,2564,null,122652,null,7914,null,45444,null,4657,null,32202,null,3678,null,13242,null,2196,null,77208,null,6514,null,0400000US04,Arizona,04
68947,null,4485,null,12661,null,2208,null,8112,null,1573,null,5285,null,1108,null,2827,null,927,null,4549,null,1294,null,56286,null,4264,null,32524,null,3149,null,23723,null,2723,null,8801,null,1518,null,23762,null,2904,null,0400000US05,Arkansas,05
1004904,null,21186,null,112544,null,7506,null,42752,null,4267,null,28943,null,3363,null,13809,null,2107,null,69792,null,5567,null,892360,null,18302,null,251975,null,10121,null,151101,null,7835,null,100874,null,6110,null,640385,null,13800,null,0400000US06,California,06
91284,null,6882,null,9463,null,1957,null,5286,null,1358,null,3531,null,1136,null,1755,null,668,null,4177,null,1415,null,81821,null,6426,null,34703,null,3782,null,23379,null,2952,null,11324,null,2101,null,47118,null,4761,null,0400000US08,Colorado,08
57687,null,4050,null,6315,null,1493,null,4064,null,1303,null,2550,null,1025,null,1514,null,627,null,2251,null,768,null,51372,null,4050,null,15490,null,2364,null,10484,null,2193,null,5006,null,946,null,35882,null,3343,null,0400000US09,Connecticut,09
20830,null,2781,null,1710,null,658,null,1019,null,521,null,725,null,471,null,294,null,211,null,691,null,410,null,19120,null,2864,null,7157,null,1696,null,5124,null,1575,null,2033,null,723,null,11963,null,2128,null,0400000US10,Delaware,10
11011,null,1840,null,1821,null,781,null,915,null,494,null,714,null,457,null,201,null,198,null,906,null,575,null,9190,null,1743,null,3656,null,904,null,1665,null,651,null,1991,null,629,null,5534,null,1521,null,0400000US11,District of Columbia,11
393605,null,14019,null,51792,null,4240,null,23411,null,2862,null,14463,null,2467,null,8948,null,1452,null,28381,null,2787,null,341813,null,13001,null,125908,null,7130,null,81224,null,5652,null,44684,null,4704,null,215905,null,9743,null,0400000US12,Florida,12
241808,null,10250,null,41422,null,4456,null,24751,null,3207,null,16886,null,2610,null,7865,null,1618,null,16671,null,2733,null,200386,null,9149,null,86857,null,6086,null,57319,null,5011,null,29538,null,3327,null,113529,null,6887,null,0400000US13,Georgia,13
50244,null,4103,null,2136,null,897,null,601,null,448,null,286,null,229,null,315,null,308,null,1535,null,789,null,48108,null,4012,null,11059,null,1991,null,6207,null,1629,null,4852,null,1212,null,37049,null,3311,null,0400000US15,Hawaii,15
25046,null,3355,null,2364,null,883,null,1429,null,587,null,939,null,450,null,490,null,352,null,935,null,566,null,22682,null,3062,null,12158,null,2625,null,7348,null,1864,null,4810,null,1283,null,10524,null,1695,null,0400000US16,Idaho,16
257252,null,9640,null,35975,null,4095,null,19529,null,2583,null,13183,null,2187,null,6346,null,1439,null,16446,null,3058,null,221277,null,8741,null,74142,null,5294,null,50197,null,4460,null,23945,null,2679,null,147135,null,7923,null,0400000US17,Illinois,17
112538,null,7500,null,17253,null,2611,null,9621,null,1775,null,6790,null,1452,null,2831,null,856,null,7632,null,2159,null,95285,null,6838,null,49681,null,4197,null,34544,null,3408,null,15137,null,2142,null,45604,null,4540,null,0400000US18,Indiana,18
33370,null,2867,null,3523,null,1115,null,2339,null,860,null,2143,null,785,null,196,null,223,null,1184,null,648,null,29847,null,2505,null,14513,null,1807,null,10122,null,1508,null,4391,null,962,null,15334,null,1883,null,0400000US19,Iowa,19
40928,null,3424,null,3747,null,1006,null,2342,null,874,null,1496,null,620,null,846,null,576,null,1405,null,509,null,37181,null,3153,null,17653,null,2175,null,11854,null,1901,null,5799,null,1005,null,19528,null,2209,null,0400000US20,Kansas,20
86497,null,5606,null,17996,null,2714,null,11496,null,2165,null,8730,null,1806,null,2766,null,800,null,6500,null,1736,null,68501,null,4900,null,37994,null,3453,null,26561,null,3228,null,11433,null,1493,null,30507,null,3117,null,0400000US21,Kentucky,21
122542,null,6656,null,26357,null,3164,null,17201,null,2669,null,11653,null,2240,null,5548,null,1499,null,9156,null,2044,null,96185,null,6393,null,52318,null,4689,null,36625,null,3827,null,15693,null,2350,null,43867,null,4316,null,0400000US22,Louisiana,22
